,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X002304.SZ,X000858.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X000100.SZ,X600066.SH,X600741.SH,X002292.SZ,X600031.SH,X002236.SZ,X002475.SZ,X600118.SH,X002506.SZ,X002049.SZ,X000559.SZ,X002241.SZ,X000157.SZ,X600372.SH,X000338.SZ,X000568.SZ,X300003.SZ,X600089.SH,X002085.SZ,X600177.SH,X002294.SZ,X002074.SZ,X600867.SH,X600582.SH,X300124.SZ,X002465.SZ,X002180.SZ,X600498.SH,X601877.SH,X002007.SZ,X000869.SZ,X002456.SZ,X000550.SZ,X300001.SZ,X002426.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.222783124943342,0.10923448952079,0,0.273226115192647,0,0,0,0,0,0,0,0,0,0,-0.0137182502116133,0,0,0,0,0.0382435202228842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0544136220100788,0,0,0,0,0,0,0,0,0,0.00292961757032672,0,0,0,0,0,0
X600104.SH,0,0,0.22710494075436,0,0,0,0,0,0,0,0,0,0.0364439520159566,0,0.273387363625426,0,0.0892751396160876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0190091928423598,0,0,0,0,0,0,0,0,0,0,0.0268523139768435,0,0,0,0,0.00762700547413143,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0.160779926439203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00814503796408468,0.223241762581517,0,0,0.0449824091079201,0,0,0,0,0,0,0,0,0.236835931483069,0,0,0,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00455628457354015,0,0,0,0,0,0,0,0,0.138919453983368,0,0,0.137274910398547,0,0,0,0.0319626708023095,0,0.131751291045835,0,0,0.00153707106358202,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0
X002304.SZ,0.173971311184665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020804125727685,0,0,0.0521811222250281,0,0,0,0,0.0840198903069852,0,0,0.129731596420765,0,0,0,0.0397290383457432,0.0286450757647636,0,0,0.134065880127761,0,0,0,0,0,-0.000542968404111104,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105310250264071,0,0,0,0,0.135694476375499,0,0.0617520321319019,0,0,0,0,0.0376632000083501,0,0,0,0,0,0,0,0,0,0,0,0.0236638463608738,0.00625494758850041,0,0.0980192066480977,0,0,0,0,0,0.0389997525661579,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0.0323130220181556,0,0,0.0180321984223006,0,0.103725796316941,0,0,0,0,0,0,0,0,0.0694859670639401,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0.0367472148485843,0,0,0,0.0386133082066611,0.0155037336426136,0,0,0,0,0.0263506647090664,0,0,0.0310653510726698,0.00534186784108591,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0918915996709472,0,0,0,0,0,0,0,0,0,0.0901010848273242,0,0,0,0,0,0,0,0,0.312414854777478,0,0,0,0,0.100432570301946,0,0,0.0926885360682487,0,0,0,0.00441589381779353,0,0,0,0,0,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0.0796997891530617,0,0,0,0,0,0,0,0,0.0458589324083036,0,0,0.0634647952727899,0,0,0,0,0,0,0.211784907677374,0,0,0,0,0,0,0,0.0507696721236777,0.242901538643449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328700538675424,0.0260367943892893,0,0,0,0,0,0,0,0.167837472849154,0,0.0975546718461946,0,0,0.054007442591915,0,0,0,0,0.104681765112905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
