,X600519.SH,X600104.SH,X002415.SZ,X000725.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000063.SZ,X000625.SZ,X600690.SH,X600031.SH,X600703.SH,X000100.SZ,X600271.SH,X000559.SZ,X600118.SH,X600066.SH,X000157.SZ,X002236.SZ,X600372.SH,X600089.SH,X002475.SZ,X600741.SH,X000338.SZ,X002241.SZ,X002292.SZ,X000568.SZ,X600839.SH,X300124.SZ,X600177.SH,X002465.SZ,X002294.SZ,X600867.SH,X002074.SZ,X000977.SZ,X002129.SZ,X000869.SZ,X000800.SZ,X600582.SH,X300003.SZ,X600498.SH,X600525.SH,X000581.SZ,X000550.SZ,X000623.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600690.SH,0,0,0,0,0,0,0,0,0,0.14378676727968,0,0.105556517306704,0,0,0,0,0,0,0.0780851709949306,0,0,0,0,0.251668411513721,0,0,0,0.000128962238642871,0,0.180945500659231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0.0208703422604357,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0737237015063423,0.192642634736952,0,0.324763644764265,0.0273460874701907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154314594338573,0,0.00670916908865094,0,0,0,0,0,0,-0.0137013124327807,0,0,0,0,0,0,0
X600703.SH,0,0,0,0.352209526589939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122397301176791,0,0,0.103343439215514,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0562465846338228,0,0.140410046492072,0,0.0372495740319289,0,0,0,0.00914604779019191,0,0,1.0842021724855e-19,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0.209020394049514,0,0,0,0.0912647351883889,0,0,0.0468195964886726,0,0,0,0,0.0299049420365255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0678980413954344,0,0,0,0,0,0.217674397238897,0.184923291232155,0,-0.0134988118182382,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0.406112539842601,0,0,0,0,0,0,0.115132124594534,0,0,0,0,0.171731439525914,0,0,0,0,0,0,0,0,0,0,0.0439268934997127,0,0,0,0,0.138189132162591,0,0.02127104502851,0,0,0,0,0,0,0,0,-0.00484966068840601,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145640439227852,0,0,0,0.0175905440195394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115786710220737,0,0,0.0611003944424865,0,0,0,0,0,0,0,0,-0.00122440242551801,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143765844956174,0,0,0,0,0,0,0,0.351183753261575,0,0,0,0,0,0,0,0,0,0.00380025953672969,0,0,0,0,0,0,0,0,0.0021593389364264,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0.186604232371998,0,0,0,3.46944695195361e-18,0,0,8.67361737988404e-19,0,0,0,0,0.0274533537688445,0,0.0527000091325481,0,0,0,0,0,0,0.0348402591042163,0,0,0,0,0,0,0,0.126932855319637,0,0,0,0,0,0,0,0,-0.00974905003708643,-0.0107048198747841,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0.0921547678000415,0,0,0,0,0.132393654699132,0,0.156602180804591,0,0.0802596710012178,0,0,0.114260320935796,0,0,0,0,0,0,0,0.0507109800100083,0,0,0,0.0460703358303088,0,0,0,0,0,0.0293236582441504,0,0,0,0.216887859603868,0,0,0,0,0,0,0,0,0,0.028349715813952,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167235909115665,0,0,0,0,0,0,0,0.279577735290078,0,0,0,0,0,0,0.00709636731448347,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.0867918461287071,0,0,0.121031150148485,0,0,-0.0196259844931771,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325052398112134,0.231638136736452,0,0,0,0,0,0,0,0,0,0,0,0,0.0115560911608681,0,0.0299601662897609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0140103595587825,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0.486472088886846,0,0,0,0,0,0.156932442522293,0.0101189233901928,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00125964590009767,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102765863771325,0,0,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0.138750855960383,0,0,0,0,0.0131626768057558,0,0,0,0,0,0.123822854213608,0,0,0,0,0,0,0,0,0,0,0.19134235105157,0,0,0,0,0,0.564517701882898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0146423917116432,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0.0298298553771575,0,0,0,0,0,0.163334314860458,0,0,0,0.00297186155930913,0.0901235177201889,0,0,0,0,0,0.402468773599837,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.0895145128637871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.00440381248450247,0,0.0461387951824672,0,0,0.338171189942867,0,0.198335795272693,0,0,0.0820595261170276,0,0,0,0.0823693689567982,0.0328682774621414,0.0120484460784454,0,0.0308701600772932,0,0,0,0,0,0,0.0204662533198845,0,0,0,0,0,0,0,0,0,0.0178547803496346,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39402528718586,0,0,0,0,0,0,0,0,0,0,0,0,0.0888761396493115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,-0.00545536213561994,0,0,0,0,-0.20366355445275,0,0,0,0,0,0.125328639819709,0,0.0661680298519446,0,-0.14147311797554,0,0,0,0,0,0,0,0,0,-0.0488482964905356,0,0,0.176373780167467,0,0,0,0,0.112406313948211,0,0,0,0.0778982633098366,0,0,0,0.277535022187521,-0.194430336896917,0.559770962174948,-0.186910370864469,0,0,0,0
X000568.SZ,0,0,0,0,0,0,0,0,0.0650610364354758,0.0135847921711235,0,0,0,0,0,0.116528124502125,0,0,0,0,0,0,0,0.156599745476418,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0824902220077486,0,0,0,0,0,0,0.121158808895305,0,0,-0.0712886801604864,1.73472347597681e-18,0,0,0,0,0,0
X600839.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303012409066424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0156193282148822,0.00852023365284395,0,0,0,0,0,0.0203789846342753,0,0,0,0,0,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.497721468859576,0,0,0,0,0,0,0,0,0.0393356980637436,0,0,0,0.0360662787654237,0,0,0.0155760028386095,0,0,0,0,0.0348029771649746,0,0,0,0,0,0,0,0,0,0,-0.00174379488286011,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,0.0244685395735803,0,0.159857818885327,0,0,0,0,0.337689459039904,0,0,0.127309405640198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00920074106973902,0,0,0.0317517902029484,0,0,0,0,0,0,-0.0104506305689834,0,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0.0391886875766128,0,0,0,0,0,0,0.0454241000492403,0.343249671245398,0,0,0,0.0207305546794728,0,0,0,0,0.0462144773234618,0,0,0,0.0329380943487813,0,0,0,0,0,0.0363320370066264,0.0807758262440887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0.15132294889218,0.0732326905890844,0,0,0.155098789768872,0,0,0,0,0.161197690001729,0,0,0,0.0725742227502256,0.0393391677272253,0,0,0,0,0,0.191340722400671,0.00445379022760003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0134949050231562,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0203441186923372,0,0,0,0,0,0,0,0,0,0,0,0,0.0602244968308608,0.144983403447001,0,0.0297868360828042,0,0.192487191818587,0,0,0,0.231556360151433,0,0,0,6.93889390390723e-18,0,0,0,0,0.0904939061890978,0.0909025908810893,0,0,-0.000115803606805146,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.383939714951499,0,0,0,0,0,0,0,0,0,0,0,0,0.143785045339856,0,0,0,0,0,0,0,0,0,0,0,0,0.000642634580288518,0,0,0,0,0,-0.00697017010972245,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0203955817571189,0.0684894471397093,0.268671237403523,0,0,0,0,0,0,0,0,0,0,0,0.124387114423541,0,0,5.42101086242752e-20,0,0,0,0,0,0,0.0283704875581774,0.189653383495023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,3.3881317890172e-21,0,0,0.0387623932724703,0.0499984688506346,0,0,0,0,0.0644580161344352,0,0,0,0,0,0,0,0.074675850441055,0,0,0,0,0,0,0.134223098919259,0,0,0.14272502956393,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13441629490636,0,0,0,0,0,0,0.00209193309035426,0,0.0454941530583611,0,0.162251229052453,0,0,0.324430246131835,0,0.110372361938798,0.0181672255471519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0202444174182492,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,2.71050543121376e-20,0,0,0,0.155243022613571,0.0243498084310188,0,0.113371841532956,0,0.036229196272129,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0524351269215258,0.0409893327808405,0,0,0,0,0,0,0,0,0,0,0,0.00678203527245395,0,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.00881773940178257,0,0,0,0,0,0,0.353112585836783,0.0368977687252417,0,0.0690683845756609,0,0,0.311452223777007,0,0,0,0,0,0,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0.0778439280863878,0,0,0.0436698209628902,0,0.357868423172558,0.0549841815979602,0.0582498177974859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00280127728749276,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.349994674791753,0.0106558153248461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0292318796441548,0,0,0,0.219407526733682,0.0588352131072593,0,0,0.119093645074194,0,0,0,0,0,0,0,0,-0.0411843318819035,0,0,0,0,0,0
X600525.SH,0,0,0,0,0,0,0.0584664913226973,0,0,0,0,0,0,0.171882407527207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00855402044093853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.131330078562166,0.0478006291282905,0,0,0,0,0
X000581.SZ,0,0.0911799269003788,0,0,0,0,0,0,0.373981815862284,0,0,0,0,0,0,0.144426269265695,0.0140125244946257,0,0,0,0,0,0,0,0,0.0104896459274488,0,0,0,0,0,0,0,0,0.00703054489611405,0,0,0,0.0045945869074803,0,0,0.135104266321632,0,0,0,0,0,-0.00436256888845758,0,0,0,0,0,0,0
X000550.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131836564441003,0,0,0,0,0,0,0,0,0.0847014008919042,0,0,0,0,0,0,0.0201046529187758,0,0,0.229558696253906,0,0.00841194740768555,0,0,0,0.222609422898714,0,0,0,0.0475282096554578,0,0,0,0,-0.00958100525215967,0,0,0,0,0,0,0
X000623.SZ,0,0,0,0,0,0,0,0,0.109875642408162,0,0,0,0,0.187571426115467,0,0.0506526456544748,0.0151074886006125,0,0.200194752608684,0,0,0,0.0306210325804364,0,0.108582020386632,0,0,0.0161752136484633,0.0700652464824606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0120993799583976,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103532504784739,-0.016641803430509,0,0,0.0123051032230283,0,0,0.0132374221250746,0,0,0,0.0534247647186544,0,-0.13574522657714,0,0,0,0,0.0822044342108979,-0.0388240372128882,0,0,0,0,0,0.0136215441206683,0,0,0,0,0,0,-0.00101152110762088,0,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0.171231721058806,0,0,0,0,0,0,-0.10336503507623,0,0,0,0,0,0.162889576772667,-0.163812945350563,0,0,0,0,0,0,0,0,-0.14973076326397,0,0,0,-0.0198641485982985,-0.0306869181240401,0,0,0,0,0,0,0,0,0,0,0,1.19857898528035,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0769994303496189,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.201592868390383,0,0,0,0,0,0.231164368200346,0,0,0,0,0,0,0,0,0,0,0,0,0.950985231606558,0,0,0,0,0,0,0
RealEstate_excess,0,-0.113146174677877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0908568179539433,0,-0.119366716258467,0,0,0,0.0324223169264869,0.0292423328401677,0.165838273028013,0,0,0,0,0,0,0,0,0,0.0677898665476728,-0.23080450472655,0,0,0.100957043883461,0,0,0,0,0,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,-0.375691035856051,0,0,0,0.0273855742974092,0,0.0402662570190002,0,0.164101294330302,0,0,0,0,0,0,0,0,0,0,0,-0.242981051385599,0,0.0143682745818444,0,0,0,0,0,0,0,0.201174288880196,0,0,0,0,0,0,0,0,0,0,-0.0296771562763804,0,0.192089053309092,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0.00339367196352149,0,0,0,0,0,0,0,0,0,0.00222925358184901,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0118501871283189,0,0.00926384255408128,0,-0.00631078437486841,0,0,0,0,0,0,0,0,0,0,0,-0.0216029409193151,0.00626781654735058,-0.00175935608405722,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0272832915687618,0,0,-0.0377511497873912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0524194295206019,-0.0238508650553759,0,0,0,0,0,-0.0755320478793234,-0.058264852805289,-0.0089462956060671,0,-0.0231980324212782,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00439799242997376,0,0,0,0,0,0,0,0,0,0,0.0357183355047616,0.00152095617414754,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0.000912531562984048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00471657167113004,0,0,0,0,0,-0.00656933391159499,-0.00823721238894418,0,0,0,0,0,0,0
