,X600519.SH,X000858.SZ,X000651.SZ,X600104.SH,X600276.SH,X002415.SZ,X002304.SZ,X000063.SZ,X000725.SZ,X000568.SZ,X600690.SH,X600031.SH,X002475.SZ,X000338.SZ,X600741.SH,X600809.SH,X000596.SZ,X000661.SZ,X601877.SH,X000157.SZ,X600703.SH,X000100.SZ,X300142.SZ,X002236.SZ,X600271.SH,X002007.SZ,X300003.SZ,X300124.SZ,X002008.SZ,X002179.SZ,X002506.SZ,X600498.SH,X600183.SH,X600487.SH,X000625.SZ,X600177.SH,X002371.SZ,X600867.SH,X000977.SZ,X000066.SZ,X300014.SZ,X600776.SH,X002241.SZ,X600066.SH,X300146.SZ,X600522.SH,X000050.SZ,X002129.SZ,X600089.SH,X002049.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0.373197935533876,0,0,0,0,0,0,0,0,0,0,0.0929487102554525,0,0,0,0,0,0,0,-0.0619087171168033,0,0,0,0.00821933410090091,0,0.0699441083824669,0,0,0,0.0946650415745421,4.33680868994202e-19,0,0.330942271979579,0,0,0,0,0,0,0,-0.0170182244399527,0,0,0,0,0.0185041144520546,0,0
X600741.SH,0,0,0.0755666015340416,0.14125853131216,0,0,0,0,0,0,0.0671590488112057,0,0.198806558962924,0,0,0,0,0,0,0,0.0339205658418309,0,0,0,0,0,0,0,0.2249766660319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0478845075241909,0,0,0,0,0,0,0,-0.00358101148605673,0.0465131149238134,0,0,0,0.0263971473563225,0,0
X600809.SH,0,0.316069692351722,0,0,0,0,0,0,0,0.0582030375663645,0,0,0,0.108311148520227,0,0,0.112648568477449,0.0134609064425026,0,0,0.0234311356027616,0,0.0422524136097931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0985964057938073,0,0,0,0,0,0,0,0,0.0501650125489346,0,0,0,-0.0453125565661939,0,0,0,0,0,0,0
X000596.SZ,0,0.0343474339429068,0,0,0,0,0,0,0,0,0,0,0,0,0,0.488031870408357,0,0.131303826283089,0,0,0,0,0.0108536848041956,0.0394414065966956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0.173265294994219,0,0,0,0,0,0,0,0,-0.0160154664299692,0,0,0,0,0.00451223048868794,0,0
X000661.SZ,0,0,0.0221286757299053,0,0.116737194250209,0,0,0,0,0,0,0.126637460679837,0,0,0,0,0.22222427888998,0,0,0,0,0,0,0,0,0.35716650861096,0,0,0,0,0,-0.00945529130520126,0,0,0,0,0,0,0,0,0,0,0,-0.00305690594698472,0,0,0,0,0,0,0,0,0,0,0,0,0.0090355640891018,0,0
X601877.SH,0,0,0,0,0.143238136175269,0,0,0,0,0,0,0,0.117730618794483,0,0.000389551883535997,0,0,0,0,0,0,0,0.0508814100449803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0103286311236367,0,0,0,0.113371791929557,0,0,0,0,-0.0143885768254445,0,0,0,0,0,0,0
X000157.SZ,0,0,0.035247230188971,0,0,0,0,0,0,0,0,0.0206078809165162,0,0.302232773501551,0.0816289755548126,0,0.0609558614218431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00321656627221546,0,0,0,0,0.00375521875701772,0,0,0,0,0.0359562955101879,0,0,0,0,0,0,0,0,-0.00617421556763902,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,-0.472896058577415,0,0,0,0,0,0.45597481366059,0,0,0,0,0,0,0,0,0,0,0,0.0656172652880695,0,0,0,0,0,0.120602319096555,0,0,0,0.371520636744589,0,0.190504979237389,0,0,0,0,-0.148237195851251,0,0,0,0,0,0,0,0.0801203567931489,0.0873876988832286,-0.0171354470274682,0,0.17086577161539,0,0,-0.00164634123973403,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167729887814181,0,0,0,0,0,0,0,0,0,0.0844553773172286,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0206207960303786,0,0.12879074627881,0.081894564792866,0,0,0.00402698130687144,0,0,0.0239226514718836,0,0,0,0,0,0,0,0,0,0.0153560414322668,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0.106422020613162,0,0,0,0.0972228448593043,0,0,0,0,0,0,0,0,0,0,0,0,0.0339740161138862,0,0,0,0,0,0.0887381456857206,0,0,0,0,0.329652577490458,0,0,0,0,0,0,0,0,0,0,0,0.000377696519994894,0,0,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0.413621027049266,0,0.0498203386795626,0,0.0393350973679097,0,0,0,0,0,0,0,0,0,0,0.0575522590141575,0,0,0,0,0,0,0,0,0,0.0970968980385754,0,0,0,0,0,0,0,0,0,0.045801525435831,0,0.268411051783322,0,0,0,0,0,0,0,0,-0.012449250466094,-0.0388126852656021,0,0,0,-0.0146533945596779,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.00835748617247343,0.0457512748174105,0,0,0,0,0,0,0,0.00045104453315191,0.0590491617644504,0,0,0,0.0885795175297251,0,0,0,0.157415507157733,0.0689236880093997,0,0,0,0,0.0675777566321587,0.115426156285363,0,0,0,-0.0426009645865479,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0.679256791475907,0,0,0,0,0,0,0,0,0,-0.0173524856374583,0.143450006213844,0,0.0412687948803086,0.080445513591734,0,0,0,0.0279294170563132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0330988082863754,0,0,0,0,0,0,0,0.144473912783588,0,0,0,0,-0.0432307566882951,0,0,0,-0.00792469587120836,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0387201213404648,0,0,0.17421998211414,0,-0.0234106924606035,0,0,0,0,0,0,0,0,0.103200362980273,0.03724863020968,0,0,0.146700502322069,0.0512721658690984,0.0278367735855045,0,0.0745107463139854,0,0,0,0,0,0,0,0,0,0,0,-0.0353264913079324,0,0
X300124.SZ,0,0.050684205805287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122611704310348,0,0,0,0,0,0,0.133220054683244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199106998976041,0,0,0.00726282121368296,0,0,0,0,0,0,0,0,0,-0.0404700561388936,0,0,0,0,-0.00849587499650223,0,0
X002008.SZ,0,0.0061457409387234,0,0,0,0,0,0,0,0,0,0,0.122090306458544,0.14711631277155,0,0,0,0,0.192694901870038,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143269784423251,0,0,0,0,0,0,0,0.00104892886820814,0,0.296181151611773,0,0,0,0,0,0,0,0,-0.00670006624619565,0,0,0,0,0,0,0
X002179.SZ,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0471565942682048,0.132627593983056,0,0,0,0,0,0,0,0,0,0,0,0,0.0112380708976245,0,0.0740730336023859,0,0,0,0,0,0.0205912327289343,0.0998103798528445,0.0816123561701587,0,0,0,0,0,0,0,0,0,0,-0.00876470279220081,0,0,0,0,-0.013760544834872,0,0
X002506.SZ,0,0,0.213802708397763,0,0,0,0,0.26996380012535,0,0,0,0,0,0,0,0,0,0.0405891250395702,0,0,0.0498972635820537,0,0,0,0,0,0,0,0,0.0621279544466787,0,0,0,0,0,0,0,0,0,0,0.00727389195307561,-0.0184227623161472,0,0,0,0,0,0,0,0,0,-0.0171362972523584,0,0,0.367100344609379,0,0.0308606489856112,0,0
X600498.SH,0,0,0,0,0,0,0,0.293744811744781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0204493606547778,0.0719019152494815,0,0,0.0888006405707462,0,0.00488354578086697,0.0199091260557708,0,0.074530054968242,0,0,0,0.101821228981598,0.0959202187670955,0,0,0.0369808824349941,0,-0.012425235018305,0,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0.182786977526222,0,0,0,0,0,0,0,0,0,0.0477350215253328,0,0,0,0,0,0,0,0.0506481453050546,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149030509138226,0,0.230036432718401,0,0,0,0,0,0.0318840239103223,0,0.0877969089669206,0,0,0,0,0,0,0,0,0
X600487.SH,0,0,0,0.0963565592497725,0,0,0,0,0,0,0,0,0.104132052300757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134479400192089,0.375940994884383,0,0,0,0,0,0,0.160175639545519,0,0.0170771028270927,0,0.024000938894155,0.0335539590228534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000625.SZ,0,0.0275228682647584,0,0.0449758695039027,0.244401401696161,0,0,0,0,0.0260814616033083,0,0,0.0780009832989322,0.0955212151559088,0,0,0,0,0,0,0.0364449988311112,0,0,0,0,0,0.0444286424189026,0,0,0,0,0,0,0,0,0,0,0.165162832685131,0,0,0.0682505948893362,-0.00418804786207709,0,0,0,0,0,0,0,0,0,-0.035571736409402,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255128374299653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016365375328955,0,0,0.0153081571893732,0,0.0311199667202483,0,0,0,0,0,0,0,0,0.034736977156838,0,0,0,0,0.0176606269027909,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0198262834135759,0,0,0,0,0,0,0,0.320991838959124,0.179189508299635,0.080006209477366,0,0.153447633174067,0,0,0,0,0.100129000646845,0,0.0309265396956373,0,0,-0.0407321729150438,0,0,0,-0.000453903006079466,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.320813173281515,0,0.0422862181898368,0,0,0,0,0,0,0.0820133997738862,0,0,0,0,0,0,0,0.172497966445538,0,0,0,0,0,0,0.021301274714254,0,0,0,0,0,0,0,0,0,0.0418876733200103,0,0,0,0,0.0795614554063745,0,0
X000977.SZ,0,0.0631518755155577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193695486301086,0,0,0,0,0.393583998700996,0,0.0407377134223443,0,0,0,0.0555104576658775,0,0,0,0,-0.0850689637905154,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00991502434791203,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192807675919411,0.00940957116978152,0.26024959128531,0,0,0.266409321945202,0,0,0,0,0,0,0,0,0,0,-0.0524407622013022,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0.161230490842389,0,0,0,0,0.00429375278801965,0,0,0,0,0,0,0,0.0640414734507172,0,0,0.0275907413442144,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123792221103573,0,0.0856075926076973,0,0,0.337657700857112,0,0,0,0,0.0618524749577362,0,0,0,-0.0302278803646683,0,0,0,0,8.67361737988404e-19,0,0
X600776.SH,0,0,0,0,0,0,0,0.220967795588978,0,0,0,0,0,0,0,0.122839564093069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16457456069471,0,0,0,0,0,0.314958892010706,0.0650190567490074,0.0475870042110542,0,0,0,0,0,0.140434768319299,0,0,0,0,4.33680868994202e-19,-0.0536532823700407,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0.102649830766102,0,0,0,0,0,0,0.0430044112129488,0,0,0,0.146282496984617,0,0.0528850208134285,0.186360809641843,0,0,0,0,0,0,0,0,0.304344170801837,0,0,0,0,0,0.0384673411173643,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,-0.0543811583657536,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117340611963942,0.0849241079478182,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0647691293208889,0,0,0,0,0,0.112140295334157,0,0,0,0,0,0,-0.0333669043679025,0,0,0,0,0.386395123084504,0,0,0,0,-0.00830462413739582,-0.0543549506011112,0,0,0,0,0,0
X300146.SZ,0,0,0.0192092531265581,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031562870283142,0.0825778947298927,0,0,0,0,0,0,0,0.119631992273795,0,0,0,0,0,0,0,0,0,0,0,0.0918666883466575,0,0,0,0,0,0,0,0,0,0.0808140295060114,0,0.101296051193261,0,0,0.0852565608336135,0,0,0,0.0515993699593403,0,0
X600522.SH,0,0.0228108819023003,0,0,0,0,0,0.186647176882621,0,0,0,0,0.080750692377534,0.0891232189789631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0224457618255798,0,0,0,0.0140431030595376,0.0529864035453042,0,0,0,0,0,0.0313127028725872,0,0,0,-0.0197380411758373,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0.0649575591259698,0,0,0,0,0,0,0,0,0,0.0356357016553269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080912307087741,0.209041758380402,0,0.126717493595879,0,0.341192547348599,0,0,0,0,0,-0.0274283972645095,0,-0.0174080652728178,-0.0635796139784989,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103356184973362,0,0,0,0,0,0,0,0,0.192221828405638,0,0,0,0,0,0,0,0.0328199738061157,0,0,0,0.209104050310046,0,0,0.110942026696777,0.0044943082589503,0,0,0,0,0.251174603738714,0,0,0,0,0,0,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0242541204390058,0,0,0,0,0,0,0,0,0,0.0606915652620684,0,0,0,0,0,0,0,0,0.0521598020100807,0,0.0217570681453921,0,0,0.104557073806133,0,0,0.0397192805566023,0.0333099885803029,0,0,0,0,0.14828904102796,0.0878666067410147,0,0,0,-0.00408208317282768,0,0,0,0,0.0122481230262883,0,0
X002049.SZ,0,0,0,0,0,0,0,0.0763045911108242,0,0,0,0,0,0,0,0,0,0,0,0,-0.0472359236137801,0,0.0754035602087407,0,0,0,0.235402215389301,0,0,0,0,0.200780459388689,0,0,0,0,0,0,0,0.0311371982137041,0.169190980267416,0.14668230794975,0,0,0.0650131409662837,0,0,-6.93889390390723e-18,0,0,0,-0.0113244189512038,0,0,0,0,-0.00896701315155576,0,0
Change_TY3M,0,-0.0788725751128644,0,0,0,0,0,0,0,0,0,0.0427636255086519,0,0,0,0,0,0,0,0,0.0588556693007338,0,0.0780947736060903,-0.0961326120390764,0,0,0,0,0,0,0,0,0,0,0.03324575281377,0,0,0,0,0.0533713225267917,0,0,0,-0.151520160930722,0,0,0,0,0,-0.0231599317001809,0,-0.0178003953712648,-0.192937806488702,0,0,0,-0.0634532778641092,0,0
Slope,0,0,0,0,0,0,-0.0547488254468707,-0.017352926444013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.282427903669154,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,-0.37104924854805,0,0,0,0,0,0,0,0,-0.131778466308174,0,0,0,0,0,0,0,0,0,1.23216108375708,0,0,0,0.145825075502849,0,0
TED,0,0,0,0,0,0,0,-0.109778257564304,0,0,0,0,0,0,-0.153221304344877,0,0,0,0,0,0.157399191389658,0,0,0,0,0,0,0,0,0,0.328806022482339,0,0,0,0,0,0,0,0,0,0,0,-0.152085741101066,0,0.0806376207705694,0,0,0,0,0.141840142035109,-0.594875634575713,0.135572264986186,0,0,0,0,-0.160568549416353,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0213201248968497,0,0,0,0,0,0,0.0958132830302777,0,0,0,0,0,0,0,-0.10429366439577,0,0.0248555611258417,0,0,0,0,0,0.0053108785935099,0,0,0,-0.0421981698140762,0,0,0,-0.0542326479457217,0,-0.0612705942797905,0,0,0,0,-0.0178469406595778,0,0,0.12326571458768,0,0.0093316385569551,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,-0.0735792233075259,0,0,0,0,0,0,0.117390782212795,0,0.0283145550511981,0,0,-0.00109793776452209,0,0,0,0,0,0,0.0788385831195787,0,0,0,0,0,-0.0222864914337688,0,0,-0.0180214220026299,-0.0137284524831399,-0.00707790952636916,0,0,0,0,0,0.0101118554978764,0,0,0,-0.00336156059931568,0,0.154260656017707,0,0,-1.2904979705182e-05,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00134026465878112,0,0,0,0,0.00239199384434094,0,0
CarbonVol_Shenzhen,0,0,-0.278736650446877,0,0,0,0,0,0,0,0,0,0,0,0,0.396942308165004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0280599405271107,0,0,0,0,-0.110138496792934,-0.347064046975444,0,0,0,0,0,0,0,-0.682874386782597,0,-0.282615136892547,-1.03543737184704,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,-0.00238263073742029,0,0,0,0,0,0,0,-0.00320503348305064,0.00632857897459734,0,0,0,0,0,0,-0.0195628782366066,0,0,-0.00262023304469084,0.0176095228541359,0,0,0,0,0,0,0,0,0,0.0224457332611435,0,0,0,-0.00760891404555533,0,0,0,0,0,0,0,0,0,0,0,0,-0.0131381065377985,0.0148988170558888,0,0,0,-0.047318961358247,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00676998202138413,0,0,0,0,0.00158394721096613,0,0
