,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X600066.SH,X600271.SH,X600741.SH,X002241.SZ,X000100.SZ,X002236.SZ,X002292.SZ,X600031.SH,X600177.SH,X600118.SH,X002475.SZ,X002506.SZ,X000568.SZ,X000559.SZ,X600372.SH,X000157.SZ,X000338.SZ,X300003.SZ,X002085.SZ,X300124.SZ,X002074.SZ,X002007.SZ,X600867.SH,X000869.SZ,X600089.SH,X002294.SZ,X002426.SZ,X002180.SZ,X002456.SZ,X000050.SZ,X002508.SZ,X000981.SZ,X002465.SZ,X600498.SH,X601877.SH,X002179.SZ,X600060.SH,X002008.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0.263071215238172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052184819676554,-0.0651580618382471,0,0,-0.0185415383743533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.026793808482883,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0.116178421731388,0,0.108178468316393,0,0,0,0.138827657497895,0.0171718202332022,0,0,0,0,0.0310372360942273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0360653633331872,0,0,-0.0185575882434115,-0.0422332794158892,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0.101066872339203,0,0,0,0,0.172978192552423,0,0,0.00921081129099914,0,0,0,0,0.00781678285658562,0,0,0,0,0,0.0783538818643535,0,0,0.0217741700996595,0,0,0,0,0,-0.049520629237514,0,0.0455495797127554,0,0.0365671370884336,0,0,0.0938894960029935,0,0,0,0,0,0.0135045218521951,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0.137286898452648,0,0,0,0.036140851425548,0,0,0,0,0,0,0,0,0.0816743488899484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118322244329129,0,0,0,0,0.0214050212899266,0.0923570247209724,0,0,0,0,0,0,0,0,0,0.00579927081490315,0,0,0,0,0,0,0
X002304.SZ,0.0842219459331082,0,0,0,0.455120548720446,0,0,0,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,-0.00893710880769894,0.108815923238616,0,0,0,0,0,-0.0523628211601562,0,0,0,0,0,0,0,0,-0.0625198386824407,0,0,-0.0173972860831787,0,0,0,0,0.134996924249754,0,0,0,-0.0222133315310498,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143661582397274,0,0,0,0,0,0,-0.00175761648110261,0.0791458617737078,0,0,0,0,0,0.0385506945505234,0,0,0,0,0,-0.00357107900693512,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0445071306699454,0,0,0.0883637090813192,0,0,0,0,0.117095037867396,0,0.137139278402345,0.0337835848174993,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0861134125961311,0.0110397145591661,0,0,0,0,0,0,0,0.0228359143191295,0,0,-0.00285936201593014,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0.234947025372624,0,0,0,0,0,0.136307406021155,0,0,0,0,0.0808838916210028,0,0.00804812203844431,0.0938415171857001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0.0194077467452283,0,0,0.124871842515327,0,0.0480621344410666,0,0,0,0,0,0,0,-6.93889390390723e-18,0.0250140219360559,0.167136321981166,0,0,0,0,0.209951534694114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,-0.00939461285924665,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0404418477236242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203926103594898,0,0,0.389469927180624,0,0,0,0,0,0,0,0.0210353131864821,0,0,0,0,0,0,0,-0.0041591526009507,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00806652350290643,0,0.0850098093988324,0,0.0654750865811981,0,0,0,0,0,0,0,0,0,0,0,0.0276685623747825,0,0,0,0,0,0,0,0.0698439461623359,0,0,0,0,0.0192264853346212,0.00994358951754558,0,0.0687191424293141,0,-0.0127164188814579,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0.09216598120411,0,0,0,0,0,0,0,0,0.130598647947844,0,0,0,0,0.0991106481708588,0,0,0,0,0,0,0.0211188544729758,0,0,0,0,0,0,-0.0817925156293311,0,0,-0.0429949054299236,0,0,0.0738432017790476,0,0,0.0667989010918892,0,0,0,0,0,0.00098807698492835,0,0,0,0
X600271.SH,0,0,0,0,0.0968621988932966,0,0,0,0,0.104980704328613,0,0,0,0,0,-0.144874145693659,0,0,0.0187210764435038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134819183877898,0,0.0447742590621062,0,0,0.104241591057193,0,0,0,0,0.0278877147284647,0,0,-0.021171131619855,0.20033312095494,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0.132825087118375,0,0,0,0,0,0,0,0,0.0906359444478099,0,0.0698581846584576,0,0.0145036659794256,0,0.00983277428436281,0,0,0,0,0,0,0,0.0722437730033255,0,0,0,0,0,0,0.00600709459244984,0.167649298563997,0,0,0,0,0,0,0.00464163576561141,0,0,0,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239838745321888,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.0844988006479843,0,0.100887659202102,0,0.139600681529902,0,0,0,0,0,0,0.0101756486923093,0.112964540830007,0,0,0.241297555297771,0,0.0273948916942479,0,0,0,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0.0235764033056926,0,0,0,0,0,0,0,0,0,0.0292953531314919,4.33680868994202e-19,0,0.120946354499117,0,0.0517692459748757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226483196680618,0,0,0,0,0.107747131313969,0,0.0210091216802146,0,0.00541722091206902,0,0,-0.0105464181515268,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206630838959608,0,0,0,0,0,0,0,0.116791375587009,0,0.0573904988032874,0,0,0,0.0483302766020241,0,0,0,0,0,0,0,0,0.235227742400615,0.0139182048884989,0.117506699255937,0,0,0,0.0144289493985322,0,0,0,0,0.155191068688464,0,0,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.407628356920061,0,0.018103176421623,0,0,0,0,0,0.365841488518004,0,0.0635605134870735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166017765073075,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0.0967789602389627,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0487807846560669,0,0,0.111767230679902,0.316738224087193,0.154780791922427,0,0,0,0,0,0,0,0,0,0,0,0.0347710192483858,0,0,0,0,0,0.0409811125286503,0,0.00325866126219416,0,0,0,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0.0923749341044722,0,0,0.0307259666870866,0,0,0,0,0,0,0,0,0.192172927339072,0,0,0,0.05546421614643,0,0,0,0,0,0,0.0783849498476491,0,0,0,0.201715957763312,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.171946971506625,0,0,0,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00317057098733321,0.00178824473175826,0,0,0,0.0548833751975245,0,0.185016178873822,0.0831941478921382,0,0,0,0,0.0106370121138235,0,0,0,0,0,0,0,0,0.079332235971849,0,0,0,0.24345182614531,0,0,0.157214224818893,0,0.0866507040897713,0,0.015397151792172,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043819833101886,0,0,0,0,0,0.00598677321316502,0,0.0384485073657155,0,0.162753246611915,0.114112170942944,0,0,0,0,0,0,0.108421080087437,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155635149492314,0,0,0,-0.0290141353970591,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0.164121014911406,0.0270985484202578,0,0,0,0,0,0,0.0627181381828057,0,0,0.0283807103721766,0,0,0,0,0,0,0.105124513883464,0,0,0,0,0,0.0177668344704408,0,0,0,0,0,0,0,0,0,0,0,0,0.381227953143432,0,0.082138085644278,0,0,0,0,-0.0309129333852315,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0682278407749388,0,0,0,0,0,0,0.0897809502442076,0,0,0,0,0.00789674647852103,0.105733715582401,0,0,0,0,0,0,0,0,0.0678970771443559,0,0,0,0,0.209716448304865,0.0262448826686027,0,0,0,0,0,0.0342378998421886,0.0718206995072038,0,0,0,-0.0612318372483015,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094408503592092,0,0.396469706810564,0,0,0,0,0,0.0683920070839569,0,0,0,0,0,0,0,0.0234110383104732,0.132727835366144,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157066216960764,0,0,0,0,0,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0391825803236447,0.0696831137187883,0,0.490203290793299,0,0,0,0,0,0,0.00364188355343254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0488038961946156,0.336256019500176,0,-0.0461179786119028,0.050199665567086,0,0.158147646423319,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0.0494011864500679,0,0,0,0,0,0,0,0,0.129596431320128,0.0519937892613506,0,0,0.116488351214634,0,0,0,0,0.0839695507829775,0,0,0,0,0,0,0,0.0640029796468929,0,0,0,0,0.0305090687646734,0,0,0,0,0.158526783665338,0,0,0,0,0.00380661740335143,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0378168902209808,0,0,0,0.146468710249601,0,0,0,0.211045813868496,0,0,0.0937068980044813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035264785834128,0,0,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10240900021866,0,0,0.0624543364647367,0,0,0,0,0,0,0.0854570960496091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280093177582884,0,0,0,0,0.0241074455832744,-0.035779038362021,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0.49319550167766,-0.120456314894751,0,0,0,0,0,0,-0.176648261503036,0,0,0,0.315906338757516,0,0,0,0.185683588339892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0401974778934946,-0.0633405110267043,0,0,0,-0.248905727680213,0,0,-0.263784249588339,-0.24245652275527,0,0,0,-0.00694739618515813,0.0328970855569122,0,-0.281277546395875,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24385990115631,0,0,0.0113759737009297,0,0,0,0,0.162692125862434,0,0.159882881543841,0,0,0,0,0,0,0,0.109005811997089,0,0,0,0,0,0,0.106500889832736,0.036184666744989,0,0,0,0,0,0,0,0.0394617352393264,0,0,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138577175147554,0,0,0.128299174997576,-0.0274870563058672,0,0,0,0,0,0,0,0,0,0.107220705078851,0,0.417245857764179,0,0,0,0,0,0,0.170270955901001,0,0,0,0,0,0,0,0,0,0,0,0,-0.0107239499476843,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0.0930960045042597,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.0796459765681305,0,0,0.182003338163365,0,0,0,0,0,0.215797872489065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260858838115276,0,0,0,0.00783858302406004,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0378826721469154,0,0,0.0705597368680787,0,0,0,0.0475587871634979,0.0217555066874162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080941305746686,0,0,0.0361415483291368,0,0.00692800580649044,0,0,0,0,0.0190822699851306,0,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0.175505664696308,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0169897927720313,0,0,0,0,0,-1.73472347597681e-18,0.229512193244811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085770015068316,0,0,0,0,0,0.0265787928692783,0,0,0,0,0,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0412191631087903,0,0,0.0317606149066426,0.108395027941496,0.150834444875225,0,0,0.15771572792998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00682061914414362,0,0,0,0,0,0.130462555656101,0,0,0,0,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0398983602171283,0,0,0,0,0,0,0.0570681350110171,0.0532375519338075,0,0.227286989140951,0,0,0,0,0,0.0596875908988601,0,0.0438997144593171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000461399604041164,0,0,0,0,0,0,0
X002426.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118419294468795,0,0,0,0,0,0.0580159093090514,0,0.359731458213331,0,0,0,3.46944695195361e-18,0,0,0,0,-0.114119174556607,0,0.0362315223834901,0,0,0.11866656216613,0,0,0,0,0.0242236687861622,0.0221718244082769,0,0,0.044956356129957,0,0.0180647524801847,0,0,0,0,0,-0.0221077428349401,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172909425925735,0,0.115207765736244,0.113144886082275,0,0,0.214796972618891,0,0,0,0,0,0,0,0,0,0.0172199118414352,0,0,0,0,0,0,0,0,0,0.0957038289262478,0,0,0.170421407670511,0,0.0248248523752897,0,0,0.0221944478092817,0,0,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0604445351153263,0,0,0,0.0276209190599121,0.128157908959349,0,0.0223672960990167,0.129502482206754,0,0,0,0,0.146575772287721,0,0.0493828602531739,0,0,0,0,0,0,0.1442974692854,0,0,0,0,0,0.0100000186087683,0,0,0.10939274945128,0,0.0244923749609681,0,0,0,0,0,0,0
X002508.SZ,0.124956577476594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0256083824295282,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174737338603951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.316688680027815,0,0,0.0394276054815429,0,-0.306040375835403,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,0.0181943157707911,0,0,0,0,0.186340484653603,6.93889390390723e-18,0,0,0.0463007355064042,0.0856893246048336,0,0,0.417805282872985,0,0,0,0.0648896943199143,0,0,0,0,-0.0104333402678918,0,0,0,0,0,0,0,0,0,0,0,0.0601813418190264,0,0,0,-0.290816139063757,0,0,0,0,0,0.0197846748836744,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0.0568716867954183,0,0,0,0,0.129714589808455,0,0,0.0689590748063291,0.0176172618599135,0,0,0,0.0700959047677769,0,0.0440053276825339,0,0,0,0,0,0.252251909806864,0,0,0,0.0803094564726585,0,0,0,0,0.239722147543603,0,0,0,0,0,0,0,0,0,0,0,-0.028628965368258,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148053597611365,0,0,0,0,0,0,0,0,0,0,0,0.145814934838863,0,0,0,0,0,0,0,0,0,-0.00499684789957666,0,0.183726381249288,0,0,0,0,0,0,0.171345413384015,0.0782675650886414,0,0,-0.00467307121362386,0,0,0,0,0,0,0
