,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X002292.SZ,X600690.SH,X600703.SH,X600741.SH,X000100.SZ,X600031.SH,X600066.SH,X002506.SZ,X600118.SH,X002236.SZ,X002241.SZ,X000559.SZ,X002475.SZ,X000157.SZ,X000568.SZ,X600372.SH,X600177.SH,X002085.SZ,X002074.SZ,X300003.SZ,X000338.SZ,X300124.SZ,X002294.SZ,X600089.SH,X002465.SZ,X600867.SH,X002456.SZ,X601877.SH,X600498.SH,X002007.SZ,X002049.SZ,X000977.SZ,X002426.SZ,X300001.SZ,X000869.SZ,X002180.SZ,X000981.SZ,X002512.SZ,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0.296057293259682,0,0,0,0,-0.044437714433871,0,0,0,0.0985492366031809,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,-0.0177980785630192,0,0,0,0.064751188990755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600104.SH,0,0,0.0659924963889116,0.0237984880730764,0,0,0,0,0.0132399417203039,0,0,0,0,0.240673437961069,0,0,0,0,0,0,0,0,0,0,0,0,0.0950976702081169,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,0.103389339020491,0,0,0,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0390246501701453,0,0,0,0,0,0,0,0,0,0,0.120752068589761,0,0,0,0,0,0,0,0.216873493325507,0,0,0,0,0.0589696969945333,0,0,0,0,0,0,0.153557533678805,0,0.0142892299444483,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0.329289871596488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00756365964217738,0,0,0,0,0.0356615246265405,0,0.0404035381376975,0,0.147699507179927,0,0,0,0,0.0513924804981771,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0.0620656535642168,0,0,0,0,0,0,0.0826454978133369,0,0,0,0.0271309513521116,0,0,0.178411376708096,0,0,0,0,0,0,0,0,0,0,0,0.02885284180153,0,0,0,0,0,0,0.0447194235688301,0,0,0,0,0,0,0.0176656051217783,0,0,0,0,0,0,0
X002304.SZ,0,0,0.0658679883540163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122147066906119,0,0,0,0,0.206879760303456,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.0126772431806216,0,0.0360325295214402,0,0,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0.0180410414585093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203156400588675,0.00225808203176565,0.0529596550005691,0,0,0,0,0,0,0,0,0,0.0589559085401755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16772932429931,0,0,0,0,0.0791392556540036,0,0,0,0,0.201825602637736,0,0,0,0,0,0.00856680186677292,0.0784547295137042,0,0,0.0531030355930253,0,0,0,0,0,0,0.0248869348571496,0,0.00762132308113537,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255053169838139,0,0,0,0,0,0,0,0,0,0.0187898944123494,0,0,0.13773625003278,0,0,0,0.0857233460521689,0,0.0127073571367084,0,0.0614660333388824,0.0769894536246274,0,0,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.413776075808322,0.0136878370760909,0,0,0,0,0,0,0,0.0942333631547838,0.0714625522460885,0,0,0.0887190705189954,0,0,0,0.0688707706129906,0,0.0120791723823137,0,0,0,0,-0.0134641882186432,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26872626791168,-0.0281196655253176,0.0542971880465937,0,0,0,0,0,0.119619499021922,0,0,0,0,0,0.0191520590550296,0.396117888864531,0,0,0,0,0.323755471347932,0,0,0,0,0.190435080706256,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,-0.0220480894826154,0,0,0,0,0,0,0.35658908081491,0,0,0.161084190453202,-0.113521131614795,0,0,0,0,0,0,0,0,0.0810203477181532,0,0,0,0,0,0.0953954924298455,0,0,0,0,0,0,0,0,0,0,-0.153629346277473,0,0,0,0,0.0367640733754816,-0.268466437887055,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0.0372163140875676,0,0,0,0,0,0,0,0,0,0,0.108346801702778,0,0,0,0,0,0.114591907105796,0,0,0,0,0,0,0,0,0.107531920667643,0,0,0,0,0,0,0.130684880859516,0,0.00414964413976785,0,0.0364801731907615,0.16028972435579,0,0,0,0,0,0,0,0,0
X600741.SH,0,0.264232900259848,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268802702556043,0,0,0,0,0,0.121707380009575,0,0,0,0,0.149561211399902,0.00464245922083762,0,0,0,0,0,0,0,0,0.0882596117547335,0,0,0,0,0,0,0,0,0,0,0,0.0495098533265842,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0698707705151471,0,0,0,0.0818088740116852,0,0.0568085762466257,0,0,0.0635988895558096,0,0.0748584479074052,0,0,0,0,0,0,0,0.128053811459722,0.0171091740899732,0,0,0,0.144194895634695,0,0,0,0,0,0,0,0,0.0135340939895051,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0495939722279861,0,0,0,0.0441371862548739,0,0.145913912259755,0,0,0.194516564680365,0,0,0,0.115352597901576,0,0,0.255569376222153,0,0.024731511356919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00698839253130527,-0.00569808507957333,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.322699451991761,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.103951704611304,0,0.0181077048572693,0,0,0,0,0,0,0,0,0,0.119968654023408,0,0,0,0,0,0,0.0147251427741896,0,0,0,0,0,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0.0854615645431304,0,0,0,0,0,0,0,0.168080232047669,0,0,0.0727571240531174,0,0,0,0,0,0.0563942310830699,0,0,0,0,0,0,0,0,0,0,0.126713643043835,0,0,0.33071522089744,0,0.0315393052388458,0,0,0,0,0,0,0.042004314879279,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0902501513919785,0,0,0,0.124148434187026,0,0,0,0.251504075026042,0,0,0,0,0.0623791643037813,0,0,0,0,0,0.222907481789254,0,0,0,0,0,0,0.181573334347323,0,0,0,0,0,0,0.00263009866635084,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157378328631302,0,0,0,0.0755635743761114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00127659994650823,0.252792900544244,0.256703610105166,0,0,0,0.281049469742219,0,0,0,0,0,0,0,0,-0.121929565419727,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0.100597868831489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0491262319804699,0,0.123564105071086,0,0,0.128242984394966,0,0.0256650075402396,0,0,0.00449473579065272,0,0,0,0.171839887540831,0,0,0,0,0.324363529152969,0,-0.00221019391299598,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0.0404423446871238,0,0,0,0,0,0,0.0130182159280515,0.0998952395893826,0,0.0355308546816075,0,0,0,0,0,0,0,0.135799158327076,0,0,0.0379082487881801,0,0,0,0,0.0109560549332942,0.262003656737648,0,0,0,0,0,0.246333195292275,0,0,0,0,0.0235864515640701,0,-0.00470866740875079,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0350206569301273,0,0,0.153881296107712,0,0,0,0.164347052077746,0,0.01012586689938,0,0,0,0,0,0,0,0.073861008937693,0.0510368867214091,0,0.09602387027894,0,0,0,0,0,0,0,0,0,0.00434677343990915,0,0.00747214373273114,0,0,0,0,0,0,0
