,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600276.SH,X600809.SH,X002475.SZ,X600690.SH,X000651.SZ,X002304.SZ,X600104.SH,X300124.SZ,X000625.SZ,X000725.SZ,X003816.SZ,X000596.SZ,X002371.SZ,X000063.SZ,X000338.SZ,X600031.SH,X300014.SZ,X002179.SZ,X002129.SZ,X000100.SZ,X600703.SH,X600089.SH,X002236.SZ,X600372.SH,X002049.SZ,X002241.SZ,X000661.SZ,X600584.SH,X000157.SZ,X600741.SH,X000977.SZ,X601877.SH,X600522.SH,X600418.SH,X000800.SZ,X002074.SZ,X002007.SZ,X600183.SH,X002463.SZ,X601799.SH,X300142.SZ,X600702.SH,X002028.SZ,X002180.SZ,X000733.SZ,X002294.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0.101276582430488,0,0,0,0,0,0,0.033742994700055,0,0,0,0,0.153331581460955,0,0,0,0,0,0.188801599817787,0,0,0,0,0,0,0,0,0,0,0,0,-0.0653539286938304,0.000719487159958638,0,0,0,0,0.0228578694691441,0.0637350142174014,0.0923856847073699,0,0,0,0,0,0,0,0,0,-0.00064016819311826,0,0.00807168885512689,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0.0580247396711446,0,0,0,0,0.14314425477863,0,0,0,-0.0734544308123423,-1.73472347597681e-18,0,0,-0.0580904086956132,0,0.240215109117897,0,0.0673629199574384,0,0,0,0.0191395466984722,0,0.0715713157942255,0,0,0,0,0.0714290822913268,0.139320930525629,0,0,0,0,0,-0.132717132894584,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149120570224196,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0208064535771575,0,0,0,0,-0.0890531453550896,0,0.22762507402242,0,0.385151403736491,0,0.249915554718445,0,0,0,0,0.053966259189877,0,0,0,0,0,0,0,0,-0.00964218674775702,0,-0.15802708247594,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0604567895023812,0,0,0,0,0.0469377232997664,0,0,0,0,0,0,0.453028469291494,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0317751680292815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00503555709560585,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0467362219431254,0,0,0,0,0.0238152375966613,0.00317993173874744,0,0,0,0,0,0,0,0,0,-0.0141930185165496,0,-0.158440889215093,-0.0126242274245119,0.140636837238837,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0230855305900233,0,0,-0.0645558049071886,0,0.0218673925763562,-0.0187749083532166,0,0,0,0,0,0
X000596.SZ,0,0,0,0.382283920107623,0.0191475431265717,0,0,0,0,0,0,-0.0489628464767745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0395740812904502,0,0,0,0,0,0,0.0487628422637979,0,0,0,0,0,0,0,0.0105080502789445,0,0,0,0,0,0.00297821682924404,0,0,0,0,-0.0117444797203035,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0442172279738724,0,0,0,0,0,0,-0.00456579091284705,0,0,0,0,0,0,0.0741373466477767,0,0.0290925242395487,0,0,0.163381897452442,0,0,0,0,0,0.0491896866276076,0,0,0,0,0,0.0710078164145936,0,0,0,0.106014078932416,0,0,0,-0.0112999582863527,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0.17457702228147,0,0,0,0,0,0,0,0,0,0,0,-0.222761012868333,0,0,0,0,0,0,0,0,0,0.225373987813058,0,0,0,0,0,0,0,0.408983712330909,0,0,0,0,0,0,0,0,0,0,0.254180861711643,-0.0884155727734935,0,0,0.0857728362161759,4.33680868994202e-19,0.0286605463513775,0,0,0,0,0.24249414696089,0,0
X000338.SZ,0.0118914314060365,0,0,0,0,0,0,0,0,0,0,0,0.018610384115307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00293522403081426,0.0556783062992384,0,0,0,0,0,0,0,0,0,0,0,0,-0.0138743540198739,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0.038867179781791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160417524776475,0,0,0.0404755592025561,0,0,0,0,0,0.280508985883887,0,0,0,0,0.0713038822265049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0108517755502372,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116281358493652,0,0,0,0,0,0,0,0,0,0,0,0.0287923847799512,0,0,0,0,0.0134072509901637,0,0,0,0,0,0.0592788265003016,0,0,0,0,0,0,-0.0163110659610932,0,0,0,0,0,0
X002179.SZ,0,0,0,0,-0.0156981894717066,0,0,0,0,0,0,0,0,0.196155832031352,0,0,0,0,-0.0608992175111291,0,0,0,0,0,0,0,0,0,0.0727146149203668,0,0,0,0,0,-0.103191144781014,0,-0.0401006573737791,0,0,0,0,0,0,0,0,0,0,0,0.253996299145303,0,0,0.00168305448611755,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15562744703015,0,0,0,0,0,0,0,0,0,0,0,0.10491706376353,0,0,0.210148758810605,0,0,0.00403454453347661,0,0,-0.0782640925911163,0,0.365069899595348,0,0,0,0,0.202532623843884,0,0,0,0,0,0,-0.000808771794460395,-0.0046289859075675,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.436001164974505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0631464942983887,0,0,0.0472859221441003,0,0,0,0,0.186634505321209,-0.0336927990684355,0,0.115181557531717,0,0,0,0,0,-0.00328326699887252,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0189160361610177,0,0,0,0,0,0,0,0,0,0,0,0.0473586861699062,0,0.0365445116514062,0,0,0.0610686216459896,0,0,0,0,0,0,0,0.15343304470627,0,0.121644081153491,0,0,0.085694836259282,0,0.00980344290189798,0,0.010701743701946,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.180565692365464,0,0,0,0,0,0,0,0,0,0.200914718151593,0,0,0,0,0,0,0,0,0,0,0,0.0207422245208694,0,0,0,0,0,0,0,0,0,0,0,0,0.0975716293723856,-0.0466443653289617,-0.00300128945779558,0,0,-0.0111503480504278,0,0,0,0,0,0
X002236.SZ,0,0,0.0714848163727097,0,0,0,0.199237900040999,0,0,0,0,0.368957885637462,0,0,0,0,0,0.414601835099604,0,0,0,0,0,0,0,0,0,0,0,0,-0.274958113804512,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.10983812451292,0,0,-0.0169714378514475,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0334224435391309,0,0,0.127760302238471,0,0,0,0,0.0118785224811519,0,0,0,0,0,0.0195431196781063,0,0.0747049248687722,0,0,0,0,0,0.0422517300594665,0,0,0,0,0.164566977019104,0.0616875657076565,0,0,0.00175309386488347,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0198593184705096,0,0,0,0,0,0.254088507393461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0626380670479314,0,0,0,0,0.213797584833937,0,0,0.122609288962917,0,0,0.0110332572804471,0,0,0,-0.00779392041596193,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0731900352554092,0,0,0,0,0,0,0,0,0,0.0135022095355037,0,0,0,0,0,0,0,0,0,0,0,0.0528372689983897,0,0,0.0709031675174689,0,0,0,0,0.134356348174745,0,0.0895424047461248,0,0,0,0,0,0,0,-0.0157949867756357,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0347117192195743,0,0,0,0,0,0,0.076004579274053,0,-0.0387487724471243,0,0,0,0,0,0,0,0,0,0,0,-0.0290896848798806,0,0,0,-0.103019242324988,0,0.359925746436849,0.0711015530993129,0,0,0,0.161311117623935,0,0.00450902191642869,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124016316889542,0,0,0,0,0,0,0,0,0,0.164540303257872,0,0,0,0,0,0,0,0.0922618134951751,0,0,0.0525580894291844,0,0,0,0,0.0921349572220476,0,0.0363444999709901,0,0,0.095823909873581,0,0,-0.058321360319404,0.00279744068457977,0,0,0,0,0,0,0
X000157.SZ,-0.0735217674984477,0,0,-0.0450041727143255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151234138363669,0.499908775302006,0,0,0,0,0,0,0,0,0,0,0,-0.0287422168988483,0,0,0,0,0,0,0.111005315365056,0,0,0,0,0,0,0,0,0,-0.0408757607403279,0,0,0.0179250626271651,-0.0269866367926194,-0.00737211881919489,0,0,0,0,0
X600741.SH,0.0699546851772936,0,0,0,0,0,0,0,0,0,0,0,0.0427247550626479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0316857738601078,0,0,0,0,0,0,0,0,0,0.11832753996715,0,0,0,0.00738163150947393,1.73472347597681e-18,0.242346105048251,0,0.114954019715634,0,0,0,-0.107019876015574,0.00394249091404217,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.355806436312447,0,0,0,0,0.186912772619247,0,0.135221066981294,0,0,0,0,0.0821680147182348,0.135047102908805,0,0,0,0,0,0,0,-0.04172188609563,0,0,0,0.491994533911423,-0.182259854271714,0,0,0,0.105621173648725,0,0,0,0,-0.0274678717025423,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0930416583025339,0,0,0,0,0,0,0,0.0635346314500702,0,0,0,0,0,-0.0247344043071774,0,0,0,0,0,-0.00546885317198932,0,0.0642338061299398,0,0,0.0771213321543971,0,0.151709388843753,0,0,0.0419538805998521,0,0.0206877457708156,0,0,0.0381718419003651,0,0,0,-0.00131030619247915,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,-0.0760496988314722,0,-0.0879097455196829,0,0,0,0,0,0,0,0,0,0,0,0,0.341305161596689,0.0619837499731591,-0.0225349712419614,0.163862640506986,0,0,0,0,0,0,0,0.0984572332278472,0,0,0,0.0669074601912828,0,0,0.140723382307015,0,0,0,0,0.0859466975622671,0,0,-0.13840054905373,0,0,0,0,0,0.0121958606761703,0.00340107265935457,0,0,0,0,0,0
X600418.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.466237468724799,0,0,0,0.227411509041141,0,0,0,0,0,0,0,0,0,0,0,0.106778930618589,0,0,0,0,0,-0.0120674511549516,0,0,0,0.497943661511378,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0.0357807588985866,-0.0133040943529034,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0.158439302777337,0,0,0,0,0,0,0,0.175499325423231,0.0794473979317511,0,0,0,0,0,0,0.0440938085399062,0,0,0,-0.0116390895208024,0,0.0546881451781349,0,0,0,0,0.170717234632421,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122260920841084,0.0179364402068834,0,0,0,0,0,0
X002074.SZ,0.0656363468398416,0,0,0,0,0,0,0,0,0,0,0,0.0981157743108155,0,0,0,0,0,0,0,0.17209664158854,0,0.17670001262214,0,0,0.0921808834853676,0,0,0,0,0,0,0,0,0,0,0,0.0292871704852056,0,0,0,0,0,0.0850567123886884,0,0,0,0,0,0,0.045969459624573,0.0028240447050687,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100970644752524,0,0,0.161256507736979,0,0,0,0,0,0,0,-0.0496220598143316,0,-0.0762014707118296,0,0,0,0,0,0,0,0,0,0,0.130625433506828,0.0477530192279074,0.0490268475418643,0,0,0,0,0,0,0,0,-0.0272914616108829,0,0,0,-0.151463050273242,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172003501244442,0,0,0,0,0.0333515554995017,0.0308135849739752,0,0,0,-4.33680868994202e-19,0.0312598145739992,0,0,0,0,0,0,0,0.0210472888445248,0,0.100415057134286,0.105029475792826,0,0,0,0,0,-0.0117503003074519,0,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0.182087990339245,0,0,0,0,0,0,0,0,0,0,0,-0.16452479536227,0,0,0,0,0,0,0,0.290221311327168,0,0,0,0,0.196250154152646,0,0,0.43724586018946,0,0,-0.00787766932518596,0,0,0.0942600021571585,0.071147411965305,0,0,0,0,0,0,0,0,0,-0.0214312297158291,0.0557260255023599,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197524736804921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0564930471849063,0,0,0,0,0,0.222203810070903,0,0,0,-0.0742555610038849,0,0.323637192857713,0,0,0.0608746312395097,0,0.013287710338671,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169069215600952,0,0,0,-0.214262398360628,0,0,0,0.0766704136766439,0,0,0.452937832765687,-0.0155431758607238,0,0,-0.21626370351908,0,0,0,0,0,0,0,0.0937365186280488,0,0,-0.0302091184225193,0.0682783439538235,0,-0.00402178857517605,5.42101086242752e-20,0,0,0,0,0,0
X600702.SH,0.0410737078485208,0.356380881746869,0,0,0,0.172955080658914,0,0,0,0,0,0,0,0,0,0,0,0.145385703017786,0,0,0,0,0,0,0,0,0,0,0.187555580069213,0,0.12787711019012,0,0,0,0.0264804378749519,0,0,0.0633697418668896,0,0,0,0,0,0,0.00526510329835748,0,0,0,0,0,0,0,-0.0101120606034308,0,0,0,0,0,0
X002028.SZ,0.0887252177461097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0904196279332342,-0.0231877524211811,0,0,0,0,0.133764982814362,0,-0.0290140951149995,0,0,0,0.036877985004964,-0.177241618468971,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0448701966247989,0,0,0,0,0,0,0.121146301531297,0.0286390077142443,-0.0547044184448494,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0596499067886857,0,0,0,0.317473336272652,0,0,0,0.107959942681342,0,0,0,0,0,0,0,0,0,0.00834658718928547,0,0,0,0,0,0,0,0,0,0.0200186490406074,-0.0208738410797738,-0.257231506297491,0,0,0.0420051319297231,0,-0.0252279238659293,0,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0.039653928231224,0,0,0,0,0,0,-0.0190413967127174,0,0,0,0,0,0,0,0,0.661311082307994,0,0,0,0,0.0335000737180306,0,0,0,0,0,0,0,0.0260335654448694,0,0.31819989884518,-0.134115060955301,0,0,0,0,0,0,-0.0417197184282743,0.0405394746307287,0,0,0,0,0,0.0407773942577209,-0.0920017291210129,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0.299009453631808,0,0,0,0,0,0,0,0,0,0,0,0.0509569957627368,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107745325862762,0,0,0,0,0,0,0,0,0,0,0,0,-0.0459213981474816,0,0,0,0,0,0,0.106771740133767,-0.0178611989417111,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0533913464071638,0,0,0,0,0,0,-0.0954825267673351,-0.2970836097308,0,0,0,0,0.0388253109554968,0,0,0,0,0,0,0,0.0327938941212583,0,0,-0.0482120556577619,0.340954505289932,0,0,0.0298511042772634,0,-0.0172003583802225,0,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,-0.168892828524968,-0.435629465176001,0,0,0,0,0,0,0,0,0,0,0,0,-0.038379985963248,0,0,0,0,0,0,0,-0.0421320343516996,0,0,0,0,0,0,-0.460239550111645,0,0,0,0.314532304958763,0,0,1.15157625867685,0,0,0,1.2961755821613,0,0,0,-1.84269058664661,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.114199053255418,0,0,0,0,0,0,0,0,0,0,0,0,-0.149395331241221,0.5491953043013,0,0,0,0,0,0,0
RealEstate_excess,0.0891998874319534,0,0,0,0,0,0,0,0,0,0,0.160826840686175,0,0,0,0,-0.0755838724415245,0,0,0,0.00308612238964721,0,0,0,0,0,-0.108706142437182,0,0,0,-0.0178820076334571,0,-0.138084645733529,0,0.014016977788259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170984956034863,-0.0131160719861868,4.33680868994202e-19,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0.113368742787526,0,0.0854384576653573,0,0,0,-0.0113376562653334,0,0,0,0,0,0,0,0,0,0.00127575168143774,-0.0938661675123447,0,0.0131517787345806,-0.0646341567520786,0,0,0,0,0,0,0,0,0,0,0,-0.0552708581899808,0,0.0689597672410353,-0.0161290522559955,-0.000267133541976353,0,0,0,0,-0.0107792031604829,0.0172518911822878,0,0,0,0.0217947446007226,0,0
MKvol,0.00210012731086198,0,0,0,0.00113993845937087,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00161497819709114,0,0,0,-0.000859933557005906,0,0,0,0,0,0,-0.000384839916882816,0,0,0,0,0,0,0,0,0.000309947033452119,0,0,0,0,0,-0.000272505848834187,0,0,0,0,0,0,0,-0.000958595450946963,0,0,0,-0.0060437748034244,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00536973826168844,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0.00324894766392334,0,0,0,0,0,2.71050543121376e-20,0,0,0,0,0.00214531842980229,0,0,0.000816035283088064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000565477816770864,0,0,0,-0.000943199359143835,0.000313466338194405,0,0,0,0.0316869267915133,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0147321983929835,0.00916118167213333,0,0,0,0,0,0
