,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X000568.SZ,X002304.SZ,X000651.SZ,X002475.SZ,X600690.SH,X600104.SH,X300014.SZ,X600031.SH,X000725.SZ,X300124.SZ,X000063.SZ,X000661.SZ,X002371.SZ,X000338.SZ,X600703.SH,X000625.SZ,X002241.SZ,X002129.SZ,X003816.SZ,X300142.SZ,X000100.SZ,X000596.SZ,X002049.SZ,X002179.SZ,X600702.SH,X000799.SZ,X600460.SH,X600779.SH,X002007.SZ,X002074.SZ,X600741.SH,X000157.SZ,X601877.SH,X600584.SH,X002236.SZ,X002414.SZ,X601799.SH,X600089.SH,X300003.SZ,X600183.SH,X300146.SZ,X000800.SZ,X600884.SH,X000977.SZ,X000066.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0304246220055237,0,0,0,0.176403059001062,0.00363598022531579,0,0.169467905368172,0.0960198180888398,0,0,0,0,0,0,0,0,0,0,0,0,0.0155167146636158,0,0,0,0,0,0,0.0738244088961727,0.0069573702848017,-0.00859556950581502,0,0.0392268555931686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0523752280694656,0,0,0,0,0,0
X000858.SZ,0,0,0,0.00627733547213362,0,0.256586458249607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0.0538031602151203,0.106811001260214,-0.0220563864204268,0,0,0,0,0,0,0,0,0,0.0239816888404513,0,0,0,0.0795983289608731,0,0,0,0,0,-0.0507665798938328,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0.167901476887905,0,0,0,0,0.155955908286165,0,0.0808363676794372,0.0243464488398301,0,0,0,0,0,0,0,0.0551040429242679,0.00049603797976943,0,0,0,0,0.00530609498307164,0,0,0,0.10771036347742,0,0,0,0,0,0,0,0,0.0719167125108969,0,0,0,0,0,0,0,0,0,0.105431845181302,0,-0.0160421014509971,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0.121896519779794,0,0,0,0,0,0,0,0.168661169395261,0,0,0,0,0,0,0,0,0,0,0,0,0.0176638530970748,0,0.0144884927330751,0.456302544520666,0,0.0771191619335669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022590364778483,0,0,0,0,0,0
X600276.SH,0,0,0,-0.000377506387244307,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.151016645014488,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.0788374425221021,0,0,0,0,0.123683972417004,0,0,-0.105699732641532,0,0,0,0.141066279617227,0,0,0,0,0,0,0,0,0,-0.0646135754087812,0.0148741949848029,0.048330017980935,0.00911134043156629,0,0,0.034808245513615,0,0,0,0,0,0
X000568.SZ,0,0.719908247041118,0,0.0555199196869378,0,0,0.102097700049585,0,0,0,-0.212225995030044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152321751597809,0.0296184057664498,0,0,0,0,0,0,0,0,0,0,0.02547970021006,0,0,0,0,0,0,0,0,0.0291527983647781,0.00518269077995426,0,0,0,0,0,0,0,-0.0446910564776076,0,0
X002304.SZ,0,0,0,0.206124155902094,0,0.244204986425383,0,0,0,0,0,0,0,0,0,0.0711862655016034,0,0,0,0.171265287103039,0,0,0,0,0,0,0,0,0,0,0,0.0443583110614247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116423289429435,0.0742292081340478,0,-0.116315481466726,0,0,0,0,3.46944695195361e-18,0,0
X000651.SZ,0,0,0,0,0,0,0,0,-0.0282603107450035,0.144313713063156,0,0,0,0,0,0.156660910841206,0,0,0,0,0,0,0,0,-0.0212123616394903,0,-0.0773367090354571,0,0,0.0882715684443489,0,-2.16840434497101e-19,0,-0.00517855901171715,0,0.0262428273328792,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0480084159867764,0,0,0.0578805646681447,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0.327968060350461,0,0,0,0,0,0,0.0541371662455115,0,0,0,0,0,0.0667317006147176,0,0.086477969013853,0,0.0784414030208,0,0,-0.0115422733777101,0,-0.0218291315064456,0.114763551369759,0,0,-0.0209616194816685,0,0,0,0,0,0,0,0,0,0,0,-0.0801788325664698,0,0,0,0,0,0,0,0,0.00619139438033659,0,0,0,0,0,0,0
X600690.SH,0,0,0.298664818035484,0,0.206311494712131,0,0,0,0,0,0,0,0,0.222819369330428,0.0121352978929227,0.00690231540861293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0.0141444058925898,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00568280379038077,0,-0.0405334432770569,-0.0294743383888799,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0847366908144603,0,0,0,0,0,0,0,0.0814801227660813,0,0,0,0.185350000224492,0,0,0,0,0.0212908328777386,0,0,0,0,0,0,0,0,0,0,0,0,0.0503420988002465,0,0,0,0,0.0235903532658028,0,0,0,0.0919380880304801,0.00316637154865198,0,0,0,-0.018990834331338,0,0
X300014.SZ,0,0,0.0464471577675909,0,0,0,-0.12303176796393,0,0,0,0,0,0,0,0.253652283643266,0,0.0420042126087188,0.0263458040057569,0,0,0.229982260251459,0.281050616525418,0,0,-0.0295889020673826,0,0,0,0,0,0.0417090735533398,0,0,0,0.0633481322402442,0,0,0,0,0,0,0,0.338427884487289,0,0,0,0,0.0895448265664674,0,0,0,0,0,0,0,0,0,0,0
X600031.SH,0,0.00308843872623361,0,0,0,0,0.0486546803641244,0,0,0,0.0485527989534426,0,0,0,0.0287307700257249,0,0,0,0,0.153408875697342,0,0,0,0,0.0749676914990709,0,0.0411171614052915,0,0,0.0301183410759865,0,-0.156726587850867,0,0,0,0.0121130389481941,0.0106622805001692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0195840352051086,0,0
X000725.SZ,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0.527126855446281,0.0540369161872954,0,0,0,0,0.0269815115579122,0,0,0,0,0,0,0,0,0.079798638104539,0,0,0,0,0,0,0,-0.107627884503683,0,0,0.0108932384538138,0,0,0,0,0,0,0
X300124.SZ,0,0,0,-0.0349532106276653,0.164996848905922,0,0,0,0.052179808616187,0,0,0.192618570163516,0,0,0,0,0.06434659771284,0.127175609639489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00369393721041671,0,0,0,0,0.17083946717238,0,0,0,0,-0.0903566945473885,0,0,0.102603788831326,0,0,0,0,0,0,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0.0645096875926533,0,0,0.0312966049489928,0,0,0,0,0.0782508235884348,0,0,0,0,0,0,0,0,0.0113771250455632,0.0481262291697157,0,0,0,0,0,0,0,0.0383358876947189,0,0.0183396602884993,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0334506417531371,0,0,0,0,0,0,0.00450370216436212,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,-0.0490592906309055,0,0,0,0,0,0,0,0.318532611778941,0,0,0,0,0,0,0,0,0,0.158367447696653,0,0,0,0,0.00335669254481053,0.260231205713909,-0.0845077933528971,-0.0670974210045266,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,-0.039161936566014,0,-0.0715361921399328,0,0,0,0,0.0242691356931536,0,0
X002371.SZ,0,0,0,0,0,0,0.00232069283128323,0,0,0,0,0,0,0,0,0,0.0374589603775136,0,0,0,0,0,0,0,0,0,0,0.0306296321924244,0,0,0,0,0,-0.0143955094497206,0,0,0,0,0.219370414932207,0,0.2111514709138,0,0,0,0,0,0,8.67361737988404e-19,0.213243318114505,0,0,-0.0130518024417211,0,0,0,0,-0.333749851366332,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0936427917412149,0,0,0,0,5.42101086242752e-20,0,0.120544310022638,0.0469164650324767,0,0,0,0,0,0,0,0,0.0253534679257427,0,0,0,0,0.0442600884609559,0,0.014812070038574,0,0.0519103447801484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0322434523932908,0,0
X600703.SH,0,0,0,0,0,0,0,0,0.169562431144842,0,0,0,0.373916571384063,0,0,0,0,0.222888719465481,0,0,0,0,0.0388699669577152,0,0,0,0,0,0,0,0,0.226302033306876,0,0.00993723192349256,0,0,0,0,0,0,0,0,-0.000984743073944404,0,0,0.0333955598967034,0,0,0,0.0383377166935312,0,0,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,-0.25582035108108,0,0,0,0,0.843885315379351,0,0,0,0,0,0.153029980840455,0,0,0,0,0,0.308150253593231,0,-0.0549928749158241,0,-0.0198853985281824,0,0,-0.169775065013553,0,0,0,0,0.21824293201716,0,0,0,0,0,0.0691821507339898,0,0,0,0,0,0,0.101910539119675,0,0,0,-0.104216475731289,-0.0173953749526064,0,0,0,0,0,0
X002241.SZ,0,0,0,0.105146473014019,0,0,0,0,0.17001267196525,0,0,0.176792122698781,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0757448222232805,0,0.00479692770201849,0,0,0.00760812450204665,0.217549472557535,0,0,0,0,-0.172511207701655,0,0,0,0,0,0,0,0,0,0,-0.0391690054052348,0,0,0,0,-0.141795189748441,0,0,0,0.0903437574539181,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0.0253558468193922,0,0,0,0,0,0,0,0,0.106194197053026,0,0,0,0,0,0,0,0,0,0,0.102773371072396,0,0,0,0.0773440029698297,0,0.223520563403416,0,0,0.0500166113660249,0,0,0,0,0.129377498753199,0,0.111765201878016,0,0,0,0,0.0570907034603337,0,0.02383188281051,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0.00163946678963916,0,0,-0.0260031486616961,0,-0.0444458530921013,0,0,0,0,-0.0310312315469137,0,0,0,0,0,0,0.00606830306966966,-0.0136682015646572,0,0,0,0,-0.043014017641999,0,0,0,0,0.00718572000688123,0,0,0,0,0,0,0,0,0,0.00132311454819135,0,0.00801008414731065,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0914175259133131,0,0,0,0,0.0856360714127219,0,0,0,0,0,0,0,0,0,0.000497374424718838,0,0,0.0646119727078678,0,0,4.33680868994202e-19,0.139525495660932,0,0,0,0.0879401097355408,0,0,0.0252158704640249,0.154123645824421,0,0.115225869883344,0,0,0,0,0,0.238076358393377,0,-0.119458020976647,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0.0314138867314041,0,0,0,0,0.353697056335686,0,0,0,0,0,0,0,0.0484829316502325,0,0,0,0,0,0.0742802500421446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0679627290495008,0,0,0,0,0,0,0,0,-0.058509127681123,0,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0.475525030429213,0.0190168789675261,0,0,0,0,-0.0137044452137488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.461657966999409,0.013382317561575,0.315723917100517,0,0.154631356548608,0,0,0,0,0,0,0,0,0,0,0,0,-0.155637090421629,0,0,0,-0.00627347191624465,0,0,-0.0872323235633303,0,0,0,0,0,0
X002049.SZ,0,0,0,-0.0500017053369713,0,0,0,0,0,-0.0246083606085235,0,0,0,0,0,-0.0345296345653984,0,0.314979709388915,0,0.206714532940726,0.140784908495943,0,0,0,0,0,0,0,0,-0.0148078730270894,0,0.0273448065654859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0157997853231191,0,-0.0360749596529453,0,0,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,-0.0262872892936878,0,0,0,0,0,0,0,0.0583749724348791,0,0,0,0.0313219905515809,0,0,0.236367598118611,0.00593183097160407,0,0,0,0,0,0.319588257638198,0,0,0,0,0,-0.158532108431707,0,0,0,0,0,0,0,0,0,0.191616567631756,0,0,-0.119480367607125,0,0,0.167713982353069,0.0602891262609032,0,-0.0112542021124951,-0.0798273004270624,0,0,0,0,0,0
X600702.SH,0,0,0,0,0,0,0,0,0,0,0,-0.027225975263085,0.069180039371931,0,0,0,0,0,0,0,0.0218354319717884,0,0,0,0,0,0.0531535106752363,0,0,0,0,-0.0692112650228715,0.326454381931061,0,0,0,0,-0.208690399397296,0,0.664548955112436,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.261685750168742,0,0,0,0,0,0
X000799.SZ,0,0,0,0.427798439191022,0,0,0,0,0,0,0,0.148470839897631,0,0,0,0.0352610434436407,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588107419536899,0,0,0.270211182198275,0,0,0,0,0,0,0,0,0,0,0.0383043899952116,0,0.122207995154199,0,0,0.120390466725267,0,0,0,-0.0321993805943153,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,-0.098707764206664,0,0,0.198455304561898,0,0,0,-0.238510550677231,0,0,0,-0.248811267947724,0,0,0,0.112751363199247,0.0756758671243336,0.0584996540968303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0.502330210266625,0,0,0,0,0,0,0,0,0.216503524723605,0,0.0848351873246918,0,0,0,0,0,0,0,0,0
X600779.SH,0,0,0,0.222822898693005,0,0,-0.0607950509245972,0,0,0,0,0,0,0,0,0,0,-0.161527879774943,0,-0.00189715212886596,0,0,0.00440188613886328,0,0,0,0,0,0,0.0554680724542713,0.496253368574229,-0.0401170719273845,0,0,0.0659941829096703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0.230766586304184,0,0,0.0830643572431248,0,0,-0.0411216480065568,0,0,0.0764101551347083,0,0,0,0,0,0,0,0,0,0.109401750172219,0,0,0,0,0,0,0,0.0279698674484309,0,0,0,0,0,0,0,0,0.045560722571673,0,0,0,0,0,0,0,0,0,0,-0.0811591047841545,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0.211900716040525,0,0,0,0,0,0.152411073451702,0,0,0,0,0,0.248654759002339,0,0.000985648499228848,0,0,0.0659625430075707,0,0,0,0,0,0,-0.0739446448853761,0,0,0,0,0,0,0,0,0.0650376100174055,-0.130902018864471,0,0,0,0,0,0.0138759240132062,0,0,0,0,0,0,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0.210882100069033,0,0,0,0.0697311483988186,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0334218479893335,0,0,-0.138970492783583,-0.045430231412057,0,0,0,0,0.145808371236487,0.170188605751933,0,0.000420455013057049,0,0,0,0,0,0.099016358196142,0,-0.117991117767678,0,0.148228725951161,0,-0.0498980075639194,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0.0391425455240539,0,0,0,0,0,0,0.36768045849321,0,0,-0.0470555771493129,0,0,0,0,-0.0130531197612661,0,0,0,0,0,0,0,0,0,0,0,0,-0.0442931510989273,-0.0268298087931707,0,0,0,0.0393391143508685,0,0,0,0.0948716794373908,0,0,0,-0.0193983792668639,0.0370794695649444,0,0.0729329481774655,0,0,0,0,0,0,0,0,0
X601877.SH,0,0,0.108895189309088,0,0.065476859087143,0.0615305206997085,0,0,0,0,0,0,0,0,0.0589268670378075,0,0.0509018012859391,0,0,0,0,0,0,0,0.0599971928205594,0,0,0,0,0,0.0351687943217817,0,0,0,0,0.0161764597180456,0,0,0,0,0.226001036721524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0.0547362332474124,0,0,0,0,0,0.0689802746311387,0,0,0,0,0.286234534149176,0.127269298999281,0,0,0,0,0,0,0.227956172205504,0,0,0,3.46944695195361e-18,0.0577052965039046,0,0,0,0,0,0,0,0,0,-0.0135337404122304,0,0,0,0,0,0,-0.115223876239627,0,-0.0831380928967493,-4.33680868994202e-19,0,0,0,0,0,0
X002236.SZ,0,0,0.200071920082459,0,0,0,-0.181353279489889,0,0,0.0414261527397524,0.248991405117199,-0.238296374353505,0,0,-0.149801455174947,0,0,0,0,0,0.0821882827569313,0,0.182273145334501,0,0,0,0.224556551215494,0,0,0,0.0565139744977962,0,0.000990745720511882,0,-0.0206171491095107,0,0,0,0,0,0,0,0,0.05181496765411,0,0,0,0,0.26210157003012,1.73472347597681e-18,0,0.0269782915052859,0,0,0,0,0,0,0
