,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X600809.SH,X000568.SZ,X000651.SZ,X002304.SZ,X600690.SH,X002475.SZ,X600031.SH,X600104.SH,X000725.SZ,X300014.SZ,X300124.SZ,X000661.SZ,X000338.SZ,X000063.SZ,X003816.SZ,X002241.SZ,X000625.SZ,X600703.SH,X000596.SZ,X000100.SZ,X300142.SZ,X002371.SZ,X000157.SZ,X002129.SZ,X002179.SZ,X002049.SZ,X000799.SZ,X600741.SH,X002007.SZ,X002236.SZ,X601877.SH,X600702.SH,X002414.SZ,X600779.SH,X300146.SZ,X600584.SH,X300003.SZ,X601799.SH,X600183.SH,X600460.SH,X000800.SZ,X002074.SZ,X000066.SZ,X600089.SH,X000977.SZ,X002508.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000661.SZ,0,0,0,0,0,0,0.17174110884145,0,0,0.0434013341794607,0,0,0,0,0.310792436982169,0,0,0,0,0,0,-0.0640766970515638,0,0,0.325490493741429,0,0,-8.67361737988404e-19,0,0,0.159038139783337,0,0.278436440391631,0,0,0,0,-0.332207707511613,0,0,0,0.0614848941662728,0,0,0,0,-0.156372642040022,0,0,0,0,-0.179171678217408,0,0,0,0,0.0177335567288915,0,0
X000338.SZ,0,0,0,0,0,0.202201946085717,0,0,0,0,0,0,0,0.0779930517232074,0,0,0,0,0,0,0.0221291321517342,0,0,0,0,0,0.033853832043929,0,0,0,0,0,0,0,0,0,0,0,0.0641371052862956,0,0,0,0,0,0,0.108524622203838,0.0336586073167662,0,0,0,0,0,0,0,0,0,-0.000667546359128183,0,0
X000063.SZ,0,0,0,0,0,0,0,0.0306276084129924,0,0.142486945578655,0,0,0,0,0.0304024158603794,0.0427903596075667,0,0,0,0,0.05522430243064,0,0,0,0,0,0,0,0,0,0.0675124469579727,0,0,0,0,-0.00679357016308193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129554078205349,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0134716336298001,-0.0728431732903609,0,0,0,-0.0986831253541627,0,0,0,0.0103690746876797,0,0,0,0,0,-0.0011273964511135,0,0,0,0.0217757052333172,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0292151396738971,0.0301974425906931,0,0,0,0.0427742350199633,0,0,0,-0.0357270679670221,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0.292545199745353,0,0,0,0.0179187856414315,0,0,0,0,0,0,0,0,0,0.191817883147328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194480776886806,0,0,0,0,0,0,0,0,-0.0336845893206245,0,0,0,-0.00432353635720495,0,0
X000625.SZ,0,0,0,0,0.0270655610363556,0,0,0,0,-0.0984544889083355,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0948547895551042,0,0,0,0.0217741677736883,0,0,0,0,0,0,0,-0.0715776629221655,0.104913255601776,0,0,-6.93889390390723e-18,0.147300733314759,0,0,0.238682959455236,0.352816629502207,0,0,0,-0.309880891005648,0,0,0,-0.0455047187763877,0,0,0,0.0159000132495833,0,0
X600703.SH,0,0,0,0,-0.034571606293655,0,0,0,0,0,0.200871065617168,0,0,0,-0.0368216050092488,0,0,0,0,0,0,0,0,0.0816033847940773,0.0438613350025168,0.219461097865615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10867232156447,0,0.0868028287384474,0,0,0,0,0,0,0,0,0,0,-0.02590961256169,0,0
X000596.SZ,0,0,0,0,0,0.337567559525305,0,0,0,0,0,0,0,0,-0.111636173594505,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4951486941991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0738398028944926,-0.135769707848205,0,0,0,0.0415885035613101,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0.0829558194192893,0,0,0.520709778524922,0.0288207916955146,0.183972158549956,0,0,0,0,0,0,0.0459721032935798,0,0,0,0,0,0,-0.0257609580676632,0,0,0,0,0,0,0,0,0,0,0,0,0.02518181600527,0,0,0,0.022405508586188,0,0,0,0,0,0,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,3.46944695195361e-18,0.240453080744771,0,0,0,0,0,0,0,0.0807159078815759,0,0.110510948674783,0,0,0,0,-0.11692526374398,0,0.219846054183458,0,0,0,0,0,1.38777878078145e-17,0,0,0,0.124998969717285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.103964487151031,0,0,0,0.0336570502711919,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029828719610714,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170231512847322,0.23425863751528,0,0,0,0,0,0.00234111044128028,0.0666104952788302,0,0,0,0,0,0,0.0529904241716182,0,0,0,0,0,0,0,0,-0.0331164993153995,0,0,0,-0.0397724423748149,0,0
X000157.SZ,0,0.21667792759405,0.033146263027419,0,0,0,0,0,0,0,0.554284589704658,0,0,0,0,0,0.0133780563922961,0,0,0,0,0,0,0,0,0,0,0,0,0.0337648046009617,0.0389541669652498,0,0,0,0,0,0,0,0,0,0,0,0,0.057046737610674,0,0.0230417046910224,0,0.0396352587006592,0,0,0,0,0,0,0,0,-0.0339941447576502,0,0
X002129.SZ,0,0,0,0,0.0262228751437318,0,0,0,0,0.0515505920653479,0.131267064113284,0,0,0.184169755768706,0.00760329773345593,0,0,0,0,0,0,0,0,0,0,0.0388538927987312,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.0892207937432288,0,0,0,0.0448036183082093,0,0,0,0,0,0.130020387787027,0,0,0,0.0449722809645752,0,0,0,0,0.0221860640010012,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0.123988350516199,0,0,0.018746479121431,0,0.132035118542458,0,0,0,0,0,0,0.344143185429025,0,0,0.122784097851552,0,0,0,0,0,0,0,0,0,0,0,-0.0204580083617903,0,0,0,0,0,0,0,0,0,0.356640465564618,0,0,0,0.0315855547018913,0,0,0,0,0.0136058018095335,0,0
X002049.SZ,0,0,0,0,0.184089478930215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0430013892276057,0.0390216775345075,0,0,0,0,0,0,0,0,0,0.486247200681975,0,0,0,0,0,0,0.00897077733184048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000799.SZ,0.182038722164594,0,0,0,0.498203264776363,0,0,0,0,0,0,0,0,0.0149302942367373,0,0,0,0,0,0,-0.0451693376828381,0,0,-0.0287391921701996,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0871126848123297,0,0,0,0,0,0.162716939878854,0,0,0,0,0,0,0,-0.00508849410339592,-0.0136259602930599,0,0,0,2.16840434497101e-19,0,0
X600741.SH,0,0,0,0,0,0.147403320902307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170692007888336,0,0,0,0,0,0,0,0,0.0282497452151765,0,0.042432078681114,0,0,0,0,0.0390478152390582,-0.0888715918540765,0,0,-0.0528666351571245,0.0229159485042686,0,0,0,-0.0304517000166488,-0.0320801796623819,0,0,0,0.0399345786077699,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0510636647344683,0,0.199525704293083,0,0,0,0,0,0,0,0.132633987935789,0,0.176028149665136,0,0,0,0,0,0,0,0,0,0,-0.0188981608538943,0,0.0651158427979652,0,0,0.00673284393308159,0,0,0,0,0,0,0,0.00233418293184614,0,0,0,0,0,0,0,0.00555499245410734,0,0
X002236.SZ,0,0,0.173152187629813,0,0,0,0,0,0.0682680016975056,0,0,0,0,0,0,0,0,0,0,0,0.134887518963658,0.0204126532477328,0,0,0,0,0,0,0.178659653839729,0.035663686090489,0,0,0,0,0,-0.0208570763318554,0,0,0,0,0,0,0,0,0.129690024469063,0,0,0,0,0,0,0,0,0,0,0,0.0215737023256465,0,0
X601877.SH,0,0,0.0274228376668593,0,0.123184353246019,0,0,0,0,0,0,0,0,0,0.115300522661174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125755698535746,0,0,0,0,0,0.00973935232029898,0,0,0.063744547758474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00344674640680871,0,0
X600702.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220991198398393,0,0,0.0914653397722838,0,0,-0.398718007464463,0,0,0,-0.0779614002181856,0,-0.0221430049456042,0,0,0,0,0,0.226955738009147,0,0,0,0,0,0.0585106473642232,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042952422444785,0,0,0,0,0.00187749181155943,0,0
X002414.SZ,0,0,0,0,0,0.00162089942761358,0,0,0,0,0.056866879576503,0,0,0,0,0,0,0,0,0,0,0,0.0312508120457513,0,0,0,0,0,0,0.12705302577735,0,0,0,0,0.0176550913278381,-0.0361747573243823,0,-0.054615994865476,0,0.219474854869136,0.015139263768224,0.2063485871746,0,0,0,0,0.0958188617505229,0,0,0,0,0,-0.0105739985041164,0,0,0,0,0,0
X600779.SH,0,0,0,0,0.267339512322856,0,0,0,0,0,0,0,0,0,0,0,-0.0972197161110865,0,0,0,0,0,0,0,0,0,0,0,0,0.0551173725452414,0.171104629515556,0,0,0,0.0977815056441279,0,0,0,0,0.0615879591556851,0,0,0,0,0,0,0,0,0,0,0,0.074227199456025,0,0,0,0,0.0140012166123919,0,0
X300146.SZ,0,0,0,0,0.167540934137644,0,0,0,0,0,0.0274345569003741,0,0,0,0.0799526504561818,0,0,0,0,0,0,0.0400781172844057,0,0,0,0,0,0,0,0.113687023859869,0,0,0,0,0,0,0,-0.00429858056798739,0,0,0,0,0,0,0,-0.0182831695399432,0.107472718652774,0,0,0,0,0,0.0255246602234898,0,0,0,-0.000362266033939807,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159233376663747,0.0120871307801009,0,0,0,0,0.133447732900139,0.0724414153082894,0,0,0,0,0,0,0,0.230807001546931,0,0,0.0464584031506334,0,0,0,0,0.0111592699926384,0,0,0,0,0.0636665484430589,0.0173194244602876,0,0,0,0,0,0,0,-0.0539365273736514,0,0,0,0,0.00954239641603111,0,0
X300003.SZ,0,0,0,0,0,0.120609242979455,0,0,0,0,0,0,0.0606009321287885,0,0.0390526070814338,0,0,0,0,0,0,0,-0.026867132490705,0.0630786174144675,0.0523775754463624,0.0501104950129961,0.130871402047825,0,0,0,0,0,0,0,0,-0.0225129878429248,0,0.0593692050177368,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027550790163935,0,0,0,0,-0.00559510981716135,0,0
X601799.SH,0,0,0,0,0.0339099883307947,0,0,0,0,0.0327173159680317,0,0,0,0.0739427597257857,0,0,0,0,0,0.216622828554126,0,0,0,0,0.00343597199943125,0,0,0,0,0,0,0,0,0,0,0,0,0.190771467272203,-0.0992896983970064,0,0,0,0,0,0,0,0,0,0,0,0,-0.0416730617449623,0,0,0,0,-0.00823772713107997,0,0
X600183.SH,0,0,0,0,0.0239182051000005,0,0,0,0,0.0849688304495612,0.32979230569523,0,0,0,0,0,0,0.0326625909445585,0,0.0784334392924935,0,0.00440816172222506,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.13387733308055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00140780560420709,0,0
X600460.SH,0,0,0,0,0.0431484585543182,0,0,0,0,0,0,0,0,0.0445172299853626,0,0,0,0.0911170606197249,0,0.409738579200767,0,0,0,0,0,0.0797444986479335,0,0,0,0.225176140116362,0,0,0,0,0,0,0,0,0,0.571241000363872,0,0,0,0,0,0,0,0,0,0,0,0.0447066609892684,0,0,0,0,0.0068436588347552,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0.0212154280153126,0,0,0,0,0.0323266196380333,0,0,0,0,0,0.0552634861689939,0,0,0,0.119792348028475,0,0,0,0.0435502884085201,0,-0.0497182675816878,0,0,0,0.0260159169162212,0,0,0,0,0.0779102924648477,0,0,0,0,0,0,0,0,0,0,0,0.0400225194812015,0.0152080687285522,0,0,0,-2.71050543121376e-20,0,0
X002074.SZ,0,0,0,0,0,0.235498977548811,0,0,0,0,0,0,0,0.0838791966215297,0,0,0,0,0,0,0,0.103366630628217,0,0,0,0,0,0,0,0,0.127566760826192,0,0,0,0,0,0,0,0,0,0,0,0,0.0204390617348978,0,0,0,0,0,0,0,0,0,0,0,0,-0.0243486048662268,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,-0.0589827922524101,0,0,0,0.237016151075456,0,0,0,0,0,0,0,0,0,0,0,0,0.00543383836394904,-0.0724551060819266,-0.0361830412604101,0,0,0,0,0,0,0,0.168971131100099,0,0,0,0,0.176562399523913,0,0.0812032668750604,0,0,0,0,0.535288136736602,0,0,0,0,0,0,0,0.0253355662464927,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0941550409601979,0,0.0462556002358182,0,0,0,0,0.0611878309151051,0,0,0,0,0,0,0,0.168325202957173,0,0,0,0,0,0,0.110130219434374,0,0,0,0,0,0,0.0668914118116737,-0.0409923539217942,0,0,0,0,0.0120335010218213,0,0,-0.0792368137531008,0,0,0,0,-0.0137694194725374,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129777512408569,0,0,0,0,0,0,0,0.0659924605264789,0,0,0,0,0,0,0,0,0,0,0,0,-0.045626249880014,0,0,0,0,0,-0.0670136755826056,0.0337811053075791,0,0,0,0.0758925012096502,0.189510561803502,0,0,0,-0.0144401551959031,0,0,0,0,-0.016551994574754,0,0
X002508.SZ,0,0,0,0,0,0,0,0,0,0,0.114904366546892,0,0,0.0183704769895598,0,0,0,0,0,0,0,0.0147035529851241,0,0,-0.0439711206509512,0,0,0,0,0,0.0944617014184075,0,0,0,0,0.0305087456870834,0.0067572407766415,0,0.0134978466736688,0.0438731406788665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00407099797619933,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0311703545578537,0,0,0,0,0,0,0,0,0,0,0,0,-0.0298484855333526,0,0,0,0,0,0,0,-0.0700745681990029,0,0,0,0,0.0124790068085822,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.111953802187268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0611750183701839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.865608752605222,0,0,0,-0.173462212935479,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00677087709425018,0,0,0,0,0,0,-0.0352198413357828,0.0654445970451194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666945375925835,0,0,0,0,0.121025031500325,0,0
RealEstate_excess,0,0,0,0,0,0.129094900823503,0,0,0,0,0,0,0,0.0307548246113655,0,0,0,0,0,0.0605827456830531,0,0,0,0,0,0,0,0,0.00671348741326786,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0404446839010014,0,0,0,0,0,0,0,0,0.0518396951785126,0,0,0,0,0,0,0
MKreturn,0,-0.00995243047808551,0,0,0,0,0,0,0,-0.0238034770064985,0,0,0,-0.0410360190465119,-0.00214355665064692,0,0,0,0,0,0,0,0.00852972265319787,0,0,0,0,0,0,0,0.0277188386155928,0,0,0,0,0.0128270937314667,0.00562474967276687,0,0,0.0599309944823493,0,0,0,0,0,0,0,0,-0.00801397228595098,0,0,0,0,0,0,0,-0.0231895623394665,0,0
MKvol,0,0,0,-0.00193862542290244,0,0,1.67760988330091e-05,0,0.00143816305557585,0,0,0,0,0,0,0,0,-0.00276695892043942,0,0,0,0,0,0,0,0.00106398653535323,0,0,0,0,0,0,0,0,0,0.001011277358772,0,0.00012647872051309,0,0,0,0,0,0.000399391910779507,0,0,0,0,0,0,0,0.00635171389690939,-0.0105999175799571,0,0,0,0.00241384878429637,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,-0.289243565682357,0,0,0,0,0,0,0,0.0115325049331568,0,0,0,0,0,-0.115090725140831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.897767958617455,0.917809290712013,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0.00174780358996047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000469066003298525,0,-0.00307496000761607,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00219892661418662,0,0,0,0,-0.00230999785765143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367493085093316,0,0
CarbonVol_Hubei,0,0,0,0,0,0.00161685411079395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00662050185598388,-0.00487863181370684,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00208461901904547,0,0,0.00942103847180781,0,0,0,0,0,0,0,0,0,0,0,0,0.0195450705086315,-0.042951747555916,0,0,0,-0.0180844642137992,0,0
