,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X600276.SH,X000858.SZ,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X600031.SH,X000338.SZ,X000568.SZ,X002475.SZ,X600741.SH,X601877.SH,X600703.SH,X600271.SH,X002236.SZ,X000100.SZ,X300124.SZ,X000625.SZ,X300003.SZ,X600498.SH,X600487.SH,X002008.SZ,X000661.SZ,X600809.SH,X002007.SZ,X300142.SZ,X002179.SZ,X000157.SZ,X600089.SH,X600066.SH,X600867.SH,X000596.SZ,X600177.SH,X600522.SH,X002506.SZ,X600566.SH,X600372.SH,X002180.SZ,X002456.SZ,X300146.SZ,X002241.SZ,X600118.SH,X600183.SH,X002294.SZ,X000977.SZ,X002129.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0.411047452078526,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0317041900790686,0,0,0,0,0,0,0,0,0,0.00335812826666612,0.472573466575071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000390830564220915,8.67361737988404e-19,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0.0319606085664448,0,0,0,0,0,0.0667860847385492,0,0,0,0,0,0,0,0.185722597606895,0,0.0247573348933403,0,0,0,0,0,0,0,0,0,0,0,-0.0284744117021296,0,0,0,0,0.105887968118502,0,0,-0.0756409663606113,0,0,0,0,0,0.0704401902822733,0,0,-0.00159285258320431,-0.00426348756732999,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.735130793272177,0,0,0,0,0,0,0.0607755570101252,0,0,-0.00402771141289996,0,0,0,0,0,0,0,0,0,0,0,0,-0.0150650307846064,0,0,0,0,0,0.0620159814990561,0,0,0,-0.00367667175337635,0,0,0,0,0.0280529400089868,0,0
X000651.SZ,0.037631109997532,0,0.0217779763982677,0,0,0,0.0767318113267334,0,0,0,0.0784435407149853,0,0,0,0,0,0,0,0,0,0,0,0.0322394588323581,0,0.0871350463170073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00635146937822996,0,0,0,0,0.0052823343483516,0,0
X600276.SH,0.0313429466761274,0,0.189659808213636,0,0,0.0222852527672209,0,0.0421678593110508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.394564084208897,0,0,0,0.0613559804224294,0,0,0,0,0,0,0,0.0488935030293544,0,0,0,0,0,0,0,0,0,0,0.129218344475393,0,0.0156625039276065,0,-0.064071273575247,0,0.00392307402214334,0.0149748541476444,0,0,0,-0.0777433146012309,0,0
X000858.SZ,0.289182301810806,0,0,0,0,0,0.300802909862399,0,0,0,0,0,0.121318145603017,0,0,0,0,0,0,0,0,0,0,0,0.0247054322030842,0,0,0.034433129999176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00392465217219514,0.00891021671215513,0,0,0,0,0,0
X002304.SZ,0.0233762904273597,0,0,0,0,0,0,0,0,0,0,0,0.502151926992692,0,0,0,0,0,0,0,0,0,0.0310131103881236,0,0,0,0,0.0978873808090545,0,-0.0344852900098004,0,0,0,0,0,0.38018377418221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0256519396963759,0,0,0,0,0,0
X000725.SZ,0,0,0.0736202949218871,0,0,0,0,0,0,0.132689337728618,0,0,0,0,0,0,0,0,0,0,0,0.0405570205838163,0,0,0.0485903817882356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0419605725574835,0,0,0.0709616484830859,0,0,0,0,0.000217843513035484,0,0.0851650977404014,0,-0.00122035198430987,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0.261642640012736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00973365157399605,0,0,0,0,0,0.0489271133637175,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268193028676017,0.325374780445547,0,0,-0.0132889641990614,-0.0199980245652405,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0252757521501264,0,0,0,0,0,0.381490507983442,0.135096415644871,0,0,0,0,0.0152312820094184,0,0,0,0,0,0,0,0.200719716065991,0,0,0.057929429262995,0,0,0.0356460710178081,0,0,0,0,0.0939247076927203,0,0,0.0128501772377023,-0.0130212320075522,0,0,0,0.0851841812837516,0,0
