,X600519.SH,X000858.SZ,X002475.SZ,X002415.SZ,X600276.SH,X600690.SH,X003816.SZ,X600809.SH,X000651.SZ,X000568.SZ,X002371.SZ,X600104.SH,X000625.SZ,X000725.SZ,X600031.SH,X300124.SZ,X000063.SZ,X002304.SZ,X000338.SZ,X000596.SZ,X002179.SZ,X300014.SZ,X002241.SZ,X000100.SZ,X600089.SH,X002463.SZ,X600584.SH,X000157.SZ,X600703.SH,X600372.SH,X000977.SZ,X600183.SH,X600066.SH,X600522.SH,X002236.SZ,X600741.SH,X002028.SZ,X002049.SZ,X600418.SH,X002180.SZ,X601877.SH,X600487.SH,X002223.SZ,X000661.SZ,X000921.SZ,X000800.SZ,X601799.SH,X002156.SZ,X600460.SH,X002129.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0743056877774132,0,0,0,0,0,0,0,0,0,0,0,0,0.0196725156037342,0.167539616052254,0,0,0,0,0,0,0,0,0,0,0,0.0533239891185003,0,0,0,0,0,0,0,0,0.0380077173897196,0.102173030952375,0,0,0,0.0295876846899584,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.170944762885387,0,0,0,0,0,0,0,0,0,0,0.0677975623970067,0,0,0,0,0,0,0,0,-0.0244555088894894,0,0.0426054826448486,0,0,0,0,0.00508374186328585,0,0,0,0,8.67361737988404e-19,0,0,0.0372057665361805,0.00452008870574239,0.0402781897385427,0,-0.00865785678195882,0,0,0,0,0.0563451428309829,0,0
X000625.SZ,0,0,0,0,0,-0.069981399323074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239012943135919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109570652268552,0.242708164202106,0,0,0,0,0,0,0,0,0,0.0301956193833382,0.0509543379151722,0,0.021462113629026,0.0216449852008181,-0.0291473671484239,0,0,0,0,0
X000725.SZ,0,0,0,0,-0.097315907457714,0.000849694943821153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.626662550486071,0,0,-0.081352535436817,0,0,0,0.101495622800762,0.0542131805758043,0,0.0221399467046669,0,0,0,0,0,0.172691317823275,0,0,0,0,0,0,0.0567968604855815,0,0,-0.00931304951409739,0,0,0.0239895273751767,0,0,0,-0.0125833664421233,0,0
X600031.SH,-0.11761164525244,0,0,0,0,0.16344763120621,0,0,0,0,0,0,0,0,0,0,0,0,0.152991126768921,0,0,0.0755159132375109,0,0.172609531960222,0,-0.0526549842004395,0,0.0849076811263604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182873361060165,0,0,-0.0571538871977161,0,0,0,0,0,0,0,0,0.0649072303447006,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,-0.301506678503575,0,0,0,0,0,0,0,0,0.0430898271870721,0.366332238726696,0.0138557295046067,0.0640382624427336,0,0,0,0.104861993528841,0,0,0,0,0.0639152125829481,0,0,0,0,0,0,0,0.0155791227261881,0,0,0,0,-0.168273476310153,0,0,0,0.14022593635183,0.0619978064930053,0,0.0166460313032603,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159781228855532,0,0,0,0,0,0.0266418149955559,0,0.175621600920258,0,0,0,0,0,0,0.0499024113576746,0.00437589897002236,0,0,0,0,0.0350843686390654,0,0,0.0230962073062316,0.066351071706394,0,0.0134014600279013,0,0.0437997524188926,0.000246308538502116,0,0,0,0.00306167443174726,0,0
X002304.SZ,0,0.0811042038279611,0,0.131287374142774,0.119611952916526,0,0,0,0,0.0714923623097335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0225297627743713,-0.0100032161671499,0,-0.171570598671282,0,0.430473422067082,0,0,0,0,0,0,0,0,0,0,0,0.0462762086431335,0.023943709637338,0,0,0.0268894492484673,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33352814515414,0,0,0,0,0,0,0,0,0,0,0,0.0395763179041106,0,0,0,-0.052314495808023,0,0,0,0,0,0.150339593071706,0,-0.173804497034383,-0.0149087318386663,0,0.274541396693092,0,0,0,0,0,0.020417201428973,1.73472347597681e-18,0,0,-0.0706773304555834,-0.0407329340822663,-0.19466554071429,0,0,-0.0504200697026788,0,0
X000596.SZ,0,0,0,0,0.090386592153376,0,0,0.373813845545256,0,0.316132091052895,0,0,0,0,0,0,0,0,0,0,0,0.031584519263304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0379105782250631,0,0,0,-0.0661450602436474,0,0,0.107666030965474,0,0.0401810649391242,0.156862449964,0,0,0,0,0,0,0,0,0.0118342614401379,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0491867857557477,0,0,0,0,0,0,0,0,0,0.134560493965363,0,0.047779125954346,0,0,0,0.0280497031287288,0,-0.176888279914135,0,0,0.00902264324862899,0,0,0,0,0,0,0,0,0,0.326795379718212,0,0,0,0.0586037740611248,-0.0636391936206736,0,0,0,0,-0.0483400332466291,0,0
X300014.SZ,0,0,0.171342504563511,0,0.32326089224403,0,-0.178361391490607,0,0,0,0,0,-0.0183787279221412,0,0.00586327955642709,0,0,0,0,0.199210920977032,0,0,0,0,0,0,0.0753448568506309,0,0,0,0,0.0199956422860425,-0.0787222709047991,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0973410413517052,0,0,0.0439593936244289,-0.191463796921405,0,0,0,0,0,-0.0125954892713334,0,0
X002241.SZ,0,0,0.333316641186274,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199918753174491,0,0.0150454690537905,0,0,0.125476422509226,0,0,0.0100286045702857,0,0,0,0,0,0.07597251369673,0,0,0,0,0,0,0,0,0.0374132167534305,0,0,0,0,0,0,0.0442849546487477,0,0,0,0,0,0.0124988774446763,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0.0456887843893398,0,0,0,0,0,0,0,0.356288727005478,0.109095982911351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0318967062956416,0,0,0.0237244455601645,0,0.164462540600782,-0.28670894189375,0,0.0953214921636646,-0.0655010968218589,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0.0376790734742796,0,0,0,0,0,0,0,0,0,0,0,0.107033138338759,0,0.0152731011298292,0.0155311677112909,0,0,0,0,0.103658499111347,-3.46944695195361e-18,0,0,0,-0.028432442422365,0,0.178362919786807,0,0,0.0709428470140084,0,0,0,0.361420029190844,0,0,0,0,0,0,0,0.0626671002707626,0,-0.0969730383044491,0,0,0,0,0,-0.0111497563893417,0,0
X002463.SZ,0,0,0,0,0,0,0,-0.0259292282949631,0,-0.159929772714969,0,0,0,0,0.0331873129924112,0,0,0,0,0,0,0,0.174819481875694,0,0,0,0.179106443363783,0,0,0,0.172694635238346,0.262169000674572,0.0171193940061253,0,0,0,0,0,0,0,0,0,0,0,0.0647486457194412,0,0,0,0,0,0,0,0,0,0,0,-0.117066491406188,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111611058711236,0.276623342582954,0,0,0,0,0,0,0,0.122489255103928,0,0.0601291477010517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193545433468517,0.0444095135906077,0,0,0,0,0,0,0,-0.0351320855575136,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,-0.0921378045606516,0,0,0,0.186921299275233,0,0,0,0.253105852251968,0,0,0,0,0,0,0.171177756580788,0,0,0,0,0.0634357471154889,0,0,0,0,0,0,0,0,0,0.0369302147606159,0,0,0.0438713692261318,0.161691358393192,0,0,0,-0.097304901742272,0,0,0.0264478646718911,0,0,0,0,-0.0173639875974517,0,0
X600703.SH,0,0,0,0,0,0,0,-0.0878816450571492,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.035491075331274,0.133222563105942,0,0,0,0,0,0,0,0.0250564292712478,0,0,0,0,0,0,0.290351697820906,0,0,0,0.031420189417697,0,0,0,0,0.0503044315697136,0.020575879851008,0.167758373590959,0,0,-0.0320107967361261,0,0,0,0,0,0,0
X600372.SH,0,0,-0.0175178317286795,0,0,-0.0526083931552907,0,0,0,0.00479562427946266,0,0,0,0,0,0.0295345338728403,0,0,0,0,0.125979472476498,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106226870805173,0,0,0.278790410072824,0,0.0456076445409492,0,0,0,0.0522177882890178,0,0,0,0,0,0.0117116929630162,0,0,0,0,0,0,0.0248898766267921,0,0
X000977.SZ,0,0,0,0,-0.0416040655653038,0,0,0,0,0,0,0,0,0,0,0,0.407580817739432,0,0,0,0,0,0,0,0,0.393800156217921,0.071578569457834,0.0181465692165243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0694780513175897,0,0.0844324703864011,0,0,0.235708061595221,0,0.000118817628623627,0,0,0,0,0,0,0
X600183.SH,0,0,0.0457072485722359,0.0750905235237983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0533475933125026,0,0,0.32045478778628,0,0,0,0,0,0,0,0.420222448913073,0,-0.0503689969151976,0,0,0,0,0,0,0,0,-0.0680779080475017,0,0,0,-0.0107362570050907,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0.164218466699221,0,0,0,0,0,0,0,0,0,0,0,0.0866427905570532,-0.0520712242453894,0,0,0,0,0,0.164163319513024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0328847536459764,0,0,0,0.268556765552454,0,0,0,-0.343160276948967,0,-8.67361737988404e-19,0,-0.368919833746883,0,0,0,0,0
X600522.SH,-0.119247111322231,0,0,0,0,0,0,0,0,0,0.0334523709936474,0,-0.0781389410775029,0,0,0,0,0,0,0,0,0,0,-0.0557441957893245,0.185701074500591,0,0,0,0,0,0,0,0,0,0,0,0.108819023485903,0,0,-0.144066588793153,0,0.699737527450533,0.146197739188561,0,0,0,0,0,0.0104828050043983,0,0,0,-0.0295598241113484,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33820122781066,0,0,0,0,0.0418301335703061,0,0,0,0,0,0,0,0,0.132548680555765,0,0,0,0,0,0,0.0338940080234746,0,0.119433556721288,0,0,0,0.0465742587101978,0,0,0,0,0,0.143885162203057,0,0,-0.0335689371853276,0,0,0,0,0,0
X600741.SH,0,0,0.00370193247437187,0,0,0,0,0,0,0,0,0,0.0618656263603919,0,0,0,0,0,0,0,0.105072086790514,0,0,0,0,-0.0450642116858143,0,0,0,0,0,0,0,-0.190602972787689,0,0,0.210716505555469,0,-4.33680868994202e-19,0,0,0,0,0,0.0122660048157785,0,0,0,0,0,0,0,0,-0.148814230054322,0,0,0.0230363972102686,0,0
X002028.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055773630028492,0,0,0,0,0,0.152531503085142,0.157884683938121,0,0,-0.0438422143529274,0,-0.291816136346121,0,0,0,0,0,0,0,-0.127909618053669,0,0,0,0,-0.0957049667152921,0.0313067128324986,0,0,0,0.0735706495051352,0,0,0,-0.0244575530103942,0,0,0,0.0217553606881188,0,0
X002049.SZ,0,0,0.0521920347496294,0,0,0,0,0,0,0,0.0894811402157263,0,0,0,-0.206220250265687,0,0,0,0,0,0.0094204446504611,0.107842281997983,0,0,0,0,0,0,0.326181550974121,0.155341754997851,0.0706353402576469,0,0,0.0251297634749801,0,0,0,0,0,0,0,0,0,0,0,0,0.168022011274722,0,0.107742640572213,0,0,0.0142070079677126,0,0,0,0,-4.33680868994202e-19,0,0
X600418.SH,0,0,0,0,0,-0.0168776568856496,0,0,0,0,0,0,0.417076820084327,0,0,0,0,0,-0.109479488667145,0,0,0,-6.93889390390723e-18,0,0,0.037967938060994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122461592723206,0,0.013188287397234,0,0,0,0,0,0,0,0,0,0,0,0,-0.0756762257310605,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167172381085579,-0.102024663869654,0,0,0,0,0,0,0,0,0,0,0.0114595516161162,0,0,0,0,0,0,0,0,0.130450381568778,0,0,0,0.0484164095524672,0,0,0.0283467050036762,0,0,0,0,-0.0870893005438295,0,0.0957690927292402,0.0855063022292629,0,-0.0204944994668597,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166731131250008,0,0,0,0,0,0.00354417750897687,0,0,0,0,0.0381654854356043,0,0,0,0,0.0245853553756917,0,0,-0.0171847909733921,0,0,0,0.00912779589049505,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163898469338595,0,0,0,0,0,0,0.0117506765024063,0,0,0,0,0.140626955066523,0,0,0.254440531587751,0,0,0,0,0,0,0,0,-0.072319523324443,0,0,0,0,0,0.0635739340890708,0,0,0,0,0,0,0,-0.0170795404020213,0,0
X002223.SZ,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295019417723273,0,0.16270046774111,0,0,0,-0.0327447242993354,-0.0265180385722159,0,0,0,0,0,0,0.0479907929426435,0,0,-0.268205113028304,0,0.0647327700487074,0,0.0609259390018758,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,-0.0732921039622444,0,0,0,0,0.0343963578411162,0,0
X000661.SZ,0,0,0,0,0,0,0.158720838277121,0,0,0,0,0,0.0250784879317064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0885427041958781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106143055686695,-0.0700706146130525,0,0,0.207611055434952,-0.0648381101351526,0.0121591810781555,-0.113267809876176,0,0,0,0.0712143232536889,0,0
X000921.SZ,0,0,0,0,0,0.242005087065199,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0714365129395281,0,0,0,0,0,0.0774575690494777,0,0,0,0,0,-0.0354353098621928,0,0.0630662774970332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0930050400737482,-0.201820662498172,-0.0259463591844223,-0.0885343049838246,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0777291267075928,0,0,0.134462136568285,0,0.0708069404599362,0,0,0.0183087027170767,0,3.46944695195361e-18,0,0,0,0.113043045503178,0.0412287810798829,0,0,0,0.0515627228744013,0,0,0.184473547509136,0,0,0,0,0,0,0,0,0,0.00389947255015354,0,0
X601799.SH,0,0,0,0,0,0.154370090629163,0,0,0,0,0,0,0,0,-0.0709084115423338,0,0,0,0,0,0.0531847607971314,0,0.107577325270368,0,0,0,-0.316472556255656,0,0.0939330202048329,0,0,0.132398157236224,0,0.117536924902507,0,0,0,0.0498944454580326,0,0,0,-0.153584986100404,0,0,0,0.301677069870918,0,0,0,0,0,0.0531300888654501,0,0,0,0,0.110748116461424,0,0
X002156.SZ,0,0,0,0,-0.137545810396263,0,0,0,0,0,0.189365190764165,0,0,0,0,0,0.0133949702439414,0,0,-0.0314749254778124,0,0,0,0,0,0,0.273915458460866,0,0,0,0,0,0,0,0,0.0656182671123425,0,0,0.00430545450562245,0,0,0,-0.084004271098912,0.0406664391159455,0.0192122517137949,0,0,0,0,0.308338905080314,0,0,0,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,-0.230119233239399,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0260637379928214,0.039119101166061,0,0,-0.162204040284075,0.0137805363326388,-0.00471792170576522,0.393834732184139,0,0,0,0,0.0209062966349013,0,0,0,0.154784967864665,0,0,0,0,-0.120827237094693,0,0,0,0,0,0,0,0,0,-0.0672985692321655,0,0,0,0.0697452962546051,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0315852518883546,0,0,0,0,0,0,0,0,0.0699795381242968,0,0.123799290106371,0,0,0,0,0,0,0,0,0,0,0.16149688045807,0,0,0,0.0794553276200177,0.0541108803983108,0,0,0,0,0,0,-0.072489131237334,0.0486352366071744,0,0,0,-0.0337880432569077,0,0,0,0,0.0725928756074812,0,0
Change_TY3M,0,0,0,0,0,-0.0793701378119415,0,0,0,0,0,0,0,0,0,0,0,0,-0.0215803874321736,0,0,0,0,-0.16749471752342,0,0,0,0,0,0,-0.0109724705121483,0,-0.0676260858740633,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,-0.156665528547858,0,0,0,0,0,0,0,-0.136934540138188,0.0944239208353673,0,0,0.0464162679979961,0,0
Slope,0,0,-0.0660420627286069,0,0,0,0,0,0,0,0,0,0,0,0,0.147742391507237,0,0,0,0,0,0,0,0,0,-0.250747935843339,0,0,0,0,0,0.09663166425056,0,0,0,0,0,0,0,0,0,-0.0951947760847924,0,0.0292440715120084,0,0,0,0,0,0.190003849751459,0,0,0.435555461463079,0,0,0,-0.445828032741401,0,-1.73111367524689
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00649978837484971,0,0,0,0,0,0.0245581112236982,-0.0711079005072397,-0.13151649600623,0,0,0,-0.100932319866724,0,0,0,0,0,-0.0754621044613589,0.449236906277732,0,-0.044484106875792,0,0,-0.0183915630717425,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.099322857666945,0,0,0,-0.130377423033751,0,0,0,0,0,0,0,0,0,0,0,-0.076565341783744,0,-0.0154172361843462,0,0,0,0,0,0,0.17795845374038,0,0,-0.166349182380444,0,0,0,0,0,-0.0271686971767259,-0.0371852702631502,0,-0.0988233667472159,0,0,0,0,-0.0109281264430927,0,0
MKreturn,0,0,0,0,0,0,0,0,0,-0.00822831240298203,0,0,0,0,0,0,0,0,-0.0349392025395691,0,0,0.0216323993436196,0,0,0,0,0.0191081094797412,0,0,0,0,0,0,0,0,0,0,0,0.0119180892499741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0339554224265746,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00166938183307087,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00760401187822149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00473140188174924,0,-0.00281544259912616,0,0,0,0,0.0242324658067592,0,0,0,0,-0.00482738807209155,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00597482491684142,0,0,0,0,0,0,0,0,0.000492078272845015,0,0,0,0,0,0.0318952116730088,0,-0.00425183096672528,0,0,0,0,0.010044509451605,0,0,0,0,0,0,-0.0711957000816213,0,0,0,0,0,0,0
