,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X600809.SH,X000568.SZ,X002475.SZ,X600690.SH,X000651.SZ,X000625.SZ,X002304.SZ,X003816.SZ,X300124.SZ,X600104.SH,X000725.SZ,X002371.SZ,X000063.SZ,X000338.SZ,X000596.SZ,X600031.SH,X300014.SZ,X002179.SZ,X000100.SZ,X600703.SH,X600089.SH,X002241.SZ,X002236.SZ,X600372.SH,X002129.SZ,X000661.SZ,X000157.SZ,X002049.SZ,X600584.SH,X600741.SH,X000977.SZ,X601877.SH,X600183.SH,X002463.SZ,X002007.SZ,X000800.SZ,X600522.SH,X002028.SZ,X601799.SH,X600460.SH,X600418.SH,X002074.SZ,X002294.SZ,X300142.SZ,X002156.SZ,X000066.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.131450456285443,0.355172346249705,0,0,0,0.0118476101622765,0,0,0,0,0,0,0,0,0,0,0.00121076135456577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136657458938573,0.0292600878055504,0,0,0.0178004713728783,0,0,0,0,0,-0.00546815303013391,0,0,0,0,0,0,0
X000858.SZ,0.120152771013215,0,0,0,0.0838467644021134,0.339901877061091,0,0.0912398085200579,0,0,0,0,0,0,0,0,0,0,0,0,0.0491166508582804,0,0.0635497213935714,0,0,0,0,0,0.0832700301368999,0.00501291703011895,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00106001828705598,-0.00538638412921627,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0592965930430662,0.0490708447161465,0,0,0,0.115343697376139,0,0,0,0,0,0,0,0,0.111497340559572,0,0,0,0,0,0,0.121831044661243,-0.0220572388149059,0,0.0677278414198519,0,0,0,0,0,0,-8.67361737988404e-19,0.018803291938929,0,0,0,3.46944695195361e-18,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0.0396908519455066,0,0,0,0,0,0,0,0.121946360323892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0209578362653715,0,0,0,0,0,0,0,0,0,0,0,0.272655679734001,0,0,0,0,0.0120277785342714,-0.00257587157182374,0,0,0,0,0,0
X600809.SH,0.195442455262504,0,0,0,0,0.393201367176013,0,0,0,0,0,0,0,0,0,0,0,0,0.177676930802549,0,0,0,0,0,0,0.00293624499133258,0.048932761633606,0,0,0,0,0,0,0,0.0081708043544833,0,0,0.0420899465696686,0,-0.0732587076388953,0,0,0,0,0,0,0,0,0,0,0,-0.00262846933494601,-2.16840434497101e-19,0,0,0,0,0,0
X000568.SZ,0,0.481801710209954,0,0,0.496383113403267,0,0,0,0,0,0,0,0,0,0,0,0,0.0359721772902652,0,0,0,-0.0294104377052888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0854547011167269,0,0,0,0,0,0,0,-0.021255811788339,0,0,0,0,0,0,0.0054393970057785,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0120940648115147,0.112184875399969,0,0,0,0,0.232534093269706,0.045315764639114,0,0,0,0,0,0,0,-0.0997593018390301,0,0.0653458037117918,0,0,0,0.0952176908693719,0,0,0,0.0642852903433634,0,0,0,0,0,0,-0.0120550921145497,0.0369442150977647,0,0,0,0,0,0
X600690.SH,0.0654226408113981,0,0,0,0,0.312191421306286,0,0,0.0536719776978642,0,0,0,0,0,0,0,-0.0175241216199126,0.00110183189797984,0,0,0.0397128339224265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00973388665109283,0.0382481729755987,0,0,0,0,0,0,0,0,0,0.00375659340066286,0,0.027296143960678,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0.165124999310819,0,0.00945351962670837,0,0,0,0,0,0,0,0.0261341143535179,0,0,0,0,-0.0196999037918349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0300761154659934,0,0,0.135209714864787,0,0,0,0,0.0373425418453331,-0.0250990867856706,0,0,0.0307183446052076,-0.0841206530340297,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181411394512974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0844561097755359,0,0,0,0,0.404210795220734,0,0,0,0,0,0,0.0134993255535533,-0.0151707591392551,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0.330206639017144,0,0,0,0.0199796953698256,0,0,0,0,0,0,0,0,0,0,0.154766324722692,0.0827697867764509,0,0,0,0,0,0,0,0,0,0.0280208955153881,0,0,0.0610900826568627,0,0,0,0,0,0,0,0,0,0.027169680592892,0,0,0,0.0427127839549802,0,0,0.0017975995210705,-0.0148327283437989,0,0,0,0,0,0
