,X600519.SH,X600104.SH,X002415.SZ,X000725.SZ,X000651.SZ,X600276.SH,X000858.SZ,X002304.SZ,X000063.SZ,X000625.SZ,X600690.SH,X600118.SH,X600703.SH,X600271.SH,X000559.SZ,X600031.SH,X000100.SZ,X600066.SH,X600372.SH,X002292.SZ,X002236.SZ,X000157.SZ,X002475.SZ,X600741.SH,X002241.SZ,X600089.SH,X300124.SZ,X000338.SZ,X002465.SZ,X000568.SZ,X002506.SZ,X300003.SZ,X600177.SH,X600839.SH,X000547.SZ,X002129.SZ,X002294.SZ,X002074.SZ,X600867.SH,X002276.SZ,X000977.SZ,X000800.SZ,X300001.SZ,X600582.SH,X002008.SZ,X600498.SH,X002180.SZ,X300146.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002236.SZ,0,0,0,0,0,0,0,0,0.0638531330524376,0,0,0.104514651233505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101856888229047,0,0,0,0,0.0500547167637732,0,0,0,0.000703307728603213,0,0,0,0,0,0,0,0,0,0,0,0.147811834631554,0,-0.0109484549996923,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0.0143257483924255,0,0,0.0254815743713534,0,0.112442819846739,0.028302419332656,0.167762417761895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00664547897856106,0,0,0,0,0.128046018514613,0,0,0,0,0.140060034090435,0.0702594812838155,0,0,0,0.0463102321905049,0,0,0,-0.0252107088428266,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0218006223632786,0,0,0,0,0,0,0.460384245450342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244291655636376,0,-0.0169436921286391,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0.0133166782441488,0.240723638621363,0.273928213088682,0,0.00616886675974871,0.11150247557331,0,0.00680618528038252,0,0,0.0252395628509873,0.0531534835625756,0,0,0,0.033028131888933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0501055152845053,0,0,0,0,0,0,0,-0.0185838438009131,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160099554308284,0,0,0,0,0.0486306543710384,0,0,0,0.282079353719153,0,0,0,0,0,0,0.0560912892989286,0,0.267564678824719,0,0,0,0,-0.0111727941397698,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0.292699479978482,0,0,0.0412007247449901,0.0836175911978997,0.0783947613263507,0.0339486509644753,0,0,0,0,0,0,0.0974810421189798,0,0,0,0,0,0.0918374739493854,0,0,0,0,0,0,0.0505444230204548,0.0630737963967652,0,0,0,0,0.0119972441692617,0.00065622667770667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254217950277502,0,0,0,0.0562183744261358,0,0,0,0,0,0.041032744211279,0,0,0,0.0241383784426936,0,0,0,0,0,0.0435710526080166,-8.67361737988404e-19,0,0,0,0,0.0121543874622971,0,0.0754502784371803,0,0.270628149655328,0,0,0,0,-0.0127695563332959,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0.251269755569995,0.0382160493187465,0,0,0,0.0684075275562678,0.0789587401598126,0,0,0,0.0618931114246522,0,0,0,0,0,0,0,0.0484118056477163,0,0,0,0,0,0,0,0.00419348641510183,0.122828050857686,0,0,0,0,0.0606338304789291,0.0209780646167774,0,0,0,0,0,0,0,-0.0253894276284236,0,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0.429943254864776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0853444017295484,0,0,0,0,0.0662219104780412,0,0.187808128796874,0,0.12074630783092,0,0,0,0,0.000999505505099896,0.0201299653010311,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0,0,0,0.524198218243745,0,0,0.0105495402298626,0,0,0.00272015685510875,0,0,0,0,0,0,0,0.0128017336195005,0.132393352249183,0,0,0,0,0,0,0,0.016156564626485,0,0,0,0,0,0,0,0,0,0.00776529891363605,0,0,0,0,0,0,0,-0.0114669552064918,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0612365614825355,0,0.160523611923606,0,0.0415705951465773,0,0.244581374308504,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.120836089878919,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.197680157650331,0,0,0,0,0,-0.0432250988747823,0,0,0,0,0,0.501656143908315,0,0,0,0.032784878500279,0,0,0,0,0,0,0,0,0,0,0,-0.0157016207757144,0.0658392015246974,0,0,0,0,0,0.0688131032207627,0,0.0176868048065879,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0.154818724802298,0,0,0,0,0,0,0,0,0,0,0,0.255553271524195,0,0,0.0682792590604098,0,0,0,0,0,0,0.0194366138807447,0,0,0,0,0,0,0,0.0522642758756323,0,0.130974062552752,0,0,0,0,0.0583988365689187,0,0,-0.0241777830698395,0,0,0,0,0,0,0
X600839.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258026687367949,0,0,0,0,0,0,0,0.265164125835361,0,0,0,0,0,0,-0.00910767238921547,0,0,0,0,0,0,0
X000547.SZ,0,0,0,0,0,0,0,0,0,0,0,0.201965100243661,0,0,0.133338706076954,0,0,0,0.032090289171051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0810779265233304,0,0,0,0,0.0230128489228907,0,0.0733145329987269,0,0,0,0,0,0,-0.0127489266645079,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0372015650579542,0,0,0,0.0673517160512659,0,0,0,0,0,0,0,0,0,0,0,0.0626407191799185,0,0,0,0.1157718549864,0,0,0,0,0,0,0.182110321316993,0.166776045220976,0,0,0,0,0,0,-0.020993711853447,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0.00875836808890107,0,0,0.146102543160978,0,0,0,0,0,0.0447793432267979,0,0,0,0.0570152725790308,0,0,0,0.012318900719052,0,0,0,0,0,0,0,0,0.0808768726737489,0,0,0,0,0,0.00727647689375198,0,0,0,0,0,0.197185185549287,0,-0.0105315399228007,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0.25427842736838,0,0,0.385143550817205,0,0,0,0,0.0192581526491487,0,0,0,0,0,0,0.0126747567804618,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0089358699827983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0946289497080685,0.0952160474607515,0,0,0,0,0,0.0232387561948466,0,0,0,0,0,0.224209528019904,0,0,0,0,0.0777624365784822,0,0,0.0186143441397592,0.12964621492389,0.107046397477762,0,0,0,0,0.0399568082001811,0,-0.00889087377631132,0,0,0,0,0,0,0
X002276.SZ,0,-0.0133063316915419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0613369704008928,0,0,0,0,0,0,0,0,0,0,0.122689895318902,0,0,0.0650252949630535,0,0.332504422711092,0,0,0,0,0,0.154469961460869,0.0415619810630903,0,0,0,0,0,0,-0.00992848957655659,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.430202935345319,0.00849502808831865,0,0,0,0,0,0,0.0175004749736711,0.0215666382533371,0,0,0,0,0,0,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293292461715938,0,0,0,0.00173959370788203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.346219507608717,0,0,0,0.0567460806362991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300001.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157502521980786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229203477983227,0,0.0997800611451719,0,0,0,0,0.0932712854008595,0.119358207047447,0,0.11114709624039,0,0,0,0,0,-0.0279729247911393,0,0,0,0,0,0,0
X600582.SH,0,0,0,0,0.0957467162624331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0409956210133063,0.163084493876099,0,0,0,0,0,0.0687364780265086,0.0622209240252151,0.234417045371719,0,0,0.271518311801008,0,0,0,-0.00158074788314612,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222742526799006,0,0,0,0,0,0,0,0,0,0.114023703053771,0,0,0,0.0313629312118765,0,0,0,0,0,0.34265474890387,0,0,0,0,0,0.0818153309391694,0,0.0617534264130289,0,0,0,0,0,0,-0.00106050712122543,0,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192802077910089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017695079510174,0,0,0,0.111715165639617,0.123384571892458,0,0,0,0,0.180802308577915,0,0.00511558646239675,0.138452418980713,0,0,0,0,0,-0.0198995973966496,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217144693154655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0352637565508062,0,0.250439268695909,0,0,0,0,0.0592185416850969,0,-0.00824557426023673,0,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11032311087379,0,0,0,0,0,0,0,0,0.0760199931022274,0,0,0,0,0,0,0,0,0,0,0,0.0304641748672692,0.165421063006459,0,0,0,0,0,0,0,0.0655183689359607,0.23792520197135,0.090680014848685,0.0103590212818805,0,0,0.0148917081657749,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,-0.103310734725193,0,0,0.0210686944695814,0.0837132066808901,0,0,0,0,0,0,0,0,0,0,0.0011040687089969,0,0,0,-0.013149250998896,0,0,0,0,0,0,0.0115322504621855,0.0631556862714885,0,0,0,0.03026479677322,-0.08407743399677,0,0,0.0182264426243285,0,0,-0.0239784707967855,0,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105311108483755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.766605228147344,-0.231668642732173,0,0,0,0,0,0,0,0,0.134101557196825,0,0,0,0,0,0,0,0,0,2.04317646401712,0,0,0,3.54681866198172,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0873081861053532,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279154355056951,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0.215979692015472,0,0,0,-0.00677932345173591,0,0,0,0,0,0,0,0,0,0.161345732808627,0,0,0,0,0,0,0,0,0,0,0.196674705315223,0,0,0,0,0,0,0,0,0,-0.121745373983293,0,0,0,0,0,0,-0.399012163021263,0,0,0.0681554123839173,0,0.402301488387766,0,0,0,0
MKreturn,0,0,0,0,-0.166036760485475,-0.349346059849146,0,0,0,0,0.279757516356181,0,0,0,0,0,0,0,0,-0.152711397884639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105054666913246,0,0,0,0.12836850347167,0,0,0.0641055116558161,0,-0.00381373013699473,0,0,0,0,-0.0289631898299782,-0.00567853969823238,0.319009618422076,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,-0.000948179717393141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00481619034022919,-0.00266008483037965,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,-0.0120067858258598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00647841670477784,0,0,0,0,0,0,0,0,0,0.0465863424419663,-0.00486048819639499,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00599913184822959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00147021893570418,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0141044148151719,-0.00584154470421535,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0.0196404545924257,0,0,0,0,0,0.000548163291023628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00236645721499523,0,0,0,0,0,-0.00261688427950126,0,0,0,0,0,0,0,0,0,0,0,-0.00888861605509567,-0.00262025538475269,0,0,0,0,0,0
