,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X600276.SH,X002304.SZ,X000725.SZ,X600690.SH,X000568.SZ,X000063.SZ,X600741.SH,X600703.SH,X002475.SZ,X000338.SZ,X600031.SH,X002236.SZ,X300003.SZ,X002008.SZ,X600809.SH,X300124.SZ,X002456.SZ,X600867.SH,X601877.SH,X600066.SH,X600271.SH,X000625.SZ,X600487.SH,X000596.SZ,X002294.SZ,X000100.SZ,X600566.SH,X000981.SZ,X002241.SZ,X000661.SZ,X002508.SZ,X300142.SZ,X000050.SZ,X300136.SZ,X000157.SZ,X002179.SZ,X002038.SZ,X002180.SZ,X002007.SZ,X600522.SH,X000869.SZ,X002049.SZ,X600177.SH,X000977.SZ,X600498.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.245986358013824,0.0370662440439648,0,0.00970975958010526,0,0.0285948959104561,0.0481498332361142,0,0,0,0,0,0,0,0,0,0,0.0530037254420434,0,0,0,0,0,0,0.0505473728179617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159271702430415,0,0,0,0.0205169345218757,0,-0.00761642873372075,0,0,0,0,0,0,0
X600104.SH,0,0,0,0.170594308195282,0,0,0.267370807910145,0,0,0,-0.0604977809433403,0.0189714975296454,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0807057150118606,0,0.0531667820482301,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,-0.0535969743429169,-0.0189422097449404,0,0,0,0,-0.0250091251967114,0,0,0,0,0,-0.0450452723068749,0,0,0,0,0,0
X002415.SZ,0.0724598902717194,0,0,0,0,0,0.12953617763039,0,0,0,0,0,0,0,0,0,0.168839344795775,0,0,0,0,0,0,0,0,0,0,0.18416709408429,0,0,0,0.118961783884252,0,0.0385756830486086,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,-0.00804602541867299,-0.0161467844740595,0,0,0,0,0,0
X000858.SZ,0.252781978713388,0,0,0,0.206764557484392,0,0,0,0.0150264137990993,0.139531686208823,0,0,0,0,0,0,0,0,0,0.210293308236679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0604860292782598,0,0,0,0,0,0.000261045198144622,0,0,0,0,0,0,0,0,0,-0.0165284471461463,0,0,0,0,0,0
X000651.SZ,0,0,0,0.214587969063179,0,0,0,0,0.701134322556339,0,0,0,0.0516200369424377,0,0,0,0.0306619387909677,0,0,0,0,0.0115811386533672,-0.0495553658155569,0,0,0,0,0,0,0,0,0,0,0,0,0.0597629350056971,0,0,0,0,0,0,0,0,0,0,0,0,-0.101017611065688,0,0,0.0113603931055476,0.0438460634126702,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0.121945492850478,0,0,0,0,0,0,0,0.322702983750545,0,0.105345090116488,0,0,0,0,0,-0.0801869430809894,0,0,-0.0403778805472318,0.0622290334045933,0,0.130229048592441,0,0,0.169313037897694,0,0,0,0,0,0,0,0,0,0,0.114087907519295,0,0,0,0,0,-0.0464892011564228,0.0128150427476911,0,0,0,0,0,0
X002304.SZ,0,0,0.182479219461479,0,0,0,0,0,0.121518415103513,0.0288427577042976,0.0233282233374615,0,0,0,0,0,0,0,0,0.201065891050909,0.0144664136129747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0164663935038612,-0.0191134714766788,0,0,0,0,0,0
X000725.SZ,0,0,0.0178058197373129,0,0.0668763401985583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0718355077367109,0,0,0.108408647008527,0,0,0,0,0,0.0167231326741459,0,0,0,0,0.0427145786624325,0,0,0,-0.0611215666738377,0,0.0877226030157803,0,0,0,0,0,0,-0.0102145056825732,0.00581915138187319,0,0,0,0,0,0
X600690.SH,0,0,0,0.421137637648453,0,0,0.106247262895622,0,0,0,0,0.0585368766446118,0,0,0,0,0,0,0,0.0628259458988437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00613150402682082,-0.00657120057976863,0,0,0,0,0,0
X000568.SZ,0,0,0,0.221895475039298,0,0.210988992474377,0.130730180828533,0,0.0899316289216636,0,0,0,6.93889390390723e-18,0.0189786375838011,0.100229793571586,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139633020440662,0,0,0,0,0,0,0,-0.127491927838137,0,0,0,0,0,0,0,0,0,-0.0110853503908488,0,0,0.126969966944129,0,0.0098995065408713,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106480657184314,0,0,0,0,0,0,0,0,0,0,0.0438247531509648,0.0915469917018651,0,0.182995372657765,0,0,0,0,0,0,0
X600741.SH,0,0.334956306554037,0,0.0914216162561072,0,0,0,0,0.177246222948572,0,0,0,0,0,0,0,0,0.0734949300584029,0.0860806967168213,0,0,0,0,0.0191651423680189,0,-0.0530572712592192,0,0,0,0,0,0,0,0,0,-0.0190237374455887,0,0,0,0,0,0,0,0,0,0,0.0490122068808963,0,0,0,0,0.0246096922559585,-0.0453899323886117,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.035972572196464,0,0,0,0,0,0,0,0.311365746615781,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.287270836926904,0,0,0.161678885921408,0,-0.00521677685380173,0,0.208607009545835,0,0,0,0.120178688989635,0,0,0.0318891339799308,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.543145973069985,0,0,0,0,0,0,0.0481126309358075,0,0,0,0,0,0,0,0,0,0.0397864883296938,0,0,0,0,0.237119698437369,0,-0.0314922291802469,0,0,0,0,0,-0.0177788584613517,-0.0133428456482524,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.0760075268023977,0,0,0,0,0.157620857544555,0,0,0,0,0,0,0,0,0,0,0.0623224855235983,0.0115583830681319,0,0,0,0,0,0,0,0,-0.0129607436195447,0.0454483129082125,0,0,0,0,0,0,0,0,-0.110212934082679,0,-0.0868114815339437,0,0,-0.000961283561074998,0.0091716921468404,0,0,0,0,0,0
X600031.SH,0.0261342710760988,0.120447739961092,0,0,0,0.0405900563826716,0,0,0,0.123168997427642,0,0,0,0,0.202852382405052,0,0,0,0,0,0,0,0,0,0,-0.00930446741006568,0,0.0114946264622582,0,0,0,0,0.0896036014718031,0.211690051050897,0,0,0,0,0.00425327048248091,0,0,0,-0.0642748897440488,0,0,-0.130369453373463,-0.0143680540416319,0,-0.0250559547364611,0,0,-0.0168254338064987,0.01401787701768,0,0,0,0,0,0
X002236.SZ,0,0,0.578254547438704,0,0,0,0.0496581160062033,0,0,0,0,0,0,0,0,0,0,0,0.046769377993999,0,0,0.323152289372084,0,0.0986980953559688,0,0,0,0,0,0,0,0,0,0,0,0.0557472425076622,0,0,0,0,0,-0.0849628221886604,0,0,0,0,0,0,0.0100756156816495,0.0211570687024409,0,0,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.118250405684965,0.0717277925578057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267882080584321,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011755574292473,0,0,0,0,0.0494966853895016,-0.100781039397441,0,0,0,0,0,0,0,0,0.0178750319356518,-0.00498768507843339,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0.0199561334925134,0.222033080935377,0,0,0,0,0,0.102827443986141,0,0,0,0.291519052889801,0,0,0,0,0,0,0,0,0.10341897612131,0,0,0,0.021166707402868,0,0,0,0.123420088701221,0,0,0,0,0,0,0.216147520750719,0,0,0.226188380385563,0,0,0,0,0,0,-0.214844321801414,0,0,0,0,0,0,0,0
X600809.SH,0,0,0,0.101718975643246,0,0.0486530122390344,0,0,0.226383301211372,0,0,0.162200740143173,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0619395435115563,0,0,0,0,0,0,0,0,0.128702692052791,0.157450959706416,0,0,0,0,0,0,0,0.204497362961324,0,0,0.057813454894381,0,0,0,0,-0.0199079118376947,-0.0197564343784329,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0.0342785372274857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257029800442936,-0.093414809492809,0,0.0205888794621639,0,0,0,0,0,0,0,0,0,0,0,0,0.108309956952694,0,-0.0378970451221329,-0.0628207333112098,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.133245753784962,0.472032043553313,0,0,0,0,0,0,0,0,0,0.0844423928815148,0,0.0265181996016687,0,0,0,0,0,0,0,0,0,0,0,0.0544336548054185,0.315205365307215,0,0,0,0,0,0.0230431305519788,0,0,0,0.0670887523901356,0,0,-0.0119762254797677,0.0209181693571389,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.564557960198536,0,0,0,0.0198402208890196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012815269763658,0,0,0,0,0.0858359150126437,0,0.0660769732684584,0,0,0,0,0,0.0308381675893692,0,-0.0196916185597954,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,-0.00923280416917402,0,0,0,0,0,0,0,0,0,0,0.290972703442655,0,0,0,0,0,0.023768254395198,0,0,0.307340172111418,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0.239164556201021,0,0,0,0.0579751708931679,0,0,0,-0.160902522724074,-0.242784024258068,0.100255918877734,0.0900108218371577,0,0,0,-0.0580480250568408,0,0
X600066.SH,0,0,0,0,0,0,0,0.110522473365824,0.000284367905994011,0,0,0,0,0,0,0,0,0,0,0.140494728407847,0,0,0,0,0,-0.091302338515316,0,0,0,0,0,0,0,0,0,0,0,0,0.0593018665723549,0,0,0,-0.141386115669093,0,0,0,0,0,0.0124841205668152,0,0,0.00866861970508551,0,0,0,0,0,0,0
X600271.SH,-0.30974134045043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.16744416071004,0,0,0.0133534829551788,0,0,0,0,0,0,0.109200396775876,0,0,0,0.32592411396359,0,0,0,0,0,0,0,0,0.373425130183934,0,0,0,-0.082202176194061,0,0.165288795102382,0,0,-0.0271158503577656,-0.0128785359461307,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0788455125587978,0,-0.054612051427119,0.151393688221354,0,0,0,0,0,0,0,0.0835197217118325,0,0,0,0,0,0,0,0.0256495108097095,0,0,0.0343677713240962,0,0,0,0.08282908958548,0.114807024648757,0,0.044996035730701,0,0,0,0.194212041658929,0,0,0,0,0,0,0.00716948903775692,0,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0.10618902348994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0370967495430731,0,0.334408098772951,0.0632250561496051,0,0,-0.0146193116527037,0,0,0.465468622778156,0,0,0,0,0.186908188713429,0,0,0.00265271963721578,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0,0,0,0.149425386614379,0,0,0,0.0264807290629135,0,0,0,0,0,0.179983827107855,0,0.077010582806,0,0,0,0,0,-0.0633406948341987,0,0,0,0,0,0,0.0745018675954398,0,0,0,0,0,0,0,0.135481976141445,0,0,0,0,0,0,0,0,0.0100600016627353,-0.0113004618343763,0,0,0,0,0,0
X002294.SZ,0,0,0.0398326988513003,0,0,0.427277043733111,0.0205857593986118,0,0,0,0,0,0,0,0,0,0,0,0,0.0348116456468155,0,0,0.0823444898124965,0,0,0,0,0,0,0,0,0,0,0,0,0,0.321535949027371,0,0,0,0,0,0,0,0,0,0,0,0.17981218660615,0,0,0.0358309276587918,0.00667964636727999,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0.00581757762822112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0721285740559617,0.112315442701808,0,0,0,0,0,0,0,0,0,0,0.110461579527897,0,0,0,0,0,0,0,-0.0288747502855583,0,0,0.0424518070366219,0,0.00110822843837999,-0.0237664984512284,0,0,0,0,0,0
X600566.SH,0,0,0,0,0,0.346201305146364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0374095865618792,0,0,0,0,0.103814623586449,0,0,0,0,0,0,0,0,0.202457325741767,0,0.193768031183429,0,-0.0919593400546157,0,0,0,0,0,0,0,0,0,0.0483209115247018,0,0,0,-0.00223901860379059,0,0,0,0,0,0
