,X600519.SH,X000858.SZ,X600276.SH,X002415.SZ,X002475.SZ,X000651.SZ,X600031.SH,X000568.SZ,X600809.SH,X600690.SH,X002304.SZ,X600104.SH,X000725.SZ,X000661.SZ,X300014.SZ,X000063.SZ,X600703.SH,X300124.SZ,X000338.SZ,X003816.SZ,X002241.SZ,X000100.SZ,X000596.SZ,X002371.SZ,X000625.SZ,X600741.SH,X000157.SZ,X002007.SZ,X002129.SZ,X002179.SZ,X601877.SH,X002049.SZ,X600584.SH,X002414.SZ,X002236.SZ,X600183.SH,X000799.SZ,X000066.SZ,X300142.SZ,X601799.SH,X000800.SZ,X002008.SZ,X300003.SZ,X002074.SZ,X000977.SZ,X002185.SZ,X000547.SZ,X600089.SH,X600779.SH,X002508.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.241086092257351,0,-0.122108073700291,0,0,0,0.0546260236735986,0.108765399841034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00968682778599055,0,0,0,0,0,-0.00928771653694052,0,0,0,0,0,0,0.0439928249391687,0,0,-0.000354308106528025,0,0,0,0,0.00147883493580542,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0.261188280938453,0.0922717949559902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0.0946772969024721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0066978100403905,-0.0382037296978177,0,0,0,-0.00321232746644507,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0148010240701429,0.0175264847611747,0,0,0,0.118322343194701,0,0.0421227769892439,0,0,0,0,0,0,0,0.00937346844983039,0,0,0.0183868273947945,0,0,0,0,0,0,0,0,0,-0.01221564367242,0,0,0,0,0.00589251604434225,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0.0583713226429898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294398594763136,0,0,0.049940686361514,0,0,0,0,0,0.134853672157952,0,0.165813964410444,0.0822359899745952,0,0.114942517543788,0,0,0,0,0,-0.0567263065336078,0,0,0,0,0,0,0.00876295788550569,0,0,0,-0.0103652313374993,0,0
X002475.SZ,0,0,0,0,0,0,0.105441731044864,0,0,0,0,0,0,0,0,0.0564478785461322,0.0383056850814252,0,0,0,0.412090692219664,0.0467710286586413,0,0,0,0,0,0,0,-0.0851798959956344,0,-0.0218591870461855,0,0,0,0,0,0,0,0.0303316201108265,0,0,0,0,0,0,0,-0.0383459331991986,0,0,0,0,-0.0448607779513825,0,0,0,0.0136786374361334,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0.121245337709561,0,0.125798240820808,0,-0.00126593179500059,-0.0100343018210244,0,0,0,0,0,-0.0931383534293715,0,0,0.0108879417006014,0,0,0.216567601900266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140856008566016,0,0.00201736257320721,0,0,0,0,0,0.0156486983161955,0,0,0,0,-0.0222876840121528,0,0
X600031.SH,0,0,0,0,0,0,0,0,0.09157952381504,0.0392855092407905,0,0,0,0.0540179415311902,0,0,0,0,0,0,0,0,0,0,0.0353320267849123,0,0.291573851557856,0,0,0,0,0,0,0,0,0,0.0770312780999697,0,-0.0316977382601013,0.35666690169304,0,0,0,0,0,0,0,0,0,0,0,-0.0141096606630176,0,0,0,0,0.00930636213132983,0,0
X000568.SZ,0,0,0,0,0,0,0,0,0.410952001502915,0,0.203360038290526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0779981389893157,-0.0266378777357994,0,0,0,0,0,0,0,0,0,0,0.0950551030336273,0,0,0,-0.01575963852937,0,0,0,-0.00355441066611556,0,0
X600809.SH,0,0,0,0,0,0,0,0,0,0,0.110670191388874,0,0,0,0,0,0,0,0,0,0,0,0.187060110813709,-0.0654810604056842,-0.0997422592722793,0,0,0,0,0,0,0,0,0,0,0,0.0727551387423951,0,0,0,0,0,0,0,0,0,0,0,0,0.159542458202326,0,-0.0234013666242173,0,0,0,0,0.00387452827617153,0,0
X600690.SH,0,0,0,0.0792643341118024,0,0.0921417634620968,0,0,0.294656470229465,0,0,0.0182731765870451,0,0.0310755199382112,0,0,0,0.0397653062280483,0,0,0,0,0,0,0,0.126116197831337,0,0,0,0,-0.00381290387018903,0,0,0,0,0,0.0551254673356591,0,-0.125690837441626,0,0,0,0,0.056172036091232,0,0,0,0,0.0108010129699086,0,0,0.0279563465205809,0.000848281589452071,0,0,0,-0.0186198992175814,0,0
