,X600519.SH,X600104.SH,X002415.SZ,X600276.SH,X000651.SZ,X000858.SZ,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X002475.SZ,X600031.SH,X600703.SH,X000338.SZ,X000568.SZ,X600741.SH,X300003.SZ,X600271.SH,X601877.SH,X002236.SZ,X300124.SZ,X002008.SZ,X002007.SZ,X000100.SZ,X600487.SH,X600498.SH,X002456.SZ,X002179.SZ,X000625.SZ,X600566.SH,X000661.SZ,X600867.SH,X300146.SZ,X600809.SH,X000157.SZ,X000596.SZ,X300142.SZ,X002180.SZ,X600177.SH,X600372.SH,X300136.SZ,X600089.SH,X002294.SZ,X600066.SH,X000977.SZ,X002506.SZ,X002241.SZ,X600522.SH,X000050.SZ,X600118.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0.620463848426016,0.0476868510676497,0,0,0,0,0,0,0,0,0,0,0,0,-0.0558380927646812,0,0,0,0,0.0630913637995105,0,0,0,0,0,0.00898465273870489,0,-0.0329514940814375,0,0,0.251150795583683,0,-0.000244013697408874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00849753291430243,0,0
X600104.SH,0,0,0,0,0,0.270710838543105,0,0,0,0,0,0,0,0,0,0,0.00611097178339124,0,0,0,0.175071556794363,0,0,0,0,0,0,0,0,0,0,-0.0811627198452489,0,0.136406142336139,0,0,0,0,0,0,0,0,0,0,0.090153423636237,0,0,0,0,0,-0.0558445756307464,0.0300416274297251,-0.0372463340688694,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0.0510133520370915,0,0,0,0,0,0,0,0,0,0.671622370276083,0,0.0662012262438243,0,0,0,0.0774083983926762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0115442024435626,0,0,0,0,0,0,0
X600276.SH,0,0,0.0956251088818185,0,0,0,0,0,0,0.0179091110020937,0,0,0,0,0,0,0.401706141117743,0,0,0.0514345351064745,0,0,0,0,0,0,0.0313426650030081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0318072486452239,0,0,0,0.0901505495437868,0,0,0,0.0223600772185127,0,0,0,0,0,0
X000651.SZ,0.137682577305749,0,0,0.0435742474313157,0,0.171716506757294,0,0,0,0,0,0,0,0,0.133601268788856,0,0.0714205813225103,0,0,0,0,0,0,0,0,0.0335392887369581,0,0,0,0,0,0.0800133631783856,0,0,0,0,0.023155229106946,0,0,0,0,0,0,0.0386442099465032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000858.SZ,0.123499138241435,0,0,0,0,0,0.179771756921309,0,0,0,0,0,0,0,0,0.0428945542188844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36185575903259,0,0.117819077591996,0,0,0,0,0,0,0,0.0315114989323706,0,0,0,0,0,0,0,0.0162985336414504,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.396987848144535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00921586423750574,0.119539903146171,0.259021555998085,0,0.369481481763654,-1.73472347597681e-18,-0.122095454926618,0,0,0,0,0,-0.0485516381917848,0,0,0,0,0,0,0,0.00436084478250144,0.0164984934990652,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0839744452042807,0,0,0,0,0,0,0.200816978069759,0,0.138936201413213,0,0.296387541288856,0,0,0,0,0,0,0,0,0.00907635576586567,0,0,0,0,0,0,0,0,0,0,0,0.0748968589513599,0,-0.0146376478118862,-0.0270689793655462,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0.264861474826795,0,0,0,-0.0291486020641664,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0.111144929648264,0,0,0,0,-0.033120349130467,0,0,0,0,0,0.0418015635938744,0,0,0,0,0,0,0,0,0,0,0,0.189462139568851,0.269799339919358,0,0,0,0,0,0,-0.0274447591776983,0,0,0,0,0,0,0
X000063.SZ,0,0,0.130582628704145,0,0,0,0,0,0,0,0.212342058953337,0,0,0,0,0,0,0,0,0.0438096190977019,0,0,0,0,0.228633319316048,0.263086271226555,0.132939169412587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0237362020816869,-0.0439265266443746,0,0,0,0,0,0
