,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X002475.SZ,X600104.SH,X000063.SZ,X600031.SH,X002304.SZ,X003816.SZ,X000661.SZ,X000725.SZ,X000568.SZ,X000338.SZ,X600809.SH,X600690.SH,X600703.SH,X002371.SZ,X000596.SZ,X300003.SZ,X002007.SZ,X600183.SH,X300142.SZ,X000100.SZ,X600741.SH,X002241.SZ,X300124.SZ,X300014.SZ,X000977.SZ,X000157.SZ,X601877.SH,X002129.SZ,X000625.SZ,X002236.SZ,X600584.SH,X000800.SZ,X002463.SZ,X002049.SZ,X000066.SZ,X002414.SZ,X600118.SH,X300136.SZ,X002456.SZ,X002179.SZ,X600498.SH,X002185.SZ,X600522.SH,X000021.SZ,X002223.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000800.SZ,0,0,0,0,0,-0.023120289645434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0805080137918225,0,-0.00615173251025551,0,0,0,0,0,0,0,0,0,0,0.220060757282699,0,0,0,0,0,0,0,0.122166119716447,0,0,0,0,0,0.0129553851684391,0,-0.0317356064119255,0,-0.0051729696403671,-0.046114909408717,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833725162510488,0,0,0,0,0.27794710564867,0,0,0,0,0,0.151428864010674,0,0,0,0,0,0,0,0,0,0,0.0317536773617395,0,0,0,0.0799519165651312,0,0,0.0867138492323352,0.0375448010564932,0,0,0,0.0124061857315153,0.00877559989310589,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0.186954770607176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0666847220036261,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.0239379922288204,0,0,0,0.175197996801232,0,0.118497311062208,0,0,0,0,0,0,0.201112073236956,0,0,0,0,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175251988961791,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0875826008208424,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0.20036390808197,0,0,0.00838469168214756,0,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0.0139816914221283,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.199313627374168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165357151316958,0,0,0,0,0,0,0.0180238504730529,0.0937545021466603,0,0.0278364223868325,0,0.0303228213667016,-0.0552871680551681,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0843382280742274,0,0,0,0.246588445494625,0,-0.00911764614991222,0,0.2888342312152,0,0,0,0,0,0,0,0.110635628930684,0,0,0.241316263849863,0,0,0,0,0,0,0,0,0,0,0,0.213364304122839,0,0,0,0,0,0,0,0.00896826195013903,-0.0546012476318924,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0.0633473829472702,0,0.144912633211626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195652831839104,0,0,0.15298067115309,0,0.105540623330985,0,0,0.0159582658054244,0.0116227628200457,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248038747548419,0,0,0,0,0,0,0.111920952889471,0,0,0,0.0763242230890332,0,0,0,0,0,0,0,0,0,0,0,0,0.0740608072532094,0.270386349764067,0,0,0,0.0843580575012547,0,0,0,0,0,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100987721055214,0,0,0,0,0,0,0,0.131736917440515,0,0,0,0,0,0,0.0356896139835791,0,0,0,0,0,0,0,0,0,0,0,0.0147167983492556,0.0293463638405798,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0.269368514164243,0,0,0,0,0.213581940890879,0.0258606076548945,0,0,0,0,0,0,0,0,0,0.0928496254613751,1.38777878078145e-17,0.0267549349630751,0,0,0,0,0,0,0,0,0,0,0,0.158060073564469,0,0,0,0,0,0,0,0,0,0.249587876951692,0,0,0,0.0103936133781454,0.0408145837009174,0,0,0,0,0,0
X002185.SZ,0,0,0,0,0,0,0,0.0276087098435555,0,0,0,0,0,0,0,0,0,0,0.0517174822722805,0,0,0,0,0,0,0,0,0,0,0,0,0,0.389636500596228,0,0,0.355442923549277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0697787248203955,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,-0.0419354691920933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292873514290663,0,0,0,0,0,0,0.00999970315016669,0,0,0,0.159136173917824,0,0.327760728271688,0,0,0,0,0,-0.00293220962452182,0,0,0,0,0,0,0
X000021.SZ,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123834928134418,0,0,0,0,0.00432026990402591,0,0,0,0,0,0.410961251001602,-0.129871637379405,0,0.446776953954349,0,0,0,0.105562416177162,0,0,0,0,0,0,0.0112167881589911,0,-0.0269307363225697,0,0,0,0,0,0,0
X002223.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0524592616378553,0,0,0.0730526523237816,0,0.265119469397103,0.240152593077806,8.67361737988404e-19,0,0,0.00332581682049799,0,0,0,0,0,0,0,0,0,0,-0.04761155871469,0,0,0,0.107864274511237,0,0,0,0,0,0,-0.152693200040556,0.0497447752568625,0,0,0.0190512675023262,0.0322875549666438,0,0,0,0,0,0
Change_TY3M,0,-0.0121650968903969,0,0,0,0,0,0,0,0,0,-0.0558930050248669,0,0,0,-0.0289330613335705,0,0,0,0,0,0.350717216803686,0,0,0,0,0,0,0,0,0,0,0,0.24202204733047,0,0,-0.0814897910149922,0,0,0,0,-0.0706331629390613,0,0,0,0,0,-0.145262098581362,0,-0.190712598920776,0,-0.0455710979420672,0,0,0,0,0,0,0
Slope,0,0,0,0,0,0,-0.18934624670441,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.20830359546988,0,0,0,0,0,0,0.661222258022677,0,0,1.42677420581502,0,-0.958695378795675,-0.300073398900534,0,0,0,-0.0293845439484759,0,0,0.649269194823645,0,1.46929928602556,0,0,-0.391752035354904,0.358004436754302,-1.20522176317489,0,0.49055936855166,0,0,-0.788870754221989,0,0,0,0,0,0
TED,0,0.329569631520948,0,0,0,0,0,0.0915413882271871,0,0,0,0.0852570987160172,0,0,0,0,0,0,-0.622944886756264,0,0,0,0.520409804481753,-0.760819119335277,0,0,0,0,0,0,0,0,-0.170365932980528,0,0,0,0,0,0,0.455231724942457,0,0,0,0,0,0,0,0,0,0.0276658540591994,-0.346816259485004,-0.174728918272,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,-0.0252439437708895,0,-0.0202502870667582,0,0,0,0,0,0,0,0,0,0,-0.0125687885620276,0,0,0,0,0,0,0,0,-0.0105793493432988,-0.026147674968265,0.0355236400927184,0,0,0,0,0,0,0,0,0,0.00238773270329648,-0.0385528426516137,0,0,0,0,0,0,0.0756738871385961,-0.0110831265378749,0,0,0.0123136965929793,0.0169625508615908,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,-0.0262098864254221,0,0,0,0,-0.0256251174498393,0,0,0,0,0,0,0,0,0,-0.0412927853598526,0,0,-0.0562949106269359,0,0,0,0,0,0,0,0,0,-0.0963262318114935,0,0,0,0,-0.0204838404313641,0,0.00496118284633386,0.121190099657194,0,0,-0.0141691930915887,0,0,-0.0573765590526711,0,0,0.0254799354879757,0.0185689693563139,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0015346067602928,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0115323638964698,0,0,0,0,0,0,0,-0.00555609247172306,0,0,0,0,0,0,0,0,0,0,0,-0.00520279855910057,0,0,0,0,0,-0.0173054948874918,0.00620892561571715,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.10947866088846e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00682022349907266,0,0,0,0,0,0,0,0.0060052513788088,0,0,0,0,0,0.00148780816800891,-0.00496147143729318,-0.00714561179153875,0.000606189152421599,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000249869539498372,0,0,0,0,0,0,0,0,0,0,0,0,0.00210737116637034,0,0,0,0,0,0,0,0,0,0,0,0,-0.00115174284160669,0,0,0,-0.00148505895634394,0,0.00510529675641919,-0.00122542824889554,0,0,0,0,0,0
