,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X002475.SZ,X003816.SZ,X002304.SZ,X000063.SZ,X000725.SZ,X000568.SZ,X600031.SH,X600690.SH,X000338.SZ,X600809.SH,X000661.SZ,X600741.SH,X600703.SH,X002241.SZ,X300003.SZ,X000596.SZ,X002236.SZ,X002007.SZ,X600183.SH,X601877.SH,X300142.SZ,X000157.SZ,X000100.SZ,X000066.SZ,X300124.SZ,X002179.SZ,X000977.SZ,X600271.SH,X000625.SZ,X002008.SZ,X002463.SZ,X300136.SZ,X300014.SZ,X600177.SH,X002456.SZ,X002371.SZ,X002506.SZ,X600066.SH,X600584.SH,X002180.SZ,X600498.SH,X002129.SZ,X600487.SH,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0,0.118935406663933,0,0,0,0,0.468414918663431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0343449985140383,0,0,0,0,0,-0.07355047374228,0,0,0,0,0,0,0,0,0,0,0,0,-0.0101010821800283,0.0207714104093157,0,0,0,-0.0134454017867364,0,0
X000858.SZ,0,0,0,0,0,0,0.0681904442898101,0,0,0,0,0.502997347743809,0,0,0,0.049771439889011,0,0,0.00974449635012199,0,0.0244775410062248,0.011519635267103,0.00611383544487977,0,0,0,0,0,0,0,0,0,0.0201933231856295,0,0,0,0,0,0,0,0.0497796481163474,0.0151757021302285,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,-0.020588816009813,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0.216373171928902,0,0,0,0,0.115204581218519,0,0,0,0.0165542305321167,0,0,0,0,0,0,0,0,0.0148855977016118,0,0,0,0.0793233592820437,0,0.0638872873356679,0,0,-0.0599356793087696,0,0.0169176341847235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0207532869109792,0,0
X000651.SZ,0,0,0,0,0,0,-0.0618956452756462,0,0.198996055287396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0109559747196113,0.00589884591688191,0,0,0,0,0,0,0,0,-0.0900584568573941,0,-0.104624922668977,0,0,0,0,0,0,0,0,0.00274709531588824,0,0.228605005213863,0.127347989085255,0,0,0.0236090403628577,-0.0643021509513743,0,0,0,0.0272908943819517,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0144510219145968,0,0,0,0,0,0,0,0,0,0,0.520650079096473,0,0,0.0848618767671927,0,0,0,0,0.0159559617206321,0,0,0,0,0,-0.0146847521586947,0,0,0,-0.0186638226606119,0,0,0,0,0,0,0,0,0,0,0.0380760374725508,-0.0453835632437428,0,0,0,-0.0330360248044632,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0.0957577391417411,0,0,0,0,0.0552830966137441,0,0.163236085813444,0.0457393733435763,0,0,0,0,0,0,0.0336647993879843,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0.0214673905357202,0,0,0,0.0139979191833083,0,0,0,0,0.00270078447133586,0,0
X002475.SZ,0,0.226699614486899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0290453468239353,0,0,0,0,0.128794990739982,0,0,-0.0575482221530124,0,0,0.24862305815605,0,0.112866221723925,0,0,0.0437447866763005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0466508211983885,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0.158435361419667,0,0,0,0,0,0,0,0,0,0.0703158000534808,0,0,0,0,0,0,0,0.0166223233423835,0,0.158002513975772,0,0,0,0,0,0,0,0,0.0486450131647238,0,0,0,-0.0795787979499687,0,0,0.0673328863231941,0,0,0,0,0.106746761308936,0,0.080685344039334,0,0,0,0,0.0520748564495634,0,0
X002304.SZ,0.297028907307035,0,0.0507368799179226,0,0,0,0.00200501527917036,0.118382767327399,0,0.0486421191812437,0,0,0,0,0,0,0,0,0.0129721264096857,0,0,0.0549824290503945,0,0,0,0.037880981261981,0,0,0,0,0,0,0,0,0,0,0,0,-0.00755678902962946,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0152673215103509,0,0,0,0.0139065996140625,0,0
X000063.SZ,0,0.01722869231262,0,0,0.0690660617766561,0,0.0615995450323486,0,0,0,0,0,0,0,0,0.0608905042533353,0.151667803981628,0,0.116701132602781,0,0,0,0,0,0.00644788080244428,0,0,0,0,0,0,0,0.0179596055270473,0.0352941586911976,0,0,-0.0062935303724747,0.107635740746498,0.00593875986185574,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0.00838706677904254,0,0,0,0,0,0,0,0,0,0.0694160977244959,0,0,0,0,0,0,0,0,0.0339674795874482,0.0395372834822219,0,0,0,0.021034694889164,0,0,0,0.0332678460214782,0,0,0.00503825070515905,0,0,0,0.0791292654999912,0,0,0,0,0.145898791601996,0,0.00225437094302317,0.0177604017488199,0,0,0,0,0,0
X000568.SZ,0.236443929973608,0.590651758159164,0,0,-0.0130267870014528,0,0,0,0,0.0362895709927139,0,0,0,0,0,0,0,0,0,0,0,0,-0.0132912654956465,0,0,0,0,0,0,0,0,0,0,0,0,-0.0181236170940501,0,0,0,0,-0.0269221349278409,0,0,0,0,0,0,0,0,0,0,0,0.0266829743584923,0,0,0,0.0326906128530098,0,0
X600031.SH,0,0,0,0,0,0,0.161498430473147,0,0,0,0,0,0,0,0.200301448832168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0713425864705628,0,0,0,6.49498045431512e-05,0,0.0353268729419633,0,0.00546020504515223,0,0,0,0,0,0,0,0,0,0,0,0.0027391630240097,0,0,0,0,0,0
X600690.SH,0,0,0,0.154399354644068,0,0,0,0.00898438146552542,0,0,0,0,0,0,0,0,0.114699035168633,0,0,-0.193493736683993,0,0,0,0,0.0254236339251004,0,0,0,0,-0.0372385551114925,0,0,0,0,0,0.0918938714943609,0.0117193355849768,0,-0.0329590565724584,0,0,0,0,0,0.0171513558469868,0,0,0,0,0.230000057194076,0,0,0,0,0,0,0.0251829243258652,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0901613783070148,0,0,0.0277054915903327,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0831148866248369,0,0,0.0756841782197823,0,0,0,0,0,0,0,0,0,0,0.0395243576925256,0,0,0,0,0,0,0,0,0.000859675651536751,0,0,0,0,0,0
X600809.SH,0,0.500758285147281,0,0,0,0,0.0727424103485107,0,0,0,0,0,0,0,0,0,0.0979170288467207,0,0.00901567196481955,0,0.0243072455376319,0,0,0,0.0310275583745522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00607190827164652,0.00116181579103449,0,0,-0.0407720719534612,0,0,0,0,0,0,0.0115894512644864,-4.33680868994202e-19,0,0,0,0,0,0
X000661.SZ,0,0,0.173316086576718,0,0,0,0,0,0,0.042917111108098,0,0.0610430435296137,0,0,0,0.0310846550723253,0,0,0,0.0249937381277073,0.0752775190387012,0,0,0.136784583312801,0.0364332312809767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.033327955630925,0.0814172427520116,0,0,0,0,0,0.000432892462285113,-0.0281911553748355,0,0,0,-0.0397689920085138,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00850448780441658,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0157627491040189,0.38292300426583,0.0623324662224817,0,0,0.172562586197443,0,0.0979069347054171,4.33680868994202e-19,0.100868952048686,0,0,0,0,0,0,-0.0840276792953212,0,0,0,0,0,0,0.0432954526342957,0,0,0,-0.00226907981623337,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0.381318019043058,0,0,-0.200277931870933,0,0,0,0,0,0,0.103938440813059,0,0,0,0,0,0,0,0,0,0.232470667588944,0,0,0,0,0,0,0,0,0,0,0.0737437434206105,0,0,0,0.384277621471038,0,0,0,0,0.0153225586361408,0,0.0174789119535958,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0701633683972141,0,0,0,0,0,0.0477157420036825,0,0,0,0.118424491795328,0,0,0,0.0858597113610131,0,0,0,0,0.212830781714487,0.00264788254584047,0,0.245853547202761,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,-0.0330841184563805,0.0406870231187765,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00865604794814754,0,0,0.0631707611830333,0,0,0,0,0,0,0,0,0,0,0,0,0.186207920020824,0.152670741467007,0,0,0,0,0,0,0,0,0.0533311779139696,0,0.0421396389978971,0,0,0,0,0,0.081328127261731,0,0.00091488073504513,0,0,0,0,0,0,0
X000596.SZ,0,0.105595829939865,0,0,0,0,0,0,0,0,0,0.181838187665806,0,0.0190065056768582,0,0.147203141260999,0,0,0,0,0,0,0,0,0.0128168390512111,0,0,0,0,0,0,0,0,0,0,0,0,-0.0166075251972477,0,0,0,0,0,0,0,0,0,0,0,0.113432966439741,0,-0.0240904670636888,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.18725946677153,0,0.0423561890954013,0,0,0,0,0,0,0,0,0,0,0,0,0.0389905060995593,0,0,0,0,0,0,0,0,0,0.0543285404187087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0539064844283881,0,0,0,0,0.202532578945344,0,-0.018909388813146,0,0,0,0,-0.0392655583840324,0,0
X002007.SZ,0.0605076258131047,0,0,0,0,0,0,-0.0272096946220977,0,0,0,0,0,0,0,0,0.165115713332716,0,0,-0.0402968357306814,0,8.67361737988404e-19,0,0,0,0,0.0164736034023665,0.130084545712103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00276271072107387,0,0,0,0,0,0,-0.0461713580272944,0.0227180931479451,0,0,0,0.0230713753696757,0,0
X600183.SH,0,0,0,0,0,0,0,-0.179754009063569,0,0,0,0,0,0,0,0,0,0,0.29202328875164,0,0,0,0,0,0,0,0,0,0,0.13143292078672,0,0,0,0,0,0,0.229491440574662,0.0233246310760881,0,0,0.203738479132728,0,0,0,0,-0.037147785363015,0,0,0,0,0,0.00570432936369185,-3.46944695195361e-18,0,0,0,0.0612284977076044,0,0
X601877.SH,0,0,0,0.0735461151909127,0,0,0,-0.00435123096400144,0,0,0,0,0,0.0704397321356733,0,0,0,0,0,-0.0592274526052553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015870923128182,0,0,0,0,0,0.0950099866942571,-0.0475763303403783,0,0,0,0,0,0.109556880466881,0,0,0,0.0425225992814017,4.16504216168021e-05,0,0,0,-0.00726519078192178,0,0
X300142.SZ,0,0,0.0361360744000602,0,0,0,0.0354809945216593,0,0,0,0,0.0246819134961913,0,0,0,0,0,0,-0.102154283716706,0,0,0,0,0,0,0,0,0,0,0.071770432981197,0,0,0.01311972767371,0,0,0,-0.0705161124460614,0,0.131023287625917,0,0,-3.46944695195361e-18,0,0,0,0.122215705156058,0,0,0.104058049200965,0,0,-0.0127686654606824,0,0,0,0,0,0,0
X000157.SZ,0,0,0.0501799656034887,0,0,0,0,0,0,0,0,0,0,0.128591171422997,0,0,0,0,0,0,0,0,0,0.0276994107804435,-0.019717642394815,0,0,0,0,0,0,0,0.0730902535756041,0,0,0,0,0,0,0,0,-0.0792345342724586,0,0.0161677134113906,0,0,0,0,0.0129476309469052,0.176323275043454,0,0.0237560130709099,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0256276528182306,0,0,0,0.0366284247709696,0,0,0,0,0,0,0,0,0.325505081399803,0,-0.0143260492662832,0,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0.129309354375472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141984201006954,0,0,0,0,0,0,0,0,0,0.151492723510173,-1.38777878078145e-17,0,0,0.59523968945277,0.154957164964453,0.121904887474463,0,0,0.0508202557383762,0,0,0,0.199530728043166,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.128873941834467,0,0
X300124.SZ,0,0,0,0,0.162539287100836,0,0,0,0,0,0,0,0,0,0,0,0,0.151872825147543,0,-0.025907929921754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103933766364727,0.0196665035458424,0,0,0.0679635506405056,0,0,0.0624042558993181,0,0,0,0,-0.0217143039619118,0,0,0,-0.0319189395683081,0,0
X002179.SZ,0,0,0,0,0,0,0,0.039616231946362,0,0,0,0,0,0,0,0.133017653348009,0,0.264400402868222,0,0,0,0,0,0,0,0,0.0355312090779036,0,0,0.0321081114818824,0,0,6.93889390390723e-18,0,0,0,-0.00426401294214321,0,0.00489091131973912,0,0,0,0,0,0,0.15161890025304,0,0,0,0,0,0,0,0,0,0,0.0217150314241579,0,0
