,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000725.SZ,X002304.SZ,X600276.SH,X000858.SZ,X000063.SZ,X000625.SZ,X600690.SH,X600703.SH,X600031.SH,X600118.SH,X600271.SH,X000559.SZ,X000100.SZ,X002241.SZ,X600066.SH,X600372.SH,X000157.SZ,X002236.SZ,X600741.SH,X002475.SZ,X002292.SZ,X000338.SZ,X600089.SH,X600177.SH,X002465.SZ,X002049.SZ,X601877.SH,X300124.SZ,X000568.SZ,X002506.SZ,X600582.SH,X300003.SZ,X002294.SZ,X002074.SZ,X000869.SZ,X002129.SZ,X002085.SZ,X300001.SZ,X600867.SH,X000547.SZ,X600839.SH,X600498.SH,X002276.SZ,X000623.SZ,X000977.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.140573503621301,0,0,0,0.0130517781969344,0,0,0,0,0,0,0,4.33680868994202e-19,-0.100126253871924,0,0,0,0,0,0,0,0,0,0.0710562767091057,0,0,0.0726628905432639,0,-0.0291555610324517,0,0,0,0.0401945056418919,0,0,0,0,0,0,0,0,0,0.00728771614315036,0,0,0,0,-0.0215341724608588,0,-0.0237236415721009,0.0345007602204628,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0.28320265879347,0.0448176595957376,0.156070391839528,0,0,0,-0.00131124467678121,0,0,0,0.0447931622440681,0,0,1.73472347597681e-18,0,0.0142420043312287,0.165159854463417,0,0,0,0.0158716886471849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.149813212896956,0,-0.00478635856909933,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13892463671351,0,0,0,0,0,0,0.0751107882166334,0,0,0,0,0.0443730920440498,0,0.221201307867527,0,1.0842021724855e-19,0,0,0,0,0,0,-0.0360911708017902,0,0,0.0268936024087024,0.00615254509226846,0,0,0,0,0,-0.00172480463452448,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0.112127295498356,0,0,0,0.010820530357121,0,0,0,0,0,0,0,0,0.111327801391215,0,0,0,0,4.33680868994202e-19,0,0,0,0.0109166402608395,0.0952152340712934,0,0,0,0,0.00219566919299709,0,0.0221589396250036,0,0,0.0124046711454652,0,0.014858591252482,0.0126363299104967,0,0,0,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00363708189260016,0,0,0,0,0,0,0,0,0.0715954114548388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110339430051218,0,0,0,0.014612771576556,0.205194362391714,0,0.0105871579832576,0,0,0,-0.00531727688798321,0,0,0,0,0,0,0
X002304.SZ,0,0.119565248544492,0,0,0,0,0,0,0,0,0,0,0,0.107766093758653,0,0,0,0,0,0,0,0.108448773098623,0,0,0,0,0,0,0,0,0,0,0.190321366019181,0,0,0,0.0353246106808414,0,0,0.0350956072176604,0,0,0,0,0,0,0,0,0,0,-0.011012903030471,0.0115143021476924,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00792942859975863,0,0,0,0,0,0,0.0959146258062615,0,0,0.0696906625813314,0,0,0,0,0,0,-0.0278036831674095,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00492339274376782,0,0,0.0264114516660747,0,0,0,-0.0678380693773927,0,0,0.00594150454813115,0,0,0,0,0,0,0,0,0,0,0,0,0.0288084336788466,0,0,0.0118763574663695,0,0,0.0194922018865445,0,0,0,0,0,0,0,0.0358095569708199,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0857393476200523,0,0,0.0370498552170492,0,0.0481882692993501,0,0,0.0358131766091856,0,0,0,0.25459582152207,0,0,0,0,0,0,0,0.117618462636497,0,0,0,0,0,0,0,0,0.0119807404142633,0,0.0101935185098697,-0.00247996106612726,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0190046476052114,0,0.106703330239319,0,0,0,0.177305977796604,0,0,0.150877674203218,0.0158345743257105,0,0,0,0,0,0.0726895974208944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0565530795001838,0,0,0,0,0,0,0,0,0,0
