,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X600741.SH,X002475.SZ,X002236.SZ,X000338.SZ,X600031.SH,X002456.SZ,X002008.SZ,X000625.SZ,X300124.SZ,X300003.SZ,X601877.SH,X600487.SH,X600066.SH,X600809.SH,X000100.SZ,X002241.SZ,X002294.SZ,X600867.SH,X600271.SH,X300136.SZ,X600522.SH,X600566.SH,X002508.SZ,X600089.SH,X000981.SZ,X000050.SZ,X000157.SZ,X600177.SH,X002179.SZ,X600498.SH,X600707.SH,X300142.SZ,X000661.SZ,X000596.SZ,X002049.SZ,X600584.SH,X600699.SH,X002180.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.538176410470328,0,0.0219408146794609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0357137161303701,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.058273315550056,0,0.123459252722009,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,-0.0362727746117109,0,0,0,0.140961052139603,0.102174539389272,0,0,0,-0.290133885703696,0,0,0,0,0,0,0,0,0,0,-0.0708647894092463,0,0,0,0,0.133006045765654,0,0,0,0,0,-0.0536548577204231,0,0,0,0.207685692520602,0,0,0,0.042702836619524,0,0,0,0,-0.00555000092662056,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0.0709151276688822,0.0929792900781065,0,0,0,0,1.73472347597681e-18,0,0,0,0.17054145672585,0.096915755390872,0,0,0.00729363092884211,0,0,0,0,0.330180849918879,0,0,0,0,0,0,0,0.0930678884865615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.015512453708521,0.0250427186970297,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.293541827132447,0,0,0,0,0.221611394672904,0,0,0,0,0.047218827280084,0,0.0694515537211279,0,0.0756721173250971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143397193824644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00626001284236577,0,0,0,0,0,0
X000858.SZ,0.207917436631889,0,0,0.10170583789947,0,0,0,0,0.0298956640589806,0,0,0.534320123482364,0,0,0.00624720203575036,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0141137209653063,0,0,0,0,0,0,0
X600276.SH,0,0,0.00300660301692668,0.0678728674335219,0.0386418239604814,0,0,0,0,0.0586264139713933,8.67361737988404e-19,0,0,0,0.0084842534794528,0,0,0,0,0,0,0.0364693104797679,0,0.282149033856317,0,0.0315722081446415,0,0,0,0.0910960821505118,0,0,0,0,0.137733718200086,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,1.0842021724855e-19,0.0107506645974703,0.0904504026696718,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.288318692393497,0,0,0,0,0,0,0.0113098931588664,0,0,0,0,0,0.0367249643579767,0,0,0,0.0685756766981143,0.0599601199093907,0,0,0.0228046850161451,0.169660464831913,0,0,0.0275622050428988,0,0.337977449516626,0,0,0,0,0,0,0,0,0.0636583927983854,0,0.0489818302234711,0,0,0.0603185127180364,0,-0.00733276531531798,0,0,0,0,0,0,0
X002304.SZ,0.264041452028345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00256423380519628,0,0,0,0,0,0,0,0,0.398918226111027,0,0,0,0,0,0,0,0,0,0,0.210604750209254,0.0112333943287567,0,0.0289494275311651,0,0,0,-0.00839467417467713,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0280019361225694,0,0.613205838470297,0,0,0,0,0,0,0.144588974762347,0,0,0,0,0,0,0,0,0,0,0.0636893892386522,0,0,0,0.134916111084205,0,0,0,0,0,0.0109042823598006,0,0,0,0,0,0,0
X600690.SH,0,0,0,0.197381466960291,0.29234401138346,0.109959173650802,0,0.0430007374178127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0907649366946843,0,0,0,0,0,0,0,0,0,0,0,0,0.0225431545732552,0,0,0,-0.000155652980846875,0,0,0,0,0,0,0
