,X600519.SH,X000858.SZ,X000568.SZ,X002415.SZ,X600276.SH,X600809.SH,X002475.SZ,X600690.SH,X000651.SZ,X000063.SZ,X002304.SZ,X300124.SZ,X600104.SH,X000725.SZ,X003816.SZ,X002371.SZ,X600031.SH,X000625.SZ,X000596.SZ,X002129.SZ,X300014.SZ,X000338.SZ,X002179.SZ,X600703.SH,X600089.SH,X002049.SZ,X000100.SZ,X002236.SZ,X000977.SZ,X600372.SH,X002241.SZ,X601877.SH,X600741.SH,X000157.SZ,X000661.SZ,X600584.SH,X600522.SH,X002180.SZ,X000733.SZ,X002074.SZ,X000066.SZ,X002463.SZ,X600460.SH,X600702.SH,X300003.SZ,X000988.SZ,X000800.SZ,X300142.SZ,X002007.SZ,X601799.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.239172660565517,0.177985107128989,0,0.0989593896493403,0,0,0,0,-0.0304476168272861,0,0,0,0,0,0.0542135058589298,0,0,0,0,0.00801119940575107,0,0,0,0,0.0284556292224595,0,-0.00883651995922526,0,0,-0.076010323229833,0,0,0,0,0,0,0,0,0,0,0,0,0.00560180297870184,0,0,0,0,0,0,0,0.000624777610774755,0,0,0,0,0,0,0
X000858.SZ,0.120309662650699,0,0.39890830043184,0,0,0.0739081046489832,0,0,0,0,0,0,0,0,0,0,0.136307531781015,0,0,0,0,0,0,0,0,0,0,0,-0.0169059164467192,0,0,0,0,0,0,0,0,0,0,0,0.00274963414654986,0,0,0.0526598720687703,0,0,0,0,0,0,0,0,-0.00578610364839786,0,0,0,0,0,0
X000568.SZ,0,0.511873465389452,0,0,0,0,0,0,0,0,0.044840889845561,0,0,0,0,0.000528377863013006,0,0,0.0248295082853528,0,0,0,0,-0.0768011206449221,0,0,0,0,-0.0309346224528206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213709880146652,0,0,0,0,0,-0.0342698883711722,0,0,-0.0364934538766066,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0.0536439868436877,0,0,0,0,0,0,0,0,-0.0826714385912855,0,0,0,0,0.085134431240572,0,0,0.0496546115668762,0,0,0,0.208502512751315,0,0,0,0,0,0,0,0,0,0.276500295167395,0,0,0.017759410439949,-0.0629251233784122,0,0,0,0,0,0,0,0.228627864108706,0,0,0,0,0,0,0,0,0
X600276.SH,0,0,0,0.167666794635846,0,0,0,0,0,0,0,0,0,0.0157797055465208,0,0,0,0,0,0,0,0,0,-0.155560578885536,0.0434334970022168,0.0856820417247584,0,0,0,0,0,0,0,0,0,0,0.122979909359177,0,0,0,0,-0.21621198298372,0,0,0,0.0192446297283238,0,0,0,0,0,0,0,0,0,0,0,0,0
X600809.SH,0,0.125836176890087,0,0,0,0,0,0,0.0790368608799015,0,0,0,0,0,0,0,0,0,0,-0.18088302069035,0,0,0,0,0,0,0,0,0,0,-0.0441296419314731,0,0,0,0,-0.0120557082332422,0,0,0,0.0501812643235315,0.082884984483783,0,0,0,0,0.0160294927280621,0.0265554556463412,0,-0.205241036885416,0,0.392941537040686,0.0107299027748045,0.0371542583911609,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0153213157596821,0,0,0,0.0997642954816158,0,0,0.392186652449355,0,0,0,0,0.200117747543657,0,0,0,0,0,0,0,0.0464032204295199,0,0,0,0,0,0,0,-0.00317798486370211,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.125175796433205,0,0,0,0.11905278148034,0,0,0,0,0.164521187987046,0,0,0.128789301526431,0,0,0.00957490037019607,0,0,0,0,0,0,0,0,0,0.0780338339668893,0,0,0,0.0414814367583639,0,-0.0624019387464178,0,0,0,0,0,-0.010737660394967,0,0,0,0,0,0,0.003527926099494,0,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0,0.221607876216596,0,0,0,0,0,0,0.167533953618742,0,0,0,0,0,0.0281504499726618,0,0,0,0,0,-0.0575284428270402,0,0,0,0,0,-0.0206514397769437,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0046840857450613,0,0.114417308637165,0,0,0,0,0,0,0,0.00851930054030127,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0.143934348948284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161500959432748,0.0942765332229767,0,0,0,0,0,0,0,0.183502280181068,0,0,0,0.195284869708651,0,0,0,0,0.154672764651971,-0.179796446243868,0,0,0,0,0,-0.0467908225980655,0,0,0,0,0,0
