,X600519.SH,X600104.SH,X000725.SZ,X000651.SZ,X002415.SZ,X000858.SZ,X002304.SZ,X000063.SZ,X000625.SZ,X600031.SH,X600690.SH,X000100.SZ,X600276.SH,X600703.SH,X600118.SH,X600372.SH,X600271.SH,X000157.SZ,X002129.SZ,X000559.SZ,X000338.SZ,X600839.SH,X002241.SZ,X600089.SH,X600741.SH,X600177.SH,X600582.SH,X600066.SH,X002292.SZ,X002456.SZ,X600060.SH,X002236.SZ,X300124.SZ,X002475.SZ,X600198.SH,X300003.SZ,X000800.SZ,X002465.SZ,X601877.SH,X600435.SH,X600166.SH,X002223.SZ,X000568.SZ,X002008.SZ,X300146.SZ,X000977.SZ,X000581.SZ,X000727.SZ,X000623.SZ,X002276.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.0934408014620605,0,0,0,0,0,0,0,0,0,0,0.055646636012938,0,0,0,0,0,0.0887023695239058,0,0,0,0.00819912386147715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00370253557581279,0.0947997667340084,0,0,0,0,0,0.00218804438130413,0.0234830316255111,0,0,0.00950576332720576,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0.0101624235137053,0,0,0,0,0,0,0,0.0313398130907303,0.0275096256901433,0,0,0,0,0.0855882678765566,0,0,0,0.0760217516263869,0,0,0,0,0,0.018990905741133,0,0,0,0,0,0,0,0,0,0,0.187949691996644,0,0.0675445635543752,0,0,0,0,0,0,-0.00640858042551461,-1.0842021724855e-19,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121951735561961,0.177183431208103,0,0,0,0,0,0,0.107370401918852,0,0.0251613490732572,0,0,0.114849058481191,0,0,0,0,0,0,0,0.00217450991926355,0.0265439668138774,0,0,0,0,0,0,0,0,0,0,0,0.0968697437754431,0,0,0,-0.00888977337386749,-0.0158938117447226,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.0905495450351035,0,0,2.16840434497101e-19,0,0,0,0.0734189917385576,0,0,0,0,0,0,0,0.0011806335583342,0.0179525860560798,0,0,0,0,0,0,0,0,0.0351861046753563,0.00855814451188629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125959052499412,0,0,-0.000819404943878688,0.00492330085969515,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0.0196317587246178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169047969864421,0,0,0,0.0125745655091089,0,0,0,0,0,0.155874416453441,0,0,0,0.0656081728711487,0,0,0,0.103696431647827,0,-0.0212406479386915,-0.00437153980860745,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.0340533081703451,0,0,0,0,0.0869462890437563,0,0,0,0,0,0,0.0141036506477494,0.00437707692461302,0,0,0.0407683552608683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0193418892756204,0.157830494219754,0,0,0,0,0,0,0,0,0,-0.00217790522529128,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0.0953069376559842,0,0,0,0,0,0,0,0,0.004312880554487,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.00948888254474091,0,0,0,0,0,0,0,0,0,0.0823463419886538,0,0,0,0,0,0,0,0,0,0.0889175707310227,0,0.0730994660599039,0,0.0572388135368138,0,-0.000276291965009016,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0.00782880715094579,0,0,0,0,0,0,0,0,0,0,0.106493532813003,0,0,0,0,0,0.1634032236071,0,0.0265506044588429,0,0.227260693761565,0,0,0,0,0.00788295700678697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0400822848707224,0,0,0,0,0,-0.0140880573237339,0,0,0,0,0,0,0
X000625.SZ,3.46944695195361e-18,0,0,0,0.115932275128311,0,0,0,0,0,0,0,0,0,0,0.0240690349308913,0,0,0,0,0.00819826649634355,0.0211683154959562,0,0,0.0535228428606737,0,0.0407991835275507,0,-0.0404111741485884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0125120677796963,0.0348958377055765,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208352287219753,0,0.097762152557671,0,0,0,0,0,0.090465351619373,0,0,0,0,0,0.00364784822433902,0,0,0,0,0.00534538558585055,0,0,0,0,0,0,0,0,0,0.148069141527397,0,0,0,0,0,0,-0.011614716151077,0.00851964824348179,0,0,0,0,0,0
