,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X000651.SZ,X000568.SZ,X002475.SZ,X002304.SZ,X600690.SH,X600031.SH,X600104.SH,X300124.SZ,X300014.SZ,X000725.SZ,X000063.SZ,X600703.SH,X002371.SZ,X000338.SZ,X300142.SZ,X002129.SZ,X000625.SZ,X002241.SZ,X003816.SZ,X000661.SZ,X002049.SZ,X000100.SZ,X000596.SZ,X601877.SH,X002179.SZ,X600460.SH,X000157.SZ,X002007.SZ,X000799.SZ,X600741.SH,X002074.SZ,X600183.SH,X600584.SH,X002414.SZ,X002236.SZ,X600702.SH,X601799.SH,X600089.SH,X000800.SZ,X300146.SZ,X000066.SZ,X600779.SH,X300003.SZ,X000977.SZ,X000733.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0116132011064205,0,1.73472347597681e-18,0,0,0.218437161680762,0.0204024588286605,0.0107885869839009,0.0847480133367398,0,0,0,0,0,0,0,0,0,0,0.024215775096141,0,0,0,0.057708236496483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127000350348448,0,0,0,0,0,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.0433300664014006,0,0.381742757047542,0,0,0,0,0,0,0.0305592443328226,0,0,0,0,0,0,0,0,0,0,0.160099216041515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0446051535208723,0,0,0,0,0.162353086649449,0,0,0,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0.221656917060662,0,0,0.0234116808796641,0,0,0,0,0.0488624513274728,0.0913144462440024,0,0,0,0,0,0,0.0796734478594276,0,0,0,0,0,0,0,0,0,0,0,0,0.0594682545356658,0,0,0,0,0,0,0,0,0,0,0,0,0.0502546930314069,0,0,0.121343856301165,0,0,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0.158487942524544,0,0.110666718024648,0,0,0,0.0911711086428472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.116629844746983,0,0,0,0,0.451571987166961,0,0,0,0,0,0,0.0130206132526845,0,0,0,0,0,0.0646176126561215,0,0,0.0763215219887518,0,0,0.0216355909323898,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0.0750053822948399,0,0,0.109126232490609,0.0913391459601999,0,0,0,0,0,0.0134639215382799,0,0.0855622959618581,0,0,0.0247605159356148,0,0,0,0,0,0,0.215049193987975,0,0,0,0,-0.283134616131277,0,0,0,0.0532071920008402,0,0,0,0,0,0,0,0,0,0,0.0147825556090124,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0.128418822459796,0,0,0,0,0,0.195855507461463,0,0,0,-0.0385560090858912,0,0.0167866589489276,0,0,0.0413423962647547,0,0,-0.0827169394137009,0,0,-0.0490136476163366,0,0,0,0,0,0,0,0,0,0.0975069864649227,-0.0305237457592954,0,0,-0.0424489113384487,-0.00691075899821232,0,0,0,0,0,0,0.0981765156088119,0,0,0,-0.000473109562755442,0,0
X000568.SZ,0,0.487918325343387,0,0.137324224517342,0,0,0,0,0.141139009881231,0,0,-0.170612502313786,0,0,0,0,0,0,0,0,0,-0.0256555018492592,0,0,0,0,0,0.136666932458874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0135381977653648,0,0,0,0,-0.0314508063176312,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,-0.0476489264592774,0,0,0.136606996698161,0.0701782293518704,0,0,0,0,0,0,0,1.73472347597681e-18,0.149559895126394,0,0.00539544332027668,0.0712593750305093,0,0,0,0.0512610519488333,0,0,0,0,0,0,0,0,0,0,0,0,-0.0664451915806214,0,0,0,0,0,0,0.0816886997971076,0,0,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0.166969519888437,0,0,0.101765768226299,0,0,0,0,0,0,0,0,0,0.150702401981209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0804675339752832,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0.0928685259572185,0.0487826435314857,0,0.168775413426667,0,0,0,0,0,0,0,0,0,0
X600690.SH,0,0,0.324396554220386,0,0.194816452769189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0208907382322207,0,0,0,0,0,0,0.129932974497773,0,0,0,0,0,0,0,0,0.00288751403660243,0,0,0,0,0.0364445542579441,0,0,0,0,0,0.016269239239933,0,0,0,0,-0.0384094237662698,0,0,0,0,-0.00915249450225287,0,0
X600031.SH,0,0.0246020555928303,0,0,0.0128069713930814,0,0,0,0,0,0,0.0206503644594843,0.0786288113449795,0.0618325260419798,0,0,0.27471604238668,-0.0439955983802724,0,0.014489590458498,0,0,0.0472966577107206,0,0,0,0,0,0,0,-0.180262355141369,0.105505804738215,0,0,0,0,0,0,0.0271895933188095,0,0.0204498731191457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0.162766854296028,0,0,0,0,0,0,0.0208520988280363,0,0.0782372104697505,0,0.128439492547591,0,0,0,0,0,0,0,0,0,0,0,0,0.0631705259389616,0,0,0,0,0,0,0,0,0,0,0.00124472637469509,0,0,0,-0.0492894248833767,0,0.0644839603083474,-0.0190958825930519,0,0,0,0,0,0
X300124.SZ,0,0,0.106363391815502,-0.0383864440129108,0.130852698705759,0,0,0,0,0,0,0,0,0.164410383298195,0,0,0.159381967619163,0.0501427988683294,0,0,0,0,0,0,0.0338117459206306,0,0,0,0.0213928545927227,0,0,0,0,0,0,0,0,0,0,0,0,0.106370885330194,-0.0459720971862914,0,0,0,0,0,0,0,0,0.0256393796041947,0,0,0,0,0,0,0
X300014.SZ,0,0,0.130137557789492,0,0.0474336421919869,0,0,0.0198675531925573,0,0,0,0,0.184011901233051,0,0,0,0,0.057832085227702,0,0,0.216249638094747,0.168065984766965,0.0227977871556883,0,0,0,0,0,0,0,0,0,0,0,0,0.242638633027219,0,-0.0404917396548574,0,0,0,0.0515022135748982,0.223045373394798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.490749698548897,0.00905720697150081,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0.00344720684315175,0,0,0,0,0.102467319414747,-0.0476114917997318,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0.0617916349216712,0,0,0,0,0,0,0,0,0,0.026382541908049,0,0,0,0,0,0,0,0,0,0,0,0.0240173467795472,0,0,0,0,0.0230241762285622,0,0,0.0435431965015134,0,0,0,0,0.0693949017693006,0,0.0146965402676032,0.0127736191467967,0,0,0.0529777455260392,0,0,0,0,0,0,0,0.0454303543669779,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0.107543160048165,0,0,0,0,0,0,0.0810640758147569,0,0,0.14150433437973,0,0,0,0,0,0,0.0179741496700902,0,0,0.211016838923656,0,0,0,0,0.0639027611168982,0,0,0.0431102153598075,0,-0.046168946162433,0,0,0,0,0,0,0,0,0,0,0.0763507133196154,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10718065037802,0,-0.0963762368695179,0,0,-0.00985846059574122,0,0,0.0477796323017981,0.215581881707204,0,0,0,0,0,0,-0.235487978216857,0,0,0,0,0.392399612962105,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129397680785688,-0.128573461331353,0,0,0,-0.200977505802379,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0.162441467369279,0.0681763752111333,-0.0041100311616349,0,0,0,0.00283621238435967,0,0,0.0167460576566415,0,0,0,0,0,0,0.0331826373612953,0.0312147028429134,0,0,0.084116068243611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0416410417208991,0,0,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101102049007209,0,0,0,0,-0.0242149378487479,0,0,0.0732654945802393,-0.0375053162843258,0,0.124067935654105,0.0685492970160889,0,0,0,0,0,0,0.0333738956062436,-0.0439340402674806,0,0,0,0,0,0,0,0,0.333064827356097,0,0,0,0,0,-0.135528860434751,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145734943174937,0,0,0.0907337181227037,0.0621296137709028,0,0,0,0,0,0,0,0,0,0,0.0221291528035307,0,0,0,0,0,0,0.216988664264637,0,0,0,0,0,0,0.224544888009705,0,0,0,0,0,0,0,0,0.0434434352423173,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,-0.0706354513895761,0,0,0.401908731520317,0,0,0,0,0,0.0100851868913253,0,0,0.0072577147334582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149527207458167,0,0,0,0,-0.028970637851618,0,0,0,0,0,-0.116028137490413,0,0,0,0,0,-0.288622994359947,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0.371740926440111,0,0,0,0,0,0.015290215476093,0,0,-0.0302283340934371,0,0,-0.130651452590183,0,0,0,0,0,0,0.219527673691875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110706981063713,0,0,0,0.249846649846323,0,0,-0.149269299606105,0,0,0,0,0,0
