,X600519.SH,X000858.SZ,X600276.SH,X002415.SZ,X000651.SZ,X002475.SZ,X002304.SZ,X600104.SH,X000568.SZ,X600031.SH,X600809.SH,X000725.SZ,X600690.SH,X000661.SZ,X000063.SZ,X300124.SZ,X003816.SZ,X000338.SZ,X600703.SH,X000625.SZ,X002241.SZ,X300014.SZ,X000596.SZ,X000100.SZ,X600741.SH,X002371.SZ,X000157.SZ,X002007.SZ,X002129.SZ,X002179.SZ,X600584.SH,X601877.SH,X600183.SH,X002049.SZ,X002236.SZ,X002414.SZ,X300142.SZ,X000800.SZ,X601799.SH,X300003.SZ,X000066.SZ,X300136.SZ,X002185.SZ,X002008.SZ,X000977.SZ,X002456.SZ,X300146.SZ,X600118.SH,X600066.SH,X002508.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.146142609752156,0.0121007795296948,0,0,0.0520130466176262,0,0,0,0,0.234065635796354,0,0,0,0,0,0,0,0,0.0249029346259763,0,0,0,0,0,0,0,0,-0.0410465541231084,0,0,0,0,0,0,-0.00612921477981307,0.0862523004626627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168256333201173,0.0166782340376555,0,0,0,0.0224839981998721,0,0
X000858.SZ,0,0,0,0,0,0,0.144186133122495,0,0,0,0.303871350883837,0,0,0,0,0.0251420189599731,0,0.020500257400733,0,0,0,0,0.0011760797997637,0.0238170298939289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00993862881323088,0,0,0,0,0.00123684555043683,0,0
X600276.SH,0,0.103376182507619,0,0,0,0.0249926313708559,0.00614078060332678,0,0,0,2.16840434497101e-19,0,0,0.0226948215139517,0,0,0,0,0,0,0,0,0,0,0,-0.0589972688551419,0,6.7762635780344e-21,0,0,0,0,0,0.0573158157403691,0,8.67361737988404e-19,0.0685734639221381,0,0,0.0871290499213425,0,0.0654215352615384,0,0,0,0,0,0,0,0,0,0,-0.0113723053238267,0,0,0,0.000986774604186497,0,0
X002415.SZ,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.162557506817132,0.0364977721606042,0.0278639209920214,0,0,0,0,0,0,0,0.000777381526556038,0,0,0.0294069352872904,0,0.0495363723587826,-0.0264212755876169,0,0,0,0,0,0,0,0.140966542385982,0,0,0,0.101069078807384,0,0,0,0,0,0,0,0,0,0.0219969577037943,0,0,0,0,0,0,0,-0.000599266934084859,0,0
X000651.SZ,0,0,0,0,0,0,0,0.098749993987133,0,0,0,0,0.118296263425234,-0.0122389030448676,0,0.0100574619465113,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241009048934171,0,0,0,0,0,0,0.100069589498724,0,0,0,0,-0.0235618800565353,0,0,0,0,0,0,0.0241663763699512,0,0,0,-0.0132258220314903,0,0,0,-0.00739839826263495,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0329526778005244,0.527460674518573,0.0619828950266421,0.0242867706438941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132508633608731,0,0,0,0.0178092576458156,0,0,0,0,0,0,0,0,0,0,0.00560416658963137,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0.0411195068881342,0,0.119923227692728,0,0,0,0,0,0,0,0,-0.0217701967087958,0.164328676124303,0.0691794191785555,0.0336034230226354,0,0,0,0,0,0,0.114901246740701,0,0,0,0.0527097529910723,0,0.0477100762288224,0,0,0,0,0,0,0,0,0,0,0.0804484735037193,0,0,0,0,0,0.00541577514325323,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0993453164443625,0,0.12943647310881,0,0,0,0,0.0174683057596758,0.153858365514688,0,0,0,0,0,0,0,0,0,0,0.024926011019464,0,0,0,0,0,0,0,0,0,0,0,0.0964392678573734,0,0,0,0,0,0,0,-0.0295282166162507,0,0
X000568.SZ,0,0.0721422642271817,0,0,0,0,0.120860955480679,0,0,0,0.393392651099182,0,0,0,0,0,0,0,0,0,0.0237376008751791,0,0.089768398316726,0,0,0,0,0,0.0834602027400419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136681252063675,0,0,0,0,0.0062303782116452,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0.0309062969152394,0,0,0,0,0,0,0,0,0,0,0.110223623318071,0,0,0,0,0.294853637988722,0,0.0796537110350534,0,0,0,0,0,0,0,0,0,0.236416303451545,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0166533428160356,0,0,0,-0.00312416076971111,0,0
