,X600104.SH,X600519.SH,X000725.SZ,X000651.SZ,X002415.SZ,X000625.SZ,X000858.SZ,X002304.SZ,X600690.SH,X000063.SZ,X000100.SZ,X600031.SH,X600276.SH,X000338.SZ,X600372.SH,X600741.SH,X000157.SZ,X002241.SZ,X600703.SH,X600089.SH,X600066.SH,X600271.SH,X600118.SH,X002236.SZ,X601877.SH,X600177.SH,X000550.SZ,X000581.SZ,X002475.SZ,X600582.SH,X000568.SZ,X002129.SZ,X000800.SZ,X300124.SZ,X000623.SZ,X600060.SH,X002294.SZ,X000559.SZ,X002292.SZ,X600839.SH,X000050.SZ,X300003.SZ,X300146.SZ,X002456.SZ,X002465.SZ,X000977.SZ,X000400.SZ,X000869.SZ,X600166.SH,X002007.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0.0646069003087861,0,0.161874592294773,0,0,0.168173538180186,0,0.0583504249378911,0.0837503892051003,0,0,0,0.202427132538977,0,0,0,0.183463075356742,0,0,0,0,0,0.00490500552753089,0,0.0411611974245725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00480443689321038,0,0,0,0,0,0
X600519.SH,0,0,0,0.0859499372837203,-0.0103719011454245,0,0.143088631386421,0.0982090057303859,0,0,0,0.0889855666912876,0,0,0,0,0,0,0,0,0,0,0,0,0.186014823110556,0.0439289100883408,0,0,-0.0392523509367382,0,0,0,-0.0355078377354074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00437478587302828,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0.0185886212163502,0.310263178985328,0,0,0.2745036336394,0,0,0.0680468836049426,0,0,0,0,0,0.0689035990928835,0,0,0.0501356098715962,0,0,0,0,0.0120305704138354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0472171722308613,0,0,0,0,0,0.0258876077470304,0.00560718915769918,0,0,0,0,0,0
X000651.SZ,0.28504252615953,0,0.0458407188193329,0,0,0,0,0,0.0965216334435982,0,0.0389950620656332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165030156600667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0370208225844793,-0.00877170040957109,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.290494365118043,0,0,0,0,0.0681324828842097,0,0,0,0,0,0,0,0,0,0,0,0,0.185865423386713,0,0,0.119914672070681,0,0,0,0,0,0.0826975157773028,0.0407243632503167,0,0,0,0,0,0,0,0.0511409095711407,0,0,0,0,0.0581298455317716,0,0,0,0,-0.000927877032924064,0.00225825574797316,0,0,0,0,0,0
X000625.SZ,0.19198071808214,0,0,0,0.176335065142078,0,0,0,0,0,0,0,0,0,0,0.110051654088885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0897187086089022,0.0203861907284185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014281558651601,0,0,0,0,0,0
X000858.SZ,0,0,0.0835153443062231,0,0,0,0,0.108160241654202,0.126721469220409,0,0.091602096059688,0.20266932756394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114042751343433,0,0.0272040984068877,0,0,0,0,0,0,0.0238501213628583,0,0,0,0,0,-0.0487131479764577,0,0,0,0,0,0.0109285208786675,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0.315136944150558,0,0,0,0,0,0.239282538919279,0,0,0,0,0,-0.0122646776990781,0,0,0,0,0,0,0.0398584721032711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0860529628371501,0,0,0,0.270977258887297,0,0,0,0.0240770393000658,0.00648764952235852,0,0,0,0,0,0
X600690.SH,0.00612224992841158,0,0.0742851133758587,0,0,0,0.0998602853902816,0,0,0,0.157497281863683,0,0,0.0457454604782015,0,0,0,0,0,0,0.0338683712467173,0,0,0,0,0.122632240854159,0.142178595992793,0,0,0,0,0,0.0254829723401257,0,0,0.014304902277937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00352433633156736,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0767961971392994,0,0.199963405022405,0,0,0,0,0.0294845785233738,0,0,0,0,0,0,0.0619596554622349,0,0,0,0,0,0,0.00926538149463201,0,0.125282726737466,0.0465552593275873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00590816041556478,0,0,0,0,0,0
X000100.SZ,0,0,0.308867769778023,0,0,0,0.0257624279475908,0,0.0839212992911004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00964486215442591,0,0,0,0,0.0581513742414211,0,0,0.324836821386635,0,0,0,0.0411197182322229,0,0,0,0,0,0,0,0,0,0,0,0,-0.00762286196813267,0,0,0,0,0,0
X600031.SH,0.0412153769505616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.848313944790257,0,0,0,0,0,0,0,0,0.0657345241648631,0,0,0,0,0,0,0,0,0.033186338309229,-0.0413327165197026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0467002827971253,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0.0222775042465866,0,0,0.0620005265153253,0,0,0,0,0.0314073534996402,0,0,0.0527243920893521,0,0.129410905250557,0,0,0.204709986836675,0,0,0,0,0,0,0,0,-0.0282564290716844,-0.0395058518753114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0139585686942687,0,0,0,0,0,0
X000338.SZ,0,0,0,0.0302782068991877,0,0,0,0,0,0.0214959289716287,0,0,0,0,0,0,0.572624206107288,0,0,0,0,0.031313586288294,0,0,0,0,0,0,0,0,0,0,0.00779077432690583,0,0.0578910570849392,0,0,0,0,0,0,0.0172360526259204,0,0,0.0267335482358269,0,0,0,0,0,0,0,-0.00477141324172091,0,0,0,0,0,0
X600372.SH,0,0,0,0.0451468104494099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240307432851664,0,0,0,0.131726298900218,0.0365541480346452,0,0,0,0,0,0,0,0.00463555706221191,0,0,0,0,0,0,0,0,0,-0.0508456069710955,0.00489445433942964,0,0,0,0,0,0
X600741.SH,0.382750336709877,0,0.103604958305982,0,0,0.0369047201239851,0,0,0,0.0201347580014351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122635344895663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00561042931513464,-0.00572182275377264,0,0,0,0,0,0
X000157.SZ,0,0,0.0143043042250939,0,0,0,0,0,0,0.00700700601383493,0,0.694270288711942,0,0,0,0,0,0,0,0,0,0,0,0,0.0678218759227484,0.053611927424106,0,0,0,0,0.0419745865966895,0,0,0,0.016185726798214,0,0,0,0,0,0.121630999046716,0,0,0,0,0,0,0,0,0,0,0,0.00340347175741529,0.0979130669896202,0,0,0,0,0
X002241.SZ,0.178578935530903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164790765484375,0,-0.0591472968965062,0,0,0.241826523396991,0,0,0,0,0,-0.00754645950253687,0,0,0,0,0,5.42101086242752e-20,0,0,0.0881991909179898,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,-0.00405301055385905,0,0,0,0,0,0
X600703.SH,0,0,0.0471860240758785,0,0,0,0,0,0,0,0,0,0,0.0961468815304338,0,0.016537628194578,0,0,0,0,0,0.0911793329746514,0,0,0,0,0,0,0,0,0,0.0444536196730098,0,0,0,0.193719875061462,0,0,0,0,0,0,0,0,0,0,0,0,0.112217478905083,0,0,0,-0.00611400246648377,0,0,0,0,0,0
X600089.SH,0.109420960616833,0,0.12484435340609,0.0349398040515903,0,0,0,0,0,0.0415640978258732,0,0.104593976359254,0,0,0,0,0,0,0,0,0,0,0.0932641617370361,0,0,0,0,0.136740032791889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279929326307809,0,0,0,0,0,-0.0187758257300893,0,0,0,0,0,0
X600066.SH,0,0,0,0.0587467585188781,0.00507218523900538,0,0,0.0816407134281215,0,0.0215361486697155,0.0395871990534689,0.101923411682376,0,0.0614075078368253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0859148272039922,0,0.0676835572706076,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0839689438049664,0,0,0,0.00265008549162203,0,0,0,0,0,0
X600271.SH,0,-0.0246847050355134,0.135982061202231,0,0,0,0,0,0,0,0.0484665927190486,0,0,0,0,0,0,0,0,0,0,0,0.0160060073085938,0.083466310952845,0,0,0,0.0263581612993892,0,0.181439068174293,0,0,0,0.0491048308756582,0,0,0,0,0,0,0,0.111059435951019,0.0708921414810644,0,0.248162908303642,0,0.114086664455691,0,0,0,0,0,-0.00476632490208245,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0.0919808805321422,0,0,0,0,0.258639028980345,0,0,0,0,0,0,0,0.386222450445578,0,0,0,0,0.223756637814948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0641825055536583,0,0,0,0,0,0,0.0647331531708454,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.0849975473340394,0,0,0,0,0.0804462148266656,0,0,0,0,0,0,0,0.284097946673775,-0.117204342882417,0,8.67361737988404e-19,0.233665959117275,0,0,0,0,0,0,0.292857614391696,0,0,0,0,0,0,0,0,0.109707303527035,0,-0.00728027975560131,0,0,0.0265266697937825,0,0.0453681405314629,0,0,0,0,0.0201404499072774,0,0,0,0,0,0,0,0,0
X601877.SH,0,0,0,0.178765732368018,0,0,0,0,0,0,0,0.0449415145682247,0,0.107666901975606,0,0,3.46944695195361e-18,0,0,0,0,0,0.103378100812678,0,0,0,0,0,0,0,0.0602163302208498,0,0.0153758460886881,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0298642652687647,0,0,0,0,0.0645754456372254,0.022296336001344,0,0,0,0,0,0
X600177.SH,0.0560154747042219,0,0,0,0,0,0,0,0,0.338972701896264,0,0.128379715380279,0,0,0,0.06349312542139,0,0,0,0,0,0,0.039583455635985,0,0,0,0,0,0,0,0,0,0,0.0274480607710357,0.267043014247311,0,0,0.0671820286206048,0,-0.102138839167244,0,0,0,0,0,0,0,0,0,0,0,0,-0.0145815784170101,0,0,0,0,0,0
X000550.SZ,0,0,0,0,0.13516967402951,0,0.192342283387122,0,0.0246827722521173,0,0.139082601644252,0,0,0.113076079274057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0304072124538233,0.0748252686037776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0177828098910873,0,0,0,0,0,0
X000581.SZ,0.0256330885178632,0,0,0,0,0,0,0,0,0.0441380204369654,0.187334833127932,0.0323293915332789,0,0,0,0,0,0,0.088104999975601,0,0.110979732746245,0.246496432502128,0,0,0,0,0.00262121300405874,0,0,0,0,0,0,0,0,0,0,0.0304734281888486,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0251598519155144,0,0,0,0,0,0,0
