,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X000651.SZ,X000568.SZ,X600031.SH,X600690.SH,X600809.SH,X002475.SZ,X002304.SZ,X600104.SH,X000725.SZ,X000661.SZ,X000338.SZ,X300014.SZ,X003816.SZ,X300124.SZ,X000063.SZ,X000100.SZ,X000157.SZ,X600703.SH,X000596.SZ,X002241.SZ,X002129.SZ,X600741.SH,X000625.SZ,X601877.SH,X002007.SZ,X002371.SZ,X002179.SZ,X300142.SZ,X002236.SZ,X002049.SZ,X002414.SZ,X600584.SH,X300003.SZ,X601799.SH,X600183.SH,X000800.SZ,X002074.SZ,X000799.SZ,X300146.SZ,X000066.SZ,X002008.SZ,X600089.SH,X600707.SH,X000977.SZ,X002294.SZ,X600177.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0434313732535515,0,0,0,0.284335088071428,0,0,0,0,0.0620579530355074,0,0,0,0,0,0,0,0,0,0.0869953111888789,0,0,0,0,0,0,0,0,-0.108571849885861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0162980470640519,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0.352779438718415,0,0,0.12481652831953,0,0.0336002134904919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0221301938382128,0.139286945258023,0,0,0,0,0,0,0,0,0,-0.0140811557485834,-0.00839918261894785,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0.150331415317582,0.0325733718204091,0,0,0,0,0.0488431081253237,0,0,0.0412008382502937,0,0,0,0,0,0,0,0,0,0,0,0.0561776542751384,0,0,0.000301266069564387,0,0.41360635810953,0.038033231547638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00102894772608405,0,0,0,0,0,0
X600276.SH,0,0.0174643941631569,0,0,0,0.0186468130067848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074260238792128,0,0,0,0,0,0,0,0,0,0.181929078882828,0,0,0,0,0,0,0.0681350868990971,0,0,0,0,-0.126287397887812,0,0,0,0,0,0.0752053335889897,0,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0.179939177699317,0.123117108108325,0,0.0322260485262652,0,0,0,0,0,0,0.0357556241135359,0,0,0,0,0,0,0.0274742752508483,0,0,0,0,0,0,0,0,0,0,0,0,-0.0264164963287236,0,0,0.0929414623788054,0,0,0,0,0,0.0292408000076986,0,-0.115203898398758,0,0,0,0,0,0,0,0,0,0
X000568.SZ,0,0.699565000301696,0,0,0,0,0,0,0.00770163237259547,0,0,0,0,0,0,0.00209569426083418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301394679168103,0,0,0,0,0,-0.0628648663919617,0,0,0,0,-0.0286932052950417,0,0,0,0,0,0
X600031.SH,0,0,0.08216328578716,0,0,0,0,0,0.263109518715747,0,0,0,0,0,0,0,0,0,0,0.0232436403810318,4.33680868994202e-19,0.183979997654687,0,0,0.0488686735432599,0,0,0,0,0,0,0,0,0.0794587552977279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0133170485532863,0,0,0,0,0,0,0
X600690.SH,0,0,0.233425981702587,0,0,0,0.0235943884614694,0,0.298707363335308,0,0,0,0,0.121015344289672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0548978003361875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0175115238188522,0.00544074103531894,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0.248123072623179,0.0740983702971414,0,0,0,0,0,0,0,0.0822365464199865,0,-8.67361737988404e-19,0,0,0,0,0.155394421110301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19356370680726,0,0,0,0.106949396982902,0,0,0,0,0,0,0,0,0,-0.0222353074861613,-0.0498087758488268,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0.0313656278554125,0,0,0,0,0,0,0,0,0,0,0,0.14018688423608,0,0,0.496226370740647,0,0,0,0,0.0797264210855776,0,0,0,0,0,0,0,0,0,0.0535620880787817,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000678763184028572,0,0,0,0,0,0
