,X600519.SH,X002415.SZ,X600104.SH,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X002475.SZ,X600741.SH,X002236.SZ,X000338.SZ,X600031.SH,X300003.SZ,X002008.SZ,X300124.SZ,X002456.SZ,X601877.SH,X000625.SZ,X600066.SH,X600487.SH,X600809.SH,X000100.SZ,X002241.SZ,X600867.SH,X002294.SZ,X600271.SH,X600522.SH,X600566.SH,X300136.SZ,X002508.SZ,X002179.SZ,X000157.SZ,X600089.SH,X000981.SZ,X000050.SZ,X002049.SZ,X000977.SZ,X300142.SZ,X600498.SH,X600177.SH,X000661.SZ,X600707.SH,X000596.SZ,X600584.SH,X002007.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.257217284679226,0.132939043113085,0,0.150953966281586,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0510138052777421,0,0,0,0,0,0,0,0,0.036015544853396,0,0,0,0,0,0,0,0,0,0,0,0.0395731070139983,0,0,0,0,0.0552819100667522,0,0,0,0,0.0249221934748147,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.0827270354622414,0,0,0,0,0,0,0,0,0.155184589599402,0.0791245408536775,0,0,0.0714804484180045,0,0,0,0,0,0.310598024487044,0.0178043936763106,0,0,0,0,0,0,0,0.100231654940335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0133757284181756,0.0223484792008781,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0.195305961378417,0,0,0.0711144486026243,0.243105870660941,0,0,0,0,0,0,0,0,0,0,0,-0.0264600800155031,0,0,0,-0.190444706316065,0,0,0,0,0,0,0,0,0,0,0,0,0.0226657076209909,0,0,0,0,-0.0996073177351467,0,0,0,0,-0.0171549468362005,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.243842084815191,0,0,0,0,0.245464999155303,0,0,0,0,0.061339053763467,0,0.044687208687073,0,0.112431925417268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114962066426933,0,0,0,0,0,0,0,0.060405945380594,0,0,0,-0.0478897179589896,0,0,0,0,0,-0.0114240183222401,0,0,0,0,0,0
X000858.SZ,0.204941782793341,0,0,0.153394107064803,0,0,0,0.0121806155065916,0,0,0,0.458687823906856,0,0,0.0162929085776244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.013944632787979,0,0,0,0,0,0,0
X600276.SH,0,0.1248475013868,0,0,0.177572956572098,0,0,0,0,0,0.0352818565022489,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182256498594802,0.0572943621811233,0,0,0.153067313012642,0,0,0,0,0,0.04311409818821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000131678151691369,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.367425929436175,0,0,0,0,0,0,0.0963232416045881,0,0.0285696926778963,0,0,0,0,0,0,0.0684060383095891,0,0,0,0.0221022652488476,0,0.117712446144254,0,0.0275220783329813,0,0,0,0,0.175932852880925,0,0,0.0299079788337813,0,0,0,0,0,0,0,0,0,0,-0.00841077727122509,0,0,0,0,0,0,0
X002304.SZ,-4.33680868994202e-19,0,0,0,0.286705360082856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0290485450420142,0,0,0,0,0.127295218142512,0,0,0,0,0,0,0,0,0,0,0,0,0.213450365844664,0,0,0,0,-0.00660002222261066,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0.235771340112388,0,0,0,0,0,0,0,0,0,0,-0.0214492137689413,0,0,0,0,0,0,0.626389971175124,0,0.216780817783393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00355059721269937,0,0,0,0,0,0
X600690.SH,0,0,0,0.212643338356231,0.275422029484764,0,0,0.184088716124738,0,0,0,0,0,0,0,0,0,0,0,0,-0.0199789680855817,0,0,0,0,0,-0.0337164727624965,0,0,0,0,0,0,0,0.0595107932654919,-0.11571001141006,0,0,0,0,0,0,0,0,0,0,0,0,0.08278529954079,0,0,0.00217589967032479,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187887656737631,0,0,0,0,0,0,0,0,0,0.163482572776209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.455625138912743,0,0,0,0.0276942043930553,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.540483840564073,0,-0.0165940060028699,0,0,0,0,0,0,0,0,0.0268412199106118,0,0,0.100245365925469,0,0,0,0,0,0,0.00863519605112069,0,0,0,0,0,0,0,0.0441987673110064,0,0,0,0,0,0.0548942878473283,0,0,0,0,0,0.0551089859836272,0,0.265628407468301,0,0,0,-5.42101086242752e-20,0.00782765566692754,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.339991858961425,0.12229799016002,0,0,0,0,0,0,0,0,0,0,0,0.0521742122351589,0,0,0,0,0,0,0,0,0.035229080946663,0,0,0,0,0,0.0230971336845858,0,0,0.00262493126033744,-2.16840434497101e-19,0,0,0,0,0,0
X600741.SH,0,0,0.29855495044295,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137102123166383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146626383923309,0,0,0,-0.250318385999172,0,0,0.00666426010944518,0,0,0,0,0,0
X002236.SZ,0,0.522636786462991,0,0,0.0741766427121245,0,0,0,0,0,0.0954644161776037,0,0,0,0,0,0,0,0.151624934068312,0,0.142930343917022,0,0,0,0,0,0,0.0215263644016389,0,0,0,0,0,0.0686366267511741,0.0166127680221407,0,0,0,0,0,0,0,0,0,0,0.0652558682044214,0,0,0,0,0,0,-0.00068079393901191,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0.129859596605671,0,0,0,0,0.0787130282980573,0,0,0.0451322296979433,0,0.422926290696454,0,0,0.0268740311585221,0,0.0230882992509729,0,0,0,0,0,0,0,0,0,0,0,0,0.0070695461292203,0,0,0,0,0,0,0,0,0,0,0.0689842081084262,0,0,0,0,0,-0.0149437548118564,0.0155388229954483,0,0,0,0,0,0
X600031.SH,0.201676314536447,0,0,0.0170893089514708,-1.73472347597681e-18,0.0707224183451413,0,0,0,0,0,0,0,0.144254788190455,0.0207569881651659,0.272571323974238,0,0,0,0,0,0,0,0,0.00912967548750601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0258865400647388,0.00976100478114247,0,0,0,0,0,0
X300003.SZ,0,0.106074305789282,0,0,0,0.0539491586029913,0.105031319809574,0,0,0,0,0,0,0.0723221652331456,0,0.0944576801960643,0,0,0,0,0,0,0,0,0,0,0,0,0.314407204760252,0,0,0,0,0,0.0345439500969049,0,0,0,0,0.0931538515797599,0.0985793223051455,0,0,0,0,0,0,0,0,0,0,0.0201495795837456,0.0147867265472503,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0.17483424716913,0,0,0.0879111378982281,0,0,0,0,0.0469960439176601,0,0,0,0,0.268686905609595,0,0,0.0478605587069857,0,0,0.20066749301404,0,0,0,0,0,0,0,0,0,0.00481258671371126,0,0,0,0,0.0126143581435191,0,0,0,0,0,0.0218562201036795,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0997968454474723,0.158649019464167,0,0,0,0,0,0,0.0511105475300889,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.111375684046973,0,0,0,0,0,0,0.256424672152384,0,0,-0.0130004206753484,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0.0423883991213693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.373111038893965,0.0956055266355392,0,0,0,0.224237463386874,0.0919895174077389,0,0,0,0,0,0,0.0688093245794176,0,0,0,0,0,0,0,0,0,0,-0.0297985435751352,0.0280636256394908,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,-0.0864985068914494,0,0,0,0,0.0155829588364398,0,0,0.0342558488274345,0.00391126792206947,0.0702263730214469,0,0,-0.136358567199589,0,0,0,0.213321678022085,0,0,0,0,0.0397146351994869,0,0,0,0,0.0298063470445695,0,0,0,0,0,0.134417955657833,0,0,0,0,0,0,0,0,0,0,-0.00827845341255802,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0.0433250532608354,0,0,0,0,0,0,0,0.00131517441291053,0.105307843375159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0221445640546589,0,0,0,0.00823640227455305,0,0,0,0,0,0,0,0.0100530992417014,0.0685574470477681,0.136964560791135,0,0,0,0.0494258882560979,0,0,0,-0.00653288065664535,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0553716034050641,0,0,0,0.0959334887716515,0,0,0.0129985893327236,0,0,0.000853215367768749,0,0,0,0.0402663257941343,0,0,0.00398506390680675,0,0,0,0,0,0,0.101435300603866,0,0,0,0,0,0,0.0383588384898322,0,0,-0.00650472760196032,0.00472383459250717,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0.599698169815094,0,0.18442169472413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0218578557538299,0,0,0,0,0,0,0,0,0,0,0.258776868958684,0,0,0,0,0,0,0,0,0,0,0,-0.0048146369879402,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0.243307918808072,0,0,0,0,0,0,0.0530044408728463,0,0,-0.0550142437944245,0,0,0.107167530138532,0,0,0,0,0,0,0.200864383569661,0,0,0,0,0,0,0,0,0,0.0744080642288205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.010302405172462,0,0,0,0,0,0
X000100.SZ,0,0,0,0.0785692708804046,0,0,0.132671382780436,0,0.198393765183294,0,0,0,0,0,0,0,0,0,0.0310542992041703,0,0,0,0,0,0.0542574368282646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0273819230644809,0,0.0554048911217637,0,0,0,0,0,0,0,-0.000357802568698935,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0.0758593927987708,0,0,0,0.0858675596181804,0,0,0,0.00886191459234557,0,0,0,0,0,0,0.0364443586126458,0,0,0,0,0,0.0637651514599254,0,0.172868142605468,0,0,0,0,0,0.26233389300217,0.0428409558956099,0,0.0402223418048726,0.123852848016387,0,0,0,0,0,0,0,-0.0007264705622523,0.00929103965984949,0,0,0,0,0,0
X600867.SH,0,0,0,0.182380179027316,0,0,0.126384358592159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.330188604062158,0,0.0135365840498483,0,0,0,0,0,0,0,0.131747751916271,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0225985535317175,0,0,0.000848721172352775,0,0,0,0,0,0,0
