,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000063.SZ,X600703.SH,X600690.SH,X000568.SZ,X002236.SZ,X600741.SH,X000625.SZ,X002475.SZ,X002241.SZ,X000338.SZ,X600031.SH,X002456.SZ,X600066.SH,X300124.SZ,X601877.SH,X600809.SH,X600487.SH,X002008.SZ,X000100.SZ,X002508.SZ,X600522.SH,X300136.SZ,X300003.SZ,X002085.SZ,X600089.SH,X600498.SH,X600271.SH,X000157.SZ,X600699.SH,X600177.SH,X600867.SH,X000559.SZ,X000596.SZ,X000050.SZ,X600118.SH,X002294.SZ,X600566.SH,X002180.SZ,X002179.SZ,X300115.SZ,X000981.SZ,X600372.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600690.SH,0,0,0,0.0645207041567766,0,0.00601212524080188,0,0,0,0.0250746781499895,0,0,0.150889719544431,0.238225538686955,0,0,0,0,0,0,0,0,-0.0372711500627097,0,0,0,0,0,0.257662363562904,0.145687739135136,-0.0641880658877786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.358540248912201,0,0.0354945973454066,0,0,0,0,0,0,0,0,0,0,0,0,0.0602124322013745,0,0,0,0,0,0,0,0,0,0.0635187172812133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0479683736644811,0,0,0,0.012317470631397,0,-0.0233122779539839,0,0,0,0,0,0,0
X002236.SZ,0,0,0.17267978071239,0,0,0,0,0,0.147415261111253,0,0.240095599805705,0,0,-0.0292740209864904,0,0,0,0,0,0,0,0,0,-0.00840553084729155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.123776687896909,-0.189220548078358,0,0,0,0.0801712025454013,0,0,0,0,0,-0.187058053452006,0,0,0.0173190264763207,0,0,0,0,0,0
X600741.SH,0,0.424337822835889,0,0,0,0,0,0,0.0552168592313157,0.116489434167494,0,0,0,0,0,0,0,0,0,-0.0219195006554243,0,0,0,0,0,0.0264974171373482,0,0,0,0.124209656899348,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0637864410403289,0,0,0,0,0,0,0,0.0218436435489364,1.73472347597681e-18,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0.0676184116806566,0,0,0,0,0,0,0,0,0,0.213543604569712,0,0,0,0,0,0,0,0,0,0.0246233794511061,0,0,0,0,0,0,0,0,0,0,0,0,0.111534791345502,0,0,0,0,0,0.0187749297192726,0,0,0,-0.00437253431873617,0.0208690237687118,0,0,0,0,0,0
X002475.SZ,0,0.0798656537689165,0,0,0,0,0.094180487955731,-0.114094338839702,0.0566243966891661,0,0,0,0,0,0,0,0,0,0,0.021379540970354,0,0,0,0,0,0.0526033459235011,0,0,0,0.31543027301739,0,-0.0791997672457459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.309564134082611,0,0,0,-0.0270813179889684,-0.00935769972790872,0,0,0,0,0,0
X002241.SZ,0,0,0.0771936708138785,0,0,0,0,0,0,0,0,-0.115922858430505,0,0,0,0,0,0,0,0.341884715956911,0,0.104387313035592,0,-0.00689914769779045,0,0.12280850964373,-0.0803097727551192,0,0,0,0.0584445531345729,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0117826063104355,0.00280034863493841,0,0.170582362487643,0,0,0,-0.00439597321629191,0,0,0,0,0,0,0
X000338.SZ,0,0,-0.166734635589603,0,0,0,0,0.202525975455213,0.0582108190515639,-0.0862167155616615,0,0,0.00911576869509157,0,0,-0.0286450775507799,0,0,0.176266716513343,0,0,0,0.0846257683369785,0.00300498459255828,0,0,0,0,0,0,0,0,0,0,0,0.100783260438451,0.247994453750953,0,6.93889390390723e-18,0.0521583155614473,0.0164374009883376,0,0,0,0,0,-0.0495702282871764,0,0,0,0,0.0366631070944871,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0.170467265146798,0.0104990561058922,0,0,0,0,0.0260710196811806,0,0,0,0,0,0,0,0,0.190668151747372,-0.0744629684185032,0,0,0,0,0,0,0,0,0,0,0,0.680440404374453,0,0,0,0,0,0.0426202729360392,0,0,0,-0.0308735378644529,0,0,0.364552193249727,0,0,-0.00454744463577531,0.00509220335281427,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.169336777972236,0,0,0,0.229580372108083,0,-0.0351755479243714,0,0,0,0,0,0,0.133787867831378,0,0,0,0,0,0,0,0.115901602641384,0,0,0,0,0,0,0.00259199473415704,0.150906729607895,0,0,0,0.104091910031214,0,0,0,-0.00287475814952351,0,0.0100800448402613,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,-0.125951777763881,0,0.0392070988423071,0,0,0,0,-0.0288614384914304,0,-0.0966503011773319,0,0,0,0.170719180798683,0,0.0631415344543916,0,0,0,-0.113213781390211,0,0,0,0,0,0.0407401671286372,0,0,0,0,0,0,0,0,0,0,0.0510566337493786,0,0,0,0,0,0,0,0.000914199311556449,0,0,0,0,0,0
X300124.SZ,0,0,0.130311469818715,0,0,0,0,0,0,0,0,-0.0589146017475948,0,0,0,0,0.184551104602969,0,0,0,0,0,0,0,0,0.0701722050792088,0,0,0,0.167930952673231,0,0,0,0,0.0463934504339853,0,0,0,0,0,0,0,0,0,0.00806966970800325,0.0464841148555895,0.163434794229079,0,0,0,0,0,0.0239095136135783,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,-0.0132946431808968,0,0.0818516281904134,0,0,0.00511372924667669,-8.67361737988404e-19,0,0,0,0,0,0.0462283841604438,0,0,0,0,0,0.0176083428504035,0,0,0,0.20559704567921,0,0,0,0.0627360221471786,0,0,0,0.0923078915035823,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.0275905875221704,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,0,0,0,0,0.508931994222094,0,0,0,0,0,0,-0.0298161389393089,0,0,0,0,0,0,0.0623875292486568,0,0,0.073596203914846,0,0,0.0648579311904226,0,0,0,0,0,0,0,0,0.00603919487668582,0,0,0,0,0,0,0.0537722292289033,0,0,0,0.0312543586611287,-0.0494131110968523,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0.0351046191201245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0565419242060546,0,0,0,0,0.542543177339374,0,0.253278865183614,0.130952002425298,0,0.0350304028150411,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.00566555065538656,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0.0249354717704735,0,0.0311834858940539,0,0.0404438598785342,0.0579703964575674,0,0,0,0,0,0.141901997470918,0,0,0,0,0.0870567348233306,0,0,0,0,0.0887532017759475,0,0,0,0,0,0,0,0,0,0,0,0.0436291787218443,0,0,0,0,0,0,0,0,0,-0.00241704546609586,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0.171828952691388,0,0,0,0,0,0,-0.216204137995311,0,0,0.0265361716425367,0,0,0,0,0,0.12453444421705,0,0,0,0,0,-0.0408315640748606,0,0,0,0.123472951521207,0,0,0,0.026211233272403,0,0,0,0.00702907042871292,0.0341693277197821,0,0,0,0,0,0,0,-0.00378005203154147,0,-0.0347965658252623,0.0362007209959347,0,0,0,0,0,0
X002508.SZ,0,0,0,0.51432903347106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0304545889681605,0,0,0,0,0.109399247044195,0,-0.0856832729598466,0,0,0,0,0,0,0,0,0.00714743060282651,0,0,0,0,0,0,0,0,-0.0143091475820596,0,-0.00149662233764478,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0.128739761660862,0.0902666319020049,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39526827190449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160935408086948,0,0,0,0,0,0,0,0,0.0212475352419102,0,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0,0.0127782985554261,0.0534259079352371,0,0.0445799134965088,0,0.312579101359553,0,0,0,0,0,0,0,0,0,0.123298399820506,0,0,0,0,0,0,0,0,0,0,0.15813711765366,0,0,0,0,0,0,0,0,0,0,0.0855574177945963,0,0,0,0.0469062376484437,0,0,0,0,0,0,0
X300003.SZ,0,0,0.0813065902205223,0,0,0,0,0,0,0,0,0.115958600513621,0,0,0,0,0.520027527874016,0,0,0,0,0,0,0.0728326933217561,0,0,0,0,0,0,0,0,0,0.156109571307343,0.0505575335757288,0,-0.303553353394759,0,0.137789698230602,0,0,0,0,0,0.0327343960875604,0.134451453529373,0,0,0,0,0,0,-0.0226653793255839,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,-0.112452092595437,0.188990424366604,0,0,0,0,0,0,0,0,0.00925120910065156,0,0,0,0,0,0,0.0757912547208011,0.117388557791503,0,0,-0.137722484580625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0222528828032086,0,0,0,0,0,0.0102199134477402,0.0579918880961389,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0.0278258872999932,0,0,0,0,0,0,0,0,0,0,0,0.113385816800859,0,0,0,0,0.0619153785365998,0.0526948339809703,0,0,0,0,0,0,0,0,0.013367268720974,0.0757747584746154,0,0,0,0,0,0,0.128797399784562,0,0,0,0.144708101088639,0,-0.0222523333871306,0,0.0327172070905267,0,-0.0401589569060042,0.0504809678167262,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0.20677833768131,0,0,0.19678863660989,0,0,0,0,0,0,0,0,0,0,0.0367767845802784,0,0,0,0,0.234222199682256,0,0,0,0,0,0.0771819033898522,0,0,0,0,0,0,0,0,0.119002233732785,0,0.0118438308875331,0,0,0,-0.0210445945254325,0,0,0,0,0,0,-0.0151626806877047,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0.0436418638731202,0,0,0,0,0,0,0,0.0820748599950652,0.113184361637816,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0.0809773430035777,0,0,0,0,0,0.0242578899948396,0,0,0,0.0199290249795345,0.0181429400744364,0.0164346436606488,0,0,0,0,0,0,0.240258990451262,0,0,0.00683930103069229,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0.0845562700596128,0,0,0,0,0,0.0202486736288832,0,0,0,0.190920775172995,0,0,0,0.00603262032531556,0,0,0,0,0,0,0,0,0,0.00549175214916308,0,0,0,0.0173037350186709,0,0,0,0,0.169236855568116,0,0,0,0,0,0,0,0,0,-0.0251605803557103,0.0217940897987258,0,0,0,0,0,0
X600699.SH,0,0,0,0,0,0,0,0.10020316826569,0,0,0,0,0,0,0,0,0,0.150569896860125,0,0,0,0,0,0,0.0322073803484867,0,0,0,0,0,-3.46944695195361e-18,0,0.233592859488124,0,0,0,0,0,0,0,0,0.0506397577632471,0,0,0,0,0,0,0,2.16840434497101e-19,0,0.0198326259381889,0.00543485344570771,0,0,0,0,0,0
X600177.SH,0,0,0,0,0.0384809499677257,0,0,0,0.112463045457496,0,0,0.00979207261308385,8.67361737988404e-19,0,0,0,0,0.0624940575833993,0.00459450149372738,0,0,0,0.100494385738074,0,0,0,0,0,0,0,0,0,0.167470418732686,0,0,0,0.0264339395963905,0,0,0,0,0.0257613086344779,0,0,0,-0.00899312663829059,0,0,0,0,0,0,0,0,0,0,0,0,0
X600867.SH,0,0,0.0820336511279783,0,0,0,0.152019496608782,0,0,0,0,0,0,0,0,0,0.0282404537748579,0,0,0,0,0.0417930341562549,0,0,0,0,0,0,0.00960308117139838,0,0,0,0,0.0688366296627336,0,0,0,0,0,0,0,0,0.0999407358446606,0,0,0,0,0,0,0.0151196891022041,0,2.16840434497101e-19,0.00737666596342842,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0.268128608754472,0,0,0,0,0,0.00294132338453312,0,0,0,0,0,0,0,0,0,0,0,0.135446486295798,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160445293635785,0,0,0.0778111644695527,0,0,0,-0.0256751797051551,-0.0439306181450105,0,0,0,-0.0489054836690573,0,-0.00109891227659515,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0.11771305873618,0,0,0,0.132680460799598,0,0,0,0,0,0,0.0488579959284418,0,0,0,0,0,0,0,0.153176263935494,0,0,0,0,0.0592935084820755,0,0,0,0,0.0103053125452313,0,0,0,0,0,0,0,0,0.138441276137605,0,0,0,0,0,0,0,0,-0.0309533682616348,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.598208862395198,0,0,0.101712041336403,0,0.356182142002565,0,0,0,0,0,0,0,0,0.0182640066028226,0,0,0,0,0,0,0,0.135225148899444,0,0,0,0,0,0,0,0,0,0.0715979843511083,0,0,0,0,0,0.0111813993544252,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,-0.0410623119748487,-0.0166562385024514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0390411000386222,0,0.0837460321783187,0,0.129123889111935,0.0563471077697791,0,0,0,0,0.139767732169721,0,0,0,0,0,0,0,0.100289337410612,-0.0472779735842246,0,0.359872360907999,0,-0.0353557950203085,0.0605832405744532,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.151916255917485,0.00729218736131107,0,0,0,-0.0720860641322414,0,0,-0.159793118405312,0,0,0,0,0,-0.0678403099266768,0,0,0,0,0,0,0,0,0,0,0,0,0.120138699454538,0,0.0612888327557402,0,0,0,-0.0172272044326284,0.00894518111032802,0,0,0,0,0,0
X600566.SH,0,0,0.112109572149345,0,0,0,0,0,0,0,0.0239138345412697,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.207095923824903,0,0,0,0,0.0289011041773527,0,0,0,0.215739855891584,0,0,0,0,0,0,-0.0691552402125653,0,0,-0.0708416635516365,-0.045705890723699,0,0,0,0,0,0,0,0,0,0,-0.00214828865140163,-2.16840434497101e-19,0.0281567988310447,0,0,0,0,0
X002180.SZ,0,0,0,0.25849930585102,0,0,0,0,-0.0119746526559514,0,0,0,0,0,0,0,0,0.228503424249902,0,0.0482409956426811,0,0,0,0,0,0,0,0,0,0,0,-0.174904028176781,0,0,0,0,0,0,0,0.0541770807842887,0,0,0,0,0,0,0,0,0,0.14098840904428,0,0.0846818921914052,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0.119797035740587,0,0,0,0,0,0,0,0,0,0,0,0,0.0280396779717863,0,0,0,0.0443400987694479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0889089773164362,0,0,0,0,0,0,-0.0839919471212201,0,0,-0.000106289171344638,0,0,0,0,0,0,0
X300115.SZ,0,0,0,0,0,0,-0.641271664597195,1.73472347597681e-18,-0.0483510538723066,0,0,0,0,0,0,0.230881246183505,0,0,0,0,0,0,0,0,0.155677239243344,0,0,0,0,0,0,0.057178215697361,0,0,0,0,0,0,0,0,0.117886490299949,0.12434585812042,0,0.185227741148935,0,0.0233092804644444,0,0,0,0,0,-0.0253891102339286,0.0265154581977776,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,0.0395993846219849,0,0,0,0.0152076166822806,0,0,0,0,0.0537629240494896,0.0597561283610854,0.014450118983364,0,0,0,0,0.00521733309347976,0,0,0,0,0,0.0599234118629433,0,0,0.0192517343915718,0,0,0,0,0,0,0,0,0,0,0.047306992824681,0,0,0,0,-0.0528840855186112,0,0.0102302631875272,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0479088223674181,0,0,0,0,0,0,0,0.0474726505389342,0.871252228866932,0,0,0.00607180364167923,0,0,0,0,0,0.00576195653608042,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,-0.0154498695917471,0,0.202826437924955,0,0,0,-0.128925981035488,0,0,0,0,0,0,0,0,0,0.0451131689178223,0,0,0,0,0,0,-0.0809805639175279,0,-0.0750203648447498,0,0,0,0,0,0,0,0,0,-0.0754068313163593,0,0,0,0,0,0,0,0,0,-0.0330268142872829,0.0134429400073072,0,0,0,-0.0915973492138149,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.395369567949845,0,0,0,0,0,0,0,0,0.0351515637326038,0.822489320147634,0,0,0,0,0,0,0,0,0,-0.0167422985531077,0,0,0,0,0,0,0,0,0,0,0,0.964294384723759,-0.153745746421686,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0.0754031725597859,0,0,0,-0.0866361468803374,0,0,0,0,0,0,-0.251161149576204,0,0,0,0.0919407634117945,0,0.0793370633887923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.746809491362677,0,0,0,0,0,0,0
RealEstate_excess,0,0,0.024632756874936,0,0,0,0,0,0,0,0,0,0.0225500804901317,0,0,0,0,0,0,0,0.0722248421091582,0,0,0,-0.0125489709001315,0,0,0,0,0,0,-0.0765762963925546,0,0,0,0,0,0,0,0,0.215219309314223,-0.191763349469255,0,0,0,-0.125924911812821,0,0,0,0,0,0.0411886353452593,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,-0.0385605555066928,0,0.0287171835103138,0,0,0,0,0.0140031480744494,0,0,0,0,0,0,-0.0214372107466766,0,0,0,0,0,0,0,0,0,-0.00965909844012843,0,0,0,-5.90344160833282e-05,0,0,0,0,0,0,0,-0.02436391968959,0,0,0,0,0,0,0,0,0.00862472464124568,-0.00157210007914155,-0.00684471309548633,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0.00113871252012005,-0.000479404087224604,0,0,0,0,0,0.00142849943239378,0,0,0,0.000743583305285446,0,0,0,0,0,0,0,0,0,0,-0.000766472280282132,0,0,0,3.71246321487399e-05,-0.00162996660759769,0,-0.000363603457118931,0.000610295456623812,0,0,-0.00213243740907448,0,0,5.42101086242752e-20,0,0,0,-0.000730070164622206,0.00092428662592192,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0256315002188619,0,0,0,0,0,0,0,0,0,-0.0270336269412175,0,0,0,0,0,0,-0.0317889526481121,-0.00512388468385611,0,0,0,0,0,0,0,0,0,0.00370277234994483,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,-0.00431937005042168,0,0.00250153629774566,0,0,0,0,0,0,0,0,0,0,0,0,-0.0191414970955497,0.00199868580836357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144341369314498,0,0,0,0,0,0,0,0,0,0.0349482101354276,-0.0333222162267863,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0193789060470814,0,0,0,0,0,0,0,0,0.0167366155753981,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00135823636641786,0,0,0.00536857790250644,0.0202465641805561,0,-0.00207708757998063,0,0,0.00804751696548706,-0.0161115072927852,0.029306360373068,0,0,0,0,0,0
