,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X600031.SH,X000338.SZ,X000568.SZ,X600741.SH,X600703.SH,X002475.SZ,X601877.SH,X600271.SH,X300003.SZ,X002236.SZ,X300124.SZ,X600498.SH,X600487.SH,X000100.SZ,X002008.SZ,X600809.SH,X000625.SZ,X002007.SZ,X000661.SZ,X000157.SZ,X000596.SZ,X600867.SH,X300142.SZ,X600566.SH,X002456.SZ,X002179.SZ,X600177.SH,X300146.SZ,X600066.SH,X600089.SH,X002506.SZ,X600522.SH,X600372.SH,X002180.SZ,X000977.SZ,X002241.SZ,X600699.SH,X002294.SZ,X300136.SZ,X002129.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.401924215988021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0330369361760473,0,0,0,0,0,0,0,0.477671130660579,0,0,0,0,0,0,0.00476333155982759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0977900975862656,0,0.237536010410525,0.121841487069142,0,0,0,0,0,0,0,0,0,0,0,0.056206480980256,0,0,0,0,0,0,0,0,0,0,0.0513475704198184,0,0,0,0,0.00562525675682331,0,-0.0133445889215856,0.0247925337157678,0,0,0,0.0414776547171667,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.658135289329971,0,0,0,0,0.149615759016737,0,0.111998150801224,0,0,0,0,0,-0.0428803319999799,0,0,0,0,0,0,0,0,0,0,-0.0484256271858384,0,0,0,0.10437044256524,0,0,0,0,0.018257085449632,0,0,0,0.0771009611036746,0,0
X000651.SZ,0.341711766504267,0,0.0748738791587255,0,0,0,0.0492704682464568,0,0,0,0,0,0,0.164316617268148,0,0,0,0,0.0172312187209471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0105969385033994,0,0,0,0,0,0,0
X000858.SZ,0.280594682349517,0.0195297945703678,0,0,0,0,0.221330592122821,0,0.0277073138133884,0,0,0,0,0.0971069740434876,0,0.0296735985650217,0,0,0,0,0,0,0,0,0,0.14489408137924,0,0,0,0,0.0277141703078478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161726433105658,0,0,0,0,0,0
X600276.SH,0,0,0.186393601161984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37491344957133,0,0,0,0,0,0,0.133112477299567,0,0,0.0246509562255061,0,0,0.0390327683651011,0.0622152390628443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0563997052337834,0,0,0,0.0121872672398827,0.0197428496739042,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.473071789529338,0,0,0,0,0,0.0345707825799683,0,0,0,0,0,0,0.127791047048172,0,0,0,0,0.421209486211188,0,-0.0302794076051651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00364881927666781,0.017515085061846,0,0,0,0,0,0
X000725.SZ,0,0,0.0584635315159397,0,0,0,0,0,0,0.0832163076647018,0,0,0,0,0,0,0,0,0,0,0,0,0.116764771428063,0,0,0,0.0844291343845148,0,0.0269544972754772,0,0,0,0,0,0.0378797163207051,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0592726411392362,0.0594070411343803,0,-0.0027955337756599,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.00699270638772028,0,0.133943490654222,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158701449356083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170126758357062,0,0,0,0,0,0.314591141746769,0,0,0,0,0,0,-0.00731852069792928,-0.0129416235018737,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0596592282404772,0,0,0,0,0,0.605941177658545,0.0939396931493737,0,0,0,0,0,0,0,0,0,0.0858459047758998,0,0.00572714678301398,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0828502320767182,0,0,-0.00814109449714502,-0.00601202802085664,0,0,0,0.0178799849174013,0,0
X600031.SH,0,0,0.0513790236049108,0,0,0.047485116084433,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004413451034241,0.132561926799118,0,0,0,0,0,0,0.162459359362964,0,0.0177621197015142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0151201052377014,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00419784974099875,0,0,0,0,0,0,0,0,0,0,0,0.0924866761656321,0.107793787289185,0,0,0.0101969129275767,0,-0.0511360903393685,0,0,0.0604970057364044,0,0,0,0.00692443430796901,0,0,0,0,0,0.134403156564883,0,0,0,0,0,0,-0.00640534388971599,0.0249090816627011,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0,0.255787496872179,0,0.11035798097931,0,0,0,0,0,0,0,0,0,0.014814108328557,0,0,0,0,0,0,0.247542818046452,0,0,0,0,0,0.0365024147241846,0,0,0,0,0,0.141010658905361,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0121801363842372,0.0646091638100933,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0.246556743102478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0103564469134775,0,0,0,0,0,0,0,0,0,0,0,0,0.17630624060073,0,0,0,0,0,0.0347378131764569,0,0,0,0.116875018227961,0,0,-0.0131287747144931,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0655633945918869,0,0.113954254226077,0.0959330370681016,0,0,0,0,0.0290262505974709,0,0,0,0,0,0,0,0,0,0.131683616644792,0,0,0,0,0,0,0,0,0.114059764483816,0,0.0684724181724171,0,0,-0.00595769169056119,-0.0151111399911724,0,0,0,0,0,0
X002475.SZ,0,0,0.188104438849004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149785856117532,0,0,0,0,0,0.300788527936851,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134242890580839,0,0,-0.00822142398267677,0.0962535489127637,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0.122808521455675,0,0,0,0,0,0.054009223566568,0,0,0,0,0.144339453648788,0,0,0,0,0,0,0.0270020899769925,0,0,0,0,0,0.035360803836538,0,0,0,0,0.0079831098297217,0,0,0,0,0,0,0,0,0.0128224188690169,0,0,0.0580425450767688,0,0.005797240448196,0,0,0,0,0,0,0
X600271.SH,0,0,0.00520746880026035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289739930801775,0,0,0,0,0,0.0662357273327705,0,0,1.0842021724855e-19,0.173575723143908,0,0,0.120693314844028,0,0,0.0658556481365042,0,0,0,0,0,0.150568899934057,0,0,0,0,0,0.140060751607598,-0.0046532262907237,-0.0728969707723453,0,0,0,0,0,0
X300003.SZ,0,0.068938334167518,0,0,0,0.444693541695248,0.0530762082508076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161761291007544,0,0,0,-0.0246100032822538,0,0.362901338761878,0,0,0,0,0,0,-0.10182076039283,0,0,0,0,0,0,0,-0.0237289253686555,0,0,0.0420262673535494,-0.106833068426182,0,0,0,0,0,0
X002236.SZ,0,0,0.585136464480422,0,0,0,0.000187258672938354,0,0,0,0,0,0.164224644382201,0,0,0,0,0,0.13211954887093,0,0.0512262325712134,0,0,0,0,0,0,0,0.0613001734178867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0228908225285227,0,0,0,0.00729601926431518,0,0,0.0156703299094282,0,0,0,0,0,0,0
