,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X600031.SH,X000568.SZ,X600741.SH,X002475.SZ,X002241.SZ,X000100.SZ,X000338.SZ,X600066.SH,X601877.SH,X002236.SZ,X600118.SH,X600271.SH,X002456.SZ,X000157.SZ,X600177.SH,X300124.SZ,X600372.SH,X600089.SH,X600522.SH,X002007.SZ,X002085.SZ,X000066.SZ,X002508.SZ,X000981.SZ,X300003.SZ,X600867.SH,X600699.SH,X002294.SZ,X000559.SZ,X002292.SZ,X002180.SZ,X600498.SH,X002074.SZ,X300136.SZ,X600809.SH,X000623.SZ,X000596.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600690.SH,0,0,0,0.216070125747106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00249910933056445,0,0,0.039692349330738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0350359773127171,0,0,0,0,0,0,0,-0.0328114555102129,0,0,0,0,0,-0.00272435779507584,0,0,0,0,0,0
X600703.SH,0,0,0,0,0.157865453268176,0.147601369364797,0.125533874927127,0,0,0,0,0,0.103316184691437,0,0,0,0,0,0,0,0,0.0960087290998451,0,0,-0.100530137613781,0,0,0,0,0,0,0,0,0,0,0,0,0.0681007823816185,-0.00013811139026439,0,0,0,0,0,0,0,0,0,0.0966600695450234,0.264996048506252,-0.014508559824121,0.010061752310811,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0832413458906705,0,0,0,0,0,0.107574224334906,0,0,0.551220418595109,0,0,0,0,0,0,0.088890907558289,0,0,0,0,0,0,0,0,0,-0.139207164256127,0,0,0,0,0,0,-0.0518142247686548,2.16840434497101e-19,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.621151330673022,0,0,0,0,-0.00819026891318441,0,0,0,0,0,0,0.213656353386525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0688902594106017,0,0,0,0,0,0,0,0,0.0226968525882116,0,0,0.0353384663229279,0,0.060773965945951,0,-0.0560924914214401,-6.2460458697692e-06,-0.00263950253239761,0,0,0,0,0,0
X600741.SH,0,0.474224421224996,0,0,0.164494352046608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00539747707255595,0.0018886481844266,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,-0.22490668472511,0,0,0,0,-0.0461351638495275,0,0,0,0,0,0,0,0.033545631288059,0.108647526006566,0,0,0.273724624566919,0,0,0,0,0,0,0,0,-0.0209007085870527,0,0,0,0,0,0,0,0,0,0,0,0.188864741126907,0.0282070786080615,0,0,0,-0.0174352335404145,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11494919063499,0,0,0,0,0,0.161748927596296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0119176042613372,0.117624283842197,0,0,0,0,0,0,0,-0.00363133070345454,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0.165592610645913,0,0,0,0,-0.019172010278064,0,0,0,0,0,-0.0253305671795425,0,0,0,0,0,0,0,0,0,0,-0.0158765194309794,0,0,0,0,0,0,0,0,0,0,0.076307411972008,0,0,0,0,0,0,0,0,0,0.0474397712888527,-0.0098506798218861,0,0,0,0,0,0
X000338.SZ,0,0,0.0167394600371614,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0708842672159705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.387024549040712,0,0,0,0,0.120351755786034,0,0,0,0.0416730162201866,0,0.108011115797724,0,0,0,-0.0046910684289115,0,0,0,0,0,0
X600066.SH,0,0.126872635813304,0,0,0,0.0607762296432583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.172558331306865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0433144285596818,0,0.161357756997217,0,0.171494981473885,-0.0456922985615273,0.0148895996685224,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0372782164797528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0255467801782502,0,0,0,0.182013061798985,0,0,0,0,0,0,0.15984561250259,0.0164175353675271,0,0.00445317246007362,0.0143253908627399,0,0,0,0,0,0
X002236.SZ,0.12618475146693,0,0.166992059954382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00535152332570676,0,0,0.04188834323771,0,0,0,0,0.105798259731623,0,0,0,0.150781596584946,0,0.0133096462758962,0,0,0.00525528860906485,0.0785725555421484,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0
X600118.SH,0,0,0,0.0151066185166244,0,0,0,0,0,0,0,0,0,0.0481694018369107,0,0,0,0,0.0553956316432754,0,0,0,0,0,0,0,0,0,0.292734203067522,0,0,0,0,0.0339015085128827,0,0,0.148293962632687,0,0,0,0.142213752710266,0,0,0,0,0,0,0,0,0,-0.0135336233643141,0.00540640768753741,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0.113893736010371,0.0237720223057343,0,0,0,0,0,0,0,0,0,0.0245362352054021,0,0,0,0,0,0,0.0586442076207863,0,0,0,0,0,0,0,0,0,0,0,0.0604626605176182,0,0,0,0,-0.0637012900191076,0,-0.130534591940178,-0.0688700936607417,4.33680868994202e-19,0.00350907522799754,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.384779542172431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166268173263736,0,0,0,0,0,0,0,0,0,0,0.158975168382317,0,0,0,0.0313846286003685,0,0,0,0.121884136951458,0.0367154438692191,0.0133959909481116,0,0,0,0,0,0
X000157.SZ,0,0,0,0.0780019749799171,0,0,0,0,0,0,0,0,0.391245435688003,0,0,0,0,0,0,0,0,0,0,0,0.0396216657261904,0,0,0,0,0,0,0,0,0.0222146642388775,0,0,0,0,0,0,0.00246733284305048,0.0559350098969183,0,0,0,0.00800914417141117,0,0,0.0111275685740377,0,-0.00596151233958533,0,0,0,0,0,0,0
X600177.SH,0,0,0,0.0552345201898359,0,0,0,0,0.0152384989310261,0,0,0,0,0,0.111328498336366,0,0,0,0.00432836680332534,0,0.0276218397680466,0,0,0,0,0,0,0,0,0.0627249983146752,0,0.0168713318202421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00360933306003834,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0440797334937984,0,0,0,0,0,0.044658874511059,0,0,0,0.145631443737873,0,0,0,0,0,0,0,0.00973047700282076,0,-0.0425627159840407,0.0132657837205095,0,0,0,0,0,0,0.181751994389303,0,0,0,0,0.0539949906483316,0,0.0707309488800328,0,0,-0.0284884694548768,0.0105357562160808,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,-0.0156702174245997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.412090137894959,0,0,0,0,0,0,0.0414636090074141,0.182386746726006,0,0,0.00113066820222175,0,0,0,0,0,0,0,0,0,0,0,0,0.058572816297356,0,0,-0.0376822801226875,0.0144277951647504,-4.33680868994202e-19,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.126193084938139,0,0,0,0,0,0.0929136740887986,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.0266271164068815,0,0,0,0,0,0,0,0,0,0,0,0,0.110379668846298,0,0,0,0.0322869967880696,0,0,-0.0191563829380289,0.00587265455575674,0,0,0,0,0,0
X600522.SH,0,0.0960029834140711,0,0,0.0352140435529017,0,0,0,0.109758705236177,0,0,0,0,0,0,0,0,0,0,0,0,0.0815432915702514,0,0,0.168143584179901,0,0,0,0,0,0,0,0,0.0774174448129146,0,0,0,0.0339106237959819,0,0,0,0.130766780494532,0.0926269392561114,0,0.00169143694948777,0,0,-3.46944695195361e-18,0,0,-0.0164211786017043,0.00440381455535963,0,0,0,0,0,0
X002007.SZ,0,0,0,0.0647041766143282,0,0,0,0,0,0.00399014281107687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0301593300905911,0,0,0,0,0,0,0.118281200173977,0.143134330689458,0,0,0,0,0.0142505334039751,0,0,0,0.00987841021187012,-0.00152380459056868,0,0,0,0,0,0
X002085.SZ,0,0,0,-0.0863409861092454,0,0,0,0,0,0,0,0,0.139411682089517,0,0,0,0,0,0,0,0,0.0319909822845942,0,0,0.111051411607962,0,0,0,0,0.159193736513517,0,0,0,0,0,0,0,0,0,0,0,0.0333560638513952,0,0.141893307149092,0,0,0,0,0,0,-0.0253479491224554,0.00574811014301678,0,0,0,0,0,0
X000066.SZ,0,-0.127414149988622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.57779131598639,0,0,0,0.641060615007769,0,-0.0630544793323768,0,0,0,0,0,0,0,-0.115695144802305,0,0,0,0,0,0,0,0,0.407633744679094,0,0,0.199197691374197,0,0.354337438571563,0.0834240266984487,0,-0.0606512002635703,0,-0.0166044305156907,0,0,0,0,0,0
X002508.SZ,0,0.0441449498304263,0,0.00590303803713667,0,0,0,0.090693959605282,0,0,0,0,0,0,0,0,0.167647982972739,0,0.10782168750422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0220640687088846,0,0,0,0,0,0,0,0,0,0,0,0.0360405561546833,0,0.0344015151252653,0,-0.147471946854219,0.00454295089879118,-0.00335133353709817,0,0,0,0,0,0
X000981.SZ,0,0,0,-0.0175146446175681,-0.0564060062970363,0,0,0,0,0.116473626523149,0,0,0,-0.0256777265351927,0,-0.0192397567662314,0,0,0.0316465164454189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.121371593057309,0,0,0.0076448998321916,0,0,0,0,0,0,0,0,0,0,0.111253251488502,0,0,0,0.0238355732236582,0,0,0,0,0,0
X300003.SZ,0,0,0,0.0275347740610806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180561278962772,0.0397258026673424,0,0,0.0716996140271165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0847689503175161,0.262670190221712,0,0,0,0,0,0,0,0,0,-0.00234201206619536,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0385335267943676,0,0,0,0.181165413058861,0.0755512957957694,0.044122211004603,0,0,0,0,0.00872646786092946,0,0,0,0.00019261124518566,0,0,0,0,0,0
X600699.SH,0,0,0,-0.130804171525515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171483588543661,0,0,0.16320686449109,0,0,0,0,0.131997457263267,0,0,0.0688941593294696,-0.0511336960434915,0.136815679368544,0,0,0,0.0268800839430876,-0.00653762938166192,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0.052166092391779,0,0,0,0,0,0,0,0,0,0,0,0.00849315259644636,0.0279206251875775,0,-1.73472347597681e-18,0,0,0.0867158829008019,0,0,0,0,0,0.0207386816220067,0,0,0,0,0.042573095499268,0,0,0.0307303206961014,0,0,0,0,0.0222210500016598,0,0,0,-0.00587349940088805,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0.0709324563248041,0,0,0,0,0,0,0,0,0,0.0718716545680445,0,0,0,0,0.110175673499284,0,0,0,0,0,0,0,0,0.0503882489641298,0,0,0,0,0,0,0,0,0,0,0.111668602371469,0,0,0.351285812824544,0,0,0,0.111526240125472,0,0.070746908850222,0,0,0.0035747526456079,0.00181398987124589,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0.0212077960086463,0,0.0992525058634707,0,0,0,0,0,0,0,0,0,0,0.181292562970352,0,0,0,0,0.0331806236264951,0,0,0,0,0,0,0.148469385264995,0,0,0.0642067502406574,0,0,0,0,0,0,0.594693795601724,0,0,0,0,-0.016307920769489,0,0.0809825558016922,0,0.20087613971844,-0.0212933172578345,0.0125791513589771,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0.01623110785652,0,0,0,0,0,0,0,0.0825432250379561,0,0,0.0932544301332673,0,0,0,0,0,0,0,0.0586896686642999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212931681669098,0,0,0,0,0,0,0,0,-0.0418754607457649,-0.00540219692902576,0.0134839118995671,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0.0446295726600294,0,0,0,0,0,0,0.119375779708792,0.0363481200942297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226268481662269,0.180892271429413,0,0.0101725792236179,0.0791712898587182,0,0,0,0,0,0,0,0.0115485960073096,0,0,0,0,0,0,0,-0.0336812888075224,-0.0259187821038359,0.00475768850656234,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0.0124543858511819,0,0,0,0,0.0267317651260958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149930913788158,0.0863183092881834,0,0,0,0,0.0169968313590003,0,0,0,0,0,0,0.0581700785953244,0.218491690994343,0,0,0,0,0,0,0,0,-0.00915381656484535,0.00260426306514828,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0.115431624495742,0,0,0,0,0,0,0,0,0,0,0.356197977895333,0,0,0.0679303828710124,0,0,0,0,0,0.503111348198916,0,0,0.208430291819657,0,0,0,0,0,0,0,0,0,0,-0.0454398672724536,0,0,0,0,0,0,0,0.0893433671862965,0,0,0,0.0500897227363551,0,0,0,0,0,0,0
X600809.SH,0.423030009739211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172426627146933,0,0,0,0,0,0,0.188809479015482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102943338796417,0,0,0.0109752313740559,0,0,0,0,0,0
X000623.SZ,0,0,0,0.504302685104253,0,0,0,0.0263980088839041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.195757311039233,0,0,0.409930666528406,0,0,0,0,0,0,0,0.132439120955206,0,0,0,0,0,0,0,0,0,0,0,0,-0.111810176836904,0,-0.0327124841643294,0.0246136376260593,0,0.155859106445721,0,0,0,0
X000596.SZ,0,0,0.0517132333695466,0,0,0.354025565228977,0,0,0,0,0,0,0.0359745761774769,0.106017814674327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0798013800054735,0,0,0,0,0.0195426443470931,0,0,0,-0.0186763746541721,0.0115391846749809,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0.0433646495707638,-0.149659495542951,0,0,-0.535570874056029,0,0,0,0,0,0,0,0,0.381170678061779,0,0,0,0,0,0.0274410425368556,0,0,-0.0742641809227618,0,0,-0.327419564034679,0,0,0,0,0.0597606019773502,0,0,0,0,-0.130353871839996,0,0,0,0.0626069751224935,-0.00622860061954119,0,0,0,0,0,0
Slope,0,0,0,0,0.318331258733337,0.112185702224261,0,0,0,0,0,0,0,0,0,0,0,0.850481211488866,0,0,0,0,0,0,0.378343578282164,0,0,0,0,0,0,0,0,-0.589187496459257,0,0,0,0,0,0,0,-2.03209362640996,0,0,0,0,0,0,0,0,0,0.339593263535265,0,0,0,0,0,0
TED,0,0,2.70771441826674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.90710785627537,0,-0.684694869311222,0,0,0.285328352302942,0,0,0.694660226713196,-1.70375882685044,1.23396427875804,0,0,0,0,12.6234581874364,0,0
RealEstate_excess,0,0,0,0,0,-0.13484587498994,0,0,0,0,0,0,0,0,0,0,0,0,0.0294090455636239,0,0,0,0,0,0,0,0,0,-0.00943908290299859,0,0,0,0,-0.0316600992654537,0,0,0,0,0,0,0,0,0,-0.177008212932835,0,0,-0.0283772689348334,0,0,-8.67361737988404e-19,-0.0619146757432704,0.0217498865172857,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,-0.0280329860610634,0,0,0,0,0,0,0,0,-0.000766805606937362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0255258684607562,0,0,0,0,-0.112128613535751,0,-0.0373837025702738,-0.135768737002918,0.0573615790479965,0.0214075431750869,0,-0.0138188526533926,0.00758964330776245,0.0931301973027528,0,0,0,0,0
MKvol,0,0,0,0.000132296792709929,0,0,0,-0.000661934398098132,0,0.00063463646069663,0,0,0.00108725359323281,0,0,0,0,0,0,0,0,-0.00227160370509019,0,0,0,0.000803346080721911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000416319857098918,0,-0.00153848447533777,-0.00145670197147623,2.83328925164477e-05,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0.0271957422674197,0,0,0,0,0,0,0,0,0,-0.0338642771161611,0,0,0,0,0,-0.00471176571653249,0,0,0,0.0446074885363608,-0.01401966458496,0,0.061701202445123,0,-0.0217091278358193,0,0,0,0,0,0,0,0.0263975008008194,0,-0.0534999654991004,0,0,-0.0321810405785543,0.0296866984913458,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.005359935912679,0.00996885229912238,-0.0119807001143748,0,0,0,0,0,0
CarbonVol_Hubei,0,-0.00255767917251956,0,0,0,0,0,0,0,0.00167095782305893,0,0,0,0,0,0,0.00499602139001958,0,0,0,0,0,0,0,0.0060245539154578,0,0,0,0,0,0,0,0,-0.0107481510260244,0,0,0,0,0,0,0,-0.00216287282311431,0,0,0,-0.0205092414586546,0,-0.00862821064683818,0,0,-0.0107331623078317,0.00672163709650687,0,0,0,0.0208369452243218,0,0
