,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X600690.SH,X000063.SZ,X600703.SH,X600271.SH,X600741.SH,X600066.SH,X002241.SZ,X000100.SZ,X002292.SZ,X002236.SZ,X600031.SH,X600177.SH,X600118.SH,X002475.SZ,X600372.SH,X000559.SZ,X000568.SZ,X002506.SZ,X000157.SZ,X000338.SZ,X300003.SZ,X002426.SZ,X002085.SZ,X002007.SZ,X002074.SZ,X300124.SZ,X002456.SZ,X600867.SH,X000981.SZ,X000050.SZ,X002294.SZ,X002180.SZ,X600089.SH,X000869.SZ,X002465.SZ,X600498.SH,X600699.SH,X601877.SH,X002508.SZ,X002249.SZ,X002179.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0418145073968926,0,0,0,0,0,-0.0388231010860948,0,0,0,0,0,0,0,0,0.258640671085159,0.0231594229783394,0,0,0,0,0,0,0.0442720545930016,0,0,-0.0290203808368615,0,0,0,0.0571321047033016,0,0,0,-0.0665219323024292,0.0468996866526317,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0.131775211744046,0.107191634882911,0,0,0,0.137075414886065,0,0,0,-0.0301342690649236,0,0,0.0520674891103408,0,0,0.0447203257385852,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0517103629984305,0,0,0,-3.46944695195361e-18,0,-0.00331009879609454,-0.0351246888222789,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0.0878570548457855,0,0,0,0,0,0.161152936462575,0,0.0319520605732195,0,0,0,0,0,0,0,0,0.0235321132224492,0,0,0.115505786388745,0,0,0,0.0405978834141616,0.0205238775276379,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.149817647906113,0,0,0,0,0.00714062744034785,0,0,0,0,0,0,0.0562895288017259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0244562198417429,0,0,0,0,0,0.0530990430011516,0,0,0,0.19544581309233,0.0116261646587956,0,0,0.0296923043808513,0,0,0,0,0,0,0,0,0,0,0,0
X002304.SZ,0.0919126780725215,0,0,0.474701157973768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120929141049457,0,0,-0.0380534131548453,0,0,0,0,-0.0596275127825319,0,0,0,0,0,0,0,0,-0.0607071006307687,0,0,0,0,0,0,0,0,0.0792682307154009,0,0,-0.0200325449006244,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0.00916915492478807,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.0366483599927649,0,0,0,0,0,0,0,0,0,0,0,-0.0345386926941159,0,0,0,0.0227035023537983,0,-0.0259466727123308,0,0,0,0,0,0,0.1373838997898,0,0,0,0,0,0,-0.0500782874710448,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0314745471176371,0,0.0602626834114569,0,0,0,0,0,0,0.164077887515599,0,0.0815212129265605,0,0.20197833332762,0,0,0,0,0,0,0.0509573829309855,0,0,0.0515265583286645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0.226821350293889,0,0,0,0,0.138060108888866,0,1.73472347597681e-18,0,0,0.0863045820771888,0,0,0,0,0,0.0932861089067939,0,0,0,0,0,0.00448699293297155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128039398635884,0,0,0,0,0,0.208120194959471,0,0,0,0,0,0.10061561103225,0,0,0.265704770549416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0.111934350035988,0.0173617589592023,0,0,0.156936265007148,0.078415294899734,0,0,0,0,0,0,0,0,0,0,0.177897656419753,0.0669356852962493,0,0,0.0894789424664753,0,0,0,0,0,0,0,0.0523204120900923,0,0,0,0,0,0.013742986759311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0296615338590338,0.0124428989049913,0,0,0.0186748217426105,0,0,0.0109819316650265,0,0,0,0,0,0,0,0.0126316861346181,0,0.0686466721505583,0.0238884848061311,0,0,0.0589565711418496,0,0,0,0,0,0.0322423913926,0,0.0566584056860432,0,0,0.0842529412847812,0,-0.00241212657820333,0,0,0,0,0,0,0
X600271.SH,0,0,0,0.0678228020265159,0,0,0,0,0,0.0981224577537211,0,0,0,0,-0.286690917040887,0,0.0774790912757674,0,0.0739529534891055,0,0,0,0,0,0,0,0,0,0,0.104640019039595,0,0,0,0,0.0915746740469186,0,0.133932898085606,0,0,0,0,0,0,0,0.028605750548875,0,0,0,0,0,0,0.153975628333867,0,0.0813116917076586,0,0,0,0
X600741.SH,0,0.0870195386002439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197458562106077,0.0255160951326102,0,0,0,0,0,0,0,0,0,0,0,0.135973288504221,0,0,0.0214983363201643,0,0.0255774625300736,0.137229675823546,0,0,0,0,0,0,0.00962306290438481,0,0,0,0,0,0,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0234778956728176,0,0,0.13087204687203,0.00999264631189464,0,0,0.145478103350158,0,0,0,0,0,0,0,0,0,0,0,0,-0.176511050503316,0.0406644728149786,0,0,0,0,0,0,0,0,-0.0787439693356101,0,0.0710321372338949,0,0,-0.0356212159289234,0,0,0,0,0,0
