,X600519.SH,X002415.SZ,X600104.SH,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X002475.SZ,X000568.SZ,X002236.SZ,X600741.SH,X000338.SZ,X600031.SH,X300003.SZ,X002008.SZ,X002456.SZ,X601877.SH,X300124.SZ,X000625.SZ,X600487.SH,X600066.SH,X000100.SZ,X600809.SH,X600867.SH,X002294.SZ,X002241.SZ,X600271.SH,X600522.SH,X600566.SH,X300136.SZ,X002508.SZ,X002179.SZ,X000981.SZ,X000157.SZ,X600089.SH,X300142.SZ,X000050.SZ,X002049.SZ,X600498.SH,X000977.SZ,X000661.SZ,X600707.SH,X600177.SH,X000596.SZ,X002007.SZ,X002180.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.283339503990722,0.219444613778978,0,0.182997594513251,0,0,0.0477096900772199,0,0,0,0,0,0,0,0,-0.0541568267702881,0.0655100829754479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0200469167111343,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.117681090324422,0,0.0492104312888376,0,0,0,0,0,0.141274787397326,0,0,0,0,0.0157141759166935,0,0,0,0,0.349438325410745,0,0,0,0,0,0,0,0,0,0.0886181853282434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000378875027902187,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0.226781056872376,0,0.0998497341335984,0,0,0.18394105655069,0,0.0112332033411628,0,0,0,0,0,0,0,0,0,-0.0159676035543656,0,-0.162676138138591,0,0.0196314675729973,0,0,0,0,0,0,0,0,0.0443404971857422,0,0,0,0,0,0,0,-0.134304662553984,0,0,0,-4.33680868994202e-19,-0.0160358750937963,0,0.086612468912022,0,0,0,0
X000651.SZ,0,0,0,0,0.318830448069144,0,0,0,0,0.173455946169288,0,0,0,0,0,0,0.079449982305664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1323762564674,0,0,0,0,0.13185213823264,0,0,0,0,0,0,0,0,0,0,0,-0.000459553668707073,0,0,0,0,0,0,0
X000858.SZ,0.209352513378682,0,0,0.146010712123356,0,0,0,0,0,0,0,0,0.539285585949121,0.0198374866097683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0139805922956082,0,0,0,0,0,0,0
X600276.SH,0,0.134328598328183,0,0,0.136084658871876,0,0.189118025195247,0,0,0.0403144039076055,0.106803557307957,0,0,0,0,0,0,0,0,0,0,0,0,0.0704102176678715,0,0,0.0591925371824704,0.0719500617025702,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,-0.000952991273073475,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.395644647659427,0,0,0,0,0,0,0.111623563789182,0,0,0,0,0,0,0,0.0235514313659712,0,0,0,0.0242650037922004,0,0,0.0547705408205885,0,0.107518121110672,0,0,0,0,0,0.0610269987135155,0,0,0.00142810069081402,0,0,0.0422642525079455,0,0,0,0,0,0,-0.00710460170044242,0,0,0,0,0,0,0
X002304.SZ,0.308188057860019,0,0,0,0.296991102610641,0,0,0,0,0,0,0,0.061068309865414,0,0.188788008789629,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.112128727533148,0,0,0,0,0,0.214155627028204,0,0,0,0,0,0,0.0245854085697532,0,0,0,0,0,0,0,0,0,0,-0.00409213232144933,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0.233617006695531,0,0,0,0,0,0,0,0,0,0,-0.0439723665075595,0,0,0,0,0,0.561032549125216,0,0.138181977590872,0,-0.0878938663245354,0,0,0.058649737370396,0,0,0,0,0,0,0,0,0,0,0,0.132453037545869,0,0,0,0,0.0950524539314375,0,0,0,0,0.00840497144130128,0,0,0,0,0,0
X600690.SH,0,0,0,0.164623552220329,0.317478508140843,0,0,0.175369141887339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0667619333475906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000858586014803581,0,0,0,0,0,0
X600703.SH,0,0,0.0106491251709478,0,0,0,0,0,0,0,0,0.210292124083938,0,0.303787705464061,0,0,0,0,0,0,0,0,0,0.185400790254334,0,0,0,0,0,0,0,0.308322152234503,0,0,0,0,0,0,0,0.0905141591893733,0,0.130489645510242,0,0,0,0,0,0,0,0,0,-0.00544009760189934,1.73472347597681e-18,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.350480686260029,0.0965659887136926,0,0,0,0,0,0,0,0,0,0,0,0,0.0341156844736922,0,0,0,0,0,0.0349873276536908,0,0.0141972194398529,0,0,0,0,0,0,0,0,0,0.00994308440645037,0.00195570431336838,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.633011003468024,0,0,0,0.00522170852889869,0,0,0,0,0,0,0,0,0.0578942084950095,0,0,0,0,0,0,0,0,0.0345267090185404,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0757141557791873,0,0,0,0.0185196675681666,0,0,0.19852656716953,0,0,0,0,0,0,0,0,0,0,0
