,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X002415.SZ,X600690.SH,X000651.SZ,X600809.SH,X600104.SH,X002371.SZ,X003816.SZ,X000568.SZ,X000063.SZ,X000725.SZ,X300124.SZ,X600031.SH,X000625.SZ,X002304.SZ,X000338.SZ,X000596.SZ,X300014.SZ,X000100.SZ,X002241.SZ,X600418.SH,X002179.SZ,X002463.SZ,X000977.SZ,X600584.SH,X600089.SH,X600703.SH,X000157.SZ,X600183.SH,X600372.SH,X600741.SH,X002049.SZ,X002028.SZ,X600066.SH,X002236.SZ,X600522.SH,X000066.SZ,X601877.SH,X600839.SH,X600460.SH,X600487.SH,X002156.SZ,X002456.SZ,X000800.SZ,X000661.SZ,X000921.SZ,X600177.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.00364458339097127,0,0.144430987900644,0,0,0,0,0,0.219683481249211,0,0.160332242344162,0,0,0,0,0,0,0,0,0,0,0,0.0206753165810641,0,0,0,0,0.0587025981814292,0,0.0210269287327386,0,0,0,0,0,0,0,0,0,-0.0394563310570429,0,0,0,0,0,0,0
X600522.SH,0,0,0.1610921822933,0,0,0,0,0,0.0433454599590088,0,0,0,0,0,0.0671866028890946,0,0,0,0,0.0109456280697833,0.103854391845491,0.0910466372135949,0,0,0,0.132697926274977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0658104601525455,0,0,0,0,0,0,0,0.0334004448462282,0.0218472775019435,0,0,0,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,-0.0519330704446622,0,0,0,0.326318617117938,0,0,0,0,0,0,0,-2.71050543121376e-20,0.189642803657805,0,0,0,0,0,0.00366099674026907,0,0,0,0,0,0,0.0197476529907395,0,0,0.524048226501339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153642662855663,0,0
X601877.SH,0,0,0,0,0,0,0,0,0.019524653443832,0,0,0,0,0,0,0,0.0497716415888655,0,0,0.0638782680830446,0.22819867223051,0,0,0,0,0,0,0,0.114119059998529,0,0,0,0,0,0,0,0.0192098194302043,0,0.0179097197903084,-0.0153086708282588,0,0,0,0,0.0056990688487139,0,0,0,0,0,0,0,0,0,0,0,0.00082796458020887,0,0
X600839.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0113859590015464,0,0,0,0,0.0675117473701753,0.059016467300479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00650901421548403,0,0,0.30358433437486,0,0,0.571647555261588,0,-0.0437213219514415,0,0,0,-0.118244246206327,0,0,0,0,0.118215522882014,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161828600405625,0,0,0.138763328800867,0,0,0,0.121268952878453,0,0,0,0,0,0,0.439404289525467,0,0,0,0,0,0,0,0,0,0,0.16414072005681,0,0,0,0,0,0,0,0,0,0,-0.031010573364771,0,0
X600487.SH,0,0,0,0.0153765198335547,0,0,0,0,0,0,0,0,0,0,0.219895211355112,0,0,0,0,0,0,0,0,0,0,0.133326271105562,0,0,0,0,0,0.0231024719684243,0,0.126445282715854,0.0124777281971811,0,-8.67361737988404e-19,0,0,0,0,-0.0317593689711157,0,0,0,0,0,0,0,0,0,-0.0552837446293756,0,0,0,0,4.33680868994202e-19,0,0
X002156.SZ,0,0,0,0,0,0,0,0,-0.0505632684559205,0,0,0,0,0,0,0,0,0,0,0,0.0877854398305627,0,0,0,0,0,0,0,0,0.256285788320375,0,0,0,0,0,0,0,0,0,0.0722353446674439,0,0.0710005930163269,0.276024288063555,0,0,0,0,0,0,0,0,-0.123514984996791,0,0,0.0473183773633978,0,0.0726541438670868,0,0
X002456.SZ,0,0,0,0.0154313105380854,0,0,0,0,-0.183898222341793,0,0,0,0,0,0.199298697695795,0,0,0,0,0,0,0,0.315259034239479,0.230285213603729,0,0,0,0.0103000456773843,0,0,0,0,0,0,0,0,0,0,0,-0.180771951113725,0,0.207429834520084,0,0.174023206568476,0.0869910481299623,0,0,0,0.303757395770445,0,0,-0.0513719252395,0,0,0,0,0.069268423288273,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0.0666037735682311,0,0,0,0,0,0,0,0.238740934061935,0,0,0,0.117990106586068,0,0,0.0806077165256438,0,0,0,0,0,0,0,0,0,0.0520034573593573,0,0,0.0394344026692722,0,0,-0.0115355605980464,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,-0.0232511618993713,0,0,0,0,-0.0117186413806323,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.354191105297689,0,0,0,0,0.197637138396966,0,0,0,0.0092549095949233,0,0,0,0,0,0,0,0,0,0,0.113488045693531,0,0,0,0,0,0,0,0,0,0.0424995162593349,0,0,0,0,0,0,0,0,0,0,0,-0.0418525348919911,0,0
X000921.SZ,0,0.0988241442402739,0,0,0,0.127077028582679,0,0,0.0824599704851246,0,0,0,0,0,0,0,0,0.307848830901211,0,0,0,0,0,0,0,0,0,0,0,0,0.200474955950473,0,0,0,0,0.0631732577623747,0,0,0,0,0,0,0,0,0,0.0729802862828372,0,0,0,0,0,-0.000668785139237979,0,0,-0.0348428463560063,0,0.00292719923472786,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,0.160959902581837,0,0,0.039124141312878,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218814594133448,0,0.0174238096018967,0,0,0,0,0,0.0926629236006517,0,0,0,0,0,-0.0443016333149899,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0113745133548789,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.121949024748895,0.0174242102771587,0,0,0,0,-0.0434562519233151,0,0,0,0,0,0,0,0,0,0,0.0444406750835175,0,-0.00443246185766735,0,0,0,0,0,0,0.0666885951478308,-0.207921643600751,0,0,0,-0.0338119464017788,0,0
Slope,0,0,0.348051772444883,0,0,0,0,0,0,0,0,0,-0.350042868784021,0,0,0,0,0,0,0,0,0,0,0,0,-0.319607275874988,0,0,0,0,0,0,0,0,0,0,0,0,0,0.686166332192156,0,0.0052104667329856,0,0,0,0,0,0,-0.571354001408224,0,0,0,0.01759333832973,0,0,0,0.612061504287477,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0224896887126962,0,0,-0.127580592090444,0,0,0,0,0,0,0,0,0,0,0.144239166977501,0,-0.0437703771460083,0,0,0.025655132316539,0,0,0,0,0,0,0,0,0,0,0,0.331971567911024,0,0,0,0,-0.211245760161441,0,0
RealEstate_excess,-0.131518654011142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273155684156701,0,0,0,-0.0527267105811402,0,0,0,-0.0508809505663914,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0261559923667164,0,0,0.114642457368993,0,0,0,0,0,0,0.0152237376206321,0,0,0.0308210469848462,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.175268262871881,0,0,0,0,0,0,0,0,0,0.1440599288261,0,0,0,0,0,0,0,-0.120009463785002,0,0,0,0,0,0.00775658505645562,0,0.0134720871653365,0,0,0.00929939547704937,0,0,0.159812194318656,0,-0.0618002178776504,0,0,0,0.135591530695883,0,0,-0.063507510299559,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00116290099133183,0,0,0,0,0,0,-0.00382822261877187,0,0,0,0,-0.0543396231029143,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Guangdong,0.0512101790035607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0165399326157221,0,0,0,-0.00807414238187197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0039434273499944,0,0,0,0,0,0,-8.67361737988404e-19,0,0.00733013009710298,-0.00740564615183617,0,0,0,-0.0471322308219866,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00743652097550056,0,0,0,0,-0.0124506736884152,0,0,0,0,0,0,0,0,0,-0.0264497785247244,0,0,0,0,-0.0401507999990161,0,0
