,X600519.SH,X600104.SH,X002415.SZ,X000725.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X600031.SH,X600271.SH,X000559.SZ,X600118.SH,X000100.SZ,X600372.SH,X600066.SH,X000157.SZ,X002236.SZ,X002241.SZ,X600741.SH,X002475.SZ,X002292.SZ,X600089.SH,X000338.SZ,X300124.SZ,X002465.SZ,X600839.SH,X000568.SZ,X600177.SH,X300003.SZ,X002294.SZ,X002129.SZ,X002074.SZ,X600867.SH,X000977.SZ,X000800.SZ,X002276.SZ,X600582.SH,X000869.SZ,X002498.SZ,X600498.SH,X002085.SZ,X002506.SZ,X000547.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.176841988107141,0,0,0,0,0,0.381961667014107,0,0,0,0,0,0,0.0221369091817306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00049167219346904,0,0,0,0,0,0
X600104.SH,0.0188182758570898,0,0,0,0,0,0,0.216616833825246,0.153402232893854,0,0,0,0,0,0,0,0,0,0,0,0,0.157540621508887,0,0.189765966225807,0,0,0,0,0,0,0,0,0,0,0.0743541839863587,0,0,0,0,0,0,0,0,0,0.00662583882804981,0,0,0,0.0235508488489655,0,-0.128703134514338,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0890508052327378,0,0,0,0,0,0,0.130406764145134,0,0,0.0281577878204266,0,0,0,0,0.0375123941425694,0,0,0,0,0,0.0500244219323497,0,0,0,0,0,0,0,0,-0.0932927161788441,0.0163572675327039,0,0,0.00658214350969636,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0.138850836579281,0,0,0.188658118610703,0,0,0,0,0.047763181769478,0.0127790208694393,0,0,0,0,0,0,0.0667172483914082,0,0,0,0,0,0.0173257242340718,0,0,0,0,-6.93889390390723e-18,0,0.125262595954141,0,0,0,0.0970090414461174,0,0,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0.00224782861549039,0,0,0,0,0,0,0,0,0,0.273006181212096,0,0,0.0363957110221443,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.0087182406841506,0.295680257508531,0,0,0,0,0,0,0.0216504994196009,0.0190118668034276,0,0,0,0.00523159663075524,0,0.0601541533633679,0,0,0,-0.0466505058741704,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,-1.73472347597681e-18,0,0.211948020385522,0,0,-0.0388556497932311,0,-0.0777190395448674,0,0,0,0,0,0,0,0,0,0,0.276779197037491,0,0,0,0.0245948278259734,0,0,0.0528893456475857,0.0868854105513677,0,0,0,0,-0.162469604815181,0,0,0,0,0,0,0,0,0,0,0,0,-0.00815476428325064,-0.0630254108349205,0,0,0,0,0,0
X600276.SH,0,0,0,0,0.187244284060907,0,0,0,0.0321418860408929,0,0,0,0.0353266084895186,0,0.127222678139878,0,0,0.0234055332792744,0,0,0,0,0.231926241707357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0318037941312445,0,0,0,0,0,0,0,0,0,-0.000318961193829381,0,0,0,0,0,0,0
X002304.SZ,0,0.336403844434447,0,0,0,0,0.0108483442255147,0,0,0,0,0,0,-0.00383798917697319,-0.0218597507498833,0,0,0,0,0,0,0,0.265548203918205,0,0,0,0,0,0,0,0.0733927471456597,0,0,0.197544719685406,0,-0.0801944800582283,0,-0.0390270520231907,0,0.0454577462450147,0,0.0465915209735758,0,0,0,0,0,-0.183893217278666,-0.0533777216649259,0.102576512322443,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0.0251827266450443,0,0,0,0,0,0.14628225827558,0.045011187561006,0,0,0,0.0142511155497508,0.163065775758334,0,0,0,0.250723950229799,0,0,0,0.135082671647413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273072083659521,0.0465256908035452,0,0,0,0,0,0.0706312196209233,0,0,0.0531540897426193,0.334760738948913,0,0,0,0,0,0,0,0,0,0.0107359789894961,0,0,0,0,0,0,0.00947148871374983,0,0,0.00140959194179892,0,0,-0.0335505384231289,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0.0369448180724413,0.21573343828954,0,0,0,0,0,0,0,0.193951023872699,0,0,0,0,0,0.0289857017911824,0,0,0,0.216926998235771,0,0,0,0,0,0.0460771612960372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0110203410132651,0,0,0,0,0,0
X600703.SH,0,0,0,0.29098106495943,0,0,0,0,0,0,0,0,0.134080984670422,0,0,0,0,0,0,0,0.223805263993073,0,0.00764541928166887,0,0,0,0,0,0,0,0,0,0.13400061276537,0,0.0435350977201444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0.01023887362489,0,0,0,0,0,0,0,0.088656948131603,0.225004137012571,0,0,0,0.361736850732044,0.0185955759632434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0843345599221675,0,0,0,0,0,0,0,0,0,-0.00684146561044253,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0.256777909632143,0,0,0,0,0.117497596394565,3.46944695195361e-18,0,0.134906875950992,0,0,0,0,0,0,0,0,0,0,0.0897497691758812,0,0,0,0,0,0,0,0,0,0.121313846000492,0,0,0,0,0,0,0,0.0917369178511547,0,-0.0198609663448986,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0818064862515127,0,0.0713716931841267,0,0,0,0,0,0,0,0,0.0811108149911939,0,0,0.0999762369323149,0,0,0,0,0.116022624435964,0,0,0,0.202299514440091,0,0,0,0,0.141914591472326,0,0,0,0,-0.00387188106666855,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0922313615948778,0,0,0,0,0.536966566179029,0,0,0,0,0,0,0,0,0,0,0,0.110677680814294,0,0,0,0,0,0,0,0,0.105072838290047,0,0,0,0.0977297671383421,0,0,0,0.0891529168371253,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117155379872181,0,0,0,0.106307919536911,0.0887612669336822,0,0,0.303155461100387,0,0,0,0.15501065348513,0,0,0,0,0,0,0,0,0.0115835025088316,0,0,0.0912293665501013,0,0,0,0.0363689852808244,0,0,0,0,0,-0.00654562663004889,0,-0.0590053530695707,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234822295349358,0.317208514430264,0,0,0,0,0,0,0,0,0,0,0,0.142592587917168,0,0,0,0,0,0,0.0386541847930591,0,0,0,0.0802127674143546,0,0,0,0,0,0,0.0605232615111491,0.0426988672310602,0,-0.0324645901257768,0,0,0,0,0,0,0
X600066.SH,0,0.215058099814766,0,0,0,0,0,0,0.10981921325552,0,0,0,0,0,0.0974398054319054,0,0,0,0,0,0,0,0.0891671265017643,0,0,0,0,0,0,0,0.00488907117468844,0,0,0,0,0,0,0,0.137796436743414,0,0,0,0,0,0,0,0,0,-0.035762035770422,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0.0754959109809024,0,0,0,0,0,0,0,0.128265122525534,0,0,0.140499944082762,0.265327054105394,0,0,0,0,0,0,0.0129388387655919,0,0,0,0,0,0.00315232895486184,0,0,0,0,0,0,0,0,0.178084711004311,0.0493445540485358,0,0,0.0117102165974055,0,0,0,0,0,0,0.00360372412036094,0,0,0,0,0,0
