,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000725.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000625.SZ,X000063.SZ,X600690.SH,X002292.SZ,X600703.SH,X600271.SH,X002241.SZ,X000100.SZ,X600066.SH,X002506.SZ,X000559.SZ,X600118.SH,X600031.SH,X600741.SH,X600372.SH,X002236.SZ,X000157.SZ,X002475.SZ,X002049.SZ,X000338.SZ,X002465.SZ,X600089.SH,X000568.SZ,X300124.SZ,X600177.SH,X601877.SH,X300003.SZ,X002294.SZ,X002129.SZ,X000869.SZ,X002074.SZ,X002456.SZ,X600498.SH,X600867.SH,X002426.SZ,X000977.SZ,X002085.SZ,X300001.SZ,X300146.SZ,X600582.SH,X002276.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.0328597944640777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102281350629374,0,0.16529948808961,0.252660850587831,0,0,0,0,0,0.0498810899316771,0,0,0,0,0,-0.0250047910578812,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0682679026189092,0,0,0,0.0500388284017121,0,0,0,0,0,0,0,0,0,0,0,0,0.0997366591619683,0,0,0,0,0.0671767364131226,0,0.00255670970561121,0.100806295549172,0,0,0,0,0,0,0,0.0268887797501571,0,0,0.0304035899847039,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0.108443514617333,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.169446117946383,0,0,0,0,0,0,0,0.0675604297413263,0,0,0,0.238729159834846,0,0,0.0425030929340668,0.176801717819078,0,0,0.0716369360952074,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0.098436229015648,0,0,0.0608489559912393,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113822509102334,0,0,0,0.0849078281046877,0,0,0.144458045994682,0,0,0,0,0,0,0.0126075515106458,0,0,0,0.0316066903669238,-0.0345810806510659,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132178816459593,0.144858978905113,0,0,0.0532327763757831,0,0,0,0,0,0,0,0,0,0.138915617175253,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0123050039200159,0.0266757516925778,0,0,0.0441537138730577,0,0,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0.336696706096258,0,0,0,0,0,0,0,0,0,0,-0.0710942918436401,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291104097922312,0,0,0.199645977673304,0.173839373009698,0.127707261584609,-0.0933569961848188,0,0,0,0,0,0.010325118790732,0,0.0677463500472157,0.000781546824274979,0.266721290234115,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0.0896494124584047,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169680994090616,0,0,0,0,0,0,0.169566331598653,0,0,0,0,0.110978402727563,0.110970001114506,0,0,0,0.170857998204254,0,0,-0.00120272171067165,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0.102181343052469,0,0.108393998108141,0,0,0,0,0,0,0,0,0,0,0.0538657363514456,0,0,0,0,0,0,0,0,0.130402969431367,0,0,0,0,0,0,0,0,0,0,0,0.25198511795019,0,0.0728914906179579,0,0.0500849957591303,0,0,0,0.011843185250547,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0.0758638882543098,0,0,0,0,0,0,0,0,1.0842021724855e-19,0.0402502202690871,0,0,0,0,0,0,0,0,0,0,0,0.0464858509700418,0.119403636195191,0,0,0,0,0,0,0.185805914690231,0,0,0,0.0132016207389968,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600741.SH,0,0,0,0.0734149092713845,0,0,0,0,0.13847498721541,0,0,0,0,0,0.011924568178912,0,0,0,0.0312510975126387,0.132194677339294,0,0,0.0392771219057332,0,0,0,0,0,0,0,0,0,0.0266756238278925,0,0,0,0.0850694448132156,0,0.0437909270179509,0.0742922128057161,0,0,0,0,0,0,0,0,0,0,0.0027717718904221,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.676763085367774,0,0,0,0,0,0,0,0,0,0,0,0.0441996684856359,0,0,0.165357856849574,0,0,0.0963324201319537,0.000994346304286787,0,0,0,0,6.93889390390723e-18,0.0860616863272655,0,0,0,0,0,0,0,0,0,0,0,0,0
X002236.SZ,0,0,0.146497649330438,0,0,0,0,0,0,0,0,0.0699074247122619,0.0430776829257998,0,0,0,0,0,0,0,0,0,0.0302536745774106,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0341069893379189,0,0,0,0,0,0,0.0107598309364614,0,0,0.126920040956002,0.0854574031640286,0,0,0.000865813332179157,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240907267583783,0,0.0523763393726529,0,0,0,0,0,0,0.0484214618437898,0,0,0.19820488798615,0,0,0,0.0493730487043846,0,0,0.0766180629024854,0,0,0,0,0,0,0,0,0,0,0.019722314733899,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0563365804889408,0,0,0.11258926719413,0.0960094346388502,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0.106130405038072,0,0.00461625041891105,0,0.0190933256621306,0,0,0,-0.0755340313789346,0,0,0,0,0,0
X002049.SZ,0,0.178076597814203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0742514191237379,0.11415766903714,0,0,0,0.0932454528783268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0340370387219789,0.191536739491136,0,0,0,0,0,0,0,0,0.0797375285519647,0,-0.0383976400001964,0.0672924816568678,0.00418105751032361,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0350788068968589,0,0,0,0.0216012717632555,0.0451175222312754,0,0,0,0,0,0,0,0,0,0,0,0.176496540453278,0.0514120211608409,0,0,0,0.0367089066302484,0,0.0396571801529032,0.0836240162892259,0,0,0,0,0,0,0,0.0478888967112604,0.0333509700369819,0,0.00233886183685369,0,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0265940220746458,0,0,0,0,0,0.0369069353680053,0,0.0572275346496376,0,0,0,0,0,0.0618160756641693,0,0,0,0,0,0.127712906823298,0,0,0.0586624573119686,0,0.0788385165414957,0,0,0.020712808103393,0,0,0,0,0,0,0.094218625547843,0.229099414827289,0,0,0,0.0125424057843462,0,0,0,0,0,0
X600089.SH,0,0,0.0617236015756258,0.0262119452519057,0,0,0,0,0,0.10538877639276,0,0,0,0,0,0,0,0,0,0,0.0118258512590345,0,0.0429967357149644,0,0.250925812044989,0,0,0,0,0,0,0,0.0612314004733781,0,0,0,0.0375475215181535,0,0,0.0118894231333343,0,0,0,0.0937456871310001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000568.SZ,0,0,0.0167306090628955,0.0772716263125117,0,0,0,0,0,0.180148202660763,0,0,0,0,0,0,0,0.0310103026128484,0,-1.73472347597681e-18,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.018159373137817,0,0,0,0.124238506466207,0,0,0,0,0.019303354315292,0,0,0,0.0630123931717555,0.0196411512774538,0,0,0,0.00441425909292697,-0.0104802512042407,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0633506917404229,0,0,0,0,0,0,0.203521400037351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122760763422282,0.122847147308983,0,0,0.143999754377266,0,0,0.185691189803205,0,0,0,0,0.00141686249156768,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0.176346728528144,0.11073651051763,0,0,0,0,0,0,0,0,0,0.000363846547969726,0.0283044028940964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.326894046621219,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00214844041845272,-0.0146379840502093,0,0,0,0,0,0
X601877.SH,0,0,0,0.188593200786738,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0441340702301911,0,0,0,0,0.0275823728140519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285380511182637,0,0,0,0,0,0,0,0.00643915664629164,0.0429568261184014,0,0.39649530125025,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0.107589850768088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0819168287089074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0244096014526971,0,0.274720166920283,0,0,0,0.0277020110549591,0.0035785409913071,-0.033207538019755,0,0,-0.0114878776993696,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0323975349807417,0,0,0.0196551299428534,0,0,0,0,0.052553454013651,0,0,0.042497888784163,0,0,0,0,0,0,0,0,0.0208715447993453,0,0,0,0,0.105014002242984,0,0,0,0,0,0,0,0,0.0384248838593909,0.0610637796221443,0,0,0,0.0237523308015698,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0.00738774264456136,0,0,0,0,0,0,0,0.00856719633903567,0,0,0.0811971177926993,0,0,0,0,0,0,0,0,0.0570241717199855,0,0,0,0,0,0,0,0.21478696467133,0,0,0,0.158213943054789,0,0.0304901081622366,0.0939838344171277,0.0385554848743888,0.05663682829928,0,0,0,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0,0,0,0,0.0532209376927103,0,0,0,0,0,0.0343888881822674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0240738428759854,0.28501663585561,0,0,0,0.175212299754226,0,0.0140400656180588,0,0,0,0,0,0.0288816047843586,0,0,0,0,0,0,-0.00476886685229498,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0692687135273717,0,0,0,0,0,0,0.217867759339125,0.228653562129984,0,0,0,0,0,0,0.023737335381266,0,0,0,0,0,0,0,0,0,0,0,0,0.0376129205143593,0,0,0,0,0,0,0,0,0.282786992947418,0,-0.0360633181001526,0.0190426805020512,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155833098126626,0,0,0,0,0,0,0,0,0,0,0,0,0,0.446717500183785,0,0,0,0,0.117629523446817,0,0,0,0,0,0,0,0,0,0.0645014903960754,0,0.056596862425617,0,-2.16840434497101e-19,0,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0.151850600375799,0,0,0,0,0.0636253626923737,0,0,0.00871075287321648,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169120971994926,0,0,0,0,0.0529887484102258,0,2.16840434497101e-19,0.0482430688760484,0,0,0,0,0,0,0.0186348196809817,0.0034840659459651,0.104139595553445,0,0,0,0,0,0,0,0,0
X600867.SH,0,0,0,0.0186779130460817,0,0,0,0,0,0,0,0.0723761988321345,0,0,0,0,0,0.00984689493198474,0,0,0,0,0,0,0,0,0,0,0,0,0.0684957940341239,0,0,0,0,0,0,0,0,0.0255054146478065,0,0,0,0,0,0,0.282726270610312,0,0,0,0,0,0,0,0,0,0,0
X002426.SZ,-0.0742037648130169,0,0,0,0,0,0,0,0,0,0,0.166774295140873,0.0253341437217125,0,0.165732311753516,0,0,0.103371737270311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12851984408079,0,0,0,0,0,0.194208153136088,0,0,0,0,-0.0658670757814849,0,0,0,0,0,-1.0842021724855e-19,0.0142914082621903,-0.0335405967696443,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0255472893759149,0,0,0,0,0,0,0,0.137388275537482,0,0,0,0,0,0,0,0,0,0,0,0.0680069719579645,0,0,0,0,0.11749160899331,0,0.0483846476029304,0.0447516038571359,0,0,0,0,0,0.139984667709366,0,0.146891758254119,0,0,0.020264156681786,-0.0357079683641245,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0365864026054345,0.0208935898276079,0,0,0,0.0962534181229759,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.193638856928805,0,0.135253213117412,0,0,0,0,0.0373613180775419,0,0,0,0,0,0,-0.0709666959254517,0,0,0,0,0,0,0
X300001.SZ,0,0,0,0,0,0,0,0,0,0,0,0.115668415397146,0,0,0.104201451314188,0,0,0,0,0,0,0,0,0,0,0,0.00510316645334933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111486645834649,-0.0327461532488513,0,0.162640208566033,0,0.541424737465495,0,-0.00478041784664865,0,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0,0,0,0.081936346576792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152142323323242,0,0,0.194371789227716,0.325998561363934,0,0.239647560556546,0,0,0.0971368389908435,0,0,0,0,0,0,0,0,0,0,0,0,-0.0376064972781279,-0.0193916205745909,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109981892654347,0,0,0,0.0426362280746249,0,0,0.090328430263897,0,0,0,0.124326370057187,0,0.302816604857243,0.0710884695361817,0,0,0,0,0,0,0,0,0,0,0
X002276.SZ,0,0,0,0,0,0.15124201551435,0,0,0,0,0,0.0453835600038766,0,0,0,0,0,0.0252581687532347,0.582828730038219,0,0,0,0,-0.0174768943846924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0189374024206311,0,0,0,0,0.267764445875244,0,0,0,0,0,0.00928439519283224,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,-0.0750918261878944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0282959483652061,0,0,0,0,0,0,0,0,0,-0.0177478979118007,0,0,0.000592112578632737,0.0882237988437514,0,0,0,0,-0.0148364529875523,0.0270530274782123,0,0,0,-0.00680497802461983,5.42101086242752e-20,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0.261254528958865,0,0,0,0,0,-0.212262373518443,-0.112718061299111,0,0,0,0,0,0,0.390458019593356,0,0,0,0,0,0,0,0.289946225913959,0,0,0,0,0,0,0,-0.267614747064585,0.326600606613833,0,0.177955466870761,0,0,0,0,0,0.172694792140594,0,0,0,2.24841013700255,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0559445351638949,0,0,0,0,0,0,0,0,-0.107780717582982,0,0,0,0,0.155004804790266,0,0,0,0,0,0,0,0,0,0,0,0,-0.0742014120442736,0,0,0,0,0,0.497659403956834,0,0,0,0,2.30326212010919,0,0
RealEstate_excess,0,-0.00913648131674483,0.0930633841433012,0.0742604239343182,0,0,0,0,0,0,0,0,0,0,-0.0715044685397508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0917727588218143,0,-0.213552314660528,0,0,0,0,0.132435565324203,0,0,0,0,0,0,0,0,0.031359240699049,0.0145638754874568,0,0.000929027142730103,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,-0.105012656562308,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,-0.113413770547904,0,0,0,0,0,0,0,0,0,0.158702195256863,0,0,0,0,0,0.0306426828923449,0,0.0114980456387627,0,0.00643157728878256,-0.104495824959726,0,0,0.0211491798426688,0,0,0.0143043118066007,2.16840434497101e-19,0.212839310066914,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00116347516614399,0,0,0,0,0,0,0,0.00137681428652214,0,0,0.022961260429502,-0.00568084880928305,0,0,0,0.0861763467259981,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0520032655850431,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000990891504922988,0,0,0,0,0,0,0,0,0.00616078661526165,0,-0.00478345326049379,0,0,0,0,0,0,0,0,0,0,-0.00531220111184185,-0.000664042846944074,0,-0.00328112739595923,0,0,0,0,0,0,0,0.00266863110112123,0.00226764849229703,0,0,0,0.0529506437018387,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,-0.00152120621474781,0,0,-0.00655792045029119,0,0,0,0,0,0,0,-0.00285569048247303,0,0,0,0.00455924278915372,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0.00941306574900773,0,0,0.00755568295922117,0,0,0,0,0.0620240366115115,0,0
