,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X002415.SZ,X000651.SZ,X600104.SH,X600031.SH,X000568.SZ,X002304.SZ,X600809.SH,X000725.SZ,X000063.SZ,X000661.SZ,X003816.SZ,X600690.SH,X002241.SZ,X000338.SZ,X600703.SH,X000596.SZ,X002007.SZ,X300124.SZ,X300014.SZ,X000100.SZ,X002371.SZ,X300142.SZ,X600741.SH,X002049.SZ,X002129.SZ,X601877.SH,X000625.SZ,X000157.SZ,X002236.SZ,X300003.SZ,X600584.SH,X000800.SZ,X002414.SZ,X600183.SH,X300136.SZ,X002179.SZ,X000066.SZ,X000977.SZ,X601799.SH,X600118.SH,X002456.SZ,X002185.SZ,X000050.SZ,X002294.SZ,X002008.SZ,X600066.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.13142188098741,0,0,0,0,0,0,0.038115335784414,0,0.316422538373661,0,0,0,0,0,0,0,0.0492361514147822,0,0,0,0,0,0,0,0,0.0113412733263349,0,0,0,0,0.0142566699956495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113614768201137,0,0,0,0,0.0133690856508921,0,0,0,0,0,0
X000858.SZ,0.115008769255882,0,0,0,0,0,0,0,0,0.172256392509573,0.422075429473234,0,0,0,0,0,0.021704482286563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0385547485703084,0,0,0,0.0142323650750599,0.0125277506941234,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0.241396403075279,0.147814595025575,0.0157543213519626,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.0138101011555846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0740630318302547,0,0,0,0,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.314292916031467,0,0,0,0,0,0,0.108839653230423,0,0,0,0,0.0391303674228172,0,0,0,0,0,0.159441909721244,0,0,0,0,0,0,0,0,0,0,0.0540977668259601,0,0.0630558965413583,0,0,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0.0751708404849358,0,0,0,0,0,0,0,0,0,0,0,0.121909009221835,0,0,0,0,0,0,0.0529608460820111,0.061211670875832,0,0,0,0.0557291405856996,0,0,0,0,0.191630948282288,0,0,0,0,0,0.0124784958343352,0,0,0,0,0,0,-0.0337685684728277,0,0,0,0,0,0.0126131586436644,-2.16840434497101e-19,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104922119427376,0,0,0,0,0,0,0,0,0.0212936869893883,0,0,0.0914084678921202,0.0136371557363674,0,0,0,0.0284358149320875,0,0,0,0,0,0,0.0146584538569702,0,0,0,0.00186051476209922,0,0.109510867942276,0,0,0,0,0,-0.0287872321391843,-0.0132799872645944,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,-0.0259773240462402,0,0,0,0,0,0,0.167344598722175,0.0601915752113156,0,0,0,0,0,0,0,0.138805192431021,0,0,0,0,0,0,0,0,0.084862593908843,0,0,0,0,0.126290983572835,0,0,0,0,0,0,0,0,0,0,-0.0457132698194193,0.0119553128844602,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0.0448342029755956,0,0,0,0,0,0,0,0.389586613729938,0,0,0,0,0,0,0,0,0.0568180684244589,0,0,0,0,0.305433807966648,0,0,0,0,0,0,0.00576811973686518,0,0,0,0,0,0,0,0,0,0,0,0,-0.0170566818390537,0.0300739933627451,0,0,0,0,0,0
X000568.SZ,0,0.0822488689136622,0,0,0,0,0,0,0,0.352064517444522,0.184257895484445,0,0,0,0,0,0.0488347912813807,0,0,0.0241794991355839,0.0801645885758091,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0358937335700552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0150002311940816,0.00393704056084525,0,0,0,0,0,0
X002304.SZ,0,0.217137988548965,0,0,0,0,0,0,0.247513565237552,0,0.0680401302793533,0,0,0,0,0,0,0,0,0.09364248655431,0,0,0,0,0,0,0,0,0.184003939614026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00312243348636829,0,0,0,0,0,0
