,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000725.SZ,X000625.SZ,X000063.SZ,X002304.SZ,X000858.SZ,X600031.SH,X600690.SH,X600276.SH,X000100.SZ,X600271.SH,X600118.SH,X002129.SZ,X600372.SH,X000338.SZ,X000157.SZ,X600703.SH,X600089.SH,X002241.SZ,X600741.SH,X600177.SH,X002236.SZ,X600582.SH,X600066.SH,X002292.SZ,X600060.SH,X300124.SZ,X000977.SZ,X000559.SZ,X002475.SZ,X002456.SZ,X000800.SZ,X601877.SH,X600435.SH,X002491.SZ,X002465.SZ,X600839.SH,X300003.SZ,X002294.SZ,X000581.SZ,X000623.SZ,X002007.SZ,X600867.SH,X000568.SZ,X000869.SZ,X300146.SZ,X002276.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0,0.0376811827582259,0,0,0,0,0,0,0,0,0,0,0,0.0985438303362558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.0287562043027935,0,0,0.219598723977847,0,0,0.0298257447429535,0,0,0.00400131460569287,0,0,0,0,0,0
X600104.SH,0,0,0.0534235545315351,0.188703466725411,0.121660356754707,0,0.0242153907385455,0,0,0,0,0,0,0.0216927930696869,0,0,0.00574670758096095,0,0,0,0.000261898200186398,0,0,0,0.0262780874171425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0233981867990052,0,0,0,0,0,0,0.0958763677994606,0,0,0,0,-0.00123910109251424,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0.0386240501484259,0,0,0,0,0,0,0,0,0,0.074621375756428,0,0,0,0.10565620539304,0.114525951513628,0,0,0,0,0,0.0802859585678372,0,0,0.0110370205988818,0,0,0,0,0,0.0879838283099509,0,0,0,0,0,0,0.0271618889931431,0,0,0.0257512148534258,0,0.00335818888783474,0,0.0287704758687977,0,0,0,0,-0.0138561231099739,0,0,0,0,0,0
X000651.SZ,0.0584600300931276,0,0.130522085048169,0,0,0.00858265714599511,0.0258167349867321,0,0,0,0,0,0,0,0,0,0.0407260627304079,0.0297017712539322,0.0651848453890523,0,0,0,0,0,0,0,0.026013857410143,0,0,0,0.0174603548716291,0,0,0,0,0,0,0,0,0.0423895526862638,0,0,0,0.0774713504974586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0.0350145386057737,0,0.00975860092023309,0,0,0,0,0.208074875244684,0,0,0,0,-3.46944695195361e-18,0.155562545339216,0,0,0,0,0,0,0,0,0.00900126130778652,0,0,0,0,0,0,0,0,0,0,0.201362920192398,0,0,0.0747651746280892,0,0,0.0846258962578922,0,0,0,0,-0.015816557846499,0.0124746421819773,0,0,0,0,0,0
X000625.SZ,0,0,0.272951102429622,0.0716007670656248,0,0,0,0,0,0,0,0,0,0,-0.00278962630683215,0,0,0,0,0,0.0853007386308397,0,0.112220816112282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.182394280366875,0,0,0,0,-0.059639465290003,0,-0.0285918935369469,0,0,0,0,0,0,0,0.00450197291941293,0,0,0,0,0,0
X000063.SZ,0,0,0.047704784180343,0.0187274962882494,0,0,0,0.0765861328811131,0,0,0,0,0.133014796388545,0,0,0,0,0,0,0,0.168944542466958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0460162520092091,0,0.170245056020816,0,0,0,0,0,-0.0151768882007047,-0.00967737799961633,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0.0984155832169676,0,0.455057644545225,0.00309472262981151,0,0,0.0661114978913167,0,0,0,0,0,0,0,0,0,0,0,0.0566350232124692,0,0,0,0,0,0,0.0444111286936098,0,0,0,0.0220928574386747,0,0,0,0,0,0,0,0.0577972673848788,0,0,0,0,0,0,0,0,-0.0106883258586947,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0.0941612022871511,0.0873452220743275,0,1.73472347597681e-18,0.0264703410123185,0,0,0.0183469412684628,0,0,0,0.056723588072395,0,0,0,0,0,0.0194464740447839,0,0.000586253557277508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128396565905137,0.074131576000595,0,0,0,-0.000927684034568986,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0513085578487079,0,0,0.0346708826503825,0,0.544005011169996,0.0365554028922212,0.0387001051522389,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0.0126442008190052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0173575242275825,0,0,0,0,0,0
