,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X002236.SZ,X002241.SZ,X002475.SZ,X600741.SH,X000625.SZ,X600031.SH,X002456.SZ,X000338.SZ,X600066.SH,X300124.SZ,X000100.SZ,X002008.SZ,X601877.SH,X600809.SH,X300136.SZ,X300003.SZ,X002085.SZ,X600487.SH,X002508.SZ,X600089.SH,X600271.SH,X600177.SH,X000157.SZ,X600522.SH,X000050.SZ,X600118.SH,X300115.SZ,X002294.SZ,X600867.SH,X600699.SH,X000559.SZ,X000981.SZ,X600372.SH,X600498.SH,X600566.SH,X000623.SZ,X002179.SZ,X000596.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.148985863221894,0,0.0987826763574036,0,0,0,0.0317851988832167,0.0891002357613626,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0540317141411491,0,0,0,0,0.0748035051828632,0,0,0,0,0,0,0,0,0.0794107967423036,0,0,0,0,0,0,0,0,0,0.0673377502643205,0,0.00695163682562685,-0.0158557925274485,0,0,0,0,0,0
X600104.SH,0,0,0,0.0464867788981376,0,0,0,0,0,0,0,0,0.0349756329489024,0,0,0.442379053133133,0,0,0,0,0,0,0,0,0,0,0,0.187419931586296,0.096989579048783,-0.0739921773041856,0,0,0,0,0,0,0,0,0,-0.15131883056484,0,0,0,0,0,-0.230199352901266,0,0,0,0.074109045615022,0,0,-0.0188039918405666,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0.214409737166936,0,0,0.157519844061826,0,0,0.154628666839256,0,0,0,0,0,0,0,0,0,0.000249894893660396,0,0.0964386393361602,0.0183488263654905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0962978467734816,0,0,0,0,0.0176576516309461,0,0,0,0,0,0,0
X000651.SZ,0,0.06988619989626,0,0,0.0975298412287379,0,0,0,0,0.163525363818778,0,0,0.0336491164504477,0,0,0.032336909743936,0,0.0184094258543314,0,0,0,0,0,0,0,0,0,0,0,0,0.0674991372712704,0,0,0,0,0,0,0,0.0363610604251598,0,0,0,0,0,0,0,0,0,0,0,0.126041511121491,-0.00445522553170049,0.0133712306433364,0,0,0,0,0,0
X000858.SZ,0,0,0,0.156628833551225,0,0,0,0,0,0,0,0.349312235850157,0.167783450623517,0,0,0,0,0.00742924682919555,0,0,0,0,0,0,0,0.108744002668558,0,0.0451014610897323,0.0538130587872002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00417348620092165,0,0,0,0,0,0,0
X600276.SH,0,0.112883663793748,0,0,0.206382729445314,0,0,0,0,0,0.0772051516782905,0,0,-0.10711623423085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0854774421959431,0.0912398144922585,0,0,0,0.079799344478777,-0.0519987457670827,0.0109288039164827,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0.219725744525848,0,0,0,0,0,0,0.410563232259508,0,0,0,0,0,0.0401637076051045,-0.146841065304185,0,0,0,0,0,0,0.110111710171361,-0.014772059900577,0,0,0,0,0,0,0,0,0,0.00897620272143562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00891472174170847,0.0152541528684875,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.110849049761144,0,0,0,0,0,0.0776645156108048,0,0,0,0.0251420021318309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0369622544878113,0,0,0,0,0,0.260657586158792,0,0,0.142016280823239,0,0,0,0,0,-0.00374237045643235,-0.00123219897036886,-0.133081662402317,0,0,0,0,0
X000063.SZ,0,0,0.0965943669623665,0,0,0,0,0,0,0,0.0656572196018546,0.0119241881689551,0.0787564816605762,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135437824181064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0465939782328574,0.106967409109492,0,0,0,0,0,0
X600690.SH,0,0,0.0475551950885847,0.321991238335656,4.33680868994202e-19,0,0,0,0,0,0,0,0.127136323858041,0,0,0.138471480164187,0,0,0,0,0,0,0,0.051712191376472,0,0,0,0,0.0501333449330069,0,0,0,0,0,0,0,0.00377398227594993,0,0,0,0,0,0,0,0,0,0.0508093075130845,0,0,0,0,0.017775610787826,-0.0137917003681143,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0.148418281899925,0.0943828999860097,0.0116894696605615,0,0,0,0,0,0,0,0.0175479200165831,0,0,0,0,0,-0.0433846286593932,0,0,0,0,0,0,0,0,0,0,0,0.202772191274764,0,0,0,0,0,0.129924037432889,0,0,0,0,0,0.00766841646009353,0.0262644128556429,0,0,0,0,0,0
X000568.SZ,0.0264816990320349,0,0,0,0.463163709461317,0,0,0,0.0821459842034051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0640812768815609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0130678457154651,0,0,0,0,0,0
X002236.SZ,0,0,0.27540884546845,0,0,0,0,0,0.110819295718679,0,0,0,0,0,0.00550386450238509,0,0,0,0,0,0,0,0,0.153190956410159,0,0,0,0,0,0,0.110438831728178,0,0,0,0,0,0.0405831265644998,0,0.198462813067042,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00230418170635576,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0.174474832782344,0,0,0,0.0344504571200556,0.145091218413719,0,0,0.195765265209099,0,0,0.22304551464162,0,0,0,0,0,0,0.168542456077747,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.149575766316476,0,0,0,0,0,0,0,0,0.00637282603098869,-0.0309178192336134,0,0,0,0,0,0
X002475.SZ,0,0,0,-0.0165139622744313,-0.0872926016843207,0,0,0,0,0,0.16161317115683,0,0.217293691931712,0,0,0,0,-0.114391997843728,0,0,0,0,0,0.122594455971123,0,0,0.0495859607536439,0,0,0,0,0,0,0,0,0,0.133219393153194,0,0.118997841256097,0,-0.0199505848373175,0,0,0,0.0804324114899152,0,0,0,0,0,0,0.00658352534476799,-0.0702563982186897,0,0,0,0,0,0
X600741.SH,0,0.660795707141259,0,0,0,0,0,0,0,0,0.0764552145523155,0,0,0,0,0,0,-0.0375039593114858,0,0,0,0,0,0.0749995867355101,0,0,0.0707720527760357,0,-0.0109075789786919,0,0,0,0,0,0,0,0,0,-0.0113918862325881,0,0,0,0,0,0,0,0,0,0,0,0,-0.00179208903433625,0.0247068472211271,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0.0470473686661415,0,0,0,0,0,0,0,0.108053768454021,0,0,0,0,0.103390284536306,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018846510641677,0,0,0.153616688657092,0,0,0,0,0,0,0,0.0152569092144242,0,0,0,0,0,0,0,-0.000620539017616316,0,0,0,0,0,0
X600031.SH,0,0,0,0.095744677514202,0,0,0,0,0.145169053107924,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.165780100241559,0,0,0,0,0,0,0,0,0,0.216659874608103,0,0.326856657068668,0,-0.153667375372023,0,0,0,0,0,0,0.04561992289607,0.0422659239014801,0,0,0,0,-0.0190102397710829,0.0185646653188379,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.171055908184421,0.163715655388664,0,0,0,0,0,0,0,0,0,0.0270102214197682,0,0,0,0,0,0.189048788049295,0,0,0,0,0,0,0.0796279515309097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00972631334511142,0.0379082498018613,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.326360611337318,0.151667020606191,0,0,0,0,0.0818877411579362,0,0,0,0,0,0,0,0,0,0.0206117927066316,0,0,0,-0.028917707335761,0,0,0,0.130160744178284,0,0,0,0.0265680087969676,0,0,0,0,0,-0.0124387447471551,0.0224476538997012,0.0912681013298663,0,0,0,0,0
X600066.SH,0,0,0.0601667043157105,0,0,0,0,0,-0.146978693580808,0,0,0,0,0,0,0,0,0,0,0,0,0.113777887284842,0,0,0,0.10379080089034,0,0,0.00828800485959642,0,0,0,0,0,0,0,0,0,-0.0484469058249349,0,0,0,0,0,0,0,0.105647000887774,0,0,0,0,-0.00162308387146618,0.000796699172593871,0,0,0,0,0,0
X300124.SZ,0,0,0.119871194027198,0,0,0,0,0,0.0578463362936624,0,0,0,0,0.177434560294586,0,0,0,0,0.149504954613099,0,0,0,0,0.0217491498720064,0,0.0668979097148516,0,0,0,0,0,0,0,0,0,0,0.0247573747615032,0,0,0,0,0,0,0,0,0,0.0980852733669276,0,0,0,0,-0.0154647093398303,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,-0.0246940583764519,0,0,0,0,0,0,0,0.0239799167492752,0,0,0,0,0,0,0,0,0,0,0,0,0.0742797665704396,0,0.0630418937906336,0,0,0.0686920443232679,0,0,0,0,0,0,0,-0.0417478311226871,0,4.33680868994202e-19,0,0,0,0,-0.0137765366172895,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0941382630558819,0.181196062700629,0.0347065467658456,0,0,0.166417786160929,0,0,0,0,0,0,0.025205557118629,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.031983104338895,0,0.0845201962483038,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000952324325960364,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0.15494760274514,0,0,0,0,0,0,0,0,0.0242961038897878,0,0,0,0,0,0,0,0.0207026418782645,0,0,0,0.0806265115924737,0,0,0,0,0,0.118104313788691,0.014708166630925,0.037206394872038,0.0943082599953741,0,0,0.103709522910374,0,0,0,0,0,0,0,0,0,0.000996125026999106,0.0161801853389663,0,0,0,0,0,0
X600809.SH,0,0,0,0,0.366298845874898,0,0,0,0,0,0,0.145070779364731,0,0,0,0.285140847340397,0,0,0.0278358803936173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236714309244438,0,0,0,0,0,0,0,0,-0.0332544764583219,0,0,0,0,0.143454350643179,0,0.0156587953640279,-0.0733748756519282,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,-1.35525271560688e-20,0.396809427737252,0.119019850981077,0,-0.0308253405853564,0,0,0,0,0,0.0609496166772587,0,0.0142588697428084,0,0,0,0,0,0,0,0,0,0,0,0,0.163012780942027,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049077350865478,0,0,0,0,0,0
X300003.SZ,0,0.0269250438261727,0.0848884057724731,0,0.255807785761046,0,0,0,0,0,0,0,0.0544675800964369,0.0994484916932967,0,0,0,0,0,0,0,0.295595731092707,0,0,0,0,0,0,0,0,0,0.0665264959362705,0,0,0,0,0,0,0,0,0,0,0,0,0.0195414935210128,0,0,0,0,0,0,-0.00774039339714836,0.00924247752543378,0,0,0,0,0,0
X002085.SZ,0,0,0.201866695705654,0,0,0,0,0,0,0.0717470443879995,0,0.113404485507209,0.00852353589245763,0.213739961126857,0,0,0,0,-0.0603344111680535,0.0935423176818686,-0.0285224488490798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0588612133786541,0,-0.227635742801529,0,0,-0.00743130223367571,0.0318974035963146,0,0,0,0,0,0
X600487.SH,0,-0.0430283098336279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0142045592141405,0,0,0,0,0.209184400041167,0,0,0,0.0623770271628179,0,0,0,0,0,0,0,0.731074925486047,0.0463641211612243,0,0,0.0897145239613643,0.217579962785416,0.0549407363125897,0,0,0,0.0205442218909167,0,0,0,0,0,-0.00421090231180121,0,0,0,0,0,0,0
X002508.SZ,0,0,0.258840358680489,0.305002007548636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0154363780310317,-0.0173703902283147,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,-5.5701244231595e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038981183529868,0,0,0,0,0,0.0382010003157699,0.11443054952769,0,0,0,0,0,0,0,0.0968958275234821,0,0,0.231685871131778,0,0,0,-0.0168914639538101,0.039122749525124,0,0,0,0,0,0
