,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600031.SH,X600741.SH,X600703.SH,X000568.SZ,X002475.SZ,X600066.SH,X002241.SZ,X600271.SH,X002456.SZ,X002236.SZ,X000338.SZ,X002085.SZ,X600118.SH,X000157.SZ,X600177.SH,X002292.SZ,X000559.SZ,X600372.SH,X300124.SZ,X600867.SH,X002007.SZ,X300003.SZ,X002294.SZ,X002180.SZ,X002506.SZ,X600498.SH,X600089.SH,X002074.SZ,X000981.SZ,X601877.SH,X600522.SH,X002426.SZ,X000550.SZ,X002508.SZ,X002465.SZ,X000050.SZ,X600566.SH,X000869.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0244737609604598,0,0,0.220581487000144,0,0.199389672612865,0,-0.0229995167253487,0,0.0192923153487503,0,0,0,0,0,0,0,0,0,0.0292830361376767,0.0458506888033535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00978831160108507,0,0.212840250645468,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059463733418908,0,0.0245597794667464,0,0,-0.00998380139742122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051477619980921,0,0.0614448770811137,0,0,0,0,0,0,-0.0118231377875069,0,0,0,0,0,0,0
X002241.SZ,0,0.110447115071569,0.0231760168783246,0,0,0,0,0,0,0,0,0,0,0,0,0.130048053042443,0,0,0,0.111030570271294,0,0,0,0,0,0,0,0,0,0.0157590721604345,0.311772195819872,0,0,0,0,0,0.262476669983718,0,0,0,0,0,0,0.154960390346931,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600271.SH,0,0,0,-0.0503310062370487,0,0,0,0,0,0,0,0.0618139700139705,0,0,0,0,0,0.00319130352641495,0,0,0,0,0,0.0988961393611387,0,0.0249460491789574,0,0.169254601768913,0,0,0,0,0,0,0,0,0.0166907747242263,0,0,-0.0519872774913946,0.00034933133545482,0.0502101823581102,0,0,0,0,0.161863453199031,0,0,0,0.0205922528366404,-0.0133494194458563,0,0,0,0,0,0
X002456.SZ,0,0,0,0.0956180269628425,0,0,0,0,0,0,0,0,0,0,0,0.331087600253805,0,0.246506993334439,0,0,0,0.151051975208903,0.121096834745029,0,0,0,0,0,0,0.126396047076701,0,0,0,0,0,0,0,0,0,-0.0683393561688878,0,0,0,-0.0851774179998556,0,0,0,0.127010278745849,0,0,-0.101530419961372,0.0645403296634889,0,0,0,0,0,0
X002236.SZ,0,0,0,0.0494633372056964,0,0,0,0,0,0,0,0,0,0,0,0.135247247170061,0,0,0,0,0,0,0,0,-0.15476806216041,0,0,0,0,0.0850537622616268,0,0.12633667475393,0,0,0,0.143771264270319,0.00867083652148475,0,0,0.0158817348801876,0,0,0,-0.0625606766760741,0,0,0.161824048023833,-0.0323048992366135,0,0,-0.0305640234337558,-0.0860606924002296,0,0,0,0,0,0
X000338.SZ,0,0,0,-0.0153851568771042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211979095124812,0,0,0,0,-0.0220573257549079,0,0.157936585404564,0,0,-0.078202576045336,0,0.13894050650126,0,0,-0.0405567707198537,0,0,0.0868447943925706,0.235172864837593,0,0,0,0,0,0,0,0,0.0890243909212786,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127325275130592,0,0,0.152728270726078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105846237657486,0,0,0,0,0,0.13875523294878,0.0441022273108519,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0
X600118.SH,0,0,0,-0.0299954719415865,0,0,0,0,0,0,0,0.0721285747896547,0,0,0,0,0,0,0,0,0,0.114900107582093,0,0,0,0,0,0,0.344317892843762,0,0,0,0,0,-0.0351724080156545,0,0.110681623780595,0,0,0,0,0.057159562937952,0.00162120272085979,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0.0293766957184052,0,0,0,0,0,0,0,0.323459705375796,0,0.0918900627713993,0,0,0,0,0,0,0,0.136889883969028,-0.0347644035337769,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0814969143276412,0,0,0,0,0,-0.00778817100114592,0,0,-0.0090590663989286,0,-0.136064707362934,0,0,0.0283840936885304,0.00762355915932963,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0.164936432217879,0.180985263533458,0,0,0,0,0,0.00857698213843943,0,0.034817751720876,0,0,0,0,0,0,0,0.0281902489620918,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152176371049532,-0.024978157816045,0,0,0,0,0,0,0,0,0.00739292116183122,0,0,0,0,0,0
X002292.SZ,0,0,0.0400982400713395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0420403497488683,0,0,0,0,0,0.202020911351002,0,0,0,0,0,0,0,0,0.0422059758246747,0,0,0.0142991704489057,0,0.160867317920542,0.0467608358623897,0.00813113915714344,0,0,0,0,0.0593056943237403,0,0,-0.0540212021260538,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0.13640634380779,0,0.0121334933212246,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.121026293347686,-0.0513136241454297,0,0,0,0.215048013176626,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0168432216435336,0.057432520075634,0.18143430288825,0,0,0,0,0,0,-0.0747121164503886,0.0776505187212665,0,0,0,0,0,0
X600372.SH,0,0,0.0404861110253648,0,0.187618604435813,0,0,0,0,0,0,0,0,0,0,0,0,0.0489416895616191,0,0.0133403131571353,0,0.0338204466595754,0,0,0,0,0,0.0928794332566091,0,0,0,0,0,0,0,0,0.0257782031340213,0,0.150079167813803,0,0,0,0.0899700700266833,0.0312725785846836,0,0,0,0,0,0,-0.0229582457337059,0,0,0,0,0,0,0
X300124.SZ,0,0,0,-0.00725062700914056,0.113670176893945,0,0,0,0,0,0,0,0,0,0,0,0,0.12570383561006,0,0.00614975143714167,0,0,0,0.0139128178188144,0,0,0,0,0,0,0,0,0,0.135647505160389,-0.0340892873533797,0,0.0790928861837012,0.118760793387161,0,0.0524407777174137,0,0,0.249477540833019,-0.0290894361872999,0,0,0,0.131896861339015,0,0,0,-0.0123636953515673,0,0,0,0,0,0
X600867.SH,0,0,0.0091074164385435,0,0.128516837470882,0,0,0.0965259389542778,0,0,0.072317276789578,0,0,0,0,0,0,0.116239404725203,0,0,0,0,0,0,0,0,0,0,0,0.0391703796960789,0,0,0,0,0,0,0,0,0,0.0342922016991918,0,0,0,0.0340926441268008,0,0,0,0.0538024043584149,0,0,0,0.0124083273356179,0,0,0,0,0,0
X002007.SZ,0,0,0,-0.221906571221553,0.332618969987783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0316328914601967,0,0.228500051948381,0.161880120637924,0,0,0,0,0,0,0,0,0,0,0.272126900103212,0,0,0,0,0,0,0,0,0,0.0888021827288054,0.130677535199118,0,0,0,0,0,0.0103157009151142,0,0.0173336393893183,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0929398260974193,0.0435412550602522,0,0,0,0.082274603723705,0.0339940078960448,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0243946638285919,0,0.0159122832516554,0.0134181605000732,0,0,0.0422612861506367,0.0555260941376131,0,0,0,0,0,0,0,-0.0334429338991214,0,0,0,0,0,0
X002294.SZ,0,0.141112090522895,0.100483959017684,-0.0240719648476285,0,0.189357438310747,0,-0.0401173945052482,0,0,0,0,0,0,0,0,0,-0.0416797913259081,0,0,0,0,-0.0301301523114997,0.0513299951361111,0,0,0,-0.0282370867862233,0,0,0.0635494078720483,0.0812540589524202,0,0,0.0349127593956966,0,0,0,0.0745472967990471,0,0,0,0,0.10412912541248,0,0,0,0,0,0,0,-0.0494723262646189,0,0,0,0,0,0
X002180.SZ,0,0,0.208806110154802,0.176664928514129,0,0,0,0,0,-0.368455272073492,0,-0.295351840767928,0,0.139595120467826,0,0,0,-0.104702194571676,0,0,0,0,0.177970508314858,0,0,0,0,0,0,0,0,0,0,0.163257475496572,0,0,0,0,0,0,0,0,0,0,0,0,-0.37243060333392,0.223066763138524,0.205796779426252,0,-0.022483284156621,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0.0148560210147361,0,0,0,0,0,0,0.0586833603882544,0.0709502578913744,0,0,-4.33680868994202e-19,0.0480318061391765,0,0,0,0,0.0197492222199938,0,0,0,0,0,0.0555853304135729,0.117902987064911,0,0,0,0,0,0,0,0,0.171662016950927,0,0,0,0,0.0550137210690731,0,0,0,0,0,-0.0237009846437642,0,0,0,0,0,0,0,0,0,0
X600498.SH,0,0.0524935679015717,0,0,0,0,0,0,0,0,0,0,0,0.240320667974279,0,0.0344657668572474,0,0.0890889705054037,0,0,0,0,0,0,0.0678463543726235,0,0,0,0.249572242512728,0.164770683151905,0,0,0,0,0,0.0431073685185759,0,0,0.115399146749374,0,0,0,0,0,0,0,0,0,0,0,-0.0274766512681554,-0.00691268835792431,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0.215118360375442,0.137507362744161,0,0.0087036014516365,0,0,0.0448491279118789,0,0,0,0,0,0,0,0,0,0,0.061935493028614,0,0,0,0,0,0,0,0,0,0,0,0.0426316434750145,0,0,0,0.00783582547353307,0,0,0,0,0,0,-0.0103825673052068,0.0144310703754871,0,0,0,0,0,0
X002074.SZ,0,0,0,0.113497427693422,0,0,0,0,0,0,0,0,0,0,0.173060790551526,0,0,0,0,0.104765657134102,0,0.0627417850043008,0,0.375812356990864,0,0,0,0,0,0,0,0,0,0,0,0,0.0895642579417103,0,0,0,0.0961576259494075,0,0,0,0,0,0,0,0.0639136710511165,0,-0.137087944186799,0.0354749873177463,0,0,0,0,0,0
X000981.SZ,0,0,0.36716306364158,0,0,0,0,0.0607874490620006,0,0,0,0.112051809852348,0,0,0,0,0,0,0,-0.0927314080572162,0,0.157966280289683,0.148263811476182,0,0,0,0,0,0,0,0,0,0,0,0.153233119339964,0,0,0,0,0,0.0127352898242327,0,0,0,0,0,0,0.26725085276349,0,0,0,0.06674273955474,0,0,0,0,0,0
X601877.SH,0,0,0,0.0300286359222492,0,0,0,0,0,0,0.223876709143563,0,0,0,0,0,0,0,0,0,0,0,0,0.105568023826007,0,0.123191560881107,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.367933625070022,0,0,1.73472347597681e-18,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0821064178753948,0,0,0,0,0,0
X600522.SH,0,0,0.161576939244206,0,0,-0.19673059852715,0.189507030236411,0,0,0.10926932226233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14532607541189,0,0,0,0,0,0.207411623376329,0,0,0,0,0,0,0.000278978827801719,0,0,0,0,0,0.0705384512576692,0,0,0,0,0,0.109650635551188,0,0,0,0,0,0,0
X002426.SZ,0,0,0,-0.040955322957569,0,-0.0146034523258246,0,0,0,0,0,0,0,0,-0.0628585539535264,0,0,0,0,-0.00948239209866784,0,0,0.139672243509788,0,0,0,0.227065957239611,0,0.582165698616739,0.0961486361167404,0,0,0,-0.240872633169283,0,0,0,0,0.0766325067357096,0,0,0,0,0.0471606965009962,0,0,0,-0.158591080711715,0,0,0,0,0,0,0,0,0,0
X000550.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243621445495516,0,0.0297853081282124,0,0.134747891420262,0,0.243615559299934,0.099290065800997,0,0,0,0,0,0,0,0,0.0876581601749284,0.303880540147353,0,0,0,0,0,0,0,0,0,0.0540686307689907,0,0,0,0,0,0,0,-0.00341522784170887,0,0,0,0,0,0,0
X002508.SZ,0,0,0.35280655315095,0.011050205906477,0,0,0,0,0,0,0,0,0,0,0,-0.0719781037777682,0,-0.0235201626599515,0,0,0,0,0.101441531569991,0,0,0,0,0,0,0,0,0.0286541630435878,0,-0.157990621669037,0.144145473438088,-0.0341787603706994,0.058311599957968,0,0,0.0141998332290993,0.10078396400585,0,0,0,0,0,0,0,0,0,0.0727951388616922,-8.67361737988404e-19,0,0,0,0,0,0
X002465.SZ,0,0,0,0,-0.066970488514246,0,0,0.0216551886842238,0,0,0,0,0,0,0,0,0,0,0,0,0.0707927909132607,0,0.0300982229421177,0,0,0,0,0,0,0,-0.060993202080986,0,0,0,-0.0818008869938157,0.0542054213514493,0.0403846514662748,0,0,0,0.0167700432955499,0,0,0.0548023574982409,0,0,0,0,0,0,0,-0.0797115901254232,0,0,0,0,0,0
X000050.SZ,0,0,0.15316963416436,0,0,0,0,7.47248936977963e-06,0,0,0,0,0,0,0,0.0272575174931761,0,0.0177800302734163,0,0,0.138833542486038,0,0,0.114831597579341,-0.0520432417579509,0,0,0.335296387605354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0527922280015281,0,0,0,0,0,0,0,-0.0114730518088351,0.0314346981464222,0.0353030911981388,0,0,0,0,0
X600566.SH,0,0,0,0,0,0,0,0,-0.174489859074528,6.93889390390723e-18,-0.0584778016744581,-0.152047062322847,0,0.143512135143055,0,0.120805825745165,0,0,0,0.0582707522445055,0,0.104372286480207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141794235191471,-0.0742217153337418,0,0,0.0652668922178223,0,0,0,0,0,-0.0230845148851311,0,-0.0958447411350131,0,0,0,0,0,0
X000869.SZ,0,0,0.00165596902932103,0,0.10275549737694,0,0,0,0,0,0,0,0,0,0.0315214434022192,0,0,0.126054057418469,0,0,0,0.0687976450587205,0,0,0,0,0,0.0485263585862767,0,0,0,0,0,0,0.0760846976452178,0,0,0,0,0.0307385613202259,-0.0893154534696761,0.0944471647490469,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,-0.0114659681339408,0,0,-0.151136752566835,0,0,0,0.0440381734154827,0,0,0,0,0,-0.0117954619755532,0,0,0,0,0,0,0,0,0,0,0,0.00740302854405143,0,0,0,0,0,0,0,0.0405738388243162,0.0536174810332123,0,0,0.037086904210601,0.0812856738102155,0,0,0,0,0,0,-0.0864183379581677,0,0,0,0,-0.0628625652948484,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0877315704737349,0,0,0,0,0,0,-0.0172928927097666,0,0,0,0,0,0,-0.147434099277641,0,0,0,0,-0.347281026869465,0,-0.230349557911534,-0.426780565400443,0,0,0,0,0,0,-0.295448113361315,0,0,0,0,0,0,0,0,0.533631172150029,0,0,0,0,0,0
TED,0,0,0,0.20385897233568,0,0,0,0,0,0,0,0,0,0,0,0.0594722459116674,0,0.131559534202488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.211142086262979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.404072838867192,0,0,0,0,2.20318775026279,0,0
RealEstate_excess,0,0,0,-0.123443905072338,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0.0307586045914169,0,0.00945977668860574,0,0,0.045544898697292,0.172805773579053,0,0,0,0,0,0,0,0,0,0,0,-0.0906396336041778,0,0,0,0,0,0.030779528670611,0,0,0,-0.0113167058394347,0.15437590577384,0,0,0,0,0,0.100931344987392,0.00063681375802111,0,0,0,0,0,0
MKreturn,0,0,0,-0.0538704577448392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0171416731403277,0,0,0.0369690393946025,0,0,0,0,0,0,0,0,0,0,0,-0.00484051447134413,0,0,0,0,0,-4.33680868994202e-19,0,0,-0.0206936349643611,-0.210461400768997,0,0,0,0,0,0,0.00500371444008057,1.0842021724855e-19,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,-0.000748717277886027,0,0,0,0,0,0,0,0.00443527765344875,0,0,0,-0.00139922920401547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000515282796156344,0,0,-0.00109966687512846,0,0,0,0,0,0,-0.00246425895162684,-0.00295252533070244,0,0,0,-0.00625640584221217,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0205737960278262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0126040039895668,0,0,0,0,0,0,0,0,0,0,0,0.0153454106361773,0.0490416217851997,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0.0220955726679847,0,0,0,0,0,-0.000103151583127202,0,-0.00334102784556989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00124261869558322,0,0,0.000489573902533325,0,0,0,0,0,0,0,0.00767692615489595,0.0253550800103409,0.00547160862608237,0,0,0.0287910066655769,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0144379446671685,0,0,0,0,0,0,0,0,0,0,0,0,-0.017981693867166,0,0,1.73472347597681e-18,0,0,0,0,0,0.0102614895205177,0,0,0,-0.0831042553628138,0,0,0,0,0,0
