,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X000651.SZ,X002415.SZ,X600104.SH,X002304.SZ,X000063.SZ,X000661.SZ,X000568.SZ,X000725.SZ,X600031.SH,X003816.SZ,X600809.SH,X600703.SH,X000338.SZ,X600690.SH,X002241.SZ,X002371.SZ,X002007.SZ,X000596.SZ,X300014.SZ,X300142.SZ,X000100.SZ,X300124.SZ,X600584.SH,X300003.SZ,X002049.SZ,X600183.SH,X600741.SH,X002129.SZ,X000800.SZ,X002236.SZ,X000977.SZ,X000625.SZ,X002456.SZ,X000157.SZ,X002414.SZ,X601877.SH,X002185.SZ,X300136.SZ,X000066.SZ,X002179.SZ,X002463.SZ,X002180.SZ,X600118.SH,X002008.SZ,X600522.SH,X002294.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0968404117367666,0,0,0,0,0,0,0,0.341863489035997,0,0,0,0,0,0.137825115114668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0184301471737829,0,0,0.0151704610672779,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0.184703892665576,0,0,0.062006401247593,0,-0.00712391356105248,0.0545612931920467,0,0,0,0,0,0.109677709334819,0,0,0,0,0,0.0319184760142026,0,0,0,-0.0513351531471423,0.067911116758978,0.013589104794269,0,0.119363104912625,0,0,0,0,0,0,0.09470780289947,0,0,0,0,0,0,0,0,0,0.230659783398143,0,-0.0754886462770596,0,-0.0194251314395674,1.73472347597681e-18,0,0,0,0.0342743056191951,0,0
X003816.SZ,0,0,0,-0.0396499652361493,0,0,0,0,0,0,0,0.0370316325922093,0,0,0,0,0,0,0,-0.00853039432229298,0,0,0,0,0,0,-0.0300698213568107,0,0,0,0.0603173759916382,0.00105501464122174,0,0.0672797829175798,0,-0.031219467636818,0,0,0,0,0,0,0.0723501838718733,0,0,0,0,0.101282794582368,0,0.003547003218448,0,0.00501896333918923,-0.00738520243538587,0,0,0,0,0,0
X600809.SH,0,0.321903375407956,0,0,0,0,0,0,0,0.11171068440976,0,0,0,0,0,0,0,0,0,0,0,0.23915211893706,0,0,0,0.00654306050315717,-0.0208425329660444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0462123350445888,0,0,0.00460752997726461,-0.0208117914246132,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239787624260182,0,0.168022492927351,0.229555856804096,0,0,0,0,0,0,0.177226378574804,0,0,0,0.00846347219102082,0.0602613574272058,0,0.0590934643554705,0,0,0.141548184892075,0,0.0706623486087991,0,1.38777878078145e-17,0,0,0,0,0.00562949819600827,0,0,0,0,0.0381523126864373,0.00778510262954634,0.00453297638966862,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0.14506426979883,0.11192251330206,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,-0.00444739016181682,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.0719519442684918,0,0,0,0,0,0.0437636900580842,0,0,0,0,0.0366501794077802,0,0,0,0.00356307451188894,4.33680868994202e-19,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.166666868574235,0,0,0.0659251195248502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100948973958232,0,0,0,0,0,0,-0.138456244688794,-0.00447744785456234,0,0,0,0,0,0.0765541812919467,0,0,0,0,0,0,0,0,0.00809039949005367,0.00699093712240828,0,0,0,0,0,0
X002241.SZ,0,0,0,0.13238257157948,0,0,0,0,0,0,0,0,0,0,0,0.184367378138531,0,0,0,0,0,0,0.0242904637553672,0,0,0,0,0,0,0.0236100519387471,0,0,0,0,0.134839267306149,0,0.0716015755156001,0,0,0,0,0.111157845558581,0,0,0,0,0,0,0,0,0,-0.0150023636475916,0.00346926357969139,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0.121560657487026,0,0,0,0,0,0,0,0,0,0,0,0,0.0838781557306879,0,0,0,0.44145820690301,0,0,0,0,0,0,0.0611005865617953,0,0,0.0214201527112829,0,0,0,0.0217043709443966,0.283943673145195,0,0,0,0,0,0,0,0,-0.211424955280565,0.0126392036591922,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0.270736407638812,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223754890872743,0,0,0.00398690402814811,0,0,0,0,0,0,0,0.0485823305609215,0,0,-0.111339774805993,0,0,0,0,0,0,0,0,0,0,0.0513856180404902,0.0982540999481943,-0.0316730923209039,-0.00187714477158426,0,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0,0.0121048301029386,0,0,1.73472347597681e-18,0,0,0,0.321491517160574,0,0,0,0,0,0,0,0,0.111846391576855,0,0.0838409737346177,0,0,0,0,0,-0.050573221450768,-0.0755176596068057,0,0,-0.0323633581831378,0,0,0.0759360955372727,0,0.0926024717759166,0,0,0,0,0,0,0,0,0,0,0,0.00293162220238785,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0467513806841956,0,-0.133116670783978,0,0,0.0398313460071402,0,0,0,0.111103818422985,0.0392640172759695,0,0.291882270022138,0,0.209771868194068,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344940027643479,0,0,0,0,-0.0175036534067073,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0.0248494353612167,0,0.20428522679794,0.13396677779279,0,0,0,0,0,0,0,0,0,0.0384928869304145,0,0,0,-0.0782659769329286,0,0,0.174881200722036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115487912601354,0,0,0,0,0,-0.0135656808823986,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0.483897727096762,0,0,0,1.73472347597681e-18,0,0,0.16294873189626,0,0,0,0.127557497556459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0836343776318509,0,0,0,0,0,0,0,0,0,0,0.00702558089141932,0.01049553740656,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0.0354216726706768,0,0,0,0,0.126959791997671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625759972074981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0520552281481322,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239106750282441,0,0,0,0,0,0,0,0,0.0363680617073689,0,0,-0.03570633727809,0,0,0.29058289620304,-0.107692251382128,0,0,0.114868420545502,0,0.300300601237328,0,0,0,0,0.10078639428639,0,0,0,0,0,-0.0220504392147784,0.0386938512727525,0,0,0,0,0,0
X300003.SZ,0,0,0.139060599087571,0,0,0,0,0.0172849787490395,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0290125550928383,0,0.0675174136148952,0,0,0,0,0.085942879868915,0,-0.0576915662853804,0,0,0,0,0,0,0,0.145667671384772,0,0,0,0.0655667683787368,0,0,0,0,0,0,0,0,-0.009725853054303,0.00661848006230205,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.293532594502486,0,0,0,0.239640966318001,0,0,0.19570178489521,0,0,0,0,0,0,0,0,0.150913583664597,0,0,0,0.0544156949995146,0,0,0,0,0,0.176876570009867,0,0.0913950495222869,-0.0243330867767923,0.0368502125982228,0,0,0,0,0,0
X600183.SH,0,0,0,0.137892065407552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00249709509011387,0,0,0,0.017026423308035,0,0.0988491403459311,0,0,0,0,0.180901312427159,0.0525684364426585,0,0,0,0,0,0,0,0,0,0.119863545172741,0,0,0,0,0,0,-0.00506127337747909,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0.0947011716188193,0.0440150945094969,0,0,0,0.0142654109116139,0.0377875384526997,0,0,0,0,0,0,0,0,0,0.0485326839082607,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0.016580402136477,0,0,0.101718104096449,0.134893465784186,0,0,0,0,0.119059947423414,0,0,0,0,0,0,0,0,-0.0188131930745609,-0.00905287794477228,0,0,0,0,0,0
X002129.SZ,0,0,0,0.120407096707673,0,0,0,0.0797164070192438,0,0,0,0,0,0,0,0.303209529105799,0,0,0,0,-0.221415184263198,0,0,0,0.00236148420222985,0,0,0.0604412676798424,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212601749570548,0.152516413669636,0,0,0,0,0,0,0,0,0.0124346040433711,-0.0126755651032373,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0.308151834637227,0,0,0,0,0,0,0,0,0,0,0,0,0.0652076186196882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0689141651230648,0.131241958841978,0,0.00535828973651414,0,0,0,0,0,0,0,0.0919130382316508,0,0,0,-0.102357154520314,-0.00596977716008067,-0.00341845181035021,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0.365883462914821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.08820510757637,0,0,0,0,0,0.0784791927644238,0,0,0,0,0,0,0,0,0,-0.0334787735573728,0,0,0,0,0.0501999987321651,0,0,0,0,0,-0.00289421988428194,8.67361737988404e-19,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207007357717068,0,0,0,0,0,0,0,0.234855844122257,0,0,0.16240868894267,0,0.0772096384758414,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138494265088894,0,0,0,0.0985529034829626,0,0.0327008331561666,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0677648084354639,0,0,0,0,0,0,0,0,0,0,0,-0.0190128374199666,0,0,0,0,0,0,0,0,0.0443862536264769,0,0,-0.064962073285353,0,0,0,0.102249839105512,0,0,0.040863539162823,-0.0165106737472361,0.0318679082432037,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0546182730386548,0,0,0.0387797208285422,0,0,0,0.0897309222125276,0,0.0122995586411267,0,0,0,0,0.0304985264871071,0,0,0,0,0,0,0,0,0,0,0.152034504288244,0.057874227145945,0,0,0,0,0,0,0.106595436019975,0,0,-0.0169759965989372,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0.0284654272942883,0,0.229942950521621,0,0,0,0,0,0,0.0506596811344337,0,0,0,0,0,0,0,0,0.0900539077276368,0,0,0,0,0,0,0,0.0276609024218,0,0,0,0,0,0.0206313128332141,0,0,0,0,0.0451000496233065,0,0,0,-0.000432824282578877,0,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0.26169447832439,0,0,0,0,0,0,0,0,0.057114944780431,0,0,0,0,0.169515748606342,0,0,0,0,0.0610309931498129,0,0,0,0.0124825903462926,0,0,0,0,0,0,0,0,0,0.258954827526667,0,0,0.0475816081701366,0,0,0,0,0.0104377497056526,0,0.00470464667585063,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0.0538657541087253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0555978770239982,-0.00391632994206778,0,0,0.0397384646223041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059976353640919,0.072372521365054,0,1.0842021724855e-19,-0.0117561704402489,0.0031411003176266,0,0,0,0,0,0
X002185.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302746377675723,0,0,0,0,0,0,0,0,0,0,0.376409746256436,0,0,0,0,0.0518294595503596,0,0,0,0,0,0,0,0,0,0.0476251464767783,0,0,0,0,0,0,0,0,0,-0.0230846716504463,-0.00858702073064737,0,0,0,0,0,0
X300136.SZ,0,0,0,0.190169691568691,0,0,0,0,0,0,0,0,0,0,0,0.145966395726015,0,0,0,0.0165985896105941,0,0,0,0,0,0,0,0,0,0,0,0.0874176146592659,0,0,0.0472303200625209,0,0,0,0,0,0.187724532444443,0,0,0,0,0,0,0,0,0,0,0.00606180179847692,0,0,0,0,0,0,0
X000066.SZ,0,0,0,0.0108180629621445,0,0,0,0,0,0,0,0.0877779161010743,0,0,0,0,0,0,0.0163309185037188,0,0,0,0,0,0,0,0,0,0.120494606042686,0.42114434487976,0,0.103773771010617,0,0,0,0,0,0,0.071511850626026,0,-0.0100039571029585,0,0,0,0,0,0,0,0,0,0,-0.00568397123954928,0.00262285540336729,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0.123685260751941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0559147591234099,0,0,-8.67361737988404e-19,0,0,0.120509314117442,0.0309541267974424,0,-0.0197104219666445,0,0,0,0,0,0,0,0,0,0,0,0,0.00877676785984054,0,0,0,0.0397263308332043,0.0217862424588293,0.0233273763054343,0.0532595181759716,0,-0.0131253262767382,-0.00724749375107484,0,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0974241525492696,0,0,0,0,0,0,0.0404383812868943,0,0,0,0,0,0,0.380531311472962,0,0.0731297094159693,0,0,0,0,0,0,0,0,0,0.0548425118832074,0,0,0,0,0,0,0.0153603720239056,0,0,-0.000533368354049794,-0.0056950454302181,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0.0947227158439194,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.0537918528661799,0,0,0.106698072165388,0,0,0,0,0,0,0.427769787090826,0,0,0,0,0,0.0555508849956936,0,0,0,0.0717198835777569,0,0,0.0865735282276615,0,0.0571121478500151,-0.0757488641811559,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117905909585306,0,0,0,0.0417228579761319,0,0,0,0.234139822111657,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.028016546189436,0,0.320873999986559,0,0,0.0393897444514234,0,0,0,0,-0.0535279933444502,0.0166543561559713,-0.0337079295776902,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0.00809491057772221,0,0,0,0,0,0,0,0,0,0.0317906244475832,0,0,0,0.0411653755911914,0,0.0522235838982003,0,0,0,0,0,0,0,0,0,0,0.0930418971332929,0,0,0,0,0,0.233835528345501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600522.SH,0,0,0.191524810674973,0,0,0,0,0,0.05145403129774,0,0,0.0867694292635928,0,0,0,0.0618421856599678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0531741333617158,0,0,0.193978764108348,0,0,0,0.0171454333358889,0.0925877906093053,0,0,0,0,0,0,0,0,-0.00906468870558962,0,-0.0100461218023701,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11579635235675,0,0,0.0115711668412587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01737968267993,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,-0.00805351422119597,0,0,0,0,0,0,0,0,0,0,0,0,-0.288099287515553,0,0,0,0.0624627526363293,0,0.122970689553523,0,0,0,0,0,0,0.0908496769324602,0,0,0,0,0,0,0,-0.239073192938923,0,0,-0.321287948398842,0,0,0,0,0.0152687877363809,-0.113306082759281,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,-0.152120794227299,0,0,-4.33680868994202e-19,0,0,0.00151855353864852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.461927755444763,0,0.757326991015407,0,0,0,4.00511653065377,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.284315549617382,0.174518466409809,0.188339496847656,0.23455241144632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.569198247292146,0.762712338742901,0,0,0,0,1.10713007912799,0,0
RealEstate_excess,0,0,0,0,-0.0342991876347895,-0.0174326924052138,0,0,0,0,0,0,0,0,0,-0.00717838632863671,0.0385868502389268,0,0,0,0,0,-0.00666189720522824,0,-0.104689578235644,0,0.0455988120125577,0,-0.0459682687223761,0,0,-0.0250962585356547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00241362476977294,0,0,0,-0.00841402422594965,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0.057982221136992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.029481558195704,0,0,-0.0288579992747567,0,0,0,0,0,0,0,0,-0.0684831722828976,0,0.034776731256811,0,0,-0.0333997993081188,0,0,-0.0220753548897563,0,0,0,0,0,0.0775534056437923,0.0429784119099081,0,0,0.00190583793252995,0.00154851218399632,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00158702305831747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00949375590280004,-0.00709513253799444,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0.024650836781373,0,0,0,0,0,-0.0322822483381634,0,0,0,0,0,0,-0.0949740757141167,-0.124293172440763,0,0,0,0,0.17649360232071,-0.0292394566907054,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0544105986019029,0,0,-0.118732191373795,-0.0626481800060492,0.0510723870350653,0.0116103567385721,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00107801159546223,0,0,0,0,0,0.000720320302073178,0,0,0,0,0,0,0,0.00127597595978778,0,0,0,0,0,0,0,0,-0.00069800232776519,0,0,0,0,0,0,0,-0.0029017422138432,0.00225737881004851,0,0,0,0.0274840738274609,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00624643425319938,0,0.00194120962414103,0,0,0,0,0,0,0.00548512298150409,0,0,0,0,0,0,-0.00793324580244376,0,0,0,0,0.00584501724216411,0,0,0,0,0,0,0,0,0,0.000300326178293149,0.000991402237215703,0,0,0,0.0064427741119688,0,0
