,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000063.SZ,X600703.SH,X600690.SH,X000568.SZ,X002236.SZ,X002241.SZ,X000625.SZ,X002475.SZ,X600741.SH,X000338.SZ,X600031.SH,X002456.SZ,X600066.SH,X300124.SZ,X600809.SH,X601877.SH,X000100.SZ,X002008.SZ,X600487.SH,X002085.SZ,X300136.SZ,X002508.SZ,X600089.SH,X600522.SH,X300003.SZ,X600271.SH,X600177.SH,X000157.SZ,X600699.SH,X600118.SH,X600867.SH,X300115.SZ,X002294.SZ,X000050.SZ,X000559.SZ,X000981.SZ,X002074.SZ,X600566.SH,X600498.SH,X600372.SH,X600884.SH,X002180.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.0281693191525412,0,0.0780284979654739,0,0,0,0.0142953677172197,0,0,0.192919248411038,0,0,0,0,0,0,0,0,0,0.000306738740782613,0,0,0,0,0,0,0,0.0484570246420693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108421851665571,-0.0149346196712262,0,0,0,0,0,0
X600104.SH,0,0,0.0321932179606426,0,0,0,0.0645800080917404,0,0,0,0,0.0452628094719197,0.0880390388275687,0,0,0,0.332438175228527,0,0,0,0,0,0,0,-0.0957475977196303,0,0,0,0.0272094996523766,0,0,0,0,0,0,0,0,0,0,0,-0.135001187511663,0,0,0,0,0,0,0,0,-0.00579378419559507,0,-0.00921994987049992,0.0208805268940322,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0.0600169895069514,0,0,0,0.228913888234836,0.0390368079139427,0,0,0.0426226367595256,0,0,0,0,0,0.0726267949430509,0,0,0,0,0.0616743892079454,0,0,0,0,0.0928838025685691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144980599065104,0.0123450587241309,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.192877415448493,0,0,0,0,0,0.277846615752817,0,0,0,0,0,0,0,0.0735697853216191,0,0,0,-0.0312540969411985,0,0,0,0,0,0,0.157473566368379,0,0,0,-0.0252543571179975,0,0,0,0,0,0,0,-0.0632280411766375,0,0,0,0,0,-0.00931782349026527,0,-0.0527149757778678,0,0,0.00616153221927016,0,0,0,0,0,0
X000858.SZ,0,0,0,0.183932541742774,0,0,0,0,0,0,0,0.456717609955637,0.022619627274262,0,0,0,0,0,0,0,0,0,0.109597475402486,0,0,-0.0237181949315913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0236717809649253,0,0,-0.0114700313257703,0.00630618976386517,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,-0.0674621539636079,0.0426701179879673,0,0.236117229115016,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0101772289787278,-0.0853533740168258,0,0,0,0,0,0.00203444231202426,0,0,0,-0.028483604139762,0,0,0,0,0,0,0,0,0,0.0951876031387183,0,-0.0625399536047275,0,0,0.0113277398059513,-0.004943463909616,0,0,0,0,0,0
X000725.SZ,0,0,0.298562205416135,0,0,0,0,-0.146481211642642,0,0,0,0.0766611439520598,0.0129318298103198,0,0,0,0,0,0,0,-0.0224036147995321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021371500697219,0.0510466545978249,0,0,0,0.183470620313592,0.0538419523443778,0.163627908187182,0,0,-0.012438425827222,0.0266432912099695,-0.0801783839873996,0,0,0,0,0
X002304.SZ,0,0,0,0,0.244742967829291,0,0,0,0,0,0,0.0750621034539508,0,0,0,0,0.144544344133764,0,0.20858454570453,-0.136087770604993,0,0,0,0,0,-0.033965656260193,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0581136650137892,0,0,0,0,0,0,0,0,0,-0.0310446533917928,0,-0.00715198566527608,0.00742493415010995,0,0,0,0,0,0
X000063.SZ,0,0,0.174598916741254,0,0,0,0,0,0,0,0,0,0.104359674188006,0,0,0,0,0,0,0,0,0,0,0.00868647990501309,0,0,0.153356389396698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0364763446476984,0.0844902577057807,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0.103238682530862,0,0.249251440160391,0,0,0,0,0.182361477278743,0.0900270315093161,0,0,0.128734286106434,0,0,0,0,0.109252767337425,0,0,0,0,-0.142341474130485,0,0,0,0,0,-0.0893552592162427,0,0,0,0,0,0,0,0.0115758300790846,0,0,0,0,0,0,0,-0.0336070241172362,0,0,0.0253985552193999,0,0,0,0,0,0,0
X600690.SH,0,0,0,0.168673064497102,0.0233193604669096,0,0,0,0,0,0,0.196961176591902,0.086809176800514,0,0,0,0.166054470742047,0,0,0,0,0,0.0131902976390587,0,0,0.0424230798306637,0,0.0624388913979446,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0713944557493711,0,0,0,0.146265933786699,0,0,0,0,0,0,0.010195939044756,0,0,0,0,0,0
X000568.SZ,0.0223713828488191,0,0,0,0.499209206932667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125322802950377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0451082835949101,0.0307232666609449,0,0,0,-0.0200464200597188,0,0,0,0,0,0
X002236.SZ,0,0,0.194166945593221,0,0.0887390005581953,0,0,0,0.153295376335842,0,0,0,0,0,0,0,0,0.00236644478914903,0,0.0444772814569946,0,0,0,0,0,0.0473580743116279,0,0,0,0,0,0,0,0,0,0,0,0,-0.138780618522608,0.294567928142968,0,0,0,0,0,0.130157136503908,0,0,0,0,0,0,0.0105768628266129,0,0,0,0,0,0
X002241.SZ,0,0,0.199920066055696,0,0,0,0,0,0,0,0,0,0,0,0,0.0982872467286095,0.0638213284180891,0,0,0.383380712792946,0,0.277492281155664,-0.150577051725728,0,0,0.0426599324291962,0,0.0798017794939203,0.187734580683553,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.047564519421353,0,-0.0203660987322983,0,0,0,0,0,0,0.0249010624473945,-0.030849814441794,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0.0585463427705464,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13434545354016,0,0,0,0,0,0,-0.0275626977852042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0834071606153749,0,0,0,0,0,0,0,0,0,-0.00894160796975299,0.0136533445976297,0,0,0,0,0,0
X002475.SZ,0,0,0.154826210288328,0,0,0,0,0,0,0.0547221560624839,0,0,0.151115395096752,0,0,0,0,0,-0.00917358786371691,0,0,0.0703909696656175,0.0169677949622871,0,0,0.00519326896848643,0,0,0.233397942833649,0,0,0,0,0,0,0,0,0,0,0,0,0.0744057792567516,0,0,0,0,-0.0851670272729591,0,0,0,0,0.00304565643743005,-0.0388323390438952,0,0,0,0,0,0
