,X600519.SH,X000858.SZ,X000568.SZ,X002415.SZ,X600809.SH,X600276.SH,X600690.SH,X002475.SZ,X002304.SZ,X000651.SZ,X300124.SZ,X600104.SH,X003816.SZ,X000063.SZ,X000725.SZ,X000596.SZ,X600031.SH,X002371.SZ,X000625.SZ,X000338.SZ,X002129.SZ,X300014.SZ,X002179.SZ,X600703.SH,X002049.SZ,X000100.SZ,X600089.SH,X600372.SH,X002236.SZ,X600741.SH,X000157.SZ,X600584.SH,X000977.SZ,X000661.SZ,X002241.SZ,X601877.SH,X600522.SH,X000733.SZ,X600702.SH,X601799.SH,X002074.SZ,X000800.SZ,X002028.SZ,X002007.SZ,X002180.SZ,X002463.SZ,X300142.SZ,X600460.SH,X600183.SH,X000066.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.06302461633556,0.118616153325031,0,0,0,0,0.0280969098697268,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.0457735460166752,0,0,0,0,0,0,-0.0261927861543768,0,0,0,0,0,0,0.104210171635789,0,0,0.102101414418039,0,0,0,0,0,0,0,0,0,0,0,0,-0.0491885869079492,0.0350310723354251,0,0,0,0,0,0
X000858.SZ,0,0,0.456186126629638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0447417634221706,0,0,0,0,0,0,0,0,0,-0.0745477710530575,0,0,0,0,0,0,0,0,0,0.120829540462278,-0.105203552235497,0,0,0,0,0.0836814938400283,0,0.0412152979725202,0.0873711389823365,0,0,-0.0682121594459715,-0.0513172269255911,0.0437803975486727,0,0,0,0,0,0
X000568.SZ,0.258777861913795,0.167601586882118,0,0,0.069089214508073,0,0,-0.0372300027267297,0,0,-0.050527919926711,0,0,0,0,0.324748095562829,0,0.0359831530290732,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0301757372921734,0.0252634521908392,0,0,0,0,0,0.112756339565886,-0.05321271185064,0,0,0,0,0,0.00423486302262858,0,0,0,0,0,0.0226778468144084,0,0,0,0,0,0,0
X002415.SZ,0,0,0.0564414453867042,0,0,-0.0434381980254696,0,0,0,0,0,0,0,0,0,0,0,0.0627822327104705,0,0,0,0.0784504175090517,0,0,-1.73472347597681e-18,0,0.0248365007002635,0,0.243053949919876,0,0,0.0459425551010551,0,0,0,0,0,0,0.124982014727449,0,0,0,0,0,0,0,0,0,0,0.047253882449923,0,0,-0.0101262814730531,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.22525788583877,0,0,0,0,0,0,0,0.065225951544199,0,0,0,0,0,0,0.0344506577772225,0.124880533747243,0,0,0,0,0,0,0,0.0572156923257014,0.556973076778545,0,0,0,0,0,-0.000853529009235649,0.0570726774377656,0,0,0,0,0,0,0.00688080066228481,0,0,0,0,0,0
X600276.SH,0,0,0,-0.0950177499077945,0,0,0,0,0,0,0,0,0,0.0898346537100267,0,0,0,0,0,0,0.0787572045452842,0,0,0,0,0,0,0,-0.173074737900387,0,0,0,0.0307455777162414,0.277326155166137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0634541333843255,-0.0238171146408072,0,0,0,0,0,0
X600690.SH,0,0.0526325259633078,0,0,0,0,0,0,0.0251128133418163,0.00151308710844774,0,0,0,0,0,0,0.164099083244009,0,0,0,0.0797920318171016,0,0,0,0.0577652834903696,0,0,0,0,0,0,0,0.00131085974324738,0,0,0,0,0,0.0629727984954158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157542474766417,0,0,0,0,0,0,0,0,0,0.100234792459328,0,0,0,0.0913395586434159,0,0,0,0,0,0,0,0,0,0,0,0.0576972254486638,0.048585952432885,0,0,0,0,0,0,0,0,0,0,0,0,0
X002304.SZ,0,0.41448671305808,0.0508945966660665,0,0.113755539887499,0,0,-0.0219363819332706,0,0,0,0,0,0,0,0,0,0,0.0521990677729544,0,0,0.017294683455285,0,0,0,0,0,0,0,0,0,-0.00543942407895288,0,0,0,0,0,0,0.0489090954359526,0,0,0,0,0,0.0191444058934535,0,0,0,0,0,0,0,0,-0.15031082160235,0,0,0,0,0
X000651.SZ,0,0.194210978656009,0,-0.00224243513019333,0,0,0.30220690574931,0.0605161616892587,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.0876318547229897,0,0.0328125552506292,0,0,0,0,0,0,0,-0.095332136368541,0,0,0,-0.00947297647446571,0,0,0,0,0,0,0,0,0,0,0,0,-0.00492894678178507,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137416379296723,0,0.0990370131062921,0,0,0,0,0.00528067310789224,0,0.0509222560174373,0,0,0,0,0,0,0.216064579070255,0,0,0,0,0,0,0.143377297036514,0.0215480318989281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0.0311503663897377,0,0,0,0,0,0,0,0,0,0,0.123911560257971,0.106722681574093,0.00680019325134034,0,0,0,0,0,0,0,0,0.151452038761313,0.103503346503693,0,0,0,0,0,0,0,0,0,0.0322334352901069,0.00828634567815899,0,0,0,0,0.0257344916605955,0,-4.33680868994202e-19,-0.0286733526860025,0,0,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0.0597886621898934,0,0,0,0,0,0.00564952605552459,0,-0.13007620133739,0,-0.0443589749641325,0.0228766843971699,0,0,0,0,0,-0.106339752825717,0,0,0,0,0,0.12182735953689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0585163111241385,-0.0169777012375414,0,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0920527923689418,0,0,0,0,0,0,0,0,0,0,0,0.0985953563752232,0,0,0,0,0,0,0,0,0,0,0,0,0.283020353551032,0,0,0,0,0,0,-0.067311487284212,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0.0726278518952621,0,0,0,0,0,0,0.0953151412152378,0,0,0,0,0,0,0,0.0674141264045184,0,0,0,0,0,0.0882292427587888,0,0,0,0,0,0,0.0172088174977997,0,0,0,0,0,0,0.0108918750912585,0,0,0.161252714161104,0,0,-0.0383507363658855,0,0,0,0,0,0,0
X000596.SZ,0,0,0.381013632606199,0.0136905095810954,0.0149590883781119,0.0729552270608316,0,0.000742730546589597,0,0,0.0171329363858439,0,0,0,0,0,0,0.0319359665153733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0561845948184488,0.0301443970212269,0,0,0,0,0,-0.02510606387556,0,0,0,0,0,0,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108838789950685,0,0,0,0,0,0,0.0930082999829307,0,0,0.0293571468889366,0,0.177960947251696,0,0,0,0.0596176669352912,0,0,0,0.0525912566276017,0,0,0,0,0,-0.0393947143231614,0,-0.0280423461923555,0,0,0,0,-0.0669150787894149,0,0,0,0,0,0,0
