,X600519.SH,X600104.SH,X000725.SZ,X000651.SZ,X002415.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000063.SZ,X000625.SZ,X600690.SH,X600118.SH,X600703.SH,X000100.SZ,X600031.SH,X600372.SH,X600271.SH,X000157.SZ,X000559.SZ,X000338.SZ,X002241.SZ,X002129.SZ,X600089.SH,X600066.SH,X600741.SH,X002236.SZ,X600839.SH,X002475.SZ,X002506.SZ,X600177.SH,X000547.SZ,X000568.SZ,X000800.SZ,X600582.SH,X002465.SZ,X300124.SZ,X600435.SH,X000016.SZ,X300003.SZ,X002294.SZ,X000977.SZ,X600252.SH,X002456.SZ,X002007.SZ,X000581.SZ,X002008.SZ,X002179.SZ,X002276.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.162368124460923,0,0,0,0,0,0,0.0206293084212447,0.0637749835887794,0,0,0,0,0,0,0,0,0,0,0.179924289863554,0,0,0,0,0,0,0,0,0,0,0,0.010718638150205,0,0.0137861376513794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600104.SH,0.261012014500824,0,0,0,0,0,0.31527292541873,0,0,0,0.0802007173251118,0,0,0,0,0,0,0,0,0,0.0268858671407711,0,0,0.0838857990630324,0.066424641933575,0,0,0,0,0,-0.0365776745615565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,-0.0082371654267564,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0364634389506156,0.145235651208233,0,0.142325845176501,0,0,0,0.0495289334495085,0,0,0,0,0,0,0,0,0,0,0,0,0.0201320332976716,0.0516715613782413,0,0,0,0,0,0,0,0.00259628484688534,0.113674001316313,0,0.0384645731089492,0.169540676370925,0,0,0,0,0,-0.000107208942825738,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.067281355774746,0.177131096536373,0,0,0.0672395878592772,0.0516101944226797,0.0296658276480748,0,0,0,0,0,0,0,0,0,0,0,0.323292761441587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0
X002415.SZ,0.122976223898153,0,0,0,0,0,0,0,0,0,0,0.16643018913636,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0.0275477354908467,0,0,0.0661496750123858,0,0.0382518165495698,0,0,0,0,0,0,0,0,0,0,0,0,0.0378168788182641,0,-0.0578243404050537,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.00782534357157329,0,0.2497817609057,0,0,0,0,0,0,0,0,0,0,0.0310196197833858,0,0.116853438075503,0,0,0,0,0,0,0,0,0,0.0645802264189222,0,0.468169512898245,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.0121044878478228,-0.003613526414366,0,0,0,0,0,0
X002304.SZ,0,0.0279311602249207,0,0,0,0.250493444456416,0,0,0,0,0.229724995943603,0,0,0,0,0,0,0,0.0524438686482814,0,0.00632630340455167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0763457020924115,0,0,0,0.0746205501625158,0,0,0,0,0,0,0,0,0,0.0155141150541302,0.00839090370233423,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0.21779566124878,0,0.176053474266966,0,0,0,0,0.0336729975024616,0,0,0,0,0,0,0.117708007617797,0.157849649719305,0,0,0,0,0,0,0,0.0579426459369236,0,0,0,0,0,0,0,0,0,0,0,0,0.00823573907218155,0,0,0,0,0.0104799206130188,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0.229843835561731,0,0,0,0,0,0,0.0102497780878508,0,0,0,0.398732056924502,0,0.0435769004516324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0400125873253648,0,0,0,0,0,0,0,0,-0.00573221705035766,-0.0182744307223951,0,0,0,0,0,0
X000625.SZ,0,0,0,0.0868613212934828,0,0,0,0.0450413519598556,0,0,0.0981226970800155,0,0,0.036833169812308,0,0.0205549380269516,0,0,0,0,0,0,0.0405051991873857,0.110575122498535,0.122019352478974,0,0,0,0,0.00780433141658424,0,0.157331102345184,0.0758337246963215,0,0,0,0.0141594652549318,0,0,0,0,0,0,0,0,0,0,0.00581153036387497,0,0,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0.176744296311982,0,0,0,0,0,0,0,0.104240695952856,0,0.023117439071127,0,0,0,0,0,0,0,0,0,0,0,0.0947274238446261,0.0920779459364034,0,0,0.187037579724347,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0241121900486544,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.430404406023737,0,0,0,0,0,0,0,0,0.0124615575887075,0,0.0934013506521077,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.324581247888059,0,0,0,0,0,0,0,0,0,0,0,0,-0.00387623930329903,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0.0404135142044516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149014747202327,0,0,0,0,0,0.133181986784618,0,0,0,0,0,0,0,0,0.166116471669956,0.0768891362297544,0.17652074951017,0,0,0,0,0,-0.0226008837038481,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130346912951749,0,0,0.0582368059844464,0,0,0,0,0,0,0.227882807427919,0,0.142698123408185,0,0,0.0277519175409776,0,0,0.100751170275652,0,0,0,0,0,0,0.0473123281404423,0,0,0,0,0,0.0447678999948284,0,0,0,0.00440712415991119,-0.0104271286875315,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0.282285164190201,0,0.00816359076272328,0,0,0,0.0475337327313295,0.177848316560665,0,0,0,0,0,0.0323696125218492,0,0,0,0,0,0,0,0.0568931717334852,0,0,0,0,0,0.0334829292253443,0,0,0,0,0,0,0,0,0,0,0,-0.00741376347729981,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0.318124763546395,0,0,0,0,0,0,0.26681248873008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0432823465096156,0,0,0,0,0,0.00723377781454732,0,0,-0.000798173220000685,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0.0151611978420015,0.197585434506236,0,0,0.133122929163915,0.0290359723991405,0.0821376671455651,0,0,0,0,0.150338720356225,0,0,0,0.00870160321133971,0,0,0,0,0,0,0,0,0,0,0,0,0.000615108976528119,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.012098579970629,-0.0280875558289523,0,0,0,0,0,0
X000157.SZ,0,0,0,0.12990267293811,0,0.12143135186985,0,0,0,0,0,0,0,0,0.47864692921851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149747687524283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0105592238908994,0.029190331574505,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208141361664515,0,0,0,0,0,0,0,0,0,0,0.250459601733652,0,0,0,0.0843805722908905,0,0.107964308939522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00684403222401071,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0.2107758928127,0,0,0,0,0,0.0932528728882353,0.0164969418079198,0,0,0.0199989972320124,0,0.208936381458801,0.0555951965217236,0,0,0,0,0,0,0,0.0387975445231356,0,0,0,0,0,0.140677198284883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011296165085402,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0.0395542493965406,0.320224802637022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0585018859862787,0,0,0.124096348361235,0,0.0784381867600189,0,0.0306486302003422,0.0718581321805096,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002129.SZ,0,0,0,-0.128971209240364,0,0,0,0,0,0,0,0,0,0,0,0.170624794332238,0,0,0.11227067915098,0,0,0,0,0,0,0,0,0,0,0,0.179166307987452,0,0.212600458524531,0,-8.67361737988404e-19,0.0650755076116348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0184456688912821,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0.413306650391532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0060025617229906,0.121041126154491,0,0,0,0,0,0,0,0,0,0,0,0,0.179577836124308,0,0,0,-0.00157807706625294,0,0,0,0,0,0,0
X600066.SH,0,0.183206672357367,0,0,0,0.0933189391820633,0,0.230265204708995,0,0,0,0,0,0.0851826057637191,0,0,0,0,0,0,0,0,0.135931133366895,0,0.0167378374759481,0,0,0,0,0.02984580982434,0,0,0.00651698010795719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0309793995113776,-0.0291714558800136,0,0,0,0,0,0
X600741.SH,0,0,0,0.00861546949013074,0,0,0,0.191366895436541,0,0.136096841430454,0,0,0,0.123809094030617,0.0542598272417011,0,0,0.110267578666105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220701387790594,0,0,0.0802377024091291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169466815639743,0,8.47568285026849e-06,0,0.0121840093749348,0,0,0,0,0,0,0.00176725603617011,0,0,0,0,0,0,0,0,0,0,0,0.148390076918097,0,0.0878794807111111,0,0.369530737315438,0,0,0,0,0,0.00787097766210182,-1.0842021724855e-19,0,0,0,0,0,0
X600839.SH,0,0,0,0,0,0,0,0,0,0,0,0.252889351429747,0,0,0,0,0,0,0.135401389579842,0,0,0,0,0,0,0,0,0,0,0,0.0168047851524346,0,0,0,0,0,0,0,0,0,0,0.0069077225077839,0,0,0,0.006760801887979,0,0,0,0,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226695147556017,0,0,0,0.161923156858325,0,0,0,0,0,0.0820421498719703,0,0,0.0496117653162048,0,0,0,0,0,0.0212614640710091,0,0,0.209465679930164,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00493046495273089,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0.0597837556717462,0,0,0.101794124714882,0,0,0,0.024012347058338,0,0,0,0,0,0,0,0,0,0,0.0721948742015323,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.324878362928321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0254179035665065,0,0,0,0,0,0
X000547.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204176520567394,0,0,0.0662986994988541,0,0,0,0,0,0,0,0.0787852587982464,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115772437715002,0,0,0,0,0,0.0206272399067416,0,0,-0.007583510848775,-0.0178517514550756,0,0,0,0,0,0
X000568.SZ,0,0,0,0.118336733783288,0,0.396339069463732,0,0,0,0,0,0,0,0,0,0,0,0,0.130294094155349,0,0,0,0,0,0,0,0.0328342298664752,0,0,0,0,0,0,0,0,0.0367244413899425,0,0,0,0,0,0.0203323095922635,0,0,0,0,0,0,0,-4.33680868994202e-19,-0.0427265935176808,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0.192353543047502,0,0.00390143874779771,0,0,0,0,0.25123195546128,0,0,0,0,0,0.0789436663871184,0,0.0411881640601175,0,0,0,0,0.0177043079704605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00517906516580116,-0.00958488833615138,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0593780663111076,0,0,0.024685670814058,0,0,0,0,0,0,0,0,0.290551787213584,0,0,0,0,0,0,0,0.100205865452399,0,0.208559512781364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0.0298638125541582,0,0,0,0,0,0,0.103486431242264,-0.0250585547340481,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116085066141758,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0888683628426184,0,0,0,0,0,0.255220025103825,0,0,0,-0.00394074565921367,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0.162836017244432,0,0,0,0.0420730251239693,0,0,0.0564578921773552,0,0,0,0,0,0,0,0,0.0938437693636582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208867600572241,0,0,0,0.149616222713194,0,0,0,0,0,0,0,0,0,0
X600435.SH,0,0,0,0,0,0,0,0,0.0200822799031249,0,0,0.545605671913705,0,0,0,0.0828017764867579,0,0,0,0,0,0,0,0,0,0,0.0279186181579146,0,0,0,0.0846942548369368,0,0.0313307549498783,0,0,0,0,0,0.0327152972364764,0,0,0,0,0,0,0,0.0285800478378531,0.00985582146450508,0,0,-0.00381577176450062,0,0,0,0,0,0
X000016.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.316165709781234,0,0,0,0,0,0,0,0,0,0,0,0,0.0205393593968008,0,0,0,0,0.0281122767184933,0.0282601660844866,0.0920291984979513,0.0417282725692115,0,0,0,0,0.106640757400266,0,0,0.0489336314030891,0,0,0,0,0,0,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0.129970197309856,0,0.151912680852994,0,0,0,0.0147456353652278,0.115877890546182,0,0,0.118806745603039,0,0,0,0,0,0,0.00609031872061521,0,0,0,0,0.0105310277321064,0,0,0.12578279807626,0,0,0,0,0,0,0,0,0.197795157119725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0.0982682548142245,0,0,0.0375354600363274,0,0,0,0.254261498931305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0974108997410442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103688347888082,0,0,-0.0254475308331884,8.67361737988404e-19,0,0,0,0,0,0
X600252.SH,0,0,0,0,0,0,0,0,0,0,0,0.0614999947264272,0,0,0,0,0,0,0,0,0,0.04509883115781,0,0,0,0.308129096640859,0.257940534710082,0,0,0,0.0219040682579006,0,0,0,0,0,0,0,0.0426999667166548,0,0,0,0,0,0,0,0,0,0,0.00738779259016226,0.00559584423742872,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.224134708620999,0.0139296489627389,0,0,0,0.0446581897448331,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.112552717902679,0,0.0828698487924793,0,0.1328924359713,0.541839761216291,0,0,0,0,0,0,0,0.219208480074035,0,0,0,0,0,0,-0.000684800259855377,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170420942430052,0,0,0,0,0,0,0.517447354190396,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0.0779786655649509,0,0,0,0.00940732007726466,0,0,0,0,0,0,-0.0104132313510622,0,0,0,0,0,0,0
X000581.SZ,0,0.108516546968131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0291450607631092,0,0.00724109841830094,0,0,0,0,0,0,0,0,0,0.131766553754686,0,0.183687673423373,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00965065354431179,0,0,0,-0.035199632924489,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0.0279897925612066,0,0,0.319444205936237,0,0,0.0489553887861632,0,0,0,0.273327471818653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00600948738077567,0,0,0,0.0372023271576853,0,0,0,0,0,0,0.00263067600467419,-4.33680868994202e-19,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0.315204088912861,0,0,0,0.57010787869326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0689414245209302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002276.SZ,0,0,0,0,0.0743004659012365,0,0,0,0,0,0,0,-0.181568971190147,0,0,0,0,0,0,0,0,0.0631118268747785,0,0,0,0.121899514896862,0,0,0,0.242317403774068,0,0,0,0,0,0.00285591419600124,0,0,0,0,0,0,0,0,0.281434024105823,0,0,0,0,-0.041635990066913,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,-0.0326679230392741,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178388036164052,0,0,0,0,0,0,0.09749358591571,0,0,0,0,-0.121506397849369,0,0,0,-0.184842645404645,-0.0316576595442008,0,0,0,-0.0620974987407742,0.106088043127367,0,-0.00865676270823968,0.0317248466702113,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0494728873806409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.729175037667438,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0.149912487804313,0,0,0,0,0,0,0,0,0,0,-0.142672983504861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.37589943458692,0,0,0,0,0,0,0,0,0,0,0,-0.161882620115621,0,0,0.205131742676887,0,0,0,0,0.168590287103727,0,0
RealEstate_excess,0,-0.0363396221368943,0,0,0,0,-0.0979658946695944,0,0,0,0,0,0,0,0,0,0.037166255288411,0,0,0,0,0,0,0,0,0,0,0,0,0.464606463293764,0,0.171112996402796,0,-0.151870984309365,0.0037220953234663,0,0,0,0,-0.280359748129945,0,0,0,0,0,0,0,0,0,-0.0354166684018614,-0.0164955001468731,0,0,0,0,0,0
MKreturn,0,0,0.0879313032489455,-0.162145500190272,0,0,0,-0.23750067625622,0,0,0,0,0,0,0,0,0,0,0.0343358460530807,0,0,0.0429336245538943,0,0,0,0,0,0,0,0,0.0831847412857194,0,0.0622639655784828,0,0,0,0,0,0,0,0,0,0.0316139792475569,0,0,0,-0.0173624311032628,0,0,0,-0.0307908578656001,0.0961762728011887,0,0,0,0,0
