,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X600690.SH,X600276.SH,X000568.SZ,X000651.SZ,X002475.SZ,X003816.SZ,X600104.SH,X000725.SZ,X300124.SZ,X002371.SZ,X000338.SZ,X002304.SZ,X600031.SH,X000625.SZ,X000596.SZ,X000063.SZ,X000100.SZ,X002179.SZ,X300014.SZ,X600089.SH,X000157.SZ,X600703.SH,X002463.SZ,X600372.SH,X002241.SZ,X002236.SZ,X000977.SZ,X000921.SZ,X600066.SH,X002028.SZ,X600741.SH,X600522.SH,X002049.SZ,X600183.SH,X000661.SZ,X600584.SH,X601877.SH,X002129.SZ,X000800.SZ,X002223.SZ,X601799.SH,X002180.SZ,X600177.SH,X002085.SZ,X600487.SH,X600566.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.0311899939347741,0,0,0,0.248778787895973,0,0,0,0,0,0,0,0,0.0208142088200793,0,0.0275644662020436,0.0513151375604356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0447949549588688,0,0,0,0,0,0,0,-0.00866968962010576,0,0,0,-0.013354036147436,-0.00647046289631847,-0.0181144892473395,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0.324495559617791,0,0,0,0,0,0,0,0,0.165165110759796,0,0,0.081073353260933,0,0,0,0.034064369454919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0180180254181215,0,0,0,0,0,0,0,0.0170455207907305,0,0,0,0,-0.0146247326356421,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0.36110910339598,0,0,0,0,0,0.0852495126406173,0.0526670180693224,-0.0711726503972468,0,0,0,0.0559189040449608,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0714169282849019,0,-0.0162969862808404,0,0,0,-0.0608201838548018,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0.0622512727505167,0,0.0619782876720612,0,0,0,0,0,0,0.112738259471408,0,0,0,0,0,0,0.0240330318094422,-0.0599544009917856,0,0,0,0,0,0.151081945962265,0,0,0,0,0,0,0.0494151087038171,0.0330738606253204,0,0.0402185807630191,0,0,0.0868401107902371,0,0,0.00691614379959953,0,0,0,0,0,0,-0.0115537597819313,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0.0165778832981617,0,0,0,0,0,0,0.020537903217301,0,0,0,0,0,0,0,0,0,0,0,-0.0489873834881804,0,0,0,0,0.188599573776332,0,0.083391753502483,0,0.0169487451303057,0,0,0,0,0,0,0,0,0,0,0,-0.0385721092825576,0,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0436070123913424,0.154985330564055,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0.200412042178938,0,0,0,0,0.16376211323956,0,0,-0.0221179147056056,0,0.0331118096358581,-0.0365016758543087,0.0198674460714155,0,0,0,0,0,0,0
X000568.SZ,0,0.918399025338053,0.179836008769991,0,0,0,0,0,-0.0277956766259714,0,0,0,0,0,0,0,0,0,0,0,0.0319139586196136,0,0.10954569706431,0,0,0,-0.107881287505483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0195666276421307,0,0,0,0,0.0432805683104267,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.177657257019262,-0.0842302395180715,0.0348661286060208,0,0,0,0,0,0.0211340194926059,0,0,0,0,-0.172524464862736,0.0771085427739017,0,0.0833318585432171,0,0,0.114147606476648,0,0,0,0,0,0,0,0.171084027152842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0212952739541656,0,0,0,0,-0.00290180294878334,0.0284240555716329,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240633636405118,0,0,0,0,0,0.189905067825101,0,0,0,0,0,0,0.436076993347892,0,0,0,-0.00908086080905371,0,0,0,0,0.0170407788373637,0,0.0514398774599185,0,0,0,0,0,0,0,0.0495338364213561,0,0,0,0,-0.0177012911398955,-0.0103347702998503,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,-0.173003705334467,0,-0.0230183725051755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0511402812705057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00392827098167073,0,0.0989863860584574,0,-0.0545772173820211,-0.0321059498579382,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121776026927604,0,0,0.0644988152801868,0,0.0118503006560576,0,0,0,0,0,0,0,0,0,0.0640707898536678,0,0,0,0,-0.0327659072405191,0,0,0,0.0189485178886324,0,0,0,0,0,0.0093998543526884,0,0,-0.0135771659183094,-0.0367325528163654,0.0017694608135125,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0.0658503733546329,0,0,0,0,0,0,0,-0.00605128889511404,0,0,0.0148367973108337,0,0.0578576400765703,0.145548151770835,0,0,0,-0.0359856408895282,0,0,0,0,0.079019759820536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,-8.67361737988404e-19,0,0,0,-0.0130004927800989,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0.131433883849901,0,0,0,0,0,0,0,0,0,-0.0500881433309658,0.0897799224592793,0,0,0,0,0,0,0,0.0487081793244805,0,0,0,0.0280457172950849,0,0.112399276214575,0,0,0,0.164344755917114,0,0,0,0,0,0,0,0,0,0,0,0,0.0833386667753585,0,0,0.0277946595284782,0,0,0,0,0,0
X002371.SZ,0,0,0,0,-0.013142517111536,0,0,0,0,-0.0683779214278706,0,0,0,0,0,0,0,0,0,0,0,0.116051038068228,0,0,0,0,0.143848796214317,0,0,0,0,0,-0.0588280186608859,0,0,0,0,0.0933221500954478,0,0.154029491997822,0,0.0355578471960827,-0.152514554213511,0,0,0,0,0,0,0.0397080371108261,0,0,0.00983842902253605,-0.185577802033768,0,0,0,0,0
X000338.SZ,0,0,-0.0779114086655016,0,0,-0.0160225032890499,0,0,0,0.136215606023158,0,0,0,0,0,0,0,0.0760873579348201,0,0,0,0,0,0,0.130740745450595,0,0,0,0,0,0,0,0.241558006417863,0,0,0,0,0,0,0,0,0,0,0,0,-0.00804920487280997,0,0.0175471486013837,0,0,0,-0.0489294133979214,0,0,0,0,0,0,0
