,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X003816.SZ,X002415.SZ,X000651.SZ,X600690.SH,X600809.SH,X000568.SZ,X002371.SZ,X600104.SH,X000725.SZ,X600031.SH,X000625.SZ,X000063.SZ,X002304.SZ,X000338.SZ,X300124.SZ,X000596.SZ,X002179.SZ,X300014.SZ,X000100.SZ,X002241.SZ,X600089.SH,X002463.SZ,X600372.SH,X000157.SZ,X600703.SH,X600584.SH,X002028.SZ,X000977.SZ,X600066.SH,X600418.SH,X600522.SH,X002236.SZ,X600183.SH,X600741.SH,X002049.SZ,X601877.SH,X000800.SZ,X600177.SH,X002223.SZ,X000921.SZ,X000661.SZ,X002180.SZ,X601799.SH,X600487.SH,X600460.SH,X002074.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.278477103633786,0,0,0,0,0,0,0.13440525799472,0,0,0,0,0,0,0,0,0.0317755325802951,0,0.143715450214622,-0.0165730080135501,0,0,0,0,0,0,0,-0.0558950708673976,0,0,0,0,-0.0301771930177814,0,0,0,0,-0.0160342308126076,0,0,0,0,0,0,0,0,0,-0.0101750916400388,0,0,0,-0.0651428479164243,0,0,0,0.0105689724784933,0,0
X000858.SZ,0.170493583254368,0,0.0238859889509164,0,-0.000504692040955667,0,0,0,0,0.29986034704976,0,0,0,0,0,0,0,0,0,0.117500221328767,0,0,0,0,0,0,0,0,0,0,0,0,-0.014998394207595,0,0,0,0,0.0218432487817304,0,0,0,0,0,0,0.0963063678076535,0,0,0,0,0,0,-0.0122770203431855,0,0,0,0,0.0246330411014163,0,0
X600276.SH,0,0,0,0,-0.0157328992142257,0.0900844644860632,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00843631865239119,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017585089040628,0,0,0,0,0,0,0,0,0,0,0.338167999983224,0,0,0,0.0234486422864332,0,0,-0.0267360750648597,0,0,0,0,-2.16840434497101e-19,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0622838142454349,0,-0.032762855697194,0,0,0.491218392682818,0,0,0,0,0,0.23525011655037,0.0468966578564392,0,0.0786474637718883,0,0,0,0,0,0,0,0,0,0,0,-0.00279464722235075,0,0,0,0,0,0,0,0,0,0,0,-0.0345398349680474,0,0
X003816.SZ,0,0,0,0,0,0,0,-0.039624942658905,-0.0949404386049397,0,0,0,0,0,0,0,0,0,-0.162978276680826,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0556237667332274,0,0,0,0,-0.0394668258075245,0,0,0,0,0,-0.0479674228488779,0,-0.174219817224682,0,0,0,0,0,0.0665696270329838,-0.10635521395298,0,0,0,-0.0331664158520772,0,0
X002415.SZ,0,0,0.0303279705696397,-0.0520846481992969,0,0,0,0.0763287626928065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176107165854007,0,0,0,0,0,0,0,0,0,0,0.0449603904241419,0,0.136351987275537,0,0,0.122255699202291,0.000464496473640489,0,0,0,0,0,0,0,0.13136523108783,0,-0.116088395998106,0,0.0326118009600533,0,0,0,0,0.00999222413289798,0,0
X000651.SZ,0,0,0,0,0,0,0,0.0575937807283151,0,0,0,0,0,0,0,0,0,0.0585328022990836,0,0.042959535498906,0,0,0,0,0,0,0,0,0,0,0,0,0.0378198791219654,0,0,0,0,0,0,0,0,0,0,0.121229660335002,0,0,0,0,0,-0.0475784708243225,0,0,0,0,0,0,-0.00174047249822492,0,0
X600690.SH,0,0,0,0,0,0,0.255181811942356,0,0,0,0,0,0.0923331164321028,0,0,0,0,0.0599413495467093,0,0,0,0,0,0,0,0.0293355763147853,0,0,0,0,0,0,0,0,0.18210314719713,0,0,0,0,0,0,0,0,0.174236071246643,0,0,-0.0254828930590734,0,-0.054317248107203,0,0,0,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,0.0739140377181465,0,0,0.0361515628617588,0,0,0,0,0,0,0.0860908279774546,0,0.45917251641264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00433270735672854,0,0,0,0,0,-2.16840434497101e-19,-0.016152492613291,0.0341674285833348,0,0,0,0,0,0,0,0
X000568.SZ,0.342895511657651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328977321709995,0,0,0,0,0,0,0,0,0,0,0,0,0.0224867225536717,0,0,0,-0.0120536973973407,0,0,0,0,0,0,0,0,0,0,0,-0.0513789704482536,0,0,0,0,-0.0291060369024732,0,0,0,0,0
