,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X600031.SH,X600741.SH,X000568.SZ,X600066.SH,X002475.SZ,X000100.SZ,X002241.SZ,X000338.SZ,X002236.SZ,X600118.SH,X600271.SH,X601877.SH,X600372.SH,X600177.SH,X002456.SZ,X002085.SZ,X000157.SZ,X000066.SZ,X300124.SZ,X002007.SZ,X600089.SH,X002294.SZ,X300003.SZ,X600522.SH,X600699.SH,X600867.SH,X002180.SZ,X000559.SZ,X002508.SZ,X600498.SH,X002292.SZ,X002074.SZ,X002426.SZ,X000623.SZ,X000550.SZ,X300136.SZ,X002506.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0646317641704565,0.518854588597543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00651763249598399,0,0,0.000829869194927752,-0.00875151354130274,0,0.00855132556216953,0,0,0,0,0,0
X600741.SH,0,0.472277656490031,0,0,0,0,0,0.120620122364246,0,0,0,0,0,0,0,0.0517597109506673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0203379523121263,0,0,0,-0.00687056965075567,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.373435851295966,0,0,0.249548218394236,0,0,0,0,0,0,0,0,0,0,0,0.0131536272795256,0,0,0,0,0,0,0.103032041078352,0.073853719745986,0,0,0,0,0,0.0830127860139545,0,0,0,0,0,0,0,0,-0.0436513957634196,0.0438673604589608,0,0.0459565879152416,0.00700961915976879,0,0,0,0.0161335072681807,-0.0210685604634275,0,0,0,0,0,0
X600066.SH,0,0,0,0.0105585151792853,0,0,0,0,0,0,0,0,-0.011921005894184,0,0,0,0,0,0,0.195994647914258,0,0,0,0,0,0,0,0.0715747488219836,0,0,0,0,0,0,0,0.101252307889695,0,0,0,0,0,0,0,0,0,0.0804191930118956,0,0.0584307936680174,0,0.053056099211193,-0.0288829048480177,0.0153102218692533,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,-0.160849898465475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273402554499575,0,0,-0.113173512253593,0,0,0,0,0,0,0,0,0.0599058582399698,0,0,0,0,0,0,0,0,0.18874775605104,0,0,0,-0.0122833445123563,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0.0311156181244208,0,0,0,0,0,0,0.0108149683746538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040268727629424,0,0,0,0,0,0,0,0,0,0.0565912965129454,0,0,0,0,0,0,0,0,0,0,0.0525747889775595,-0.015870302165207,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00885823636314825,0,0,0,0,0.0406225041873749,0,0,0,0,0,0,0.081002500647826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0337003916242762,0.247406242568944,0.107251888455795,0,0.065679999236472,-0.0181969298929727,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.451937916395008,0,0,0,0.014593762407873,0,0.316554757034839,0,0,0,0,0,0,0,0,0,0,0.0613553588452406,0.167067332497853,0,0,0.00924359185453149,-0.00879412257555726,-0.0015880735511694,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0305157849849649,0,0,0,0.0519796354024891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0474983734648188,0,0,0.0429117778797718,0,0.0913708238752108,0.319770416284815,0,-0.0278308243416644,0.0321344079222467,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0.00644440108175753,0,0,0.203954150376841,0,0,0,0,0,0,0.141025851539979,0,0,0,0,0.309384839727644,0,0,0.0969240058889002,0,0,0,0,0,0,0.0309169138013254,0,0,0,0,0.00744131766087785,0,0,0.0507384576750906,0.00756606531516298,0,0,0.0111208341032946,0,0.0262866804226535,0,-0.00282779934747705,-0.00350930967737876,0,0,0,0,0,0
X600271.SH,0,0,0.0525266635265867,0,0,0,0,-0.0376819903413011,0,0,0,0.0672290041834401,0,0,0,0,0,-0.0408782295202723,0,0,0,0,0,0,0,0,-0.00274974343174438,0,0,0,0,0,0,0,0,0.124503593362314,0,0,0,0,0,0,0,0,0,0,0,0,0.119453696046972,-0.0691335774589903,0.0132983395323006,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0.116398884565024,0,0,0.096897975081896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00320523846448367,0,0,0,0,0,0,0.124452526887745,-8.67361737988404e-19,0.116310884193807,0,0,0.0920106824083673,0.0445035544497632,0.00609334821980482,0,0,0,0,0,0,0
X600372.SH,0,0,0,0.0128811561178661,0,-0.0284076894812258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145488832855546,0,0,0,0,0,0,0,0.0447366252924092,0,0,0,0,0,0.130713367117861,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,-0.102575221941503,0.0321251335145266,-0.0129064874983596,0,0,0,0,0,0
X600177.SH,0,0.0990885056177994,0,0.0202806627536419,0,0,0,0,0,0.0814813423381353,0.162400058948495,0,0.058998539405325,0,0,0,-0.013235810408456,0,0,0,0,0,0,0.0713852452416673,0,0,0,0,0,0.000328290765559042,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00341171044987873,-1.0842021724855e-19,0,0,0,0,0,0
X002456.SZ,0,0,0,0.0331001162396448,0,-0.105584900634975,0,0,0,0,0,0,0,0,0,0,0.461944037196014,0,0,0.0805247465776762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160064636439415,0,0,0.0784925824773409,0,0,0,-3.46944695195361e-18,0.152609286284215,0,0,0,0.0723817496218364,0,0.107516340694733,0.00145885511340985,0,0,0,0,0,0,0
X002085.SZ,0,0,0,-0.0410856813947497,0,0,0,0,0,0,0,0,0.131766089229808,0,0.0926018786378409,0,0,0,0,0,0.1636196432616,0,0,0,0,0,0.100082052969776,0,0,-0.0543579142369526,0,0,0,0,0.0012237772721982,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,-0.0303570856034087,0,0,0,0,-0.0405221576216873,0.0245599491905204,0,0,0,0,0,0
X000157.SZ,0,0,0,0.113739406939219,0,0,0,0,0,0,0,0,0.391693232640167,0,0,0,0,0,0,0.0251117604348514,0,0,0,0,0,0,0.000552622664343212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131081209037644,0,0,0,0,0.0176606184275013,0,0,0,-0.00681286623916784,0,0,0,0,0,0
X000066.SZ,0,0,0,0.119764895090982,0.00645168892306208,0.0563478501581583,0,0,0,0.332100536385181,0,0,0.0297431457755177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.253057011959251,0,0,-4.33680868994202e-19,0,0,0,0,0.0510345581361574,-0.0317240173586484,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0986300312725502,0,0,0.108303932664121,0,0,0,0,0.111096727013256,0,0,0.0753538290464871,0,0,0,0,0,0.0269644684470969,0,0,0,0,0,0,0.046800990437487,0,0,0.112714794231791,0,0.0962944523818324,0,0,-0.02537226272371,0.0117572744749222,0,0,0,0,0,0
X002007.SZ,0,0,0,0.105618106850865,0,0,0,0.0846290487150757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00115592397085647,0,0,0.0245436083315679,0,0,0.0212053090865204,0,0,0,0,0.0938857707733817,0,0,0,0,0,0,0,0,0,0,0,0.0556578412419054,0.125892284029797,0,0,0.021349723988573,-0.0204962668712113,0,0,0,0,0,0
X600089.SH,0,0.0869523860746037,0,0,0,0,0,0,0,0,0,0.0944582188078621,0.0346310754070254,0,0,0,0,0,0,0.0912351922986821,0,0,0,0,0.169565945514717,0,0,0,0.0639080101652398,-0.00329422949888861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0263628334403772,0,0,0,-0.0248592130118726,0,-0.00341644901439664,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0.149412481049196,0,0,0.0300861267460456,0,0,0,0,0,0,0,0.171276727955736,0,-0.0462726007171547,0,0,0,0,0.0439754681558855,0,0,0,0,0,0,0.0741583105750231,0,0,0,0,0,0,0,0,0.0592895777694887,-0.0247428158033657,0,0,0,0,0.211432063579242,0,0,0,-0.00713109374258496,-0.00242845427079844,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0.101980550546282,0,0,0,0,0,0,0,0.0505812050279817,0,0,0,0,0,0,0.0687705777156856,0.056002691887839,0,0,0,0,0,0,0,0,0.107793264096276,0,0,0,0,0,0.207471856877653,0,0,0,0.0447765061751095,0,0,0,0,-0.00274896732531516,0,0,0,0,0,0
X600522.SH,0,0,0,0.00786219667126823,0.154253018903853,0,0,0,0,0.0446105883369704,0,0,0.000581794356624879,0,0,0,0,0,0,0,0,0,0,0.190619702806197,0.2725517771639,0,0.0644360810125724,0,0,0.0691677334939474,0,0,0,0,0,0,0,0,0,0,0,0,0.130190271517156,0,0,4.33680868994202e-19,0,0,0,0,-0.0248198989713792,0.00651813120737283,0,0,0,0,0,0
X600699.SH,0.0324129268746901,0,0,-0.145336614517591,0,-0.0869090938395002,0.0166558144627792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168550425219948,0,0,0,0.0512465511393838,0,0.192265873917256,0,0,0,0,0.386487020745173,0,0,0,0,0,0,0,0,0,0,0,0,-0.0623047446142633,0.0932835561071069,0.0385666355350353,0.0293652436789231,-0.0073609671798359,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0270641139580033,0,0,0,0,0,0,0,0.0453525497828413,0,0,0,0,0,0,0,0,0,0,0,0.0635592752196174,0.0205887734566789,0,0,0,0,0,0.0259633340920339,0,0.0796595586755315,0.161131975731606,0,0.00117259461890684,-0.00692072450525498,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,-0.148505141608074,0,0,-0.0901904096938295,0,0.0439407590993781,0,0.0456501358108981,0,0.0447024337751363,0,0,0,0,0,0,0,0,0,0,0.265105646162243,0,0,0,0,0,0,0,0.105588870332112,0,0.054635148620025,0,0,0,0,0,0.0709347721733309,0.183953503607626,0,0,0,-0.00168005456362362,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0.108932870654615,0,0.155755633064758,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.0837583030103853,0,0,0,0,0,0,0,0,0.0396524043727855,0,0,0,0,0,0.278799789865489,0,0,0.0182099743107956,0,0,0.293372048442928,0,0.00732313945529054,0,0,0,0,0,0,0
X002508.SZ,0,0,0,0.0212745677547408,0,0.0272787802189808,0,0,0,0.141075132822692,0,0,0.0506670328689176,0,0,0,0,0,0.148495696856146,0,0,0,0,0,0,0,0.00744919957159739,0,0,0,0,0,0,0,0,0,0,0,0.012881045502441,0,0,0,0.0270949410230079,0,0,0,0.0399641652622994,0,0,-0.0958095336184403,0,0.00129111910369116,0,0,0,0,0,0
X600498.SH,0,0,0,0.080865766172031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131386990604752,0,0,0,0,0.0113919463379041,0,0,0,0,0,0,0,0,0.00797421802287412,0,0,0,0,0,0,0,0.209845587473904,0.112476006492445,0,-0.0484599543894099,-0.0170602722282366,-0.00120976630212805,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0.0320458951974055,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114700397772506,0,0,0,0,0,0,0,0,0,0.0027306166377391,0,0,0,0,0,0.150860543478253,0,0,0,0.425487635016461,0,0,0,0.0195764614283443,0,0,0.0526623116272691,0,0.26038557969223,0.136178386021508,0.00758189243612661,-0.00319116343381831,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0.0323243911233036,0,0,0,0,0,0,0,0,0.0145301774234613,0,0,0,0,0.0859410065031432,0,0.10472275963562,0,0,0,0,0.0798467501403934,0,0,0,0,0,0,0,0.0259145393108092,0.0236621979694169,0,0,0,0,0,0,0.194525824295367,0,0,-0.0836336019650727,0,0,0,0,-0.00812454839269938,0,0,0,0,0,0,0
X002426.SZ,0,0,0,0.0622450596053355,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00193875578007718,0,0,0,0,6.93889390390723e-18,0.426709864820244,0,0,0,0,0,0.0157045670261859,0,0,0,0,-0.110906693196866,0.282239154851029,-0.38491104672246,0,0,0,0,0,0.0207587697428214,0,0,0,0,0.0715110242554523,0,0,0.00242469886350363,-0.00240268693442927,0,0,0,0,0,0
X000623.SZ,0,0,0,0.343950303355098,0,0.178586636088218,0,0,0,0,0,0,0,0,0.0373263972422387,0,0,0,0,-0.176462128586844,0,0,0,0,0,0,-0.151422891039408,0,0,0,0.581855125215934,0,0,0,0,0.0398758187755199,0,0,0,0,0,0,0,0,0.0788478370334795,0,0,0,0,0,0.00986399338993184,0,0,0,0,0,0,0
X000550.SZ,0,0,0,0,0,0,0,0,0,-5.40396524591453e-05,0,0,0,0,0,0.459434065975111,0,0,0,0.145638615038488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0877582581843747,0,0,0,0.13127088326995,0,0.0897013576481224,0,0,0,0,0,0,0,0,0,-0.0575823051185347,0.0327726206794378,0,0,0,0,0,0
X300136.SZ,0,0,0,-0.0884861891415557,0,0,0,0,0,0,0,0,0,0,-0.0619906640034144,0,0.80757433834388,0,0,0,0,0,0,0,0,0,0.128569393860984,0,0,0,0.287404444917103,0,0,0,0,0,0,0,0,0,0,0,0.0268047195955531,0,0,0.171163037192815,0,0,0,0.0498424396744558,0.0206807841318279,0.0113710228042332,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0.183486724336357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0616676562997709,0,0,0.597776467506191,0,0,0,0,0,0,0,0.0276777397879253,-0.00733225778111826,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.18210598632641,0,0,0,-0.0236565237837496,0,0,0,0,0,0,-0.288908538803448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1919024380961,0,0,0,0,0,0,0,0,0,0,0.237627510548871,0,0,0,0,0,0,0,0.0825973742467073,0.00914021536016093,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.532954885448877,0,0,0.496085712322023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155027594253926,0,0.785470929874357,0,0.512322979987988,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.736947839552841,0,0,0,0,0,0,0,0,0.0230468703106036,-0.305887764272102,-1.28337420344865,1.15833227328989,0,-1.16885089005722,0,0,-3.65783201313647,0,0
RealEstate_excess,0,0,0,0,0,0,0,-0.166518074902741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0654038965473623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0362011947269412,0,0,0,0,0.161029270521889,0,0,0,-1.0842021724855e-19,-0.0156639813643152,0,0,0,0,0,0
MKreturn,-0.0286603281392241,0,0,-0.0324082967181855,0,0,0,-0.0546102176349089,0,-0.00621620459536258,0,0,0,0,0,0,0,0,0,-0.0205652921264341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0323464509356761,0,0,0.122944829113968,0.0484925709381944,0,-0.0231464086476452,0,0,-0.0045626681142026,0.00667527964217637,0.0319915387951129,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0.00215474005759141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00044523565680019,0,0,0,0,0,0,0,0,0,0,0,0.000984103219976782,0,0,0,-0.000610531096708966,0,-0.00113374776365113,0,-0.00233499213670094,-0.000133396634434047,-0.00100701222715027,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0.0141559983800886,0,0,0,0,0,0,0.0289329837535816,-0.0143027730638749,-0.0489853193000214,0,0,0,0,-0.0195131670366544,0,0,0,0,0,0,-0.00360420343932592,-0.0485153485349905,0,0,0.00737688945514753,0,0,0,0,0,0,0,0,0,0,0.0338183952855339,0,0,0,-0.0287260295405058,0,0,0,0,-0.0109409347891286,-0.00554830232535651,0,0,0,0,0,-0.897066842746828
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00600832873113847,0,0,0,0,0,0,0,0,0,0,-0.000617932078562932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0165357638494067,-0.0121208437524597,0,0,0,-0.0480461530526663,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00391317016126948,0,0,0,0,0,0,0
