,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X600741.SH,X002475.SZ,X002236.SZ,X000338.SZ,X002241.SZ,X600031.SH,X000625.SZ,X002456.SZ,X600487.SH,X002008.SZ,X601877.SH,X300136.SZ,X600066.SH,X000100.SZ,X600522.SH,X300124.SZ,X600809.SH,X002508.SZ,X600271.SH,X300003.SZ,X600867.SH,X600089.SH,X002085.SZ,X002294.SZ,X000981.SZ,X600498.SH,X600699.SH,X000157.SZ,X600177.SH,X300142.SZ,X000596.SZ,X600118.SH,X000050.SZ,X600566.SH,X600584.SH,X002180.SZ,X002179.SZ,X000661.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600703.SH,0,0,0,0,0,0.0475851747380057,0.205248315505727,0,0,0.14557337867255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0371918337903625,0,0,0,0,0,0,0,0,0.254415682824374,0.03209999189187,0,0,0.0637155088336145,0,0,0,0,0,0,0,0.29848981999112,0,0.000333809541527169,0.0106473680895087,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.230773814734966,0,0,0,0,0,0,0,0,0,0.0367627206340429,0,0,0,0,0,0,0.0188322041179838,0,0,0,0.0982557230049079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00499109790195142,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0.0305935284390621,0,0,0,0.193595642525289,0.0341903988075534,0,0,0,0,-0.0811758361686661,0,0.0714232856979263,0.179476699414779,0,0,0,0.139243707331486,0,0,0,0,0.0084522548622849,-0.130379355113403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.222619675369496,0,0,0,0,0,0.0547502417168272,0,-0.0240921618028105,0.0223438302109687,0,0,0,0,0,0
X002475.SZ,0,0.0726721156783415,0,0,0,0.11227960583806,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139275961086066,0,0.21618562986409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0313871280774691,0,0,0,0,0,0
X002236.SZ,0,0,0.233023191863088,0.0109589495506783,0,0,0,0.0566590697110151,0.00813975940809145,0.274965699183154,0,0,0,0,0,0,0,0.0148242637198804,0,0,0.164957981977598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.179293918324312,0,0,0,0.1637104871597,0,0,0,0,0.00575479543809125,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343307852291191,0,0,0,0,0,0,0,0,0,0.0392482239384582,0,-0.101379587202035,0,0,0,0,0,-0.125737137129504,0.0605115873659574,0,0,0,0.188925624552284,0,0,0,0,0,0,0,0,0.0242633616531888,0,-0.00237120947294758,0,0,0.0259985709737797,-2.16840434497101e-19,0,0,0,0,0,0
X002241.SZ,0,0,0.288430461361136,0,0,-0.0672140712235106,0,0,0,0,0,0,0,0.0853838406957779,0,0,0,0,0,0.463544660516676,0.0699687530936272,0.0562866210828981,-0.0373824660525631,0,0,0,0,0,-0.0896017485334404,-0.0688624370009114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0848589668062252,0,0.0276156150115137,0,0,0,0,0.0214640778861705,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0.19094130443152,0,0,0,0,0,-0.12099701621849,0.127443411905772,0,0,0,0,0,0,0,0,0,0.0593888639507802,0,0.0284334797544104,0,0,0,0,0,0,0,0,0,0,0,0,-0.119773165421306,0,0,0,0,0,0,0,0,0.126124433831078,-0.0783845451935198,0,0,0,-0.014853701646507,0,0,0,0,0,0,0
X000625.SZ,-0.0215108927808082,0,0,0,0,0,0,0,0,0.02828516097358,0.0328806887802475,0,0,0,0,0,0,0,0,0,0,0.00825153269759538,0,0.0388298079461573,0,0,0,0.0720685620739474,-0.00324323947762076,0.0113033677361799,0,0,0.0549454207022969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115430934079092,0,0,0,0,0.0103925054272497,0,0,0,0,0,0
X002456.SZ,0,0.0531248742536354,0,0,0,0,0,0,0.0898380181263952,0,0,-0.0967302618907185,0,0.201484926939582,0,0,0.0906139184491523,0,0,0,0,0,0,0,0.0767699526287374,0.175034737557676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0694582988826274,0,0,0.140943963389658,0,0.141628973373089,0,0,0.133397662490409,0,0,0.0045567854663119,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0682343840597181,0,0.00536106177979881,0,0,0,0.126916819432199,0.164168730150483,0,0,0,0.173322696968978,0,0,0,0,0,0,0,0,0,0,0.399117447500538,0,0,0,0.0546037753442959,0,0,0,0,0.133366886981371,-0.0392343902219178,0,0,0,0,-0.0257091407502018,0,0,0,0,0,0
X002008.SZ,0,0,0.140954185991755,0,0,0,0,0.0242260509255232,0,0,0,0,0.265286849692238,0.0416933672446449,0,0,0,0,0,0,0.221890207094419,0,0,0,0,0,0,0,0,0.218080393582189,0,0,0,0,0,0,0,0,0,0,0,0.0648800422522999,0,0,0.126609792850021,0,0,0,0,0,0,0,0.0185227120309618,0,0,0,0,0,0
X601877.SH,0,0,0.118121839314027,0,0,0,0,0,0,0,0,0.10665179035381,0,0,0.0058368903860817,0,0,0,0,0,0.231413213518349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078225538056818,0.0616127396683309,0,0,0,0,0,0,0,0.0366750929863907,0,0,0,0,0.0510926697842231,0,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0.010545653332695,0,0,0.0307619337221275,0,0,0,0,0.408926386226414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124876627489551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0455100379531492,0,0,0,0,0.0153885514836278,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,-0.0515464061284388,-0.0445000308435102,0,0,0,0,0,0,0,0,0,0.0871977388908082,0,0.144615869430352,0,0.0976015740385989,-0.0224604108884428,-0.185178426073838,0,0,0,0.498814974245133,0,0,0,0,0,0,0,-0.041025073467898,0,0,0.0203693506246529,0,0,0,0,0,-0.203157245254785,0,0,4.33680868994202e-19,0,0,0,0,0.00739644644510272,0,0,0,0,0,0
X000100.SZ,0,0,0.0204840922075076,0,0,0.160293555923864,0,0,0,0,0.0500758124095177,0,0,0.044532412452207,0,0,0,0,0,0,0,0.0822148898314291,0.0650174640256604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131023446711317,0,0,0,0,0.0208997629896787,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0.140312700172429,0.205770559610535,0,0,0,0,0,0,0,0,0,0.299685441204206,0.167419255245549,0,0.0352412075765077,0,0,0,0,0,-0.0280738236068967,0,0,0,0,0,0,0,0,0,0,0,0,-0.0899992731873696,0,0,0,-0.0698571411683558,0,0.0414214328801742,0,0,0,0.0184237425981269,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0.0260402174987022,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0480302060135745,0.112544715050246,0.27715700332147,0.0452974357282924,0.343577908901291,0,0,0,-0.21447216854281,0,0,0.158259125790449,0,0,0,0.120278607420108,0,0,0,0,0,0,0,0,0,0,0.0717602951154475,0,0,0,0,1.0842021724855e-19,0.000190325676163788,0,0,0,0,0,0
X600809.SH,0.0350545887411878,0,0,0,0,0,0,0,0,0,0,0.290387338802791,0,0,0,0,0,0,0,0,0,0.117293283735095,0,0,0,0,0,0,0,0,0,0,0,0,0.028222122718373,0,0,0,0,0,0,0,0.340063614959369,0,0,0,-0.0934268609684863,0,0,0,0,0.0367678125880575,-0.0160200109594909,0,0,0,0,0,0
X002508.SZ,0,0,0,0,0,0,0,0,0,0.0511538745579644,0,0,0.232262052035349,0,0,0,0,0,0,0,0,0,0.0894556828106382,0.180373171839823,0,0,0,0,0,0,0,0,0,0,-0.0562860685005861,0,0,0.0318875245266057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0304219708010562,0,0,0,0,0,0
X600271.SH,0,0,0,0,0.0146578910245956,0,0,0,0,0,-0.0460677441341536,0,0,0,0,0.0327649396874479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0222777009606853,0,0,0,0,0,0.241415624142209,0.0860053024452657,0,0,0,0.0429357192331978,0,0,0,-0.00639682030282129,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.0558839189503072,0,-0.0152242307345571,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0600708861169498,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0419882790555657,0,0,0,0.439585829683094,0,0.00606641655760588,0,0,0,0.0651184158956535,-0.0592366717431445,0,0,0,0,0,0
X600867.SH,0,0,0.108305677189534,0,0,0.166440774602609,0,0,0,0,0,0,0,0,0,0,0.0909286379013922,0,0,0,0.0352884429825111,0,0,0.117633076920288,0,0,0.0376339934551355,0,0,0.0403567593427612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.176771991832068,0.033366149915524,0.0201828418534671,0,0,0,0.01140380828117,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0732945505761759,0,0,0,0.0766231776419258,0.020282669933072,0.0467408089887076,0.0491847494667134,0,0,0,0,0,0.0220850768733902,0,0,0,0,0,0,0,0,0,0,0,0,0.024924030635455,0,0,0,0,0.105014846859305,0.0610397958508946,0,0,0,-2.16840434497101e-19,-0.00291659014530227,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,-0.0693987527802799,0,0.0467388706142618,0,0,0.0880786399355996,0,0,0,-0.15103962998254,0,0,0,0,0,0.0978252671290067,0,0,0,0.0268780100002845,0,0.0525527429447745,0,0,-0.0173623671177663,0,0,0,0,0,0,0,0,-0.275801786287398,0,0,0,0,0,0,0,-0.0985175298337042,-0.0373348059790554,0,0,0,0.11635316583342,-0.0719014389807235,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0.0824753114744091,0.102225758103956,0,0,0.239723265257431,0,0,0,0.00360483988405108,0,0,0,0,0,0.0893850155197072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0432061503346333,0,0,0,-0.0779798805337617,0,0,0.0211865614460315,0,0.102424777960875,0,0,0.00357731013133533,0,0,-0.0253981368556777,0,0,0,0,0,0
X000981.SZ,0,0,0.00686364180123056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0494175855629445,0,0,0,0,0,0,0,0,0,0.0442305728224894,0,0,0,0.0605811489881484,0,0,0,0,0,0,-0.0500808184513254,0,0,0.00436135123153509,0,0,0,0,0.0478170620268505,0,0,0,0,0,0.00770009604491114,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0,0.0400368625632775,0,0,0,0,0.0209974652822813,0,0,0,0,0.312995884253461,0,0.0700604725469988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166695471972369,0,0,0.0296757594227709,0,0,0,0,0,0,0,0.0259192473750305,0,0,0,0,0,0
X600699.SH,0,-0.0507484860906528,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028828607262366,0,0,0,0,0,0,0.0855429071643415,0,0,0,-0.0313283590522194,0,0,0,0,0,0,0,0,0,0,0.054005297058097,0,0,0,0,0.0567551538824939,0,8.67361737988404e-19,0,0,0,0,0,0,0.0259683815398301,5.42101086242752e-20,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0.00167972524781461,0,0,0.0171400121201773,0,0,-0.0119612831923063,0,0,0,0,0,0.156189123863342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0840754646208881,0,0,0,0,0,0,0,0.0099042874775754,0,0,0,0,0,0
X600177.SH,0,0,0,0.0368180724578189,0,0,0,0,0,0,0,0,0,0,0.0165306284477695,0,0,0,0,0,0,-0.0215964571767412,0.0348849031628856,0,0,0,0,0,0,0.0303787254643793,0,0,0.0134533136098804,0,0,0,0,0.00306265163093862,0.0536238265384383,0,0,0,0,0,0,0,0,-0.00880381389488383,0,0,0,0,0.00444208667876694,0,0,0,0,0,0
X300142.SZ,0,0,0.0503640745360611,0,0,0,0.235178383754467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0526163734687403,0,0.253976454786777,0,0,0.0703177733755635,0,0,0,0,0,0,0,0,0.069732577591905,0.0178886254896831,0,0,0,0,0,0,0,0.0586796055976276,0,0,0,0,0.0173088148739632,0,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0.0580817712680281,0,0.158526475515796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0665829855584402,0,0,0,0,0,0.215064786488132,0,0,0,0,0,0,0,0,0.00310530591256385,0,0,0,0,0,0,0,0,0.0379963034717861,0,0,0.0719051160166201,0,0,0.0341848578975184,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,-0.0143477677781499,0.068545191993786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205641840994442,0,0,0,0.238925413451288,0,0,0,0,0,0,0.0593802703878843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166818022854584,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0.107353195219978,0,0,0,0,-0.0120513001998331,-0.260504588771052,0,0,-0.0690638062420197,0,0,0,0,0.177361126434503,0,0.258998105486363,0.205281090806006,0.114255890597324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155300927054738,0,0,0,0,0,0,0,0.0798218038961091,0,0.0132903485324886,0,0,0,0.00947880328960543,0,0,0,0,0,0
X600566.SH,0,0,0,0,0,0,0,0,0,0,0.108167424528751,0,0.0387750111032371,-0.115131833183775,0,0,0,0,0,0,0,0,0.0270083564612165,0,0,0,0,0.0647711889863899,0,0,0,0.214240078107107,0,0,0,0,0,0.00784019866615118,0,0,0,0.0447528404074546,0,0,0,0,1.73472347597681e-18,0,0,0.078101226677057,0,0,0.0022285004060873,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0.283565365530278,0,0,0.226975372042601,0,0,0,0,0,0,0,0,0,0,0.0299792900964235,0.0294616090200387,0,0.0359095330151278,0,0,0,0,0.273263665114636,0,0,0,0,-0.0899303661748837,0,0,0,0,0,0,0,0,0,0,0,0.0424381363287814,0,0,0,0,0,0,0,0.0314988871864281,0,0,0,0,0,0
X002180.SZ,0,0.230245835778388,0,0,0,0,0,-0.138775613685357,0,0,0,0,0,0,0,0,0,0,0,0.20461323237391,-0.157498254245207,0,0,0,0,0.189077337268013,0,0,0,0.113200266798856,0,0,0.0243738708466383,0,0,0,0,-0.131943253497662,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.0246018885605507,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0979622915078497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0730174516244125,0.22905013160142,0.0463071195901288,0,0,0,0,0,0,0,0,0.0256014526631743,0,0,0,0,0.0106521689947118,0,0,0,0,0,0
X000661.SZ,0,0,0.282200726846833,0,0,0,0,0.0195985040169658,0,0,0.239435341165844,0,0,0,0,0,0,0,0,0,-0.0297614416973408,0,0,0,0,0.0217716694137389,0,0,0,0,0,0,0,0,0,0,0,0,-0.0540478471574843,0,0,0,0.0161473100676875,0,0,0.0652329302976215,0,0,0,0,0,0,0.0176790196403866,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.0554664511214671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0278650922989315,0,0,0,0,0,0,-0.0163856389248783,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0676854767258296,-0.000842826327491438,0,0,0,0,0,0,0,0,0,-0.0183017794723001,0,0,0,0,0,0
Slope,0.118510708500942,0,0,0,0,0,0,0,-0.279296830087057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0532567363961296,0.326375809633767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.720782699068038,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0889403494191492,0,0,0,0,0,0,0,0,0,0.306848971718193,0,0,0,1.44461702151713,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,-0.0606928802408438,0,0,0.0466922664323293,0,0,0,0.0282905524734617,-0.0341292063468691,0,0,-0.163181880424858,-0.120151398527641,0,0.00661636820446071,0,0.228658694533668,0,0,0,0,0,3.46944695195361e-18,0,0,0,-0.0507045606530761,0,0,0.112322358253188,0,0,0,0,0,0,0,-0.0729265636130246,-2.16840434497101e-19,0,0,0.0500715929330815,-0.104613440975093,0.0391206297768769,-0.0204772247168969,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,-0.0831179415922147,0,-0.000163866243468579,0,0,0,0,0.0172386508528641,0,0,0,0,0,0,0,0,0,0.0253879533143098,0,0,0,0,0.00486884427601038,0,0,0,0,0,0,0,0,-0.0329955527798501,0,0,0,-0.0297181944366436,0,0,0,0,0.00132307762625383,0,0,0,0,0,-0.00310796617983014,0,0,0,0.0756484376987454,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000189395409535897,0,0,0,0,0,0.00088834046181853,0,0,0,-0.000398585575206727,0,0,0,0,0,0,0,-0.0016327516711388,0.000789429607599081,0,0,0,0,0,0,0,0,0,0.000846605401197801,0,0,0,0,0,0.0013193698237478,0.0010509063776659,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0.068867693760393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00957690445939713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0849894879686453,0,0,0,0,0,0,0.00636964435848008,0.0716332409158984,0,0,0,0,0,0
CarbonVol_Guangdong,0.0194582985852237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00562919484166974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0111439047995962,0,0,0.0244666829882763,0,0,0,0,0,0,0.0255108608482568,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00650862470564855,0,0,0,0,0,0,0,-0.00481130410869039,0,-0.000912211388455999,0,0,0,0,0,-0.00436495541251303,0,0,0,0,0,0,0,0,-0.00392515568961412,0,0,0,0,0.0109953761248051,-0.0188189371250532,0,0,0,0,0,0
