,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X000568.SZ,X002475.SZ,X300014.SZ,X600690.SH,X002304.SZ,X600104.SH,X000651.SZ,X002371.SZ,X600031.SH,X000725.SZ,X002241.SZ,X300124.SZ,X600703.SH,X000063.SZ,X002129.SZ,X003816.SZ,X000338.SZ,X000596.SZ,X000625.SZ,X002049.SZ,X000661.SZ,X601877.SH,X002179.SZ,X300142.SZ,X600460.SH,X000100.SZ,X600089.SH,X600741.SH,X002074.SZ,X002236.SZ,X000799.SZ,X600702.SH,X601799.SH,X000157.SZ,X600779.SH,X600884.SH,X600584.SH,X002414.SZ,X000733.SZ,X600563.SH,X600183.SH,X600522.SH,X002180.SZ,X002007.SZ,X000800.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.394071316700742,0,0.0607938299730765,0,0.0822530321161598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0169454137004128,0,0,0,0,0,0,0,0,0,0.0346786813700186,0,0,0,0,0,0,0,0.0394725297820359,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0.414365827338678,0,0.105237557316996,0,0.0175743233824174,0,0,0,0,0,0,0,0,0,0,0,0,-0.0417382531437083,0,0.0233776773945665,-0.0088258506929956,0,0.18421203077301,0,0,0,0,0,0,0.0786388795738232,0,0,0.00682670699196614,0.062518752676252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0185987767628823,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0.190595906020101,0.0882768351141165,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0.0660305984017864,0,0,0,-0.026652124357638,0,0,0,0,0,0,0,0.122342804459927,0,-0.00886650894075874,0,0,0,0,0,0.0309709004627111,0,0,0,0,0,0,0,0,0.0243857476908661,0,0,0,0,0.0228795098799017,0,0
X600809.SH,0,0.197370160050532,0,0,0,0,0.0987614563957447,0,0,0.0741218297409284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0227346570726925,0,-0.0255311193876311,0,0,0,-0.24505394611599,0,0,0,0,0.553409372703553,0,0.103838669278662,0,0,0,0,0,0,0,0,0,-0.0950497788442264,0,0,0,0,-0.0363350730525816,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,-0.0294555150080338,0.0994786724285917,0.220865886384791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0096758950699722,0,-0.244977092935988,0,0,0,0,0,0,0,0.341248077889797,0,0,0,0,-0.155708305260808,0,0,0,0,0,0.113816300079706,0,0,0,-0.0204462670180475,4.33680868994202e-19,0.0160368784881911,0,0,0,0.0638705328837385,0,0
X000568.SZ,0,0.200456217824214,0,0,0,0,0,0.0624229334209251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.129024560138918,0,0,0,0,0,0,0,0,0,0,0.243805765753733,0,0,0,0.128797833293848,-0.0203602049021682,0,0,-0.0252478197912369,0,0,-0.0475571440931644,0,0,0,0,0.0448522366550231,0,0,0,0,0,0,0
X002475.SZ,0,0.0939466190088609,0,0,0,0,0,0,0,0,0,0,0.00233923260603267,0,0,0,0.110563609145511,0.153101118802906,0,0,0,0,0,0,0.00779575025141692,0,0,0,0,0.0685553648043555,0,-0.107647597761985,0,0,0,0,0,0,0,0,0,0,0,-0.0523982251221616,0,0,0,0,0.0975188208024894,0,0,0,0,0,0,0,0.0963576321842083,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198229748376966,0,0,0,0,0.0791602206223554,0,0,0,0.141523444255878,0.146328656057802,0,0,0,0,0,0,0,0,0.0881721543397889,0.025552825722873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083327011111622,0,0,0,0.0974686507234144,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0.0190492982923327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0295276678145074,-0.131333107296652,0.042529216683109,0,0,0,0,0,0,0,0.0455533943726263,0.114850815763565,0,0,0,0,0.0624710519805865,0,0,0,0,0,0,-0.00363588952024589,0,0,0,0,0,0,0
X002304.SZ,0,0.251537733439304,0,0.210396280881887,0,0,0,4.33680868994202e-19,0.12305828516531,0,0,0,0,0,0,0,0,0,0,0,-0.091316701590442,0,0.0223135977576612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1432287498527,0,0,0,0,0,0,0,0,0,0,0,0.0312033704239234,0,0,0,0,-0.0254188841286739,0,0
X600104.SH,0,0,0,0,0,0,0,0.0395151143645991,0,0,0,0,0,0,0,0.13158362568576,0,0,0,0,0,0.00878157028664855,0,0.0201046520654187,0,0,0,0,-0.0477534641868495,0,0,0.0240044367090034,0,0,0,0.0645281385382777,0,0,0,0,8.2499622113167e-05,0,0,0,0,0,0,0,0,0,0,0.0387205972421246,0,0,0,0,-0.0211164211331756,0,0
X000651.SZ,0,0,0,0,0,0,0.043081357261159,0,0.230038298609305,0,0,0,0.107955656267064,0,0,0.00778253382599945,0,0,0,0,0,0,0,0,0,0,-0.0613368582919515,0,-0.0413106819119027,0,0,0,0,0,0,0,0.0776143853159137,0,0,0,0,0,0,-0.0291341044434349,0,0,0,0,0,0,0,0,0.0331835086774922,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.025533292213691,0,0.374450783037237,0,-0.18292506451993,0,0,0,0,0,-0.137397204623522,0,0,0,0,0,0,0,0.476785723506601,0,0,-0.172441618566337,0.249496822299159,0,-0.15972822508877,0,0.0675570892583697,0,0,-0.0316913105531414,0,0,0,0,0.106307733850536,0,0
X600031.SH,0,0,0,0,0,0,0.158434889112028,0,0,0,0,0,0,0,0,-0.00295821067018998,0,0,0,0,0,0.178759527761808,0,0,0,0,0,0,0,0,0,-0.0320712576355916,0,0,0,0,0,0,0.4167189795139,0,0,0,0.137942444199429,0,0,0,0,0,0,0,0,0,0.0118670570979206,0,0,0,0.0502155980030903,0,0
X000725.SZ,0,0,0,0,-0.0265789894118146,0,0,0,0,0.0290994289901986,0,0,0,0,0,0,0,0.0374518144237862,0,0,0,0.0350020910078829,0,0,0,0,0,0,0.0486782064153753,0,0.342237249457809,0,0,0.0496659033511841,0.0503580416828939,0,0,0,0.0404074077977666,0,0,0,0,0,-0.0276407755524344,0,0,0,0,0,0,0,-0.0141034156298958,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0.0831926538496668,0.085217917232453,0,0,0,0,0,0,0,0,0,0.124963903842639,0,0,0.118245679019151,0.131099430035609,0.211566087712478,0,-0.048480776159978,0,0,0,0,0.136835439165288,0.133021942638932,0,0,0.0705631407669768,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0355566192864895,0.0460791891717686,0,0,0,-0.00169420889597373,0,0,0,0,-0.0622987294289058,0,0
X300124.SZ,0,0,0,0,0,0.0652175344079914,0,0.0754334743191682,0,0.168512009430613,0,0,0,0.00965791636758036,0,0,0,0,0,0,0,0,0,0.285520552747929,0,0,0,0,0,0.120346296250102,-0.123898866309384,0,0,0,0,0.0963743909559602,0,0,0.150186023747651,0,0,0,0,0,0,0,-0.022519618811578,0,0,0,0,-0.00483758042944691,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0.0534290531431736,0,0,0,0,0,0.211581388339976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0649896460751525,-0.00202710611267427,-0.0235942844600113,0,0,0,0.306283367214699,0,0,0,0,0,0,0,0,-0.0447162050242223,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0.177600299841746,0,0,0,0,0,0.0212186711025726,0.064942546324878,0,0,0,0.0338367861385783,0,0,0.0917420139435843,0,0,0,0,0.10920592609803,0,0,0.0554062424681085,0.21946673349713,0,0.0455147488795607,0,0,-0.0679469585001564,0,0,0,0.0744538048295451,0,0,0,0,-0.113065489330042,0.00819842571782926,0,0,0,0,0,0,-0.00177849336466048,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.392249503783977,0,0.0690715568523688,0.184686675066866,0,0,0,0,0,0,0,0,0,0,0.0571669188630083,0,0,0,0,0,0,0,0,0,0,-0.00407913885567642,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0.00852068224171927,0,0,0,0,0,0,0,0,0.100543219596415,0.153258694693321,0,0.114251005776526,0,0,0,0,0,0,0,0,0,0,0,0,0.0247872956359456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111467238530894,0,0,0,0,0,-0.0476919594255248,0,0,0,-0.0833198840933939,0,0
X000338.SZ,0,0,0,0.00857783249179206,0,0,0,0.0729158566242027,0,0,0,0,0,0,0,0.132365609546413,0,0.0182344466521173,0,0,0,0,0.087030282982733,0,0,0,0,0,-0.0763262205334907,0,0,0,0.0106156180175836,0,0,0,0,0,0.0802226360123297,0,0.0208686743469074,0,0.210522367799156,0,0,0,0,0,0,0,0,0,0.0108207556461825,0,0,0,0,0,0
