,X600519.SH,X600104.SH,X002415.SZ,X000725.SZ,X000651.SZ,X600276.SH,X000858.SZ,X002304.SZ,X000063.SZ,X000625.SZ,X600690.SH,X600703.SH,X600118.SH,X000559.SZ,X600031.SH,X600271.SH,X000100.SZ,X600066.SH,X600372.SH,X000157.SZ,X600741.SH,X002475.SZ,X002236.SZ,X002241.SZ,X600089.SH,X002292.SZ,X300124.SZ,X000338.SZ,X002465.SZ,X300003.SZ,X000568.SZ,X600839.SH,X600177.SH,X002129.SZ,X002294.SZ,X002074.SZ,X600867.SH,X002506.SZ,X000547.SZ,X000977.SZ,X000800.SZ,X002008.SZ,X002276.SZ,X000869.SZ,X600498.SH,X300001.SZ,X600582.SH,X300146.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0376453052425684,0,0,0,0.036805923510197,0,0.233432762435589,0,0,0,0,0,0,0,0,0,0,0.00118563048468931,0,0.151522353293274,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0566659281052053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00632503042027658,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0.0750297556257652,0,0.386772477176331,0.116949936613793,0.0440596643555076,0.03917736951374,0,0,0,0,0,0.0198256263587875,0,0.0551888074033431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000362624517363555,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,-0.0436668534066655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17768912021899,0,0.118626529134183,0,0,0,0,0,0,0,0,0,0,0,0.00470485943077002,0,0.0680624137461808,0,0,0,0,0,0,0,0.0037909500109956,0,0.0234595387824905,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.0674867483193466,0,0,0.103714584793717,0,0.0145350945024611,0,0,0.285321174661714,0,0,0,0,0.0665959268377083,0,0,0,0,0,0,0,0,0,0.0412832656187284,0,0.0515560085156362,0.0164629869401406,0,0,0,0,0,0.00982455534128679,0,0,0,0.115359735846474,0,0,0.00555159237984206,0,-0.0138532864411056,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0196899253733304,0,0,0.0535310441773452,0,0,0,0.0913493156305347,0.0621938904596952,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.0124350972049182,0,0,0,0.0299070127055077,0,0,0.0481990625126831,0,0,0,0,0,0.104915452162966,0,0,-0.00202985599532288,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0.0594999136038859,0,0.0161711087466225,0.00974962232177889,0,0,0,0,0,0,0.171268576978903,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.00353843919470836,0,3.46944695195361e-18,0.0255456420518954,0,0.0776823752788915,0.0815910320086017,0,0,0.078001716769337,0,-0.0207385983728608,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0.0438010971889784,0,0,0,0,0,0,0,0,0,0,0.208500761133666,0,0.0579517078380816,0,0,0,0,0,0,0,0.285398978915305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.014110790455747,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0.118003979532156,0.142939902193944,0.133645535219138,0,0,0,0,0,0,0.0325417405064357,0,0,0,0.156544538263759,0,0,0.176042538128839,0,0,0,0,0,0,0,0,0,0.00182400899271141,0,0.0772427619233734,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0.0371301143883128,0,0,0,0,0,0,0,0,0,0,0.0490382910703119,0,0.215447836081785,0.153057657086877,0,0,0,0,0,0.0685612818447755,0,0,0.0112217257979812,0,0,0.0467705873101628,0.104214274562344,0,0,0,0,0,0.123841566024591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0.128383638352075,0,0,0,0,0.175523155026145,0,0.017810034615603,0,0.318877910744974,0,0,0,0,0,0.156676452987308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00860438416766712,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0.116982411900692,0,0,0,0,0,0.161757108471626,0,0,0,0,0,0.157040449163654,0,0,0,0,0,0,0,0,0.135562522810051,0,0,0.0208479715382263,0,0,0,0,0,0,0,0.134222175659907,0,0,0,0,0,0,0,0,-0.0328360170014578,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13941933304316,0,0,0,0,0,0,0.0561466077980284,0,0,0.391132062633348,0,0,0,0,0,0,0,0,0,0.224395374839635,0,0,0,0,0,0,0,0,0,0,-0.00815905275635203,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0358293734928016,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00421198394812848,0,0,0,0,0,0,0.327561152407067,0,0,0,0,-8.67361737988404e-19,0.200677520986048,0.0121076240966078,0,0,0,0,0,0,0,0,-0.00156841632432539,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0288339874731115,0.0159420958189345,0,0,0,0,0,0.437345247149401,0,0,0,0,0,0,0,0,0,0,0,0.0225702829784223,0,0.085472820480614,0,0.00610287541336673,0,0.0284830235324081,0,0.0611559092946902,0,0.0882676235525784,0,0,0,0,0,0,0,-0.0273670317939352,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10801779717608,0,0,0,0,0.00472026000765849,0,0,0,0,0,0,0,0,0,0.23075579507342,0,0,0,0,0.0727355826150813,0,0,0,0,0.183945380937096,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,-0.0255390248155812,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0.183216724564362,0,0,0.118716829691272,0,0.102284578092191,0.0723032674864086,0.0621110281841068,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0829494971399883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110299634407623,0.0347516050759245,0,0,0,-0.0136654162141453,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0.136428384348968,0,0,-3.46944695195361e-18,0.0183555059121274,0,0,0,0,0,0,0.0981725613981536,0.143654732265348,0.155195073438642,0,0,0.0229518781153812,0,0,0,0,0,0,0,0,0,0.105986699921536,0,0,0,0,0.051130854973304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.207672207048867,0,0,0,0,0,0,0,0,0,0,0,0,0,0.386169178753022,0,0,0,0,0,0,0.018211803849179,0,0,0,0.113655889140424,0.0979619265628731,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0.0700550344967711,0,0,0,0.0332158426298958,0.0233211880009018,0.157719595047424,0.0928741335408668,0,0,0,0,0,0,0,0.0125542057372653,0,0,0,0,0,0,0,0,0,0.125551037440825,0,0,0,0,0,0.162440140917577,0.0565058619815552,0,0,0,0,0,0,0,0,-0.0247662465544062,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0.0207647414678552,0.210208387632287,0.236050963155308,0.0272100698458139,0.176022604554664,0.0020239805385746,0.03183408801417,0,0,0,0.0720770226822278,0.0715138710454516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0119606208326821,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0.135471425696585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0276798313977097,0.41870237389973,0,0,0,0,0,0,0,0,0,-0.0197778023272746,0,0,0,0,0,0,0,0,0,0,0.269463402680391,0,-0.0178002483231608,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0874739513190157,0,0,0,0,0,0.136064983338129,0,0.0343057718022892,0,0,0.110201420605785,0,0,0.0145765460475107,0,0,0,0,0,0,0,0,0,0,0.0126505507346795,-6.93889390390723e-18,0,0,0,0,0,0.286058711947016,0,-0.0241251175186397,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176811021460286,0,0,0.0642878302499748,0,0,0,0.281492893120343,0,0,0,0,0,0,0,0.265444242512094,0,0,0,0.0403055950148417,0,0,0,-0.00982251827710876,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0.419742044872097,0,0,0,0.0452805296395463,0.0439186654759973,0.0470058631645406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0737916789593912,0,0,0,0,0.0121074969731821,0.0358193680897025,0.0346897898328284,0.0906309813626623,0,0,0,0,0,0,0,-0.00203808066418305,0,0,0,0,0,0,0
X002292.SZ,0,0,0.14226377959738,0,0.0240278062255189,0,0,0,0,0,0,0,0.0309630759923461,0,0,0,0,0,0,0,0,0,0,0,-0.00895675221210396,0,0,0,-0.0749866025650054,0,0,0,0,0,0,0.270374712635512,0,0.0324216762838414,0,0,-1.73472347597681e-18,0,0,0,0,0.235760014142723,0,0,0,0,0.084565318115069,0.326240525263962,-0.564433493657609,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251519862379457,0,0,0,0,0.0437402456040758,0,0,0,0,0.00705920679719537,0,0,0,0,0,0,0,0,0,0.00727808371869336,0,0,0,0,0,0,0,0.362699063712429,0,0,0,0.0613148494043534,0,0,0,-0.0115135814430179,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0.143075822309983,0.123551786794124,0.02847105449892,0,0,0.0417604821244059,0,0.124194351521241,0,0,0.0670306571692755,0,0,0,0,0.0369261332993125,0,0,0.0176835654232186,0,0,0,0,0,0,0.114067165825616,0,0,0,0,0,0.014315352929343,0,0.107119622182722,0,0,0,0,0,0,0,-0.00721551159877326,0,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.429943254864776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0853444017295478,0,0,0,0,0,0.0662219104780408,0,0.120746307830922,0,0,0,0.187808128796873,0,0,0,0.000999505505099856,0.0201299653010312,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0.174211283207094,0,0,0,0,0,0,0,0,0,0,0,0.521937156406825,0,0,0,0,0.06130922578952,0,0,0,0,0,0,0,0,0,0,0,0.06482090543676,0,0,0,0,0,0,0,0,0.0189261397196435,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0,0,0,0.544498827564421,0,0,0,0,0.00781497302107366,0,0,0,0,0,0,0.117397835574201,0,0,0,0,0,0,0,0,0,0,0,0,0.00305654328950727,0,0,0,0,0,0,0.0135145560114083,0,0,0,0,0,0,0,0,-0.0120224093607228,0,0,0,0,0,0,0
X600839.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23070605590179,0,0,0,0,0,0,0.308546949489504,0,0,0,-0.00915862284538819,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0.135437042605322,0,0.132081778140272,0,0,0,0,0,0,0,0.254348408809001,0,0,0,0.0568397690737678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0165978995890222,0.0754082470722794,0,0.0690796810389465,0,0,0,0,0,0,-0.0220923761642818,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0449573134154072,0,0,0.0485267785309092,0,0,0,0,0,0.0331107007985289,0,0.064826383807733,0,0,0,0,0,0,0,0,0,0,0.135914488373135,0.136346555012336,0,0.233510105501826,0,0,0,0,0.129098354626889,0,0,0,0,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0.0495128492799429,0,0.138872963455102,0,0,0,0,0,0,0.0304237493988402,0,0,0.0460626223699673,0,0,0,0,0.00310599617730531,0,0,0,0,0,0,0.0978859038060671,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154232898570643,0,-0.0069286114108795,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.231000722982827,0.390562233618432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0323056838767646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.013890514343169,0,0,0,0,0,0,0,0,0,0.0213623061968751,0,0,0.057156495162482,0,0,0,0,0,0,0.29435659270769,0,0,0.112829842038821,0,0.00828485197018949,0,0.0272729628328165,0.105604649936235,0,0,0,0,0.135573494108927,0,0,0,0,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228072626633146,0,0.112588727783973,0,0.0832873880692673,0,0,0,0,0,0,0.2123339048544,0,0,-6.93889390390723e-18,0,0,0,-0.0264640082399183,0.243355482932579,0,0,0,0,0,0
X000547.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.201965921016278,0.133338052847049,0,0,0,0,0.032090032729034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0810785824099401,0,0,0,0,0,0.0230119882645841,0,0,0,0,0,0.0733153579694132,0,0,0,-0.0127489115804656,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0904097299362549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.00704054337179073,0.205000136849011,0,0,0.161886297261985,0,0,0,0.132553540605358,0.102825834741498,0,0,2.16840434497101e-19,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269327609737381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.360677925553466,0,0.0143037723485835,0,0,0,0.0280737132344323,0,0,0.0506387912157211,0,0,0.00433685984981848,0,0,0,0,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.164157053273677,0.278258291160575,0,0,0,0,0,0,0,0,0,0.129430534200815,0,0,0.0231037822390498,0,0,0,0,0.0362353453765763,0,0,0,0,0,0,0.16442516779512,0.0365916018174852,0,0,0,0,0,0,0.0212312131932859,0,0,-0.0238520356826632,0,0,0,0,0,0,0
X002276.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094344368748691,0,0.330288945587084,0,0,0,0.106803535234195,0,0.00466803163616361,0.164406270177803,0,0,0,0,0.0258772622807858,0,0,0,-0.00709920676374868,0,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0,0,0,0.250892401753162,0,0,0,0,0,0.0489632261967251,0,0,0,0,0.0293742116804933,0,0.0470577308871394,0.0336087608246609,0,0,0,0,0.147046928454621,0,0,0.0406395019441683,0,0,0,0,0.0988030158413984,0,0,0,0,0,0,0,0,0,0,0,0,0.100927961458177,0,0.0186435010086866,0,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205894108874113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106683211745553,0,0,0,0.0130264726277879,0.115934909638496,0.176457789462649,0,0,0,0,0,0,0.128049990914055,0,0,-0.021241558444927,0,0,0,0,0,0,0
X300001.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0670489686829265,0,0,0,0,0.346444439378902,0.0046091856142258,0.040815465715608,0,0,0,0,0,0.0519439922026897,0,0,-0.0128458426489318,0,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0557543475832491,0,0,0,0,0,0,0,0,0.0995100216286522,0,0,0,0,0.070808284368552,0,0.0771032437567099,0.11806580486665,0.111340304099101,0,0,0,0.273350541259297,0.136930278409369,0,0,0,-0.0134969282981853,0,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0195232962598812,0,0,0,0.132726026157125,0,0,0,0,0,0.0816332920878428,0,-3.3881317890172e-21,0,0,0,0,0,0,0,0,0,0.169274997223084,0,0,0,0,0.0524147223625712,0,0,0.175170304665642,0,0,0.166004537410964,0,0,0,0,0.0213597300985227,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,-0.0959989925921378,0,0,0,0,0,0,0,0,0,0,0,0,0.0104961547905754,0,0,0,0.0278437294504212,0,0,0,-0.0486965119337533,0,0,0.0500273524262626,0,0,-0.0252609088880396,0,0.0668296766174803,0.0430536442305349,0,0,0,8.67361737988404e-19,0,0,-0.0314017935712552,-0.0278410835262016,0,0,0,0,0,0
