,X600519.SH,X000858.SZ,X600276.SH,X002415.SZ,X002475.SZ,X600690.SH,X600809.SH,X000651.SZ,X002371.SZ,X600104.SH,X000568.SZ,X003816.SZ,X000725.SZ,X300124.SZ,X000063.SZ,X600031.SH,X000625.SZ,X002304.SZ,X000338.SZ,X000596.SZ,X300014.SZ,X000100.SZ,X002179.SZ,X600418.SH,X002241.SZ,X002463.SZ,X600089.SH,X600584.SH,X000977.SZ,X600703.SH,X000157.SZ,X600372.SH,X002028.SZ,X002049.SZ,X600522.SH,X000066.SZ,X600741.SH,X002236.SZ,X600839.SH,X600183.SH,X601877.SH,X600066.SH,X002456.SZ,X600460.SH,X002156.SZ,X000661.SZ,X002074.SZ,X000800.SZ,X600487.SH,X002129.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.349195080217892,0,0,0,0,0.0395436284824632,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0.151222322207576,0,0,0.00598183504807323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00240279806235204,0,0,0,0,0,0,0,-0.0277887791845957,0,0,0,0,0,0,0,0,-0.0473407625857508,0,0,0,-0.0508330098814087,0,0
X000858.SZ,0.0788353441986292,0,0,0,0,0,0.323474768182924,0,0,0,0,0,0,0,0,0,0,0.210469155494871,0.128315673116193,0.0321443067368263,0,0,0,0,0,0,0,0,0,0,0.0306380257215532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0919043024601642,0,0,0,0,0,0.227113635746284,0,0,0.319556418228229,0,0,0,0,0,0,0,0,0,0,0,0,0.000710084198879365,0,0,0,0,0,0,0,0,0,0.0689136183131782,0,0,0,0,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.0980265294968643,0.00632350962073599,0,0,0,0,0,0,0,0,0,0,0,0.041422179031143,0.0791192523023875,0.268297121026755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0513972614061971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0522989504814746,0,0,0,0,-0.0176294674042692,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0307390748988575,0,0,0,0,0,0,0.0825099030759281,0,0.0526461774532321,0,0.454875358531794,0.0754336061407533,0,0,0,0,0,0,0,-0.00608872322793975,0,0,0,0,0.0522873309771578,0.0529964884047347,0,0,0.0109414502693798,0,0,0,0,0,0,0,0,0,-0.088023691444184,0,0,0,0.0037342363301137,0,0
X600690.SH,0,0,0,0,0.0659338517197521,0,0.0812377582404208,0.270672977775835,0,0,0,0,0,0,0,0.10002774254729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00702034293527323,0,0,0,0.0691089449104603,0,-0.00990519361887083,0,0,0,0,0,0,0,0,0,0,0,0.036300750311976,0,0
X600809.SH,0,0,0,0,0,0,0,0,0,0.0135327114116044,0.553278220757964,0,0,0,0,0,0,0,0,0.30276588436835,0.0126007440706577,0,0,0.00104530179881646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0.314517278900795,0,0,0,0.0738908691667903,0,0.00724952732720654,0,0,0,0,0,0.147312586564224,0,0,0,0,0.0412105315817843,-0.0253572160783485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138781203797176,0,-0.0465227514704281,0,0,0,0,0,0,0,0,0,0,0,0,0.00397793191112404,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,-0.0583463216613048,0,0,0,0.404094257911383,0,0,0,0,0,0,0.0568342459361436,0,0,0,-0.00721012021792932,0.0581608800237693,0,0,0.10126198541355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147146625641291,0,0,0,0,0,0,0,-0.0263243794806161,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0.144587016372042,0,0,0.0996642285206368,0,0,0.344156007314396,0,0.0140663852673457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167684518252695,0,0,0,0,0,0,-0.0886609724072541,0,0,0.0452549725175206,0,0,0,0,0,0,0,0,0,0.0291000212508053,0,0
