,X600519.SH,X000858.SZ,X000568.SZ,X002415.SZ,X600276.SH,X600809.SH,X002475.SZ,X600690.SH,X000651.SZ,X000063.SZ,X002304.SZ,X300124.SZ,X600104.SH,X000725.SZ,X003816.SZ,X600031.SH,X002371.SZ,X000625.SZ,X000596.SZ,X002129.SZ,X300014.SZ,X000338.SZ,X002179.SZ,X600703.SH,X600089.SH,X000100.SZ,X002049.SZ,X600372.SH,X002236.SZ,X000977.SZ,X600584.SH,X002241.SZ,X000157.SZ,X601877.SH,X000661.SZ,X600741.SH,X600522.SH,X000733.SZ,X002074.SZ,X002180.SZ,X002463.SZ,X000988.SZ,X600460.SH,X600702.SH,X000800.SZ,X300142.SZ,X000066.SZ,X002028.SZ,X300003.SZ,X002007.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000725.SZ,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.318341960105398,0,0,0.0291754686442134,0.0145352819416277,0,0,0,0,0,0,0.0505884070948542,0,0,0,0.0851626183669126,0,0,0,0,0,0,0,0,0,0,0.0193967527955145,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,-0.0412922787786111,0.0480566424836845,0,0,0,0,0,0,0,0,0,0,0,0.152655958994898,0,0,0.0656660563273263,0,0,0,0,0,0,0.0023461568235528,0.0253668880036436,0,0,0,0,0,0,0,-0.00567551968182071,0.038332914306281,0,0,0,0,0,0,0,0,0.216783952796907,0.0071649957496616,0,0.0494416021654289,0,0,0,0,0
X600031.SH,0,0.196003406633486,0.00184694087591168,0.035968638013061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0369916957260481,0,0,0,0,0,0,0,0.0295830628160506,0,0.0160270631795921,-0.0451775307194609,0,0,0.200303985085973,0,0,0,0,0,0,0,-0.00717141568766923,0,0,0,0,0,0,0,0,0,0,0.0327289141688285,-0.0143639174600383,0,0,0,0,0,0
X002371.SZ,0,-8.67361737988404e-19,0,0,0,0,0,0.370937194238009,0,0,0,0,0,0,0,0,0,-0.115268644025275,0,0,0,-0.0244101388643242,0,0,0,0.338036783279277,0,0,0,0.22948699604046,0,0,0,0,0,0,0,-0.0175722652376698,0,0,0,0,0.0826648804026026,0,0,0,0,0,0,0,0,-4.33680868994202e-19,-0.0328750403432422,0,0,0,0,0,0
X000625.SZ,0,0,0.047247942493899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0376519933850641,0,0,0,0,0,0.0216717734457061,0,0,0,0,0,0,0,0,0,0,0,0.00600310151652028,-0.0334872037437441,0.113441095231664,0,0.540743688878789,0,0.044486264356343,0,0,0,0,0,-0.0357361386292673,0,0,0,0,0,0
X000596.SZ,0,0,0.234732798473151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0482672084404111,0,0,0,0.0650650288431283,0,0,0,0,0,0,0,0,0,0,0,0,-0.0489491320746847,0,0,0.231444382295464,0,0,0,0,0,0,0,0.00687555015286511,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,-0.0483605354613547,0.138826945316467,0,0,0,0,0,0,0,0,0,0,-0.0126694145261767,0,0,0,0,0,0,0,-0.197482688965387,0,0,0.0332142505298304,0,0,0,0,0.261748945765441,0,0,0,0,0,0,0.0614079369842264,0,0,0,0,0,-0.110319066906328,0,0,0,0,0.0627974762014538,-0.0343835556553964,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00491200868473304,0,0,0,0,0,0,0,0,0.015081699838824,0,-0.0192779460238695,-0.0105098094409483,0,0,0,0,0,0,0,0.0441544059459645,0.787229025258538,0,-0.0322984187133921,-0.00916669132200891,0,0.0543997425031679,0,0.05539870116179,0,0.0390137140770672,0,0,0,-0.014913825878354,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166089562837475,0,0,0,0.0896881559410406,0,0,0,0,0,0,0,0.0590170255727654,0.0228053892475014,0,0,0,0,0,0.0115551893438542,0,0.0954537712499186,0,0,8.67361737988404e-19,0,0.0423887633371854,0,0.0810798288248072,0,0.00625702191043578,0.0613748075909841,0,0,0,0,0.0466854548138374,0,0,0,0,0,0,0
X002179.SZ,0,0,0,-0.056213112073349,0,0,0,0,0,0.0804011452694811,0,0,0,0,0,0,-8.67361737988404e-19,0,0.0103498925550163,0,0,0,0,0,0,0,0,0.03909579190255,-0.0566526677806156,0,0,0,0.0369942931632334,0,0.0713621453700921,0,-0.0866428883169008,0.273836719486249,0.0839312464357906,0,0,-0.000792958202419437,0,0,0,0,0,0,0,0,0,0.00446175712112098,0,0,0,0,0,0,0
X600703.SH,0,0,0,0.255225947390776,0,0.13259907018312,0,0,0,0.17027539447016,0,0,0,0,0,0,0,0,-0.728483158121844,0,0.332748149618931,0,-0.0147692401183709,0,0.0751610476596892,0,-0.306646204550928,0,0,-0.128862242993406,0,0.00717397844448148,0,0,0.0347491261805061,0,0,0,0,0,0,0.276007363393294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0.034859128897078,0,0.0334484430716633,0,0,0.122471832716504,0,0,0,0,0,0,0,0.170725418214421,0.0202999132452023,0,0.059386835467363,0.294582829212865,0,0,0,0,0,0.118428808361018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0373917400414095,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0.0337535815805501,-0.0226458516788192,0,0,0,0.403702271811991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0379921741272821,-0.0778428064384547,0,0,0,0,0,0,0,0,0,0.143093828269968,0,0.0431260060451272,0,4.33680868994202e-19,0,0,0,0,0,0,0,0.0169421075284584,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0.234243791396888,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0115093170665948,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0721505558117581,0,0.0281583550824103,0,0,0.594788903443,0.193744219086207,0,0,0,0,0,0,0,0.0497613102847384,-0.000285070210787107,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136704980145086,0,0,0,0,0,0,0.0888155212825118,0.0538124442084099,0,0,0,0,0,0.0699752867759756,0,0,0,0,0,0.0363943580591961,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0310399944786677,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0.545955950333716,0,0,0.446188805151218,0,0,0,0,0,0,0,0,0,-0.0504085237172289,0,0,0,-0.123879832346679,0,0,0,0,-0.139393692993835,0,0,0,0.34559673395052,0,0,0,0,0,0,0,0,0,0,0.0845525369218727,0,0,0,0,0,0,0,0,0,0,0.0824540240803615,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.191664322652514,0,0,0,0,0,0,0,0,0,0,0.17994496473552,0,0,0,0,0,0,0,0.567066520227879,0,0,0,0.445991898008019,0.090707464552995,0,0,0,0,0,-0.312901639009974,0,0,0,0,-0.0520076683178846,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.165729650388637,0,0.105122347968241,0,0,0,0,0.0209329637643527,0.130244759818805,-0.282181579562104,0,0,0,0,0,0,0,0,0,0.19901785215854,0,0,0,0,0,0,0,0,0,0,0,0.181825958776672,0.0338547363557862,0,0,0,0,0,0,0,0,0,0.069359120487712,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0.389928116542591,0,0,-0.0461720922223513,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10209689447848,0,0,0,0,0,0,0.0891084328462953,0,0,0,0,0,0,0,0,0,0.0249032864936265,0,0.248779124289184,0,0,0,0,0,0,0,0,-0.00873829546860876,0.0782989044589502,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,-0.00188675948794706,0,0,0,0,0,0,0,0.108897966079738,0.092062458036176,0.37146159269232,0,0,0,0,0,0,0,-0.0358992259058152,0,0.0466433947900548,0,0,0.0343347601309973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0435417112024477,0,0,0,0,0,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0.0232291638748485,0,0,0,0,0,0,0,0,0,0,0,0,0.0538127857185737,0.217158470117115,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0685584682232558,0,0.0584337051426361,0.0380241999240734,0.0278717012080757,0,-0.0464733475460324,0,0,0,0,0.00132519424255097,0,0,0.059751253337415,0,0,0.0335484727642426,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0.107080775657764,0,0.0598511833979222,0,0.271940414487836,0,0,0,0,0,0,0,0,0,0.0440882247957075,0.0144804183953655,0,0,0.0718753816596249,0,0,-0.0503801881401992,0,0,0,0,0,-0.06048365328959,0,0,0,0,0,0.0542599436350297,0,0,0,0,-0.0579960921156897,0,0,0,0,-0.0525155397119923,0,-0.0160354945753852,0,0,-0.0274744056183943,0,0,0,0,0,0,0
X600741.SH,0,0,0,0.032424784614846,0,0,-0.0188960541748722,0,0,0,0,-0.128751252874697,0,0,0,0,0,0,0,0,0,0,0,0.0516958028565226,0.0519282012154843,0,0,0,-0.0277783226876964,0.0112859173346875,0,0,0,0,0,0,0,0,0.114736222842794,0.0624071241773514,0.00657228510202408,0,0,0,0.0105085649398827,0.0846210599588794,-0.0263505964980343,0,0,0,0,0.00219955675222598,-5.42101086242752e-20,0,0,0,0,0,0
X600522.SH,0,0,0,0,0.343405198490454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072346397721309,0.131457204880636,0,0,0,0,0,0,0.0511638304738411,-0.00630465257426025,0,0,0,0.0643253664995829,0,0,0,0,0,0,0,-0.00606875130066744,0,0,0,0,0.157994000471267,0,0,0,0,0.00219010027344007,0,0.027388559261672,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0.0543482256943477,0,0,0,0,0,0,0,0,0,0,0,0,0.0452231163394834,0.062030509522291,0,0.239247301181783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143369798611057,-0.014787052492638,0.0121910457421605,0.211279191842253,0,0,0,-0.045005326191079,0,0,0,0,0.00181079905248262,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0.0680147251037168,0,0,0.0215121321737075,0,0,0,0,0,0,0,0,0,0,0.037283895582949,0.0402228728888052,2.16840434497101e-19,0.507075199293604,0,0,0,0,0,0.0222775211947667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00104600255266271,0,0,0,0,0,0,0,0,0,0.0171098300276889,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0.0144328235675207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0772389307693745,0,0,0.0438537762543976,0,0,0,0,0,0,0.0555618729775773,0.274448072270881,0,0,0,0.0445866517424462,0.121268981961286,0,0,0,0,0,0,0,0,-0.0446697128797301,0,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0.0272498379032582,0,0,0.289816434817448,0,0,0,0,0,0,0,0,-0.0268897012276003,0,0,0,0,0,0,0,0,0.0518383902418938,0,0.430369800721615,0.206311089401328,0,0,0,0,0,0,-0.103547919395906,-0.287199854870378,0,0,0,0.163725820844134,0,0,0,0,0.00822886116832022,0,0,0,0,0,0.0755029650482861,0,0,0,0,0,0
X000988.SZ,0,0,-0.0739554272068606,0,0,0,0,0,0,0.0507797515382751,0,0,0,0,0,0,0.0643702108503099,0,0,0.0668466680930276,0,0,0,0.186668457014219,0,0,0,0,0,0.0788299026866586,0,0,0,0,0,0,0.122068236809612,0,0,0.263214235844836,0.317554060417543,0,0,0,0,0,0,0,0,0,0,0,0.139395413608213,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0.0475103101996092,0,0,0,0,0,0,0,0,0,0.09441684520903,0,0,0,0,0,0,0.0151070318957612,0,0,0.189772896030227,0,0.177546302895689,-0.0482076951937374,0.0528855538821933,0.0123802696026306,0,0,0,0,0.0242575809639712,0.0969153009551141,0,0.143856440395722,0.0272591770106978,-0.0873046279560033,0,0,0,0,0.0340342432520299,0,0,0,0,0.0659616740984741,0,0,0,0,0,0,0
X600702.SH,0,0,0.507178503158361,0,0,0,0,0,0.203255232234689,0,0,0,0,0,0,0,0,0,0,0,0.0251852414753453,0,0,0,0,0,0,0,-0.00968102987031491,0,0,-0.0254394831908267,0,0,0,0,0,0,0,0.326872561294182,-0.0391074766120032,0,0,0,0,0,-0.0634403682516576,0,0.0799332329369101,0,0,-0.0208356007311304,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0.00171787659682039,0,0,0,0,0,0,0,0.00158452832975576,0,0,0,0,0,0.192773434812662,0,0,0,0.164686174015694,0,0,0,0,0,0,0,0.0229872538719895,0,0,0,0,0,0.244980749676287,0,0.0901597536367083,0,0,0,0.0355722491801864,0,0,0,0,0,0.0234712718106091,0,0,0,0.0428646759115989,0.00187276767365601,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0.018324347892413,0,0,0,0,0,0,0,0,0,-0.0493648989191433,0.158479593395228,0,0,0.195413087652989,0,0,0.0999514254279978,0.0428613709079093,0,0,0,0,0.0134920824693898,0,0,0,0,0,0,0.0393963860842729,0.060599055226288,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0371026743496738,0,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0.130071667081628,0.214828024174459,0,0,0,0,0,0,0.0477479943092653,0,0,0,0,0,0,0,0,0,0,0,0.0185676591676442,0.0798182341304334,0.0109422616814943,0,0,0,0,0,0,0,0,0,0.0532871785041436,0,0,0,0,0,0,0,0,0,0,0,0.117775658410574,0,0,0,0,0,0
X002028.SZ,0,0,0,0,0,0,0,0.0335732488002009,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.143817991625768,-0.171804219466134,0,0.130135611710591,0,0,0,0,0,0,0,0.00231755087764081,-0.00458512591229683,0,0,0,0,0.0571183456642242,0,0,0.0487965514451464,0,0,-0.0517296748850608,0,0,0,0,0,0,0,0,0,0,-0.000898401434581839,0.0288380816546747,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049017636863618,0,0,0,0,0,0.0393502157521279,0.0935248247391093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210087205866719,0,0,0,0,0,0.0168212636509611,0,0,0,0,0,0,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0.097221458385699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105168341723125,0.0583722306031453,0.00845350806729508,0.0646465333538575,0.0198751054914108,0,0,0,0,0,0,0,0,0,0.0116158682925095,0,0,0,0.199828526833236,-0.0641195060006349,0,0.221569297308769,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0.165161189363121,0,0,0,0.0659768178156233,0,0,0,0.105714781390228,0,0,0,0,0,-0.0960071429779744,0,0.0164517204208538,0,0,0.106179850498359,0,0,0,-0.0369265830958499,0.0809877582589515,0,0,0,0,0,0,0,0,0,-0.0154514500625439,0,0,0,0,0,0,0,0,0,0,0,0.00286902096917781,-0.0506589047835564,0,0,0,0,0,0
Slope,0,0,0,0.327623593064752,0,0,0,0,0.245764883891018,0,0,0,0,0,0,0,0.491707927207625,0,0,0,0,-0.0932300051032813,0,0,0,0,0,0,-0.14397179735919,0.19117721802051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.84169268630579,0,0,0,0,0,0
TED,0,0,0,-0.36078220713335,0,0.380158353972738,0,0,0,0,0,0,0,0,0,0,0.169410627862866,0,0,0,0.0371654792573175,0,0,0,0.56175134615848,0,0,0,0,-0.0453430261415856,0,0,0,0,0,0,0,-0.276865967628269,0,0,1.73472347597681e-18,3.46944695195361e-18,0,0,0.0787160538595537,0,0.206635613044254,0,0,0,0,0.368504154966671,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0.0755619591264479,0,0,0,0,0,0,0,0,0,0,-0.0340366751125618,0,0,0,0,0,0,0,0,0,0.0295900899280251,0,0,0,0,0,0.064113834992941,0,0,0.0735280351726382,-0.072611853751897,0,0,0,0,0,0.0123389212493948,0,0,0,0,0.0767650092122625,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,-0.00201419925590062,0,0,-0.083402277047824,0,0,0,0,0,0,0,0,0.0259564533289157,0,0,0,0,-0.0178118503436034,0,0.0316069439676286,0,0,0.105772445472112,0,0,0,0,0,0,0,-0.0317431062279949,0.0228480521316205,0,0,0,0,0,-0.0116484997134766,0.0049272375529882,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MKvol,0,0,0,0.00114375100762509,0,0,0.000215395717376557,0,-0.00185744722227452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00344224990531544,0,-0.000833159945923043,0.000957056904080985,0.00172580679017112,0,0,-0.000798900526935482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00130771501899634,0.00372397297482457,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000743952260213712,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00101683709748279,0,0,0,0,0,0,0.00287270943587514,-0.00533211986580446,0.00228008170935134,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0123771651752786,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00291964731173437,0,0,0,-0.000656022536002787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00287119089349477,0,0,0,0,0.00144046629297109,0,0,0,0,0,0,0
