,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X600031.SH,X600741.SH,X000568.SZ,X600066.SH,X000338.SZ,X000100.SZ,X002475.SZ,X002241.SZ,X002236.SZ,X600271.SH,X600118.SH,X601877.SH,X002085.SZ,X600177.SH,X002456.SZ,X600372.SH,X000157.SZ,X300124.SZ,X002007.SZ,X600089.SH,X002294.SZ,X300003.SZ,X600867.SH,X600522.SH,X600699.SH,X002180.SZ,X000559.SZ,X002508.SZ,X000066.SZ,X600498.SH,X002292.SZ,X002426.SZ,X002074.SZ,X000623.SZ,X000550.SZ,X300136.SZ,X002506.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.0493069649855868,0.0719668034543478,0.333042367882784,0.0372776755904887,0,0,0,0.05692271707352,0,0,-0.0315071841900381,0,0.0179435198496457,0,0,0,0.0014108263706071,0,0.102772791893179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00776984394666914,0.00716173681011629,0,0,0,0,0,0
X600104.SH,0,0,0,0.0103024118040383,0,0,0,0,0,0,0,0,0,0.349751628678837,0,0,0,0,0,0,0,0,0,0,-0.0466972330049218,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0.0521849502279462,0,0,0,0,0,0,0,0,0.116724007900431,-0.0537684234284256,0,0,-0.0294472316477407,0.0292449529737599,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,-0.0193010553174655,0,0,0,0,0.0365501693408714,0,0.121923756005959,0,0,0,0,0,0,0.0313607340974803,0,0,0,0.019373056079176,0,0,0,0.0829512239888314,0,0,0,0.139589213859179,0,0.0388623387727821,0,0,0,0,0,0,-0.0511138937170785,0,0.257866951063741,-0.038466992210886,-0.0822786557129587,0,0,0,0,0,-0.0319635459310656,0.0212304151680434,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0.261678548130524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160526497067544,0.104119069013133,0,0,0.149805664194304,0,0,0,0.351825416983808,0,0,0,-0.0599082964487034,0,0.0342236284245067,0,0,0,0,0,0
X000858.SZ,0.0602444478994096,0,0,0,0,0,0,0,0.138927623131449,0,0,0.0752240243456598,0.0369045275149723,0,0.322950979558308,0,0,0,0,0,0,0,0,0.120508567262073,0,0,0,0,0,0,0,0,0,0,0,0.00925391079360223,0,0,0,0,0.0711864586214998,0,0,0,0,0,0,0.0265842002714711,0,0,0.000359424140267977,0.00861968146829227,0,0,0,0,0,0
X000725.SZ,0,0,0,0.0487241523593464,0,0,0,0,0,0.27609400899222,0,0,0,0,0,0,0,0,0,0.0640078619906225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0112506645637348,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.00893710964090005,-0.0215647316571965,0,0,0,0,0,0
X600276.SH,0,0,0,0,0.0519615471373654,0,0,0,0,0,0,0.158594807349728,-0.0598564008326988,0.0261334144014248,-8.67361737988404e-19,0,0,0,0,-0.011906529728856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0105332348491555,0,0,0,0,0,0.0253880773004186,0,-0.00147224375114641,0,0.0166617548494491,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0.0693853025655151,0,0,0,0.307071216005462,0.175861143785258,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0.0258985529034408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0424395799357684,0,0,0,0.0235310083324777,-0.0132849136652959,0,0,0,0,0,0
X000625.SZ,0,0.151751346834745,0,0.155490333284675,0.0465078574801438,0,0,0,0,0,0,0.0124900257584031,0.0762891150479875,0.0590738848836721,0,0,0,0,0,0,0,0,0,0.0323475094240069,0.026135103347931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,-0.0110988980719565,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0.143061667028038,0,0,0,0,0,0,0,0,0,0,0,0,0.280292189494257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0963724986093539,-0.00400479093333276,-0.0826046573048245,0,0,0.0156910358877324,-0.0107167368740777,0,0,0,0,0,0
X600690.SH,0,0,0,0.184034993835661,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.00797336928230519,0,0,0,0,0,0,0,0.0659518524226964,0,0,-0.0316968836487497,0.0259603414708,0,0,0,0,0,0,0,0.0325721272216276,0,0,0,0,-0.0384253301039275,0,0,0,0,0,0,-0.0747707122152907,0,0,0,-0.0103986900907664,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.124006781103337,0,0,0,0,0,0,0,0,0,0,0.0547870904076589,0,0,0,0,0.110878110981626,0,0,0.476438840532677,0,0,0.114614318151166,0,-0.0947045076805345,0,0,0,0,0,0,0,0,0,0.0321514774566113,0,0,0.32865991691696,0.0235341520221822,-0.0146163079273807,0,0,0,0,0,0
X600031.SH,0,0,0,0,0.0566751133590561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0382398666226958,0,-0.0301900025306949,0,0.452172181074986,0,0,0.156963040468724,0,0,0,0,0,-0.00382188598664536,0,0,0,0,0,0,0,0,0,0,0,-0.0412962787552879,0,0.00572454370610453,0,0,0,0,0,0
X600741.SH,0,0.479653718172293,0,0,0.0491695721128621,0,0,0,0.109480915148002,0,0,0,0,0,0,0,0.0676763100435387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111401775074252,0,0,0,0,0,-0.0353554270131709,0.00371265007892288,-0.00995550098702551,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.360508657170906,0,0,0.399240889313208,0,0,0,0,-0.00992056796895099,0,0,0,0,0,0,0,0,0,0,0,0.0323099701330444,0,0.133844116163268,0,0,0,0,0,0.0489342477331083,0,0,0,0,0.0215720288119101,0,0,0,0,0,0,0.0785415128691248,0.0564378814222866,0.0421595076677875,0,0,0,0,-0.00622540952197222,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223405208632361,0,0,0,0,0,0,0,0.0701161224444365,0,0,0,0,0,0,0,0,0,0,0.103817996807294,0,0,0,0,0,0,0,0,0,0.0847856875872873,0.0252612492571061,0.0360151824093988,0,0.0440819259542886,-0.0168145535672342,0.00331727572402083,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.457209997692732,0,0,0.0241594957886097,0,0.308883697270183,0,0,0,0,0,0,0,0,0,0,0,0.0602611540103214,0.179836582058228,-0.0152868090809709,0,0.0133963056155176,-0.0109343487438148,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0.0338307013907497,0,0,0,4.33680868994202e-19,0,0,0.0112430847115521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0578335926584094,0,0.040989626871568,0,0,0,0,0,0,0,0,0,0.0521818600087339,-0.0155418215717519,0,0,0,0,0,0
X002475.SZ,0,0,0,-0.0985089842543922,0,-0.113847988085991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0460419457280787,0.0113640842504211,0,0.272444304413058,0,0,0,0,0,0,0,0,0,0,0.0885126837110697,0,0,-0.109506908335297,0,0,0,0,0,0,0.239913460569673,0,0,-0.005820528130907,-0.0099367965973307,0,0,0,0,0,0
X002241.SZ,0,0,0.0151140809134111,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0385386097019791,0,0,0,0,0,0,0,0,0,0.0211514649813734,0,0,0,0,0,0,0,0,0,0,-1.35525271560688e-20,0,0,0,0.0359903885638278,0,0,0,-0.0395319278154909,0.252228995530534,0.167947687153647,0,0.0744586551792314,-0.0184909884630604,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0.208862577878181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0685750526670035,0.0293949844561614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0697587552317909,0,0.00980920129512993,0.293532920297186,0,-0.0305942312506299,0.0278668063341669,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0.0201868823953673,0.106212258519186,0.0531119702324426,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0270811646970929,0,0,0,0,0,0,0,0,0.147804244753302,0,0,0,0,0,-0.0496574773196195,0,0.057131542821619,0,0,0,-0.0569286807292596,0,-0.178644168783073,0.0154382764204805,0.0088642825969131,0,0,0,0,0,0
X600118.SH,0,0,0,0.0253556292497722,0,0,0,0,0,0,0,0,0.226907029787226,0,0,0,0.157314606321219,0,0,0,0,0,0,0,0,0,0,0.0936643263400779,0,0,0,0,0,0.0742878805676708,0,0,0,0,0.0572868182658751,0,-1.0842021724855e-19,0,0.011412271949049,0,0.0282243618998839,0,0.0180901138074881,0,0,0,0.00871791853448239,-0.01807751903054,0,0,0,0,0,0
X601877.SH,0,0,0,0.0122139063199144,0,0,0,0,0.0414737289819882,0.0218401232543268,0,0,0.0170265539971341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187237103873108,0,0,0.150082139119896,0,0,0.00108169952714558,0,0,0,0,0,0
X002085.SZ,0,0,0,-0.0302697579859762,0,0,0,0,0,0,0,0,0.128946604992889,0,0.069209385032575,0,0,0,0,0,0.0912486776571013,0,0,0,0,0,0.0418573689878135,0,0,0,0,0,0,0.0493762000223833,0,0,0,0,0,0,-0.0735374707881259,0,0,0,0,-0.0192549530423201,0,0.0387064860623945,0,0,-0.0437260961458969,0.0239808788426572,0,0,0,0,0,0
X600177.SH,0,0.0977432109783876,0,0.0578672419756736,0,0,0,0,0,0.0300244164534727,0,0,0.00808749750068254,0,0,0,0,0,0,0,0,0,0,0.103307945806987,0,0,0,0,0,0,0,0.0631230859193956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00234007399374619,0.00138702223296854,0,0,0,0,0,0
X002456.SZ,0,0,0,0.0437027972421654,0,-0.0939064762544868,0,0,0,0,0,0,0,0,0.00781885144503442,0,0.0982256580382993,0,0.482016912118977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100544550905824,0,0.052925893753252,0,0,0,0,0,0,0.130082282808927,0,0,0.0682566136439964,0,0.0656602880736857,0,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,-0.0203927953638787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167457877816596,0,0,0,0,0,0,0,0,0.0359309670756653,0,0,0,0.135852460268036,0,0,0,0,0.018341969564224,0,0,0,0,0.00364967751447286,0.0106536747607424,0,0,-0.12553578260245,0.0302661812319995,-0.0124198599334017,0,0,0,0,0,0
X000157.SZ,0,0,0,0.117310253622688,0,0,0,0,0,0,0,0,0.392723027359104,0,0,0,0.0493117767815114,0,0,0,0,0,0,0,0,0,0.00121243711802868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0356367852616453,0,0,0,0,0.0239158902011029,0,0,-2.16840434497101e-19,-0.00742402292349737,0,0,0,0,0,0
X300124.SZ,0,-0.0195256334024162,0,0,0,0,0,0,0,0.0189383824223129,0,0,0.0241792609234507,0,0.0297334916113006,0,0,0,0,0.274295676502184,0,0,0,0,0,0,0.0580003690240317,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0412326197435998,0,0,0,0,0.13723523667153,0,0.265176805592154,0,0,-0.00572896405602088,0.00657526263913394,0,0,0,0,0,0
X002007.SZ,0,0,0,0.131760200527055,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0642968377502129,0,0,0,0,0.0495469114457935,0,0.0187616176235761,0,0,0,0,0.0130868632257227,0.066913924871926,0.0915609231421135,0,0,0.0179450096930537,-0.0180381796259554,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,-0.0224393904220501,0,0,0,0,0,0.106448506263275,0.0388587809592226,0,0,0,0.0960798047516019,0,0,0,0,0,0,0,0,0,0,0.122325236835711,0.0816752734926543,0,0,0,0,0,0,0,0,0,0,0,-0.0641597100660443,0,0,0,0,0,0.0408333433076029,0,0,-0.0157381653410012,0,-0.000770436818631845,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0.0940006185111843,0,0,0.0430966261924516,0,0,0,0,0,0,-0.0533532680818008,0.121116162643075,0.0325216816762067,0,0,0,0,0,0,0,0,0.0768649861339725,0,0,0.115744821407007,0,0,0,0,0,0,0,0,0.0834105651687002,0,-0.101056499735102,0,0,0,0,0.200231987090537,-0.0251199309127654,0,1.73472347597681e-18,-0.00687093096234211,-0.00016138312759839,0,0,0,0,0,0
X300003.SZ,0,0,0,0.0220340813591888,0,0,0,0,0,0,0,0,0.0186694545438237,0,0,0,0.100872267132032,0,0,0,0,0,0,0.0699546152940901,0,0,0.167697983331646,0,0,0,0,0,0,0,0,0,0.124564656744171,0,0,0,0,0,0.297931169494745,0,0,0.0556287077774251,0,0,0,0,0.0170488598487327,-0.0163374979376545,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0317309227689779,0,0,0,0,0,0,0.0351965038997479,0,0,0,0,0,0,0,0,0,0,0.0622079957627368,0.0312585044466875,0,0,0,0,0,0,0.0315357270588973,0.00466795640899804,0.07444331139908,0.153453881559244,0,0,-0.00622598591610892,0,0,0,0,0,0
X600522.SH,0,0,0,0.0269201037154264,0.149452978298112,0,0,0,0,0.0366099543959269,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16564702315555,0,0,0.0796820255064993,0.274212583967122,0,0,0,0,0,0,0,0,0,0,0,0,0.0515609891150068,0,0.120268698651475,0,0,0,0,0,0,0,-0.0238389729379282,0.00693371521394002,0,0,0,0,0,0
X600699.SH,0,0,0,-0.13799433267525,0,-0.0551835864150098,0.0281537402174984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0565916053091658,0.0603644099802427,0,0,0,0,0,0,0,0,0.347657569778678,0,0,0,0,0,0,0.196617674286217,0,0,0,0,0,0,-0.0660148093808489,0.112928722161248,0,0.0277238260160131,-0.006825517270592,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,-0.147319652748696,0,0,-0.0491183459055801,0,0.252289488972889,0,0,0,0.0340311824540672,0.0944957955035448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161672773822794,0,0,0,0.138278957250892,0,0,0,0,-0.156553800771891,0,0,0,0,0,0,-0.00750909843838445,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0.0642825762108667,0,0.125326031698928,0,0,0,0,0,0,0,0,0,0,0.0135552873695907,0,0,0,0,0,0,0,0,0,0.0909509728934674,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0260927128141007,0,0.301907721131968,0,0,0,0,0,0.30916289077773,0,0.0123287014251321,0,0,0,0,0,0,0
X002508.SZ,0,0,0,0.0300553046015431,0,0.0559689969518268,0,0,0,0.0787966812797919,0,0,0.053362781422714,0,0,0,0,0,0,0.0716313799133994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0744407376823547,0,0,-0.0665902861674584,0,0.0631328937478567,0,0,0,0.0557783905644215,0,0,-0.0358698893079288,0,0.00207782304195709,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0.113844460273265,0,0,0,0,0,0,0,0,0,0,-0.0266489181801394,0,0,0.188475193805189,0,0,0,0,0,0,0,0,0,0,0,0,0.16569094313073,0,0,0,0,0,0,0,0.0654680619718108,0,0.0941081043532027,0,0,0,-0.0987438834781782,0.199342358864727,-0.147629970493169,-0.236329698942757,0,0,-0.432961068100769,0,0
X600498.SH,0,0,0,0.036412039398106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0760979348525333,0.142050497866508,0,0,0.00316627890346484,0.205412904273255,0,0,0,0,0,0,0,0,0,0.010071005586726,0,0,0.00566106504999155,0,0,0,0,-0.040160569944141,0.0987506424391781,0,0.0520772141293431,-0.1174031731179,-0.0174610783490044,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0.0335185516054934,0,0,0,0,0,0,0,0,0,0,0.108208833257522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122182098120875,0,0,0.428109023618651,0,0.00580256824991992,0,0,0.0160742132052824,0,0,0.0337361891068164,0,0.250293037318668,0.14300747177819,0.00756348233279635,-0.00320295923129154,0,0,0,0,0,0
X002426.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199415358978054,0,0,0,0,0,0.0370217789038751,0,0.397049811824208,0,0,0,0,0,0,0,0,0,0,0,0.0676703519015026,-0.357877289536524,0,0,0,0,0,0.0699929351828005,0,0,0,0,0.0624836441969155,0,0,-0.0012052280770495,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0.0275316901284148,0,0,0,0,0,0,0,0,0,0,0.121477452398926,0,0,0,0,0,0.0533642895286317,0,0,0,0.114031139653432,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0.00296061893105866,0,0.047889838890068,0,0.166540572464903,0,0,-0.00408847540379937,0,0,0,0,-0.0120437225849502,0,0,0,0,0,0,0
X000623.SZ,0,0,0,0.388201239117536,0,0.0823358899931513,0,0,0,0,0,0,0,0,0.0757873801386117,0,-0.238209506352301,0,0,0,0,0,0,0,0,0,-0.150012892650438,0,0,0.621831075418631,0,0,0,0,0,0.100892710197774,0,0,0,0,-0.0756487297124136,0,0,0,0,0,0,0,0,0,0,0.0118669468507731,0,0,0,0,0,0
X000550.SZ,0,0.0232890770367669,0,0,0,0,0,0.169856745517482,0,0,0,0,0,0,0.123173929274016,0.115617710545281,0.171583176524255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0261491137435564,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0322536225393169,0,0,0,0,0,0,0
X300136.SZ,0,0,0,-0.0830238075117933,0,0,0,0,0,0,0,0,-0.0962865724999603,0,-0.152637844955885,0,0,0,0.732756983576912,0,0,0,0,0,0,0,0.177882146162402,0,0,0.343650333837664,0,0,0,0,0,0,0,0,0,0,0,0,0.240188975813226,0,0,0,0.0541222611090373,0,0.0731398528250648,0.156205364281262,0.0114229586098557,0.0410507177127716,0,0,0,0,0,0
