,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X002475.SZ,X600276.SH,X002304.SZ,X600690.SH,X600104.SH,X000651.SZ,X000725.SZ,X002371.SZ,X300014.SZ,X300124.SZ,X600031.SH,X002129.SZ,X003816.SZ,X002049.SZ,X002241.SZ,X000338.SZ,X600703.SH,X000063.SZ,X000596.SZ,X300142.SZ,X002179.SZ,X601877.SH,X000625.SZ,X600460.SH,X600089.SH,X000661.SZ,X000100.SZ,X600741.SH,X600522.SH,X002074.SZ,X600884.SH,X002180.SZ,X600702.SH,X000157.SZ,X000733.SZ,X000799.SZ,X002236.SZ,X600584.SH,X600563.SH,X601799.SH,X600779.SH,X002008.SZ,X002414.SZ,X002007.SZ,X000977.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.331630625697976,0,0,0,0,0,0.0181155702469057,0.0773108158837547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163371633879763,0,0,0,0,0,0,-0.00733164769911427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103954303521152,0,0,0,0.0149045672616977,0,-0.00912241280664177,-4.33680868994202e-19,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.178729845617607,0,0,0,0.193909364081331,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091190665134683,0.0508379435816359,0.0239815220855742,0,0,0,0,0,0,0,0,0,0.0234021150605079,0,1.0842021724855e-19,0.0165994912997034,0,0,0,0,0,0,0.0989508531686145,0,0,0,0,0.0198748792921813,0,-0.00336061754782991,0.0144912829473829,0,0,0,0,0,0
X002415.SZ,0,0,0,0.0432749753856172,0,0.0888271543365206,0,0.0813949476128227,0,0,0,0,0,0.0755047321955217,0.103702196556297,0,0,0,0,0,0,0,0,-0.00762242237340935,-0.0106078569925789,0,0,0,0,-0.0564631077479167,0,0,0,0,0,0,0.106065939538469,0,0,0,0,0,0,0,0,0,0,0,0,0.204661478319838,0,0,0.00980178810483964,0,0,0,0,0,0
X600809.SH,0,0,0,0,0.338013349773271,0,0,0.176197547142212,0,0,0,0,0,0,0,0,0,0,0.0449893041752666,0,-0.218946726982232,0,0,0,-0.123186068985761,0,0,0,0,0,0,0,0,0,0,0,0,0.079766159962729,0,0,0.100309460630828,0,0,0,0,0,0,0,0,0,0,0.00872727818949923,0,0,0,0,0,0,0
X000568.SZ,0.136321060075251,0.399190940900822,0,0.0874335370482124,0,0,0,0,0,0,0,0,0,0.0143481161361597,0,0,0,0,0,0.0227983308616626,0,0,0,0.190894652522759,0,0,0,0,0,0,0,0,0,0,0,0,0.00518840486666226,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.0815832905698284,0,0,0,0,0.00912972115806176,0.0148129226831875,0,0,0,0.00536084776983772,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.318573806002017,0,0,0,0,0,0,0.239972736788819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00273038338799834,-0.039459459232359,0,0,0,0,0,0
X600276.SH,0.0865969857593464,0,0,0,0,0,0,0,0.320305077327253,0,0,0,0,0,0,0,0,0,0,0,0.0308501844594629,0,0.23427638866124,0,0.0340959863701178,0,0,0,0,0,0.0274371415734405,0,0,0,-0.105759648561487,0,0.0340551045318657,0,0,0,0.0345473766778728,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,-0.0321752606302388,0,0,0,-0.0560543823622994,0,0
X002304.SZ,0.0447927567327446,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00975074813671879,0,0,0,0,0,0.0370787743626138,0,0,0.286402852503746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.20373426448208,0,3.46944695195361e-18,0.0491196535053793,0.066484313590952,0,-0.0116833579926206,0.019098622302669,0,0,0,0,0,0
X600690.SH,0,0.150557186565891,0,0,0,0,0.121290962925391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018570363237074,0.22606374088618,0,0,0,0,0,0,0,0,0,0.0597415619089013,0.0725426347917882,0.0448810560384499,0,0.0276536474890359,0,0,0,0,0.0126105941431978,0,0,0,0.0967004375604976,0,0,0,0,0,-0.0167427916565816,0,0,0,0,0,0
X600104.SH,0.050394952519678,0,0,0,0,0,0,0,0,0,0.0532091437296509,0.146061746507123,0,0,0,0,0,0.152267803057876,0,0,0.0910515018648172,0,0.0103858446583978,0,0,0,0,0.102954290119085,0,0,0,0,0,0,0,0,0,0,0,0.0170758000632556,0,0,0,0,0,0,0,0,0,0,0,0,0.000978134439306093,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.00168275449857856,0,0,0.0523346742311227,0,0,0,0,0,0,0.0862129223852254,0.136052664623623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259668008229785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0196206860329261,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0993209839397539,0,0,0,0,0,0,0.13552796243624,0,0,0,0.027783100961084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105579153159909,0,0,0,0,0.0195330720122204,0,0,0,0.0640200641512091,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364882391276537,0,0,0,0,0,0,0,0,0,0.231968554744495,0,0.564607384621185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182403035529624,0,0,0,0,0,0,0,0,-0.0152917276232377,0,0,0,0,0,0
