,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X002236.SZ,X002241.SZ,X002475.SZ,X600741.SH,X000625.SZ,X600031.SH,X002456.SZ,X000338.SZ,X600066.SH,X300124.SZ,X000100.SZ,X002008.SZ,X601877.SH,X300136.SZ,X600809.SH,X002085.SZ,X300003.SZ,X600487.SH,X600089.SH,X002508.SZ,X600271.SH,X600177.SH,X600522.SH,X000157.SZ,X000050.SZ,X600118.SH,X002294.SZ,X300115.SZ,X600867.SH,X600699.SH,X000981.SZ,X000559.SZ,X600372.SH,X600566.SH,X600498.SH,X000623.SZ,X002180.SZ,X002074.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.116433716464355,0,0.0565769229959705,0,0,0,0.0116833006183203,0.161944546435379,0,0,0,0,0,0,0,0,0,0.0106388365247834,-0.00714148755856846,0,0,0,0.0784214441934514,0,0,0,0,0.0979047964050806,0,0,0,0,0,0,0.087669674786493,0,0,0,0,0,0,0,0,0,0.0254012815442161,-0.0113015939979152,0,0.00656099503045577,-0.0185642008031902,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0.0456663189707923,0.0260926573746567,0,0,0.395809956983525,0,0,0,0,0,0,-0.0253213319979121,0,0,0,0,0.0426517365607849,0,0,0,0,0,0,0,0,0,0,0,0.0393942108434158,0,0,0,0,0,0,-0.138215315868975,0,0,0,0,-0.00538695773705668,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.11947730561619,0,0,0.230109865620737,0,0,0.0936523591222526,0,0,0,0,0,0,0,0,0,0,0.0659091162662223,0.0208658327009453,0.0770782157422955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0477683564655507,0,0,0,0,0,0.0246925088164876,0,0,0,0,0,0,0
X000651.SZ,0,0.079963760884163,0,0,0.237569720683613,0,0,0,0,0.336688077758686,0,0.131182865048909,0,-0.0630509556722123,0,0,0,0.0304689057291438,0,0,0,0,0,0,0,-0.154715081928722,0,-0.122645746211435,0,0,0,0.171933707453425,0,0,0,0,-0.0126331670685289,0,0,0,0,0,0,0,0,0,0,0,-0.0477356541751199,0,0,-0.012648000780298,0.0311137299780755,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0,0.512930475227697,0.148723041937213,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0618140758468763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00231095062553955,0.00678910908566594,0,0,0,0,0,0
X600276.SH,0,0,0,0,0.0925249397872806,0,0,0,-0.113426814127663,0,0.0835123662653381,0.223712182960252,0,0,0,0,0,0,0,0,0,-0.107274764306114,0,0,0,-0.0102016988754828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.202034878919527,0,0,0,0.175148684094426,-0.0340800611168392,0,0,0,0.0163386508005932,-0.00612946506165941,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0.460330951561856,0,0,0,0,0,0,0.152774772263083,0,0,0,0,0,0.0585300811754249,-0.168015277211819,0,0,0,0,0,0,0,0.0881198021482745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0577702436932394,0,0,-0.0103524048665438,0.00465541036319498,0,0,0,0,0,0
X000725.SZ,0,0,0.00206026219342581,0,0,0,0,0,0,0.112781360742575,0,0.0174169012670857,0,0,0,0.12962799635284,0,0,0,0.12365171647688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0388268160586882,0,0,0,0,0,0,0.209271164123892,0,0,0.141847179817834,0,0,0,0,-0.00376596831842035,2.16840434497101e-19,0,0,0,0,0,0
X000063.SZ,0,0,0.103512385411747,0,0,0,0,0,0,0,0.0950550728667798,0.0816423475820178,0.0766531299852289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118391855182412,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,-0.0485248700043931,0.107368315748075,0,0,0,0,0,0
X600690.SH,0,0,0.0475551950885848,0.321991238335655,0,0,0,0,0,0,0,0,0.127136323858042,-8.67361737988404e-19,0,0.138471480164185,0,0,0,0,0,0,0,0.0517121913764719,0,0,0,0.0501333449330077,0,0,0,0,0,0,0,0,0.00377398227595214,0,0,0,0,0,0,0,0,0.0508093075130824,0,0,0,0,0,0.0177756107878259,-0.0137917003681144,0,0,0,0,0,0
