,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X002415.SZ,X000651.SZ,X600104.SH,X000568.SZ,X600031.SH,X002304.SZ,X000725.SZ,X600809.SH,X000063.SZ,X000661.SZ,X600690.SH,X003816.SZ,X002241.SZ,X000338.SZ,X600703.SH,X000596.SZ,X002007.SZ,X300124.SZ,X300014.SZ,X000100.SZ,X002371.SZ,X600741.SH,X300142.SZ,X002049.SZ,X002129.SZ,X601877.SH,X000625.SZ,X000157.SZ,X002236.SZ,X300003.SZ,X600584.SH,X000800.SZ,X002414.SZ,X300136.SZ,X600183.SH,X002179.SZ,X000066.SZ,X000977.SZ,X601799.SH,X600118.SH,X002456.SZ,X002185.SZ,X000050.SZ,X002294.SZ,X002008.SZ,X600066.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.131436649502174,0,0,0,0,0,0.0578287547945405,0,0,0,0.297493841207945,0,0,0,0,0,0,0.0551197206716233,0,0,0,0,0,0,0,0,0.0135177655287426,0,0,0,0,0.014091419389821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110649209071983,0,0,0,0,0.0117794374369692,0,0,0,0,0,0
X000858.SZ,0.125928097125146,0,0,0,0,0,0,0,0,0.181495142348978,0,0.421970832286501,0,0,0,0,0.0353284093595913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0173875765284536,0,0,0,0.0196626235987887,0.011837866861709,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0.251580769571922,0,0.132701283531968,0,0.00927906231572953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0976843144497979,0,0,0,0,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308147856900835,0,0,0,0,0,0,0.105639695577892,0,0,0,0.00727404186802608,0.0474995893475702,0,0,0,0,0,0.178041810385823,0,0,0,0,0,0,0,0,0,0,0.0414963972775075,0,0.0418787308634375,0,0,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0.128462475771579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0964308168135819,0,0,0,0,0.242956029122429,0,0,0,0,0.00825660985475817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0.00295967983558541,0,0,0,0,0.107339342010553,0,0,0,0,0,0,0,0,0,0.0406758971802472,0,0,0.0977707910042296,0.00416346244517096,0,0,0,0.0346502934704423,0,0,0,0,0,0,0,0,0,0,0,0,0.0978541380822476,0,0,0,0,0,-0.0317524024216484,-0.0165578296582746,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0837919402096655,0,0,0,0,0,0,1.73472347597681e-18,0.125115584390968,0,0,0,0,0,0,0,0,0,0.106939241939119,0,0,0,0,0.109277307234162,0,0,0,0,0,0,0,0,0.0498547174992724,0,-0.0281049217592096,0.024804829770895,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0,0,0,0,0.369801142398718,0,0.19074190316518,0,0,0,0,0.0604340360714986,0,0,0.0251829555406937,0.0897205311902498,0,0,0,0,0,0,0,0.0180392485254105,0,0,0,0,0,0.0137765564293322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0131144239618969,0.000755008586453556,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0.0506737873463366,0,0,0,0,0,0,0,0.392818925133866,0,0,0,0,0,0,0,0.0565865663002561,0,0,0,0,0,0.294846429301104,0,0,0,0,-0.00512955650629965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0146403434824789,0.0319797456845021,0,0,0,0,0,0
X002304.SZ,0,0.217137988548965,0,0,0,0,0,0.247513565237552,0,0,0,0.0680401302793533,0,0,0,0,0,0,0,0.0936424865543096,0,0,0,0,0,0,0,0,0.184003939614026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00312243348636832,0,0,0,0,0,0
