,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000858.SZ,X000063.SZ,X000625.SZ,X600703.SH,X600690.SH,X600118.SH,X000559.SZ,X600031.SH,X002241.SZ,X600271.SH,X000100.SZ,X002292.SZ,X600372.SH,X600066.SH,X002475.SZ,X600741.SH,X002236.SZ,X000157.SZ,X000338.SZ,X600089.SH,X002049.SZ,X300124.SZ,X002465.SZ,X600177.SH,X002506.SZ,X300003.SZ,X002074.SZ,X000547.SZ,X002129.SZ,X000568.SZ,X600582.SH,X002294.SZ,X600839.SH,X300001.SZ,X002276.SZ,X000977.SZ,X600498.SH,X002456.SZ,X600867.SH,X000050.SZ,X002426.SZ,X002085.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.0702060479076403,0,0,0,0,0,0.0467438512389457,0,0,0,0,0,0,0,0,0.0469790623594777,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.0530867256298599,0,0,0,0,0,0,0.0147620605036406,0,0,0,0,0,0,0,0,0,0,0,-0.0576711888355209,0.0533548602190045,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0.11184851666464,0,0,0.198356065304561,0.00715695033025818,0.2601920649288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0411918535674167,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133205402134017,0,0,0.0546553337958675,0,0,0.00716227475310515,0,0,0,0,0,0,0.234165072227495,0,0,0.0107048353369152,0,0,0,0,0,0,0,0.00319188350043004,0.0179126865565279,0,0,0,0,0,0.00183351094029825,0,-0.0489683290052195,0,0,-0.00157383688516807,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0398611116697351,0,0,0,0,0,0,0,0,0,0,0,0,0.0269821606714801,0,0.0211813868426338,0,0,0.0208790168919128,0,0,0,0.0929522623445834,0,0,0,0,0,0,0,0.0512053175940812,0,-0.0410458136952301,0.021188077630894,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0437617120986985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0827265364412621,0,0,0,0,0,0,0.108023962829089,0,0.0245576221631381,0,0.0632803515636032,0.026204015208713,0.0158207574733185,0,0,0.0264141419616688,0,0,0,0,0,-0.0255225327733117,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0.0211997207762172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268583508868391,0,0,0,0,0,0,0,0,0,0,0,0.0222168290321499,0,0.0831509638927325,0,-0.0456894548334189,0.0189055007739014,0,0,0,0,0,0
X002304.SZ,0,0.115268467720755,0,0,0,0,0,0,0,0.0420395433727792,0,0,0.105848351997197,0,0,0,0,0,0,0,0,0,0,0.150841178494998,0,0,0.0350848323703873,0,0,0,0,0,0,0,0,0,0.19744891091148,0,0.024064328122849,0,0,0,0,0,0,0,0,0,0,0,-0.00628629703573568,0.00823207484373875,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00850601546280945,0.0236595636428571,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0165837077845483,0,0,0,0.0308774212014169,0,0.0638802969612012,0.0552582009875044,0,0,0,0,0,0.205257688307041,0,0.101559385189109,0,0,0,0,0.140281117458003,0,0,0,0,0,0,0.00847339061845973,0,0,0,0,0,0.00553846996327907,0,0,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00873409363089768,0,0,0,0,0,0.0786842929618072,0,0.0371515895724239,0.156051011142683,0,0,0,0,0,0,0,0.0256978049253651,0,0,0,0,0.0149293876270421,0,0,0,0,0,0,0,0,0,0,0.0712617103180473,0,0,0,-0.0463068054328482,0,0,0,0,0,0,0
