,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X000568.SZ,X600690.SH,X002475.SZ,X002304.SZ,X300124.SZ,X300014.SZ,X000651.SZ,X600104.SH,X002371.SZ,X002129.SZ,X000725.SZ,X003816.SZ,X002049.SZ,X600031.SH,X000625.SZ,X000596.SZ,X002179.SZ,X000063.SZ,X600089.SH,X000338.SZ,X002241.SZ,X600703.SH,X002180.SZ,X600522.SH,X000661.SZ,X000733.SZ,X300142.SZ,X000100.SZ,X601877.SH,X002074.SZ,X600741.SH,X000157.SZ,X300003.SZ,X600460.SH,X600487.SH,X600884.SH,X600584.SH,X600702.SH,X002414.SZ,X600563.SH,X002236.SZ,X601799.SH,X002007.SZ,X600372.SH,X000799.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.134475890510428,0,0.267397700423935,0,0.152930464610544,0,0,0.0249451974825352,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0523276943029649,0,0,-0.11731245304356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00553216580369092,0.0199994559202687,0,0,0,0,0,0
X000858.SZ,0.0684166933625219,0,0,0.0288511460542967,0,0.165480369014152,0,0,0,0,0,0.0939090584808845,0,0.0987976884834782,0,0,0,0,0,0,0.0520475731379378,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0704092310487741,0,0,0,0,0,0,0,0.251723341377906,-0.098919330829228,0,0,0,0,0,0.0182762392933379,0,0.0175771554810284,0,0,0,0,0,0,0
X002415.SZ,0,0.0691384069029366,0,0,0,0,0,-0.0842300206650604,0,0,-0.248650344653483,0,0,0,0,0,0,0,0,0,0,0,0,-0.0775272341219534,0,0,0,-0.0348536188411768,-0.115991081578884,0.0343103360705554,0,0.0509569305811291,0,0.332329770020106,0.100124654334087,0,0,0.0297220180018982,0,0,0,0.243768512501879,0,0.0763434830237926,0,0.177269760568359,0,0,0,0,0.0419197765372733,0,0,0,0,0,0,0,0
X600809.SH,0.282125874805333,0.0943205510074857,0,0,0,0.43147190837661,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0546451454005307,0.0760367603450114,0,0,0,0,0,0,0,0,0.020803490257955,-0.0634100177151378,0,0,0,0,0,0,0.0776962878619051,0,0,0,0,0.0257932870628891,0,0,0,-0.0670939581245182,0,0,0,0,0.0195166213806315,-0.0139127429492759,0,0,0,0,0,0
X600276.SH,0,0,0.0100630832532312,0,0,0,0,0,0,-0.072955264348116,-0.0604133954088651,0,0,0.0314086657855561,0,0,0,0.0075736935915057,0,0,0,0,0.0930687704533283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127850786271922,0,-0.0886357326063272,0,0,0,0,-0.127322441372652,0,0,0.156238996433474,0,0,0,0,-0.0157347422186508,0,0,0,0,0,0
X000568.SZ,0,0.137145316940471,0,0.54327377251701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00628123889535556,0,0,0,0,0,0,0,0.0294615459277136,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169038751294927,0,0,0,0,0,0,0,0,0.0291809701358224,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0.346829243659683,0,0,0,0,0,0.260362024781906,0,0,0,0,0,0,0,0,0,0,0,0.0953760852637269,0,0.0578563259225238,0,-0.0619081265483188,0.0688227996437596,0,0,0,0,0,0,0,0,0,0,0,-0.0812234009502592,0,0,-0.0137870789405048,0,0,0,0,0,0,0,-0.0511926749461496,0.00540084952458861,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0.304415356905418,0.160670477937137,0,0,2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,-0.00491302144390124,0,0,0,0.0725138368170103,0,0.177597261044093,0,0,0,0.000182701670833774,0,0,0.0124721222299663,0,0,0,0,0,0
X002304.SZ,0,0.00381850361709205,0,6.93889390390723e-18,0,6.93889390390723e-18,0,0.156438804907627,0,0,0,0,0,-0.0249835065216991,0,0,0,0,0,0,0.145641338538137,0,0,0,0,0,0,0,0,0,0,0,0.0292418199338922,0,0.0681786511949776,0.136826684062799,0,0,0,-0.00499275649486531,0,0,0.272976893821848,-0.177575756877913,0,0,0,0,0,0,0,0.0154319007544256,0,0,0,0,0,0,0
X300124.SZ,0,0,0,-0.318428443089529,0,0,0,0.0452749904340505,0,0,0,0,0,-0.00202854628111525,0.00844732302982263,0,0,0,0,0.234918206048058,0,0,0,0,0,0.0300051264716328,0,0,0,0,0,0,0,0,0.0982673094220457,0,0,0,0,0,0,0,0,-0.091682295116394,0,0,0,0,0,0,-0.029600081906186,0,0,0,0,0,0,0,0
X300014.SZ,0,0,0,-0.101793535556587,0,0,0,0.107723597275037,0,0,0,0,0,-0.00454590025006239,0,0,0,0,0,0,0,-0.0976349682055744,0,0,0,0,0,0,0,0.0354742997742821,-0.109969716121044,0,0,0,0.63394746486245,0,0,0.0116515935128578,0,0,0,0,0,0.168345775464287,0.156906944714057,0,0,0,0,0,0,-0.0289421175304478,0,0,0,0,0,0,0
