,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X002475.SZ,X600690.SH,X600276.SH,X002304.SZ,X000651.SZ,X600104.SH,X300014.SZ,X002371.SZ,X002129.SZ,X300124.SZ,X002049.SZ,X003816.SZ,X000625.SZ,X600031.SH,X000596.SZ,X000725.SZ,X000063.SZ,X002241.SZ,X600703.SH,X002179.SZ,X000338.SZ,X600089.SH,X600522.SH,X000661.SZ,X002180.SZ,X000733.SZ,X300142.SZ,X601877.SH,X002074.SZ,X000100.SZ,X600741.SH,X600460.SH,X600884.SH,X000157.SZ,X600702.SH,X002414.SZ,X601799.SH,X600487.SH,X600584.SH,X002236.SZ,X000799.SZ,X600563.SH,X600418.SH,X300003.SZ,X002176.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.254579580674929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0339194915144961,-0.021980312001709,0.0226513963686814,0,0,0,0,0,0,0,0,0,0,0,0,0.00528174846899201,-8.67361737988404e-19,0,0,0.0569723461197584,0,-0.0156050006582346,-0.0232335877789431,0,0,0.0287348333589559,0.0144609528677111,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0.0695880163000633,0,0,0,0.0346237013033529,0,0,0.0324488095283137,0,0,0,0.0548436012367348,0,0,0,0,0,0,0,0,0,0.0111677253533782,0,0,0,0,0,0,0,0,0,0.338905083236551,-0.0649587072272256,0,0,0,0,0,0,0,0,0.0277136615433127,0,0,0,0,0,0,0,0,0
X600809.SH,0,0,0,0.0933584607545463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0661080624658098,0,0,0,0,0,0,0,0,0.0934923526908942,0,0,0,0,0.0767989198296047,0,0,0.0410153660914967,0,0,0.126523089367336,0.0277194659937963,-0.118877175408657,0,0,0,0,0,-0.0250710706545279,0,0,0.200632489039334,-0.00292979102586157,0,-0.0167023785571072,0,0,0,0,0
X000568.SZ,0,0,0.304974020657237,0,0,0,0,0,0,0,0,0,0,0,0,-0.0286018431734857,0,0,0.00987656743089436,0.00204741379212595,0,0,0,0,0,0,0.026219969152446,0,0,0,0,0,0,0,0,0,0,0,0,0.273240708420986,0,0,0,0,0,0,-0.018010039708493,0,0,0,0,-0.0108666053230513,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.153716928046586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0719393524290837,0,0,0,0,0,0.12184612671573,0,0,0,0,0,0.193298735299254,0.482247147278068,0.148775547290694,-0.00610356597584193,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0154798108106575,0.115977008368721,0,0.227201827739707,0,0,0.0479180999772534,0,-0.0311480525972813,0,0,0.171350096232529,0,0,0.232718654009009,-0.0844047958516515,0,0,0,-0.081922453445,0,-0.0630180322398775,0,0,0,0,0,0,0,0.133126444922466,0,-0.0376987497229776,0,0,0,0,0,0,0,0,-0.101853915383605,0.0208879300173085,0,0,0,0,0,0
X600690.SH,0,0,0.106569595213983,0,0,0,0,0,0,0.16708375270024,0,0,0,0,0,-0.0381165453537471,0,0,0.058022689810399,0,0,0,0,0,0,0,0.206908210036953,0,0,-0.0231183730851667,0,0,-0.178777041216286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0185509248885588,0,0,0,-0.0451179781432374,-0.0130799646374633,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0.101580154566802,0,0,0,0,0,0,0,0,0,0.145470549569447,0.140529134254925,0,0.207063566282629,0,-0.071262289626082,0,0,0,0.0771744311731671,0.00239472414835892,0,0,0,-0.00579818279396691,0,0,0,0,0,0.107811997816518,0,0,0,0.00811742905061564,0,0,0,0,0,0
X002304.SZ,0,0.190139801034766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0767532682848965,0,0,0,0.00850881151727697,0,0,0,0,0,0.137008796018206,-0.0394541167307042,0,-0.0245509501998752,0,0,0,0,0,0,0.0201612803647113,0,0,0.0472360743079686,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0578078527217349,0,0,0,0.0539637540914052,0,0,0,0,0,0.0324552138225769,0,0,0.101704883798218,0,0,0,0,0,-0.0179016963590516,0,0.0244895721224336,0,-0.0127903609965234,0,0,0,0,8.67361737988404e-19,0,0.0651412814004814,0,0,0,-0.0771554272201355,0,0,0,0,0,0
