,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X002304.SZ,X000725.SZ,X002475.SZ,X000568.SZ,X000063.SZ,X600031.SH,X600690.SH,X000338.SZ,X600741.SH,X600809.SH,X000596.SZ,X000661.SZ,X600183.SH,X002236.SZ,X002007.SZ,X601877.SH,X002241.SZ,X300003.SZ,X000100.SZ,X600703.SH,X000157.SZ,X300142.SZ,X002179.SZ,X600271.SH,X000625.SZ,X300124.SZ,X600867.SH,X002008.SZ,X300014.SZ,X600498.SH,X002463.SZ,X002129.SZ,X000977.SZ,X002506.SZ,X300136.SZ,X300146.SZ,X600177.SH,X002049.SZ,X600066.SH,X000050.SZ,X000066.SZ,X002371.SZ,X600487.SH,X600118.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000063.SZ,0,0,0,0,0.0117028069872361,0,0,0,0.000617220800138495,0,0,0,0,0,0,0,0,0,0.0821802303134607,0.289809781962516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114067252616536,0,0,0,0,0,0,0,0,0,0.097590027277337,0,0,0,0,0.0245732116350602,0.00450830273582271,0,0,0,0,0,0
X600031.SH,0,0.0375897434417545,0,0,0.0632698968955906,0,0,0,0.0299121327253922,0,0,0,0,0.0641733789872158,0.0237254372366285,0,0,0,0,0,0,0,0,0.0887544174517725,0,0,0.0364148741469911,0.0899896591379987,0.00142831316184786,0,0,0,0,0,0,0,0,0,0.0619856237041145,-0.148046948842578,0,0,0,0,0,0,0.0751834393328228,0,0,0,0,0.00251853949964864,0.0305774922861474,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.00269943551561497,0,0,0,0,0,0,0,0,0,0,0,0.000337104950942156,0,0,0,0.0282858156340247,0,0,0,0,0,0.00403819266421403,0,0,-3.46944695195361e-18,0,0,0,0.109974435965692,0,0,0,0,0.0420800930750576,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.0362874255295731,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0.0886853208855788,0,0,0,0,0,0,0.139176140390949,0,0,0,0,0.00944549283691747,0,0,0.120081373984429,0.136956673526309,0,0,0,0,0,0,0,0,0,0,0,-0.0019637215868645,0,0,0,0,0,0,0,0,0,0,0,0,0.174466722867747,0.00198657319783042,0.0456963590390042,0,0,0,0.00799188154733305,0.00787508882329562,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0.281179724120847,0,0,0.254179641778812,0,0,0.0461455675844662,0,0,0,0,0,0,0,0,0,0,0,0,0.0306656081960173,0,0,0.146452144061647,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,-0.148026724433815,0,0,-0.00855292035557994,0,0.148771589648255,0,0,0,0,0,0,0.0298136552780627,0,0,0,0,0,0,0,0
X600809.SH,0,0.312884719768596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0154280417430314,0,0,0,0,0,0,0,0.06436938678967,0,0.015010034389041,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0516384453888425,0,0,0,0,0,0,0,0.0228109038250977,0,0,0,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0.446601575208375,0,0,0,0,0,0,0,0,0.269373982011774,0,0.113820904711229,0.0552399889527706,0,0,0,0,0,0,0,0,0,0,0,-0.0623982920266736,0,0,0.0118375301010878,0.0594189768104906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0283463355780131,0,0,0,0,0,0,0
X000661.SZ,0,0,0.300407902905446,0,0.205541669024505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295916523605926,0,-0.0502933010683544,0,0,0,0,0.0268346984274167,0,0,0,0,-0.00246894424759941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0191095095084637,0,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107321977756359,0.335256843780877,0.0706471237866516,0.0142481879422925,0.163210664597453,0,0,0.0568587154886236,0,0.128423603499118,0,0,0,0,0,0,0,0.0106915886067374,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.577975580285096,0,0,0,0.069830476698863,0,0.0666289517612053,0,0,0,0,0.00211458242677179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13798010276879,0,0,0,0,0,0.0317598220817536,0.0148007219151635,0,0,0,0,0,0,0,0,0,0,0.0404790837286184,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0.0654443949768926,0,0,0,0,0,0,0,0.300028543743531,0,0.0213606322299263,0,0,0,0,0,0,0,0.19566605411433,0,0,0.134332199846472,0,0,0,0.101352209767416,0,0,0,-0.00897716598442359,0,0,0,0,0.0474079128442182,0,0,0,0,0,0,0,0.000240229085300455,-0.00330104738643236,0,0,0,0,0,0
X601877.SH,0,0,0,0,0.0748186269571151,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014639453107646,0,0,0,0,0,0,0.0408438617641781,0,0.0348407171045458,0,0,0,0,0.00755409636819777,2.71050543121376e-20,0,0,0,0,0.0356304092157392,0,0,0.0030950272638746,0,0.0632200196294622,0,0,-0.0448624883923765,0,0,0,0,0.0159741343152774,-0.0157130207702022,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0.274301200642262,0,0,0,0,0,0.0954170641312536,0,0,0,0,0,0,0,0.107426756410413,0.0260134923294254,0,0,0,0,0,0.21323909170841,0,0,0,0,0,0,0.0882229550091109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0055878521358989,0,0,0,0,0,0,0
X300003.SZ,0,0,0.0659424539474322,0,0,0,0,0,0.0915247540564821,0,0,0.220393744292274,0,0,0,0,0,0,0,0,0.211579007079742,0,0.118341217792522,0,0,0,0.0239761767697128,0.0406633481243477,0.0370957470315495,0,0.103522685910301,0,0.163662215978134,0,0.11947766981114,0,0.14081763120586,4.33680868994202e-19,0,0,0,0,0,-0.111874905893604,0,0,0,0,0,0,0,-0.00461197269205646,-0.00739594969345699,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0.151494277967114,0,0,0,0,0,0,0,0,0,0,0,0.0445064279999973,0,0,0,0,0,0.00447035593503884,0,0,0,0,0,0,0,0,0.00470592630620508,0,0,0,0,0,0,0,0,0.0589415810395832,0,0.122076017710052,0.0839755672565247,0,0,0,0,0,0.0165407338638713,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,-0.145275401785445,0,0,0,0,0,0,-0.0266999118699944,0.0372708403991569,0,0,0,0,0.207271783618175,0,0,0,0,0,0,0,0,0.0321830739845007,0,0,0,0,0,0,0,0,0,0,0,0.276388730564266,0,0,0.223766155089133,0,0,0.0279651081513889,0.0290053379544985,0,0,0,0,0,0
X000157.SZ,0,-0.0979011943198712,0,0,0,0,0,0,0,0,0.0288815566412284,0.241688462026113,0,0,0.140824776803627,0,0,0,0,0,0,0,0,0,0,-0.0263279012452848,0,0,0,0,-0.097536307404714,0,0,-0.0489775053645703,0.177923720431727,0,-0.0548894040590979,-0.027931675443241,0,0,0,0.063652834661346,0,0,0,0,0,0,0,0,0,-0.0647186012038419,0.0801658148236496,0,0,0,0,0,0
X300142.SZ,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.0823029216879953,0,0,0,0,0,0.109932298737041,0,0,0.0642236172730027,0,0,0,0,0,0,0,0,0,0.0623713007044399,0,0.0967176018833029,0,0,0,0.0396353697249685,0,0,0,0,0,0,0.209645789441545,0,0,0,0,0,0,0,-2.16840434497101e-19,-0.00510763805849338,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,-0.193354425658628,0,0,0.0306533260521814,0.015360366909067,0,0,0,0.117735817513453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044484824366849,0.195220050592643,0,0,0.00070091733183875,0,0,0.1136316226711,0,0.102044235948756,0.0730488954921648,0,0,0,0,0.0198796703098951,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0.0113442067806591,0,0,0,0,0,0,0,0,0.0731617391282734,0,0,0.0217156367431851,0,0,0.164976610032836,0,0,0,0,0,0,0,0.0156339162196794,0,0,0,0,0,0,0,0,0,0,0,0.151669561206628,0.0606411061307982,0,0,0.135071623752511,0,0,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0.0505807182568718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152302700369094,0,0,0,0,0.234819389723485,0,0,0,0,0.0262475731592978,-1.73472347597681e-18,0,0,0.0145852896823224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0240065115224086,-0.0115469785751018,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0.0356756582619814,0,0,0,0,0.0515460558987374,0,0,0,0,0,0.00664368516768889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0390231707417766,0,0.0588660519611563,0.125214672196765,0,0.0640067064145341,0.0174432399966623,0,0,0,0,0,0,0.0390216033142962,0,0,0,0.0041536220272966,0,0,0,0,0,0
X600867.SH,0.0551731728413605,0,0.244652572890965,0,0.0369844262914852,0,0,0,0,0,0,0,0,0,0,0,0,0.0901392571854102,0,0,0,0,0,0,0,0.0312031683732087,0,0,0,0,0.254258552057401,0,0,0,0,0,-0.0624182385675337,-0.0250943304786256,0,0,0,0.225589560009917,0,0,-0.0217672322840477,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0.105979505433773,0,0,0,0,0,0,0,0,0,0,0,0.0720596529357203,0,0,0,0,0,0,0,-0.187292029544723,0,0,0,0,0,0,0,0.122118519962056,0,0,-0.258377831723972,0.257424322425885,0,0.498671062903478,0.337888873981317,0,-0.044771467619626,0,0,0,0,0,0,0,-0.0875957616205984,0.126352547000318,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0.062103922863486,0,0,0,0,0,0,0,0,0,0,0,0,0.114473673907773,0,0,0.0018925171742786,0,0,0,0.00854169223573142,0,0,0.28760597802718,0,0,0.0511534518331528,0,0,0,0,0,0,0.0392383498347917,0.315674841222119,0,0.137630591751033,0,0,0,0,0.0167130845860532,0.00299434521241187,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0,0.180880256937391,0,0,0.0121500692419234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147838929860751,0,0,0,0,0.0369889625890569,0.0545341327332085,0,0,0.00721416552264877,0,0,0.199278144371192,0,0,0,0,0,0.00978724449386515,0,-0.00568347530336235,0.0133431459853532,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.569875361629657,0,0,0,0.0424769770534208,0,0,0.136901991095507,0,0.0576421520445022,0,0,0,0,-0.200168848085091,-0.0144344400847381,-0.00499048708832706,0.100126184653719,0,0,0,0,0.16774249085783,0,0,0,0,0,0,0,0,0,0,-0.0202592173644592,0.018862785999202,0,0,0,0,0,0
X002129.SZ,0,0.0755116098895569,0,0,0,0,0,0,0.0118255287195572,0,0,0,0,0,0,0,0,0,0.183793983759822,0,0,0,0.142240071916408,0,0,0,0,0,0.0243675872038824,0,0,0.0400381025071599,0,-0.127147925543889,0,0,-0.0957399596508722,0,0,0,0.013729819295029,0,0,0,0,0.275540839307608,0.173732585978666,0.0821738629442043,0,0,0,0.0265522437199652,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117195241302654,0,0,0,0,0,0,0,0,0.0103988993420912,0,0,0.143826057033317,0,0,0.0840114570905333,0,0,0,0,0.187044237672965,0,0,0,0,0,0,0,0,0,0,0,0.158686052553077,0,0,0.0366512940361757,0,0,-0.00672967502444018,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116941843197638,0,0,0.0469628409856541,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,-0.0433285358424492,0,0,0,0,0,0,0.0800072764389471,0,0.0416493419015179,0.0206545666089707,0.185399043788728,0,0,0,-0.00152710667331079,0,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00503096442704005,0.130654325717779,0,0,0,0,0,0.128394066402471,0,0,0,0,0,0,0,0.113191743175814,0,0.25254334111212,0.145044823971326,0.0385057634697979,0,0,0,0,0,0.0988546205649124,0,0,0,0,0,0,0,-0.0291793483485761,0.0458760658997821,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0804501904820427,0.00417713512645479,0.103115280082101,0,0,0,0,0,0,0.182465808544217,0,0,0,0,0,0.173202486927429,0,0,0,0,0,0.0569543416429719,0,0,0,0,0.117401989466772,0,0,0,0,0,0,0,0.0156099766685436,-0.0129010684481827,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075289936074824,0.0444742287633459,0,0,0,0,0,0,0,0,0,0,0.0974717088735572,0,-0.1195107482193,0,0,0,0,0,0,0.0802865916403577,0,-0.00264806217092088,0,0,0,0,0,0,0,0.0178762603842284,0,0.0622981678013734,0,0,0,0,0.0356619094758311,0,0,0,0,-0.0104889675866806,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0.139403937207647,0,0,0,0,0,0,0,0,0,0.208544815869661,0,0.143505614395971,0,0,0,0,0.17175923916304,0,0,0,0,0,0,0,0,6.18331381191765e-05,0,0.0642057515538766,0,0,0,0.223839306148763,0.239424599432005,0,0,0,0,0.124749213746109,0,0,0,0,0.025385687074406,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0.0913747041020272,0,0,0,0,0,0,0.295877356002713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0651171579037235,0,0.15383376281478,0,0,0.0317692181833187,0.0487810226705862,0,0.0309024323434135,0,0,0,-0.05663453108575,0,0,-0.0432378834826811,0,0,0,0.0430208851421332,0,0,0,-0.00117150343070196,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0.448924527023529,0,0,0,0,0,0.037147281470305,0,0,0,0,0,0,0,0,0,0,0,0.238278077596117,0,0,0,0.106232472432869,0,0,0,0.0838204729802755,0.0414176319356498,0,0,0,0,0,0,0,0,0,0,0,0.0202109571422908,0,0,0,0,0,0,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0.216845675703544,0,0,0,0,0.0331157733025082,0.0795031728375851,0,0,0,0,0,0,0,0,0.0335672722151232,0,0,0,0,0.14464768211459,0,0,0,0,0,0,0.220905756930557,0,0.295202878188096,0,0,0,0,0,0,0,0.0408601682199836,0.0527497472835845,0,0,-0.0150822760627775,-0.00749134286635224,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.147691142753487,0,0,0,0,0,0,0,0,0,0,0,0.23797780297963,0,0,0,0.009036255712357,0,0,0.00952859056383868,0.200436753566531,0.0527682780572628,0,0,0,0.0175592142473899,0,0,0.232578454385206,0,0,0.291479072460678,0,0,0.0149116427308504,0,0,0,0,0,0
X600487.SH,0,0,0,0,-0.0314770623423169,0,0,0,0,0,0.139885537302995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118368275706298,0,0.186846026117292,0,0.147044608098208,0,0,0,0,0,0,0,0,0.0792548900793686,0.085384448091886,0,0,0,0.0287854033677289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0.00430858728032579,0,0,0,0,0,0,0,-0.0160734876776639,0,0,0,0,0,0,0.134887051599981,0,0,0,0.266887447949365,0,0,0,0,0,0,0,0,0,0,0,0.0630015160563647,0,0,0,0,0.0858574734720683,0.157744197509759,0,0,0,-0.00184539771714695,0,0,0,0,0,0,0
Change_TY3M,0,0,0,-0.130253727405765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0400125855061608,0,0,0,0.115355937380934,0,0,0,0,0.00164504059925339,0,0,0,0,0,0,0,0,0,0,0.00412408246995854,-0.125924263877754,0,0,0,0,0,0,0.00935610410767429,-0.0813645591397048,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.742300194931774,0,0,0,0,0,0
TED,0,0,0,0,0,0,0.313150209889133,0,0,0,0,0,0,0,0,0,0,0,-0.0485904969799879,0,0,0,0.0247568835088525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.472764953088251,0,0,0,0,0.64910243658746,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0613753691324349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0226527806931998,0.0200679907745116,-0.0240209365306891,0,0,0,0,0,0.0171178287011387,0,0,0,0,0,0.0217542579849067,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0.052766375931997,0,0,0,0,0.0361070853100691,0,-1.73472347597681e-18,0,0,0,0,0,0.0652007186057981,0,0,0,0,0,0,0,0,0,0.087518309401286,0,-0.141911883747215,0,-0.027712749491697,0.0207748955897415,0,0,-0.0207229942864656,0.0312999148491979,0,0,-0.0437393892879776,0,0.0490897803605773,0,0,0,0,-0.0263043100185548,0.0430293420575839,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000229693742096984,0.012986185746774,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0657373172908522,0,0,0,0,0.0284193417145266,0.0273689292940789,0,0.0776053797728463,0,0,0,0,0,0,0,0.124154475765678,0,0,-6.93889390390723e-18,0,0,0,0.101644272490845,0.0758620147984827,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.79904084100236e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00833766392796086,-0.00508077977759396,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0114270004186123,0,0,0,-0.0116518071896741,0.0228372483594333,-0.049052547512605,0,0,0,0,0,0
