,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X600690.SH,X000063.SZ,X600741.SH,X600066.SH,X600703.SH,X000568.SZ,X002236.SZ,X600271.SH,X000100.SZ,X600031.SH,X600118.SH,X002241.SZ,X600177.SH,X002292.SZ,X002007.SZ,X600372.SH,X000338.SZ,X002475.SZ,X000559.SZ,X002506.SZ,X002456.SZ,X300003.SZ,X002074.SZ,X000157.SZ,X002180.SZ,X600867.SH,X600522.SH,X002426.SZ,X002294.SZ,X002508.SZ,X600089.SH,X000981.SZ,X300124.SZ,X000869.SZ,X002085.SZ,X601877.SH,X000050.SZ,X002465.SZ,X600498.SH,X002179.SZ,X600435.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600741.SH,0,0,0,0.1332950223247,0,0,0,0.0485210284733581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108876293903171,0,0.0382310622191554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0502680615136496,0.111579805032115,0,0.0127163753718725,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0.064823557439074,0,0.0844370732942563,0,0,0.0555484372915135,0,0,0,0,0,0,0,0,-0.0842686004694116,0,0,0,0.13514222046378,-0.11927864054278,0.0257769204452865,0,0,0,0,0,0,0,0,0,0,-0.172351819288191,0,0,0,0,0,0,0,0,0.101793302864392,0,-0.00415969263398507,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0.0731542011161963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171089134099046,0,0,0,-0.00552411747485108,0,-0.0537677994850088,0.031855887801565,0,0,0,0,0.0552846304351077,-0.07745289430883,0,0,0,0,0,0,0,0.0770173730951382,0,0,0,0,0,-0.0205615665148949,0,0,0,0,0,0,0
X000568.SZ,0.429964540311367,0,0,0,0.198977350323405,0,0,0,0,0,0.103432123988266,0,-0.175525463990607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0800497068030175,0,0.0324717861972474,0,0,0,0,0.087601908121923,0,0,0,0,0,0,0,0.0184933523707738,0,0,0.0011239797294254,0.0155716350046173,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191297980807122,0,0,0,0,0,0,0.011905653905676,0,0.0146725151807846,0,0.0524922273172766,0,0.159170405027157,0.0263627255733806,0,0.036057770597821,0,0,0,0,0,0,0,0,0,0,0,0,0.0235289475328882,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0.0184106510850408,0,0,0,0,0,0,0,0.141719626994115,0.0345738382870315,0,0.0400017103147294,0,0.24678197120016,0,0.0611366399648983,0,0,0.0423609367975294,0,0,0,0,0,0,0,0,0,0,0,0,0.0344391057025404,0,0,0,0,0,0,0,0,0.100606397945741,0,-0.0295132895618967,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0.339942346467956,0,0,0,0,0,0,0,0,0.0568275314336505,0,0,0,0.0257893164735174,0,0,0,0.0451659538751945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00605701020937794,0,0,0,0,0.0552706417625944,0,0,0.0124807054874384,0.0565992883137791,0,0,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0.0207745476879784,0,0,0,0,0,0,0,0,0,0.0516975490328803,0,0,0,0,0,0.0750001750463144,0,0.0473581287938428,0,0,0,0.00167922800336257,0,0,0,0,0,0,0,0,0.0851037930593556,0,0,0,0,0,0,0,0,0.132287022661575,0,0.000114395998035231,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.311760372570688,0,0,0,0.06528456074733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0404632651957251,-2.16840434497101e-19,0,0,0.0523007748294459,0.228432170161836,0,0.0251038246634476,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0421474098068593,0,0,0.268381854544825,0,0,0,0,0,0.110553378702584,0,0,0,0,0,0,0,0,0,0,0.0585352776643282,0,0,0.171428126304217,0,0,0,0,0,0,0,0,0.0630228479411699,0,0,0,0,0,-0.024999390088188,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0.0948321362339877,0,0,0,0,0.0786366134073724,0,0,0,0,0,0,0,0.0622216001966594,0,0.0628146376323614,0,0,0.164326917536718,0,0,0,0,0,0.0540612921411739,0,0,0,0,0,0,0.000485457817625467,0,0,0,0,0,0,0,0.0173671043669744,0,0,-0.0333800981737041,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0989514660348751,0,0,0,0,0,0,0,0,0,0,0.0600195670286192,0,0,0.156969276917664,0,0.146901077138279,0,0,0,0,0,0.131942531138194,0,0,0,0,0.131809391985094,0,0,0.0492638917416529,0,0.225202242450593,0,0,0,0,0,0,0.262823211592542,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0.077152070260475,0,0,0,0.171542413629538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00290999482291748,0.0847791231829085,0,0,0,0,0,0.0835587490819524,0,0,0,0,0,0,0,0.0136517294018125,0,0,0,0,0,0,0.168876067724292,0.0354271441313372,0,-0.024582398559205,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,-0.0596066932473679,0,0,0,0,0,0,0.186409226586232,0.109528184609335,0,0,0.655047304296711,0,0,0,0,0,0,0,0,0,0.0054830605308749,0,0,0,-0.0223646889716362,0,0,0.0283258898606014,0,0,0,0,0,0,0,0,0,0.053387075405072,0,0,0,0,0.0254434815689628,0,0,0,0,0,0,0
X000338.SZ,0.0390134161589998,0,0.218958200426697,0,0,0,0,0,0,0,0,0,0,0,0,0.0820929791883438,0,0,0,0,0,0.011865252310673,0,0,0,0,0,0,0.0941918341353933,0,0,0,0,0,0.00721262969436522,0,0,0.035682071920527,0,0.0255544869536697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002475.SZ,0,0,0.0596346130515711,0,0,-0.172346702825564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.300231903986925,0,0,0,0,0.0499858144344838,0,0,0,0,0.0862451529350348,0,0,0,0,0.0611423998698479,0,0,0,0,0,0.0504066796925913,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0143718042492951,0,0,0,0,0,0,0.075352651983942,0,0.137489515639492,0,0,0,0,0,0,0,0,0.128803120397289,0.227366360230636,0,0,0,0.120288012404647,0,0,0,0.0759454428508067,0,0,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00822041148796995,0,0,0,0,0,0,0,0,0,0,0,0,0.157126961280997,0,0,0,0,0,0.30468379180663,0,0,3.46944695195361e-18,1.0842021724855e-19,0,0.0947573760280896,0,0.0505003330729801,0,-0.0337182948295221,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0248606934300881,0,0.237588123773714,0,0.0434989044335924,0,0,0.230086142643672,0,0,0,0.145465963226618,0,0.132819069071003,0,0.0113533628183729,-3.46944695195361e-18,0,0,0,-0.0371367623404313,0,0,0,0.139088816529043,0.0510158254300711,0,0,0,0,0,-0.0377770044819822,-0.0266379860397912,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0257501147879191,0,0,0,0,0.236206714681956,0,0.00938610427788317,0,0,0,0.0275006664347925,0,0,0,0,0,0,0.0453880705279506,0.061197286191699,0,0,0.0587647030043889,0,0,0,0,0.0255396699810229,0,0,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134515301237975,0.0895179080221282,0,0,0,0,0,0,-1.38777878078145e-17,0.0581843531314942,0,0,0,0,0.0636256818426185,0,0,0,0,-0.063817057821314,0,0,0.0560886212479277,0,0,0,0,0.779420826338189,0,0,0,0,0,0,0,0,0,0.0667164454121075,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0.0187589802902228,0,0,0,0,0,0,0,0,0,0,0.0283877612814997,0,0.301240059887835,0,0.0685216997747717,0,0.031711250052405,0.0447146556704108,0.0299859452826463,0,0,0,0,0,0.0169376054300834,0,0,4.33680868994202e-19,0,0,-0.02744142296055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0164601464930463,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,-0.157425929584906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.205523659264746,0,0,0,0,0,0.0491312592302122,0.0672957322242053,0,0,0,0,0.11869401576271,0,0,0.143029925028214,0,0,0.389904118265089,0,0,0,0,0,0,0,0,0,-0.120165214538423,0.114821037038962,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0.258460898403586,0,0,0,0,0,0,0,0,0,0,0,0,0.0117818248380514,0,0,0,0,0,0,0,0,0,-0.0138884487522074,0,0,0,0,0.0900782702449054,0,0,0,0,0,0,0.048570545617495,0,0,0.0121776878186181,0,0,0.0191971816006128,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131092849794573,0,0,0,0,0,0.0220759036488831,0.0928209576870957,0,0,0,0.0569722895456515,0,0,0,0,0,0,0,0,0,0,0.14601798603955,0.0723683496135627,0,0,0,0.0998908752335733,0,0.0444258674417833,0,0,0,0,0,0,0
X002426.SZ,0,0,0,0.03019750743786,0,0,0,0.147023141785016,0,0,0,0,0,0,0,0,0,0,0,0.0403948179672741,0,0,0,0.217081123899551,0,0,0,0,0,0,0.208262708446005,0,-0.0735035205016455,0,0.252713501978778,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.0723718001415179,0,0,-0.117579374511666,-0.0719156364317529,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0575987177901637,0,0,0,0,0,0.0668387905198066,0.111627836851926,0,0,0,0,0.0227855535592874,0,0,0.0069930227014105,0,0,0,0,0.0616821545814812,0,0,0,0,0,0,0,0,0,0,0.0294031990316864,0,0,0,0,0,0,0,0,0,0,0
X002508.SZ,0,0.00747804053821162,0,0.268140147876914,0,0,0,0,0.0570194460962167,0,0,0,0,0,0.101269706091453,0.07222202200706,0,0,0,0,0,0,0.144267621436789,0,0,0.0653501692203117,0,-0.0610930781433596,0,0,0,0,0,0,0,0,0,0,0,-0.00641068545635686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600089.SH,0.0128467915237627,0,0,0.0231022795233289,0,0,0,0,0.0237171091373009,0,0,0,0,0,0,0,0,0,0,0,0,0.0453496404342863,0,0,0,0,0.0634346355341327,0,0.0390575340315701,0,0.00843148361948533,0,0,0,0,0,0,0,0,0.0840493166133243,0.063673116390737,0,0,0,0,0,0.0760958450610281,0,0,0,0,0.0335742607623242,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134253175527268,0,0,0,0,0,0.349902676866501,0,0,0,0.0293813706331769,0.280530532135109,0,0.0347980309435119,0,0,0,0.0528972087226061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0487627304771445,-0.0375156278547237,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21636713824966,0,0,0,0,0,0,0,0,0.0485908670936571,0,0.0557522716117337,0,0,0,0,0,0,0.0465558137329614,0,0,0,0,0.108204174760822,0,0,0,0.0403970418421034,0,-0.0185833207742036,0,0,0,0,0,0,0
X000869.SZ,0.0589956421693945,0,0,0.266839427936285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00763600807973004,0,0,0,0,0,0,0,0,0.0297437947017389,0.0391991443982838,0,0,0.120445535357339,0.0191154681987875,0,-0.00229003824578075,0,0,0,0,0,0,0
X002085.SZ,0,-0.0368651283828715,0,0,0,0,0,0,-0.0170938882299467,0,0,0,0,0,0.0896249691868634,0,0,0,0,0,0,0.298599104480131,-0.0154526335756163,0,0,0,0,0,0,0,0.0080858155221013,0,-0.0343634737900704,0,0,0,0,-0.0994582443351374,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,-0.00045154165933401,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145116191533532,0.0360483961316299,0.00851537541692795,0,0,0,0.0256734917425705,0,0,0,0,0,0,0,0,0,0,0,0.0998853964327087,0,0,0,0.0973724987005548,0,0,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0569188685266613,0,0,0,0,0,0,0.108373942254638,0,0.24950792505596,0,0,0,0,0.433196584978671,0,0.113111364264353,0,0,0,0.00511685045631472,0,0,0,0,0,0,0.0592739886707001,-3.46944695195361e-18,0,0.0857603686455503,0,0,0,0,0,0,0,-0.0247974309237409,0,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015640381963105,0,0,0.289641129338645,0,0,0,0.0374606007179025,0,0,0,0,0,0.100361883929862,0.0604595089895395,0,0.0226499440902227,0,0,0,0,0,0,0.000392751471498758,0,0,0,0,-0.0170867465418511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0,0.230087594713228,0,0.103940021908248,0,0,0,0,0,0,0,0,0.106290786236852,0,0,0,0,0,0,0,0,0,0,0,0,0.206099024569667,0.00397647635291831,0,0,0,0,0,0,0,0,0,0,0,0,0.0806519150772879,0,0.00858416315525442,0.0108673944563275,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0.197147707080594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0802722637811364,0,0,0,0,0,0,0,0,0.106805492728302,0,0.022536218875292,0,0,0,0,0,0,0,0,0.0225951893796778,0.108359550190777,0.0576098806968552,0,0,0.0954989943768203,0,0,0,0,0,0.0287838539780321,0,0,0,0,0,0,0
X600435.SH,0,0,0,0.0714180520246581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197259625837945,0,0,0,0,0,0,0,0,0,0.14612471738561,0,0.206957342632283,0,0,0,0,0,0,0,0,0.0803859233142073,0,0,0,0,0,0,0,0,0,0,0.0112895987220494,0.113966130252258,0,0,0,0,0,0
Change_TY3M,0,0,0,-0.0271427546312135,0,0,0,0.0348984640620295,0,0,0,0,0,0,0,0,0,0,0,0.0168079559530969,0,0,0.0502819098409767,0,0.0429542771758206,0.0201194227707663,0,0.0753557681313416,-0.0428806543819597,0,-0.02265479962593,0,0,0,-0.0237824080757217,0,0,0,0,-1.0842021724855e-19,0,-0.00578797979353568,0,0,0,0,0,0,0,0,0.00317022451666462,0,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.147360394488369,0,0,0,0,0,0,0,3.46944695195361e-18,-0.0889874402574598,0,0,0,0,0,0,0.307987642891109,0,-0.0899704522679756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.119519013175077,0,0,0.166732595207914,0,0,0,-1.44315115537373,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0530096649137225,0,0,0,0,0,0,0,0.0742499354390448,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,-0.0248198289061728,0,0,0,0,-0.0264050886470465,0,0,0,0,0.0546283175895618,0,0,0,0.112384003696559,0,0.402166697654798,0,0,0,0,0.97691495913842,0,0
RealEstate_excess,0,0,0,0,0,0.22770621889448,0,-0.122839180561269,0,0,0,0,0,0.0144291512340708,0,0.0916747198833448,0,0,0,0,0,0,0,0,-0.184196571782182,0,0,0,0,0,0,-0.02749676927847,0,0,0,0,0,0,-0.0357881590310457,-0.0249545709768076,0,0,0,0,-0.0672265771347828,0,0,0,0,0,0.014931850571203,0,0,0.367223175730584,0,0,0,0
MKreturn,0,0,0,0,-0.084069466730209,0,0,0,0,0,0,0,0,0,0,0.265838084464272,0,0,0,0,0,0,0,0,0,0,0,0.00173255785092169,0,0,0,0,-0.155660902330633,0,0,0.0353188614728518,0,0,0,0,0,0,0,0,-0.0382117365359608,0,0,0,-0.0507081455917581,0,0.00604211703012438,0.0735213028099785,0.0709683306686069,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000202129658804799,-0.00265979101920331,0,0,0,0,0,0,0,0,0,0.00159229209727119,0,0.00152401116949899,0.00052955315615661,0,0,0,0,0,0,0,0,0,0,0,0.0019182518139618,0,0,-2.71050543121376e-20,0.00522063330643832,0,0,0,-0.0448856792474073,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,-0.0224439785646591,0,0,0,0,0,0,0,0,0,0,-0.0845693039946184,0.116944959230441,0,0,0,0,-0.717423385272483,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0103151364762212,-0.0234222932065698,0,0,0,0,0,0,0,0,0,0,0,-0.00125320257050463,0.0131875201804526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.236545115027356,0,0
CarbonVol_Hubei,0,0,0,-0.0162976859340914,0,0,0,0,0,0,0.0221582387177391,0,0,0,0,-0.0080651205203646,0,0,0,0,0,0,-0.00627374735568435,0,0,0,0,0,0,0,0,0,5.6722075087866e-05,0,0.016814571086574,0,0,0,0,0,0,0,0,0.00245681192465325,-0.00970397862710824,0,0,0,0,0,-0.00080589579789876,0,0,0,0,0.133452636243685,0,0
