,X600104.SH,X600519.SH,X000651.SZ,X000725.SZ,X002415.SZ,X000625.SZ,X002304.SZ,X000858.SZ,X600031.SH,X000063.SZ,X600690.SH,X600276.SH,X000338.SZ,X000157.SZ,X600372.SH,X600741.SH,X600089.SH,X002241.SZ,X000100.SZ,X600703.SH,X600066.SH,X600118.SH,X000581.SZ,X600271.SH,X000550.SZ,X601877.SH,X000568.SZ,X000623.SZ,X002236.SZ,X000800.SZ,X002475.SZ,X600177.SH,X000869.SZ,X600582.SH,X002294.SZ,X002129.SZ,X300124.SZ,X000559.SZ,X600839.SH,X000400.SZ,X000050.SZ,X600809.SH,X002456.SZ,X002007.SZ,X000977.SZ,X002465.SZ,X002292.SZ,X600252.SH,X000596.SZ,X300003.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0,0.12188020410994,0,0,0.163977506111247,0,0,0,0,0,0,0.418891868264952,0,0,0,0,0.100188901227725,0,0,-0.0195399078783965,0.115931481852616,0,0,0,0,0.0385006655477291,0,0,0,0,0,-0.0506327810954695,0,-0.0536533156527562,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,-0.00836756481452083,-0.0121948599031316,-0.0863023265656264,0,0,0,0,0
X600519.SH,0,0,0,0,0,0,0.214254415141455,0,0,0,0.221453049758804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0359671745716374,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,-0.0106414142743426,-0.198774541648258,0,0,0,0,0
X000651.SZ,0.127723459961245,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0498790507690531,0,0,0,0,0,0,0,0,0,0,0,0.215676619586374,0.0854464243138536,0,0,0,0,0,0.0675502828540537,0,0,0.186878309748512,0,0.02983978373537,0,0,0,0,0,0,0,0,0,0.028666613069462,0,0,-0.0522375600053905,-0.0225764575522538,0,0,0,0,0,0
X000725.SZ,0.0435687969731882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375100207938615,0,0,0.0950738529838869,0,0.0560170722854854,0,0,0.0422120432858413,0.0683163298658757,0,0,0,0.081900949950851,0,0,0,0,0,0,0,0,0,0,0,0.0391230706816579,0,0,0,0,0.0427973548751772,0,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.0508179207811045,0.0368521456688668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192413915607301,0,0,0,0.0238610073139045,0.279198481609559,0,0,0,0,0,0,0.0892030688337294,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,-0.035370570341953,0.00309244018636021,-0.00360354924808954,0,0,0,0,0
X000625.SZ,0.370132434588034,0,0,0,0.0595560957198645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0217231094627102,0.0395440589901741,0,0,0.102014154620658,0.101718309023611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110301756460381,0,0,0,0,0,0,0,-0.0142566886678195,4.33680868994202e-19,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0.0235913159865771,-0.0538213520629308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0261049081454604,0,0,0,0,0,0,0,0,0,0,0,0.145756509332199,0,0,0,0,0,0,0.28082138621327,0,0,0,0.00820790407924922,0,0,0,0,0,0
X000858.SZ,0.0045796243721143,0,0,0,0,0,0,0,0,0,0.0249597468592852,0,0.0470728863328371,0,0,0.200052726188454,0.00370948817245247,0,0.0223831696759971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0688280940976483,0,0,0,0,0,0,0.00509501640160005,0,0,0.000519672811784865,0,0,0,0,0,0,0
X600031.SH,0.0773972804098588,0,0,0,0,0,0,0,0,0,0,0,0,0.862941173494199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0107802324485217,-0.0055054125998859,0,0,0,0,0,0
X000063.SZ,0.0927559093064834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0642965265423412,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.0352561468879661,0,0,0,0,0,0,0.0353988598219802,0,0,0.010183075939084,0,0.0569605022501513,0,0,0,0,0,0.042701293900923,0,0.023059239216852,-0.000391591680012524,0,0,0,0,0,0
