,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X002292.SZ,X600703.SH,X000100.SZ,X600066.SH,X600741.SH,X600031.SH,X600118.SH,X002506.SZ,X002241.SZ,X002236.SZ,X002475.SZ,X000559.SZ,X000157.SZ,X600372.SH,X600177.SH,X000568.SZ,X000338.SZ,X002074.SZ,X300003.SZ,X300124.SZ,X600089.SH,X002294.SZ,X002085.SZ,X002465.SZ,X002049.SZ,X600867.SH,X600498.SH,X601877.SH,X002456.SZ,X002007.SZ,X600582.SH,X002180.SZ,X000981.SZ,X000869.SZ,X300001.SZ,X000050.SZ,X000623.SZ,X002249.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.0812617680148558,0,0,0.197108477612303,0,0,0,0,0,-0.0153257568797926,0,0.0934526518716317,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0556080826551227,0,0,0,0,0,0,0,0,0,0,0,0,-0.0178756085523922,0,0,0,0,0,0,0
X600104.SH,0,0,0.0514428527817301,0.224737075551871,0,0,0,0,0,0,0,0,0,0,0,0.430244416727045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00481663509873593,-0.0313227811002606,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0425816815953033,0,0,0,0,0.0168261887387282,0,0,0,0,0,0,0.0732744201218222,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157229283824324,0,0,0,0,0,0,0.0624306290765397,0.307658474191603,0,0,0.013238869079117,0,0,0,0,0,0,0
X000651.SZ,0,0,0.044004266207241,0,0,0,0,0,0.225774841182905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012861199043419,0,0,0,0,0,0,0,0,0,0,0,0,0.076757461857593,0.0957174048970068,0,0,0,0,0,0,0,0.0468994850101066,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0.0134853659648754,0,0,0.07352337100526,0,0,0,0,0,0,0.0564120130523281,0,0,0,0,0,0,0,0.357674165741216,0,0,0,0,0,0,0,0,0,0,0,0,0.0314421668911396,0,0,0,0,0,0,0,0,0,0,0.017234927703881,0,0,0,0,0,0,0
X002304.SZ,0,0,0.0371150207773776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.319308948608422,0,0,0,0,0,0,0,0,0,0,0.0464475084317186,0,0,0,0,0,0.0469117880348433,0,0,0.0146208110655025,0,0,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0.0210250503432439,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208164102752814,0,0,0.0502131620373468,0,0,0,0,0,0,0,0,0.0576278962173694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159353515950763,0,0,0,0,0.0303884718313,0,0.0194687755745725,0,0.168770813997788,0,0,0.136392718794857,0,0,0,0,0.0663502465962101,0,0,0,0,0,0,0.0965197672860395,0,0,0,0,0,0,0,1.73472347597681e-18,0.0456775089876568,0,0,0,0,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0507601036187341,0,0,0,0,0,0,0,0,0,0,0,0,0.279351529325025,0,0,0,0,0,0,0,0.0240877888649374,0,0,0,0,0,0.0965220279389396,0.0419405494381964,0.0535427493558094,0,0,0,0.0464531506701443,0.0416273501642576,0,0,0,0,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0.00423219634180285,0,0,0,0,0,0,0,0.0185796196545107,0,0,0,0,0,0,0,0,0,0,0,0.237782055144751,0,0.0789730755728325,0,0,0,0,0,0,0,0,0.0560041560504022,0,0,0.0670292156354183,0.17940833292387,0,0.0637780737064755,0,0,0.0988885737451694,0,0,0,0,-0.00259288844110625,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144278943520375,0,0,0,0,0.00952228898674216,0,0,0,0,0,0,0,0,0,0.039270848971293,0,0,0.25043984020203,0,0,0.0603224903305842,0,0,0,-0.131768776191036,0,0,0,0,0,0,0,0,-1.73472347597681e-18,-0.0911970133406726,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.350359058105306,-0.0405581663353624,0,0,0,0,0,0,0,0,0,0.135457301420855,0,0,0,0,0,0.419224212030914,0.270263393690903,0,0,0,0.00647432149826221,-0.0663281517967218,0,0.149911675989934,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024831121136277,0,0,0.0149765611793902,0,0,0,0,0,0,0,0.133485582333071,0,0,0,0,0,0.0851581276806231,0,0,0,0,0,0.147614761980297,0.138098001550314,0.0090480735707946,0,0,0.0146781653281251,0,0,0,0,0,0,0
X000100.SZ,0,0,0.0199044262092033,0,0,0,0,0,0.203227723248887,0,0,0,0,0,0,0,0,0,0.126331546149917,0,0,0,0.0829977746298282,0,0,0,0,0,0.0522367522793463,0,0,0,0,0,0,0,0,0.0189985415773869,0.0329425198745558,0.129535614032286,0,0.0222674676583704,0,0,0,0,0,0.0402294510684876,0,0,0.020807597381962,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.329407948767004,0,0,0,0,0.00938761061963291,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138314838355203,0,0,0,0,0,0,0,0.0619739149838194,0,0,0,0,0,0,0,0,0,0,0,0
X600741.SH,0,0.0464554505700226,0.0555077687486567,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091618734159485,0,0,0,0,0,0,0,0,0.277255645527307,0,0,0,0,0,0,0,0.0088555697192611,0,0,0.00935949708981952,0.0255019800913555,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.166307777227238,0,0,0,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0595799854884316,0,0,0,-6.93889390390723e-18,0.145576768385719,0,0.166033307761182,0,0.127293631155851,0,0,0,0.328057387174256,0,0,0,0,0,0.0160678452469646,0,0,0,0,0,0,0,0,0,0,0,0,0.00212989894023711,-0.000760714174997034,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0745904167353216,-8.67361737988404e-19,0,0,0.0357727199314486,0,0.378186964672509,0.155908208021209,0,0.0123297326276528,0,0,0,0,0,0,0,0,0,0.0343102068292119,0,0.141021406262595,0,0,0,0,0,0.13711080927024,0,0,0,0,0.0277030440806242,0,0,0,0,0,0,0
