,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X000568.SZ,X600031.SH,X600809.SH,X000651.SZ,X002475.SZ,X002304.SZ,X600690.SH,X600104.SH,X000725.SZ,X000338.SZ,X000661.SZ,X300014.SZ,X300124.SZ,X000063.SZ,X003816.SZ,X600703.SH,X000100.SZ,X000596.SZ,X000157.SZ,X002241.SZ,X000625.SZ,X002371.SZ,X600741.SH,X002007.SZ,X002129.SZ,X300142.SZ,X002179.SZ,X601877.SH,X002236.SZ,X600584.SH,X002049.SZ,X002414.SZ,X300003.SZ,X600183.SH,X000799.SZ,X601799.SH,X000800.SZ,X002008.SZ,X002074.SZ,X600089.SH,X000977.SZ,X000066.SZ,X600779.SH,X600177.SH,X000050.SZ,X600118.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600690.SH,0,0,0.0483931370922547,0,0,0.200915301456263,0.100345949200535,0,0,0,0,0,0,0,0.0376569229289199,-0.054471007003715,0,0,0,0,0,0,0.126016722617472,0,0,0,0,0,0,-0.0217985465455173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32498249833118,0,0,0,0,0,0.0380277436180168,0,0,0,0.039171110575659,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0680145542723177,0,0,0.0305360797540662,0.0269828538460921,0,0,0,0.0904995141520463,0,0.154930513374714,0,0,2.16840434497101e-19,-0.147964199163402,0,0,0,0,0,0,0,-0.112085781276012,0,0.239055007682431,0,0.208458872112263,0,0,0,0,0,0,0,0,-0.0111409601780131,0,0,0,0,-0.0024409549871663,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.0999025869472085,0,0,0,0,0,0,0,0,0,0,0.200419725826145,0.196609938518864,0,0,0.0444989260489537,0.00354208038601898,0,0,0,0.0629228901420324,0,0,0,0.0925905674283843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0207753310948814,0,0
X000338.SZ,0,0,0,0,0,0,0.0199488234773648,0,0,0,0,0,0,0,0,0.0394358964035752,0,0,0,0.107431236927625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0329076633056258,0,0,0,0,0.0422738757698767,0,0,0,0,0,0.0322700265878082,0,0,0,-0.0339273808754689,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0,0.06740592448288,0,0,0,0,0.0533970410849752,0,0,0,0,0,0,0.0871203841123073,0,0,0,0,0,0,0,0.0084950199607347,0,0.0412104078719884,0,0,0,0,0,0,0,0,0,0.0451769934628034,0.0750209272074711,0,0,0.10083091448798,0,0,0,0,-0.0260407364953226,0,0,0,0,0,0,0
X300014.SZ,0,0,0.0795146776741226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0609125660322127,0,0,0.00335461315500723,0,0,0,0.203847406467221,0.0332607172427556,-0.160284084227758,0,0,0,0,0,0,-0.0255622945321849,-0.024695068741844,0,0,0,0.0127143384284065,0,0
X300124.SZ,0,0,0,0,0,0.043887202329867,0,0,0,0,0,0.0467465436466414,0,0,0,0.359208108444495,0,0,0,0,0,0,0,0,0.101231226219534,0.013504818216047,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.170815161546549,0,0,0,0,0,-0.0180139093986812,-0.0356853927224478,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0813140898713893,-0.00157037206863394,0,0,0,0,0.0332025545909782,0,0,0,0.0826354586184014,0,0,0,0,0,0,0,0,0,0,0,0.226603519757779,0.113001958353868,0,0,0,0,0,0.0117869564190932,0,0,0,-0.0189492549701695,0,0
X003816.SZ,0,0,0,0,0,0,0,0.0268459751948721,0,0,0,0.00490700643162065,0,0,0,0,0.0421591661662599,0,0,0,0,0,0,-0.0221221445378122,0,0,0,0,0,0.0245901780441585,0,0,0,0,0,0,0,0,0,0,0,0,0.0111205417298356,0,0,0,0,0,0,0.00716893946187953,0.0428503259265689,0,0,0,0,0,-0.0144625815721498,0,0
X600703.SH,0,0,0,0,0,0,0,0,0.167628988878605,0,0,0.0155821373616537,0,0.119539333459366,-0.0772551111810206,0,0,0,0,0,0.158482576635147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0384392304141054,0.171800891063937,0,0.262182667211672,0,0,0,0,0,0,0,0.189300025811439,0,0.0033164714996864,0,0,0,0,-0.0403275285472413,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.335101964674776,0,0,0.115655546754322,0,0,0,0.262471258720124,0,0,0.017103609177245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0.0609147358032698,0.0193629353157288,0,0,0,0.389973498644682,0,0,-0.0317650933535425,0,0,0,0,0.0520455936492913,0,0
X000596.SZ,0,0,0,0,0,0,0.0735813338338993,0,0,0.00764073209328434,0,0,0,0,0,0.163945806605553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00631587304458553,0,0,0,0,0,0,0,0,0,0,0,0.135772305245123,0,-0.0417195988080607,0,0,0,0,0,0,-0.016246909002157,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0.373516983973781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0523745903764558,0,0,0,0.136585068720689,0,0,0,0,0,0,0,0,0,0.160747654506215,0,0,0,0,0.0498815391507837,0,0,0,0,0,0,0,-0.0327635002050539,0,0,0,0,-0.0297857445444826,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0.242257402736683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113558701030533,0,0,0,0,0,0,0,0.0483503111922352,0,0,0,0,0,0,0,0.0227332351233581,0,0,0,0,0,0,0,0,0,-0.0408328765134952,0.110076965107296,0,0,0,-0.0533942163875899,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,-0.0614594360677466,0,0,0,0,0,0,0,0,0,0.058788698085724,0,0.332993568366172,0,0,0,0,-0.0548067020644704,0,0,0,0,0,0.0644334324224937,0,0,0,0,0,0,0,0.110399825771625,0,0,0,0,0,0,0,0,0,-0.0122435074629255,0,0,0,0,0.100472789295918,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160121408318829,0,0.0850421542500428,0.24194887455382,0,0,0,0,0,0,0,0.00487445543446428,0,0,0,0.00244054245419671,0,0,0,0,0.0309790216552641,0.0267191278398843,0,0,0,0,0,0,0,0.0619229196327912,0,0,0,0,0,0,0,0,-0.0134955055560094,0,0,0,0,-0.000454565024366835,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0,0.233250032899259,0,0,0,0,0,0,0,0,0,0,0,-0.017649717311107,0,0,0,0,-3.46944695195361e-18,-0.103241330013543,0,0,0,0,0,0,0,0,0.160451784316882,-0.0715522551240926,0,0,0,0.104926268295957,-0.102861291117794,0,0,0,0,0.115932904159157,0,0.0130771986357684,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0817986333375645,0,0,0,0,0,-0.165158714395549,0.132052824013972,0.100100669628356,0,0,0,0,0,0,0,0,0,0,0,0,0.196951071547449,0,0.143738001963935,0,0,0,0,0,0,0,0,0,0,0,0,-0.0187391986976291,0,0,0,0,-0.0202254987184168,0,0
X002129.SZ,0,0,0.0690169279477376,0.0153543515889304,0,0,0,0,0,0,0,0,0,0,0,0.0482846539418523,0,0,0,0,0.0678959806028228,0,0,0,0,0,0,0,0,0,0,0.0324326658109563,0,0,0.0909687449456908,0.263931278842341,0,0,0,0,0,0,0.122681396368305,0.233035851306195,0,0,0,0,0,0.181621997847946,0,0,0.0114849665234448,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,-0.240786067275539,0,0,0,0,0,0,0.0238651674774415,0.243818307705229,0,0,0,0,0,0,0,0,0,0,0,0.0660882623156799,0,0,0,0,0,0,0,0,0,0,0,0,0.108116027277645,0,0,0,0,0,0,0,0,0,0.0102819471069308,0,0,0,0,-0.018093995384624,0,0
X002179.SZ,0,0,0,0,0,0.0683802552665774,0,0,0,0,0.0438699141845339,0,0,0,0,0.162700376061331,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0242412848318193,0,0.011230030421315,0,0,0,0,0,-0.024083194464022,0.0197235071412933,0,0,0.0931804479753141,0,0.126463868213048,0,0,0,0,0,0,0,0,-0.0358596698363126,0,0,0,0.0124825316400892,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0117603682727392,0,0,0.160019468139157,0,0.0606977741652985,0,0,0,0,0,0,0,0,0.0739167081164401,0,0,0.0608639023273069,0,0,0,0,0,0.0761653053360206,0,0,0,0,0.196120642546625,0,0,0.103116660853571,0.126544524989182,0,0,0,0,0,0,0,-0.0205678587592207,0,0,0,0,0,0,0
X002236.SZ,0,0,0.190744984211545,0,0,0,0.01173145284908,0,0,0,0,0,0,0,0,0.214682344330783,0,0,0,0,0.218841567842096,0,0.0731194348007362,0,0,0,0,0.100776333522898,0,0,0,0,0,0,0,0,0.058743154534336,0,0,0,-0.3128780443491,0,0,0,0,0,0.114149111978189,0,0,0,0,-0.0209981910402576,0.0252372677126243,0,0,0,-0.00622973157036056,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.144706060164782,0.0513851924594208,0,0,0,0,0,0,0,0,0.482501447324075,0,0,0,0,0,0,0,0,0,0,0,0,0.0512988553652775,0,0,0.00802009569844645,0,0,0.175771907728679,0,0,0,0.229843606189057,0,0,0.014518243841911,0,0,0,0,-0.0316296875007347,0,0
X002049.SZ,0,0,0.240037810453872,0,0,0,0,0,0,0,0,-0.136468992620652,0,0,0,0,0,0,0,0,0,0,0.0903361403414989,0,0,0.191678691046751,0,0,0.087605056875495,0,0.0713552731215213,0,0,0,0,0,0,0,0.163435548667522,0,0,0.0910250351136927,0,0,0,0,0,0,0,0.0667788134169266,0,-0.00144594082549407,-0.0515366570749497,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0.0458817665765785,0,0,0.0417813602029493,0,0,0.110246704156277,0,0,0,0,0,0.0646874046613213,0.0679119605073818,0,0,0,0,0,0,0.00650319519868282,0,0,0.129330115041542,0,0,0,0,0,0,0,0,0,0.066851228504946,0,0,0,0.00905044459389752,0,0,0.0133768621594215,0,-0.043257996874194,0,0,0,0,0.0502794319552773,0,0
X300003.SZ,0.0233820164050395,0.0839366165017237,-1.73472347597681e-18,0,0,0,0,0,0,0.016406548205863,0,0,0.0795960026097733,0,0.00813012980642551,0,0,0.125857558070953,0,0,0,0,0,0.00215831115525301,-0.0331193157779195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0642479985876716,0,0,0,0,0.0476980058606275,0,0,0,0,0,0,0,0,0,0,0,0
X600183.SH,0,0,0,0.210064203848365,0.105956929280122,0,0,0,0,0,0,0,0.0134453438175171,0,0,0,0,0,0,0,0.0905256728049826,0.0560605950865255,0,0,-0.126049381059163,0.292803282565507,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,-0.128320960007056,0,0,0,0,0,0,0,0,-0.017502230823262,0.0208305707257635,0,0,0,-0.0327706399064315,0,0
X000799.SZ,0,0.0438027781467686,0,0,0.41520943038632,0,0.0988141407821568,0,0,0,0,0,0,-0.0760034770663094,0,0,-0.0597114203766175,0,0,0,0,0,0,0,-0.000262045430510623,0,0.260564647411145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.104362730063585,0,0,0,0,0.0759884485183492,0,0
X601799.SH,0,0,0,0,0,0.0598080077817401,0,0,0,0.174544496243967,0,0,0,0,0,0,0.279784788476927,0,0,0,0,0,0,0,0,-0.0542010941947333,0,0.0623927565532349,0,0,0,0.0915886820866171,0,0,0,-0.079421772659597,0.00717801556062322,0,-0.00149766138770175,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,-0.0251231296206518,0,0
X000800.SZ,0,0,-0.012876931266026,0,0,0,0,0,0,0,0,0.185641559357054,0,0,0,0.0809721175324024,0.0464472096775976,0,0,0,0,-4.33680868994202e-19,0,0,0.126852383612508,0,0,0,0,0,0,0,-0.0279425028945294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002008.SZ,0,0,-2.16840434497101e-19,0,0,0.0679001112719283,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195149573102995,0.108059799909148,0,0,0,0,0.0144336493838667,0,0,0.0403576370230568,0,0.0294244599078401,0,0,0,0,0,0,0,0,0,0,0,0.0571275638171383,0.0182558791442773,0,0.0809046195534358,0.0643345425001855,0,0,0,0,0,0.028572897807485,0,0,0,0.0097242323913434,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0.148599334519295,0,0.168646153103872,0,-0.0522895542235062,0,0.326342000055437,0.182547333818271,-0.0849150249113107,0,0,0,0,0,0,0,0,0,0,0.108060675467046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0143416047433309,0.0172848095130114,0,0,0,-0.0469782258427436,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0419669861068676,0,0.00871637500135109,0.055722983521597,0.0301977618579199,0,0.101254087694645,-0.135685561052831,0.29179407826856,0,0,0,0,0,0.00437879622498051,0,0,0,0,0,0,0,0.036328251483289,0,0,0,0.130183245150854,0,0,0,0,0,0,0,0,0,-0.0476674567468198,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0209649801721799,0,0,0.015245764249729,0,0,0,0,0.0407678783805749,0,0,0,0,0,0,0,0.100550956743224,0,0,0,0,0.0250622952786398,0,0,0,0,0,0,0.0515331476361106,0,0,0.270062450295757,0,0,-0.0432666418217689,0.0350100881306698,0,0,0,-0.0124063501838174,0,0
X000066.SZ,0,0,0.0344372196965028,0,0,0,0,0,0.0912098813650271,0,0,0,0.140088994091133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.108906579648392,0,0,0,0,0,0,0,0,0,0,0,0,0.187199735975722,0,0,0.0042894941884127,0,0,0,0,0.200129331293798,0,-0.0311296281949565,-0.0154932273429764,0,0,0,0,0,0
X600779.SH,0,0.0114042773463215,0,0,0.277966574015963,0,0.119336389873412,0,0,0,0,0,0,0,0.189515490824213,0,0,0,0,0,0.0611757693974004,0,0.0125186519037105,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0761889032158051,-0.0263429621546093,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0598536918033884,0.0558888760703006,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0.0167846773975428,0,0,0,0.0138966914179034,0,0,0,0,0,0,0,0.018492879220516,0.00350582047191895,-0.0398655961341122,0,0,0,0,0,0,0,0.0184147171111054,0,0,0,0.00857950821503367,0,0,0,0.0201396589575799,0,0,0,0,-0.0308135673474289,0,0,0,0,0,0,0,0,0.00278496099653851,0,0,0,0,-0.0161411585415415,0,0
X000050.SZ,0,0,0,0,0,0,-0.0274972393665988,0,0,0,0,0,0.033615220322214,0,0,0,0,0,0,0.125128974663294,0.151733771275013,0,0,0,0,0,0,0,0,0,0,0.0249108759717934,0,0,0.0240684892110743,0,0,0,0,0,0,0,0,0.148022034343353,0.352037402117657,0,0,0,0,0,0,0.0105200091844525,0,0,0,0,-0.0409017773772444,0,0
X600118.SH,0,0,0.308997612824992,0,0,0,0,0,0,0,0.326536617338062,0,0,0,0,0,0,0,0,0,0,0,0.0153519756210571,0,0,0,0,0,0.0328425481630495,0,0.158328609503099,0,0,0,0.0306215244682623,0.037849507496656,0,0,0.0234266891883643,0,0,0,0.00469257581599455,0,0,0,0,0,0,0,-0.0894063625086026,0,0,0,0,0,-0.0339786042021599,0,0
Change_TY3M,0,0,0,0,0,0,-0.0124744329517214,-0.268579409060196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.263912496642335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0242305567569827,0,0,0,-0.123798211541817,0,0,0,0,0,0,0,-0.0327190897349569,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4770760994456,0,0,0,0.152152029740422,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.665990153670437,0.731395869085352,0,0,0,0,-0.231313086131563,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0526792350715795,0,0,0,0,0,-0.00684613998487235,0,-0.00250542019999567,0,0,0.0464689309384716,0,0,0,0,0,0,0,0,0,0,0.00923457487716684,0,0,0,0.0474072712660413,0,0,0,0,0,0,0,0,0,-0.00666409753671606,0,0
MKreturn,0,0,0,0,0,-0.064773087359429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0365581953449717,0,0,0,0,0.0227671837266577,0,-0.0170370770257474,0,0,0,0,0,0.0452251515393214,0.0341275347089816,0.0016922150321381,0,0,-0.00965046476185852,0,0.016228270364051,0,-0.0501424090553806,0,0,0,-0.0495063587012532,0.000691475053154807,0.00575503121386842,0,0,0,0,0,0
MKvol,0,0,0,0,0,-0.00129125165096025,0,0,-0.00012140847082721,0.000417931300574012,0,0,0,0,0,0,0,0,0,0,0,0.00161815686889844,0.00023578070769143,0,0,-0.000448900602688431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000173419636907799,0,0,0,0,0,0,-0.000970013031359869,0,0,0,-0.00135911603850453,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,-0.479225040307511,0,0,0,0,0,0,0,0,-0.205299817803054,0,0.930861453819295,0,0,0,0,0,0,0,0.703833966192532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0373004807741588,0.493956409216525,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00419330357886733,0,0,0,-0.00267504178155024,0,0,0.000439828096797207,0,0,0,0,0,0,0,0,0,-0.00355354276762127,0,0,0,0,0,0,0,0,0,0,0,0,-0.0016164098694225,0,0,0,0,-0.0034249475942625,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00163179374663282,0,0,0,0,0,0,0
