,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X002304.SZ,X000725.SZ,X600276.SH,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X600031.SH,X600741.SH,X000568.SZ,X002475.SZ,X000338.SZ,X002241.SZ,X000100.SZ,X600066.SH,X002236.SZ,X600118.SH,X600271.SH,X002456.SZ,X601877.SH,X600177.SH,X000157.SZ,X300124.SZ,X600372.SH,X600522.SH,X002085.SZ,X002007.SZ,X600089.SH,X000981.SZ,X300003.SZ,X002294.SZ,X002508.SZ,X600867.SH,X600699.SH,X000559.SZ,X002180.SZ,X000066.SZ,X002292.SZ,X600498.SH,X300136.SZ,X000623.SZ,X002426.SZ,X002074.SZ,X002506.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600690.SH,0,0,0,0.234087760666708,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0573867886992899,0,0.0925038613703785,0,0.0802200825313831,0,-0.0369116745802611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0303089502469353,-0.0224162971637122,0,0,0,0.0161736301669155,0.00685070746793665,-0.00268219868371536,0,0,0,0,0,0
X600703.SH,0,0,0.24712975977865,0,0,0.131345234156034,0,0,0,0,0,0,0.198189228679912,0,0,0,0,0,0,0,0,0,0.108324888804341,-0.167991645035608,0.148521232812226,0,0,0,0,0,0,0,0.0803628375711127,0,0,0,0,0.23286087938062,-0.0248668794886585,0,0,0,0,0,0,0,0,0,0,0.219186470195196,0.0248674859274236,-0.0111699340243856,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0.745941513212851,0,0,0,0.0855550961984888,0,0,0,0,0,0,0,0,0,-0.0107533194285605,0,0,0,0,0,0,0,0,-0.0214288470958646,0.0103891668125859,0.00137068028892022,0,0,0,0,0,0
X600741.SH,0,0.502699023344992,0,8.67361737988404e-19,0.127006821494825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00569524863338986,0.00276001034829974,0,0,0,0,0,0
X000568.SZ,0.0296358775970408,0,0,0,0.550473807390425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180535558692865,0,0,0,0,0,0,0,0.1685178932925,0,0,0,0,0,0,0,0,0.06517499479244,-0.0433591604890433,0,0,0,0.0541291929403975,0,0,0,0,0.00055567382091036,-0.00490960219362545,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,-0.321832552207227,0,0,0,0,0,-0.0231732744350193,0,0,0,0,0,0,0,0,0,0,0.206492005135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0381254835393213,0.0130057319841093,0,0,0.204998537844381,0.12292987860818,0,0,0,0,-0.0529821403388424,0.0240005314848513,0,0,0,0,0,0
X000338.SZ,0,0,0,0.0112550097799904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0533706218145966,0,0,0,0,0.191958064015292,0,0,0,0,0,0,0,0.339483138738063,0,0,0,0,0.0516023773069502,0,0,0.0538061287492238,0,0,0.101358361977142,0,0,0,0.0306938784000526,-0.021773245717011,0.00631635361577394,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0.066743388688582,0,-0.189430758776826,0,0,0,0,0,0,0,0.129153122087383,0,0,0,0,0,0,0,0,0,0,0.121635143063821,0,0,0,0,0,0,0,0,0,0.0972498613458605,0,0,0.195098161413334,0,0,0.134738719091205,0.117946200306168,-0.068923059550051,0,0,0,0,0.00894301657069764,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0.0903470933220608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0149212829504443,0,0,0,0,0,0.0697894370992765,0,0.0332882573775976,0.0226512902078905,0,0,0,0,0,0,0,0.0448791592941105,-0.00984523493112751,0,0,0,0,0,0
X600066.SH,0,0.0184756939873453,0,0,0.014961015023811,0.0611923628671086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0441899672886702,0,0,0.04375117852651,0,0,0,0,0,0,0,0,0,0,0,0.0151288223410358,0.143989615048116,0,0,0,0.125210670338564,-0.036417571879284,0.0102001704923358,0,0,0,0,0,0
X002236.SZ,0.0825774243788138,0,0.192834099365414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0251006308890942,0,0,0.0133997311708241,0,0,0,0.103946088473626,0,0,0,0,0.247993428834118,0,0.019185912918859,0.0368454797166641,0,0,0,0,0.00849202390683638,-0.00374629803039904,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0267994628002158,0,0,0,0.173633552971066,0,0,0,0,0,0,0,0.346795865501399,0,0,0,0,0,0.068976914878139,0,0,0,0,0.116428949564036,0,0.0410407210847266,0.0137256795901866,0,0,0,0,0.0903538447343127,0.010807842451555,0,-0.0064358469380618,0.00684451702717148,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0.11774707283017,0,0,-0.00233148999500527,0,0,0,0,0,0,0.104652210765528,0,-0.0393055978404814,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0145082220586504,-0.0351746921654854,0.00657462692812265,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,-0.133864442595229,0,0,0,0,0,0,0,0,0.260077138697048,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0678522165243677,0,0,0,0,0,0,0,0,0,0,0.0793163282731498,0,0.246879696793849,0,0.0634282457146523,0,0,0,0,0.135987171585055,0.0188377758454513,0.0169686220453357,0,0,0,0,0,0
X601877.SH,0,0.168308863567052,0,0,0.168492754691887,0,0,0,0,0,0,0.0236362090358254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.044118868668725,0,0,0,0,0.0597081405325606,0.0641378252846879,0.163049239736417,0.168797378270665,0.0149186969056017,0.0122685338309339,0.00347517831581878,0,0,0,0,0,0
X600177.SH,0,0.081289667861759,0,0.0478884724426725,0,0,0,0,0,0,0,0.0247564363064863,0,0.0396066920767274,0,0,0,0,0,0,0,0,0,0,0.0466804816374098,0,0,0,0,0,0,0,0.0359950239050837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00444401452609688,0,0,0,0,0,0
X000157.SZ,0,0,0,0.051767123189314,0,0,0,0,0,0,0,0,0.480252574816858,0,0,0.0025851510135581,0.02809855917249,0,0,0,0,0,0,0.0531462382056354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0439398327636454,0.0469090793991547,0,0,0,0,0,0,0,0,-0.000839203593178639,0,0,0,0,0,0
X300124.SZ,0,-0.0207302570307029,0,0,0,0,-0.0264992743382027,0,0,0.0101401704832592,0,0,0.0568542327439754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0782604782606681,0,-0.198902109860979,0,0,0,0,0,0,0,0.0647841631038403,0.10590279728749,0,0.0683319520008304,0.272117476438093,0,0.118912393187622,0.034351721110408,0,0,0,-0.0675822015984523,-0.0164158824298136,0.000274524054446535,0,0,0,0,0,0
X600372.SH,0,0.0513352311482874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.356797499484296,0,0,0,0,0,0,0,0.126749279182468,0,0,0.0257766183680426,0,0,0,0,0,0,0,0,0.00855039949432045,0,0,0,0,0,0,0,-0.110029657790082,0.0275173596220067,-0.00939729920190162,0,0,0,0,0,0
X600522.SH,0,0.0857244540578411,0,0.0405995186049666,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.0599335946342599,0,0,0.218686708304875,0,0,0,0,0.0392295747629429,0,0,0,0,0,0,0,0,0.0483647309438207,0,0,0.064928714171247,0.0318802545631724,0.137920830024379,0,0,0.0162597441554111,0,0,0,0,0,-0.000826543458067241,0,0,0,0,0,0
X002085.SZ,0,0,0,-0.0796998340941329,0,0,0,0,0,0,0,0,0.0127103608091256,0,0,0,0,0,0,0,0.28059887662984,0,0,0.052809779735532,0,0,0,0,0,0,0,0,0.239930707801479,0,0,0,0,0,0,0,0,-0.0062581980236249,0,0.00813731345746727,0,0,0,0,0,-0.0461588565456605,-0.0188222433678024,0.00466485404112185,0,0,0,0,0,0
X002007.SZ,0.161695901607155,0,0,0.0677444771568313,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.0780581069584751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0243338149706426,0,0.0413928230312966,0.0665893719155179,0,0.0090342546992886,0,0,0,0.0727938803560063,0,0.00388474638336402,-0.000740455434857896,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0.0768111549284597,0.0385227752847082,0,0,0,0.0380547331574965,0,0,0,0,0,0,0,0,0.0571843285757267,0.0839381438172658,0,0.142154739922701,0.0086789414807135,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0527875051253959,0,0.0306929955680378,0,0,0,0,-0.00188305512015211,0,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,0,0.0823944338563822,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0104491114778596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.137606145334532,0,0,0,0.0971310994127644,0,0,0,0,-0.00950104304234396,0.0261308408065368,0,0,0,0,0,0
X300003.SZ,0,0,0.119977223103528,0,0,0.0654858364487922,0,0,0,0,0,0,0,0,0.094611391163025,0,0.144393460137135,0,0,0,0,0,0,0.0627728319863293,0.376117992643079,0,0,0,0,0,0,0,0,0.0784330893128752,0,0,0,0,0,0.14498121837281,0,0.0227453059356061,0.078921493104197,0,0,0.082937352111985,0,0,0,0,-8.67361737988404e-19,-0.000541722888167195,0,0,0,0,0,0
X002294.SZ,0,0,0,-0.0501323720266618,0,0,0,0.00533391834188457,0,0.11943157586811,0,0,0,0,0,0,0,0,0,0,0.0346624653102164,0.0439580885439391,0,0.0625780287575983,0,0,0,0,0.119446709795729,0.0260611550140345,0,0,0,0,0,0,0,0,0,0,0,0.00907518775800344,0,0,-0.004265966840002,0,0,0,0,0,0,-0.00149516612712506,0,0,0,0,0,0
X002508.SZ,0,0.0499531010979184,0,0.0183939612044447,0,0,0.0384715187853825,0,0,0.0653950546723977,0,0,0,0,0,0,0.0427544649790578,0.070877769205977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0217387824381313,0,0.0933973178048089,0,0,0.00441746918927219,0,0,0,-0.161487667297012,0,0.00312003263386354,0,0,0,0,0,0
X600867.SH,0,0,0,0.0136089107365686,0,0,0,0,0,0,0,0,0,0,0,0,0.0473036987948273,0,0,0,0,0,0,0.0663386357628851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0656206520747676,0.0414733668792777,0,0.0125054987805609,0,0.0589555144572489,0.00749960792055266,0,0,0,0,2.16840434497101e-19,-0.00267913359548259,0,0,0,0,0,0
X600699.SH,0,0,0,-0.121922756413697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191668767673455,0,0,0,0,0,0,0,0,0,0.0807653190073842,0,0,0,0,0,0,0.186339387579853,0.144991024989318,0,-0.0117371466187064,0,0,0,0.035495602593467,0,0.0230889631205528,-0.00164833591040249,0,0,0,0,0,0
X000559.SZ,0,0,0,0.0771553789097948,0,0,0,0,0,0,0,0,0.0578530806744401,0,0,0,0.0275465017669299,0,0,0,0,0,0,0.0821869961859403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061888104311968,0,0,0.0228187711017072,0.205146297513694,0,0.0880036951595885,0.0422215425678172,0,0,0.335235494961407,0,0.00786631989662281,-0.00378831228263619,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0142619166475033,0,0.2321435643466,0,-0.0145837554481408,0.287521368886184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152500054480163,0,0,0,0,0,0,0,0,0,-0.0657168490103452,-0.0192030403444837,0.0153673673908883,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.738001191090315,0,0,0,0,0.552338504445575,0,0,0,0,0,0,0.124834486175146,0,-0.23829592781233,0,0,0,0,0,0,0,0,0,0,0,0.233355131140053,0,0,0.112889566418254,0.0177729081263152,0,0,-0.0619879041178527,0.038220536329572,-0.0259269763841745,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0.00901565659711174,0,0,0,0,0,0,0,0,0,0.0416841053252409,0,0,0,0,0,0,0,0,0,0,0,0,0.196067662570772,0,0,0,0,0,0,0.0443262110067811,0,0,0.392241575600043,0,0,0,0,0,0,0.103002511924673,0,0.40942665203233,0.101162952574538,0.00464292334640482,0.00568709606430671,0,0,0,0,0,0
X600498.SH,0,0,0,0.0256457984028148,0,0,0,0,0,0,0,0,0.207033383264747,0,0,0,0,0,0,0,0,0,0,-2.71050543121376e-20,0,0,0,0,0.0136050900980732,0.216317507183934,0,0,0.153480106715642,0,0,0,0,0,0,0,0.0412209001111619,0.00750138747849725,0,0,0,-0.019443838620485,0,0,0,-0.0677128326900996,-0.0116413238386295,-0.00131922114880689,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.478162365975065,0,0,-0.0206963040434542,0,0,0,0,0.370113787712411,0,0,0,0.0753888473125198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133312048919521,0,0,0,0.0464311959829145,0.0537957785375055,0.000588688932941136,0,0,0,0,0,0
X000623.SZ,0,0,0,0.471507446788354,0,0,0,0,0,0,0,0,0.0817186359239054,0,0,0,-0.193699396710586,0,0,0,0,0,0,-0.236923633512202,0,0,0,0.443042267414224,0,0,0,0,0,0.130744530937101,0,0,0.104695825782136,0,0,0,0,-0.0149516775935906,0,0,0,0,0,0,0,0,-0.0286925897642739,0.0278405237917649,0,0,0,0,0,0
X002426.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305218180699949,0,0,0,0,0.0396499884896418,0,0,0,0,0,0,0.0512371706208591,0,0,-0.00164104138198106,0,0,0,-0.225694954591417,0,0,-0.00597794750774036,0.2522808901169,0,0,0,0,0,0,0,-0.0244755321216406,0.0251867349373222,0,0.271008128661869,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0.1165352725374,0.0359729553755599,0,0.057460648044449,0,0.0672800458809807,0,0,0,0,0.105746013133015,0,0.0289164615433703,0,0,0,0,0,0.0810173798269414,0,0,0,0,0.0178946411777047,0,0,0,0,0.2420815192145,0,0,0,0,0,-0.133753803297683,0,0,0,0,-0.0231922960648951,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0.184329304880338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00913597981259315,0,0,0,0,0,0.0617929762985562,0,0,0.614400306328781,0,0,0,0,0,0,0,0.0249901536824054,0.00139207317061535,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,-0.0527153836523176,0,0,0,0,0,0,0,0,-0.42206634151871,0,0,0,0,0,0,0,0.106487077200553,0,0,0,0,0,0,0,-0.21578221561305,0,0,-0.05909533412191,0,0,0,0,0,0.0781840054753877,-0.116709682700048,0.396009322681248,0,0,0,0,0,-0.293824827651048,0,0.079361744820809,-0.00942938318128861,0,0,0,0,0,0
Slope,0,0,0,0,0,0,-0.276397211419586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0997384483073904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2945283275556,0,0.424372173699262,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.625087970210782,0,0,0,0,0,0,0,0,-1.27299321640448,1.20855757927821,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,-0.224894562295396,0,0,0,0,0,0,0,0,0,0,0.0923657916759262,0,0,0,0,0,0,-0.0129932594407115,0,0,0.0353900731779526,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0597479919937946,0,0,-0.187509753989837,0,0,0.0363714480552106,0,0,0,-0.0477508797205961,0.017354978758876,0,0,0,0,0,0
MKreturn,-0.0620481470738639,-0.00377637614641444,0,-0.0600232715080469,0,-0.00457572921778433,0,0,0,-0.0209605903826878,0,0,0.0203294991031206,0,0,0,0,0,0,0,0,0,0,-0.0381652932502429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000942619091574255,0,0,0,0,-0.0814197687686544,-0.0410122961638597,0.0526443021230032,0.119866818559452,0,0.026017621943363,-0.00818403250465606,-0.0116439317348458,0.00712474196262917,0.071478309373001,0,0,0,0,0
MKvol,0,-0.00192263551605985,0,0.000139640424832135,0,0,-0.0024561480060779,0,0,0.000974791200424986,0,0,0.00258936032054248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000255187912918125,0,0.00021451205842052,-0.00125311654310059,-0.00056244643982952,0,0,0,-0.00157547422500131,-0.00152967184588421,0.000231392563844462,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0.0250489013001658,0,0,0,0,0,0,0,0,-0.0828232918191557,0,0,0,0,0,0,0,0,0.0255220995231288,0,0,0.0115890779857001,0,0,0,0,0,0,0,-0.00939509769526335,0,0,-8.67361737988404e-19,-0.0595284364366006,0,0,0.00942753711873224,0,-0.0348873853165416,0.0369427269621459,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000162731581803419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00449642213401757,0.0119663622172685,-0.0130765456966791,0,0,0,0,0,0
CarbonVol_Hubei,0,-0.00365692871812221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00793853651524373,0,0,-0.0143631045616268,-0.010512674483713,0,0,0,0,-0.0133844062561679,0.00884557125701951,0,0,0,0,0,0
