,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X600809.SH,X000568.SZ,X002475.SZ,X002304.SZ,X000651.SZ,X600104.SH,X600690.SH,X600031.SH,X000725.SZ,X300014.SZ,X300124.SZ,X000661.SZ,X000338.SZ,X000063.SZ,X002241.SZ,X000625.SZ,X600703.SH,X003816.SZ,X002371.SZ,X000596.SZ,X002129.SZ,X000100.SZ,X300142.SZ,X002049.SZ,X002179.SZ,X600741.SH,X000799.SZ,X000157.SZ,X600460.SH,X601877.SH,X600702.SH,X002007.SZ,X002414.SZ,X600584.SH,X002236.SZ,X601799.SH,X600779.SH,X300146.SZ,X300003.SZ,X600183.SH,X002074.SZ,X000800.SZ,X600089.SH,X000066.SZ,X002508.SZ,X002185.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064341840163292,0,0,0,0,0.00074776559343055,0,0,0,0,0.420278510625359,0,0,0,0,0,0,0.00253432625306726,0,0,0,0.0518348738862029,0,0,0,0.044651084689419,0,0.0529619223959193,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00207475317485729,0,0
X300014.SZ,0,0,0.0506351730287131,0,0.121225449117875,0,0.0385103924269163,-0.135292447494864,0,0,0,0,0,0,0.215773869648243,0,0,0,0.322023266371348,0.206662158754046,0,0,0,0,0,0,0,0,0,0,0.0365853981662954,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254863200695375,0,0,0,0,0,0,0,0,0,0,0,0.0362673004539605,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22763402900857,0,0,0,0,0,-3.46944695195361e-18,0,0,0.149479592292246,0,0,0,0,1.0842021724855e-19,0,0,0.0635243818686121,0,0,0,0,0,0.0592832959310355,0,0,0.0381528857942259,0,0,0,0,0.19204674551265,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,-0.0378025232505973,0,0,0,0,0,0.0991511731683129,0,0,0,0,0,0,-0.0838276527208964,0,0,0,0.0885159934705081,0,0.214848131678913,0,0.0531640805398178,0,0.122510000549401,0,-0.168134475759803,0,0,0,0,0,0,0,-0.141933998868546,0,0.387734449705271,0,0,0,0.364346987488628,0,0,0,0,0,0,0,0,0,0.0889250785473914,0,0
X000338.SZ,0,0.0205920349189715,0,0,0,0,0,0.00256191846397217,0,0,0,0,0,0,0,0,0,0,0,0.0766720855159515,0,0,0,0.0495464100141732,0,0,-0.0478954561718161,0,0,0,0,0,8.67361737988404e-19,0,0,-0.0576999998944114,0,0.0703598180572649,0,0,0,0,0,0,0.237955094057265,0,0,0,0,0,0,0,0,0,0,0,-0.0411943952218835,0,0
X000063.SZ,0,0,0,0.00889868990702973,0.00743609670892466,0,0,0.0127776741876472,0,0,0,0,0,0.0391879914976622,0.0111330379548351,0,0,0,0,0.0352395308395858,0,0,0.0972240736869181,0,0,0,0.031768069586641,0,0,0,0.0183963838057409,0,0.0304461379773065,0,0,0,0,0,0,0,0.041642861991212,0,0,0,0,0,0,0,0,0,0,0,0.0179368351629118,0,0,0,0.0088804637375124,0,0
X002241.SZ,0,0,0.0333162673601818,0,0,0,0.23659374198506,0,0,0,0,0,0.218010885761454,0.0859850907231306,0.116377901190682,0,0,0,0,0.026232031065003,0,0,0,0,0,0,0,0,0,0,0.0114943766737443,-0.160250257569883,0.0459023351546711,0,0,0,0,0,0,0,0,0,0,0,-0.0441000896992138,0,0,0.309239086487794,0,0,0,0,-0.0216035459331758,0,0,0,0.0764026754683062,0,0
X000625.SZ,0,0,0,-0.0749834817151881,0,-0.10579234852117,-0.303313917850822,0,0,0.810787085269905,0,0,0,0.197536641774548,0,0,0,0,0,0,0,0,0,-0.0345476883074283,0.423932781200232,0,0,0,0,0,0,0,0,0,-0.241460584944375,0,0,0,0,0,0,0,0,0,0.322155051452529,0,0,0,0,0,0,0,-0.0845325825639355,0,0,0,0.0984433132831117,0,0
X600703.SH,0,0,0,0,0,0,0.0103770276332972,0.229865132403783,0,0,0,0.100289980171316,0,0,0,0,0,0,0,0.0115288558575293,0,0,0.11755747466248,0,0,0,0,0.0326367452938951,0,0,0,0,0.180467343592361,0,0,0,0.00783493950628694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0569321686432607,0,0,0,0.00648586395195492,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027252742487899,0,-0.0476127722868735,0,0,-0.0491755533044994,0,0,0,0,0,0,0,0,0,0,0,0.00536942941307119,0,0,0,0,0,0,0,0,0,-0.0103747586949665,0,0,0,-0.0537582555628929,0,0,0,0,0,0,0.00665673042975931,0,0,0,0,-0.0396971982106412,0,0
X002371.SZ,0,0,0,0.286108185211917,0.0279860748750229,0,0,0,0,0,0,0,0,0,0.0461453416628965,0,0,0,0,0.0181720319977369,0.304214555729131,0,0,0.154665573021259,0,0,-0.00354830056665995,0,0,0,0,0,0,0,0.0927102400128399,0,0,0,0,0,-0.035157576411235,0,0,0,0,0,0,0,0,0,0,-0.0341628399402471,0,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0.328965556794747,0,0.286490048514142,0,0,0,0,0,-0.0498936496725613,-0.055673663074565,0,0,0,0,0,0,0,0,0,0,0,0,0,0.445271884482623,0,0.236899669922288,0,0,0,0.0130459095204529,0,0,0,0,0,0.100271657795339,0,0,0,0,0,0,0,0,0,0,0,-0.0230643522611182,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0.124232355529359,0,0,0,0,0,0.0910032946566201,0,0.0465870016934517,0.165810162192647,0,0,0,0,0,0,0,-0.0757631081771534,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0.10704663896093,0,0,0,0,0,0.0786756595984833,0,0,0.0927372559060076,0,0,0.0640413597255459,0,0,0,0,0.0730163972758238,0,0,0,0,-0.030470230753075,0,0
X000100.SZ,0,0.0342042827347034,0,0,0,0,0.0654990561109922,0,0,0,0,0,0.50686134869511,0.0233565358313845,0.0611972848491807,0,0,0,0.0314912710699322,0,0,0,0,0,0,0,0.0516588433837564,-3.46944695195361e-18,0,0,0,0,0,0,0.0139425831640617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0583472689857236,0,0,0,0,-0.0771475965986128,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0840244280159074,0,0,0,0,0,0,-0.0167762578535619,0.138308006159644,0,0,0,-0.106204865169945,0,0,0,0,0,0,0,0.0490094996964271,0,0,0,0.0669702533816146,0,0,0.213402269627188,-0.0383882909059065,0,0,0,0.315604800823052,0,0,0,-0.0409450115903708,-0.116264260459567,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0536195531071836,0,0,0.0531671907946016,0,0,0,0,0,0,0.135571106622085,0,0,0,0,-0.0501188864161573,0,0.186229437403002,0,0,0,0,0,0,0,0.132540309333262,0,0,0,0,0,0,-0.0290894826741453,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0.270292706089343,0,0,0,0.112712979885341,0,0,0,0,0,0,0,0.371883424841507,0,0,0,0,0,0,0,0,0.0267843994481204,0,-0.000114738615895137,0,0,0,0,0,-0.0856452683818195,0,0,0,0,0,0.302367577697681,0.0100626160999534,0,0,0,0.0105962268001484,0,0,0,0,0.0413526661620739,0,0
X600741.SH,0,0,0,0,0,0,0.0185499301818847,0,0,0,0.014682735821961,0,0,0,0.0157776785215406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.132482269519081,0,0,0,0,0,0.0171539724032555,0,0,0,0,0,0,0,0,-0.0275350411099403,0.158778677560223,0,0,0,-0.138857056050334,0,0,0,0.0915896341303519,0,0
X000799.SZ,0,0,0,0,0.57029811485855,0,0,0,0,0,0,0,0,0.120766614631881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0811055170571392,0,0.0342120298735479,0,0,0,0,0,0.220546050538189,0.145946590937713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00592322365638226,0,0
X000157.SZ,0,0,0,0,0,0.00159461412739592,0,0.0724280259658418,0,0,0.0210066605711785,0.613738067476865,0,0.00124892104488371,0,0.0149689229505175,0,0,0,0,0,0,-0.0285026963007991,0,0,0,0,0,0,0,0,0,0.0230153686795509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0733040048672509,0,0,0,-0.0185080836818644,0.00380138648968696,0,0,0,0.0277893952177942,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0142928131588893,0,0,0,0,0.252538031968238,0,0,0,0,0,0.259757793100819,0,0,0.225271641683836,0,0,0,0,0,0,0,0,0,0.563843099692452,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0402239039202927,0,0,0,0,0.0318809818407525,0,0
X601877.SH,0,0,0,0.0837246563665794,0,0,0,0,0,0,0.154950898684989,0,0,0,0.107393760994126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0693025493985544,0,0,0.026347546908174,0,0,0,0,0,0,0,0,0,-0.0342953931697245,0,0,0,0,0,0
X600702.SH,0,0,0,0,0,0,0,0,0,0.0870604551356575,0,0,0,0,0,0,0,0,-0.169755598498559,0,0.0732403789993213,0,0,0.262175193328996,0,0,0,0,0,0,0.258047072988837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180823697400225,0,0,0,0.0854831982773424,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0.0215113281009944,0,0,0,0.14582127197836,0,0,0,0,0,0,0,0,0.1436840690413,0,0,0.158343595159388,0,0,0,0,0,0,0,0,0,0,0.00360569975734813,0,0,0.0755223982855305,0,0,0,0.093596625477218,0,0,0,0,0,0,0,0,0,0,0,0.0315991594248392,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0.20617691697016,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.181368583722032,0,0,0,0,0.102271734383182,0,-0.00856692932941149,0,0,0.0552898993494839,0,0.242899241276381,0,0,0,0,0,0,0,0,0,0,0,0,-0.0298616050310234,0,0,0,0.00640727701281963,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161610671592244,0,0,0,0,0.105431147541074,7.69109084131909e-05,0,0,0,0.0772706739290862,0,0,0,0,0.0584804645085478,0,0,0,0,0.0138781392010022,0,0,0,0,0,0.00149318094954391,0,0,0,0,0,-0.0159906858747696,0,0,0.496752004103937,0,-4.2351647362715e-22,0,0,0,0,0.0348980949855578,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0813324532716448,0,0,0,0.232617219641521,0,0,-0.0416199675896334,0.0184320869801522,0,0,0,0.0311926082201728,0,0,0,0.0562024552605354,0,0,0.025781687829836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0555028934788029,0,0
X601799.SH,0,0,0,0,0,0,0,-0.0878460262453076,0,0,-0.0234710075210221,-0.0751753510143511,0,0.0799975222651952,0,0,0,0,0.355084987041495,0,0,0,0,0,0,0,0.114881138293483,0,0,0,0,-0.0513916332379134,-0.0636589375348203,0,0,0,0,0,0,0,0.0836206081011683,0,0,0,0,0,0,0,0,0,0,-0.126546373872205,0,0,0,0,-0.0567875791286954,0,0
X600779.SH,0,0,0,0,0.265857373577928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.110463561023274,0,0,0,0,0,-0.150187985483413,0,0.480424593337836,0,-0.0126970855899469,0,0.0165342008186603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0324220098325669,0,0,0,0,-0.0330582116466019,0,0
X300146.SZ,0,0,0,0,0,0,0,0.0715987950683415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.193916565881846,0,0,0,0.0116434037889173,0,0,0,0,0,0,0,0,0,0.0836407613915022,0,0,0.129449537580955,0,0,0,0,0.0280819695876509,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0616936177886121,0.0944902967862192,0,0,0,0.0214330973475377,0,0.0997584316173746,0,-0.0346072667509943,0,0,0,0,0,0.0934598609846947,0,0,0,0,0,0,0,0,0.0921202956355843,0,0.00581456874427291,0,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0.00854009990450585,0,0,0,0,0,0,0,0,0,0,0,0,0.0770975931576467,0,0,0,0,0,0,0,-0.0127404337021543,0,0.0557141855676596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0405138553850911,-0.0410772737288545,0,0,0,0.0299571328644864,0,0
X002074.SZ,0,0,0,0,0,0.122358357768842,0,0.147738936671449,0,0,0,0,0,0.190278284324616,0,0,0,0,0,0.0461216412320136,0,0,0,0,0,0,0,0.0890749925137292,0,0,0.169660336550659,0,0,0,0,0,0.00782987181289717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0019180186613924,0,0,0,-0.048153564982103,0,0
X000800.SZ,0,0,0,0.0581525247282137,0,0,0.0142374687289786,0,0,0.111368768264356,0,0,0,0.0219522936649222,0,0,0,0,0,0.0439345983478877,0,0,0.0346540483621928,0,0,0,0.019573297868936,0,0,0,-0.0469981984950167,0,0.0208305154180647,0,0,0,0,0.0315825351662116,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000215461262934075,0,0,0,0,0,0,0
X600089.SH,0,0,0.354277405766968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0174749077992605,0.0205707895432529,0,0,0,0,0.0759805593557957,0.0953030662683079,0,0,0.0695696656953241,0,-0.0187207050050802,0,0,0,0,0,-0.102886425516721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0652797985847112,0,0,0,0,-0.0264824260877652,0,0
X000066.SZ,0,0,0,0,0,0.337747184601269,0,0,0,0,-0.00397834061669385,0,-0.207242443290505,0.227318283751695,0,0,0,0,0.0237505676851826,0,0,0,0,0,0,0,0.0443324631949023,0,0,0,0,0,0.201534040186073,0,2.16840434497101e-19,0,0.152339629769878,0,0,0.0349426838774238,0,0,0,0,0,0,0,0,0,0,0,-0.0246602031120842,0,0,0,0,-0.0423766790690325,0,0
X002508.SZ,0,0,0,0,0,0,0,0.00288775083292864,0,0,0,0.218769407464219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0120077941027755,0,0,0,0.134806462253761,0,0,0,0.057764087663957,0,0,0.0285773961493949,0,0,-0.039063613334615,0.0217987493535684,0,0,0,0,0,0,0,0,0,-0.0108230128195962,0,0,0,0,0.00590880139106636,0,0
X002185.SZ,0,0,0,0,0,0,0.0492531156043975,0.0282578347675838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0472385944666278,0,0,0,0,0.162479566433724,0,0,0,0,0.065697218655695,0,0,0,0,0.504582271880352,0,0,0,0,0,0,0,0,0,0,0.102601279659386,0,0,0.0124843999896146,0,0,0,0,-0.00999873838841181,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0162787092511933,0,0,0,0,0,0,0,0,0,0,0,-0.148226820354993,0.102278724293898,0,0,0,0.186798021924615,-0.015653624736552,0,-0.0107034897881729,0,0.179025419491861,0,0,0,0.0189598870900977,0,0,0,0,0,0,0,0,0,0,0,-0.0847147515997468,0,0,0,-0.00350678838774846,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0240956212389584,-0.224906758020413,0,0,0,0.0770736315096514,0,0,0,0,0,0,0.0549470123680454,0.0884943435511026,0,0,0,0,0.00154464704566799,0,0,0,0.100248699127613,0,0,0,-0.0362447103172184,0,0,0,0,0,0,0,0,0,0,0,1.13509798402922,0,0,0,-0.147139691964772,0,0
TED,0,0,0,0,0,0.543070255521909,0,0,0,-0.125898865830192,0,0,0,0.0704542314610184,-0.133286573398584,0,0,0,0,0,0,0,0,0,-0.123306908358875,0,0.167578193229039,0,0,0,-0.0630511327459068,0,-0.0755712683147296,0,0.0966260602136587,0,0,0,0,-0.0128700935808743,0,0,0,0,0,0,0,0,0,-0.0847516833724666,0,0.764164003626284,0,0,0,0,0.285437575944743,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,-0.0841512314172854,0,0.0137402029772078,0.0518628948881902,0.0940714753062223,0,0,0,0.0337460804513922,-0.0317796434449082,0,0,0.0362636954217418,-0.0105877719475454,0,0,-0.0472086564449813,0,0,0,0,-0.0517908934158818,-0.033159517244208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0221326704593613,0,0,0,0,0.0225738057684401,0,0
MKreturn,0,0,0.0232798386501194,0,0,0,0,0,0,0,0,0,0,0,0,-0.0269951268328548,0,0,0,0,0,0,0,0.00262736936177495,0,0.00825926068996383,0,-0.00866782900226633,0,0,0,0,0,0,0.0265725886580073,0,0,0,0,0.0786143696517422,-0.0563166469427401,0,0,0,0,0,0.0348250814650959,0,0,0,0,-0.0109231670292783,0,0,0,0,-0.00702146627784088,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00350473642838136,0,-0.000271488894528867,0,0,0,0,0,0,0,0,0,0,-0.000262645611747443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367210508717849,0,0,-0.00210685774228106,0,0,0,0,-0.00630337633936967,0.0148275372725015,-0.00858393801405747,0.022451911375367,0,0,0,0.00315703946175009,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0502159562834908,0.074272116648834,0,0,-0.370048637734823,0.0759864286518472,0,0,0,0,0.0191135733602397,0,0,0.15944179174341,0,0,0,0.111634780649108,0,0,0,0,0,0,0,0,-0.254827655585506,0,0,0,0,-0.0929163141967766,0,0,0,0,0,0,-0.212610455115127,0.0841921064576867,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0067556283672808,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00494423689242912,0.00458010611912764,0,0,0,0,0,0,0,0,0,0,0,0,0.00268187556498793,0,0,0,0,0,-0.0143273743033979,0,-0.00592620704009484,0,0,0,0.0333100819957146,0,0,0,0,0,0,-0.0122914331440036,0,0,-0.0127155117627623,0,-0.00811877945261104,0.0691688104445553,0,0,0,-0.0129530924793546,0,0
